wd_variant,pair,pivot_type,htf,ltf,htf_first_candle_time,htf_second_candle_time,htf_gap_low,htf_gap_high,htf_gap_width,htf_wick_diff_low,htf_wick_diff_high,wd_first_candle_time,wd_second_candle_time,wd_zone_low,wd_zone_high,wd_zone_width,wd_zone_pct_of_htf_gap,htf_first_touch_time,pending_until_htf_touch,wd_search_window_start,wd_search_window_end
ALL,AUDCHF,long,W,H4,2024-09-02 00:00,2024-09-09 00:00,0.56038,0.56229,0.0019099999999999673,0.56038,0.56168,2024-09-11 01:00,2024-09-11 05:00,0.56038,0.56072,0.00034000000000000696,0.17801047120419516,2024-12-02 00:00,False,2024-09-02 00:00,2024-09-15 23:59
ALL,AUDCHF,long,W,H4,2024-10-07 00:00,2024-10-14 00:00,0.57312,0.57851,0.005390000000000006,0.57312,0.57514,2024-10-16 09:00,2024-10-16 13:00,0.57544,0.57601,0.0005700000000000705,0.10575139146569014,2024-10-21 00:00,False,2024-10-07 00:00,2024-10-20 23:59
ALL,AUDCHF,long,W,H4,2024-10-07 00:00,2024-10-14 00:00,0.57312,0.57851,0.005390000000000006,0.57312,0.57514,2024-10-17 05:00,2024-10-17 09:00,0.57756,0.57774,0.000180000000000069,0.033395176252331876,2024-10-21 00:00,False,2024-10-07 00:00,2024-10-20 23:59
ALL,AUDCHF,long,W,H4,2024-10-28 00:00,2024-11-04 00:00,0.56574,0.57322,0.007479999999999931,0.56574,0.56813,2024-11-06 02:00,2024-11-06 06:00,0.56872,0.56982,0.0010999999999999899,0.14705882352941177,2024-11-11 00:00,False,2024-10-28 00:00,2024-11-10 23:59
ALL,AUDCHF,long,W,H4,2024-11-11 00:00,2024-11-18 00:00,0.5721,0.57397,0.0018699999999999273,0.5721,0.57254,2024-11-18 06:00,2024-11-18 10:00,0.5721,0.57214,3.999999999992898e-05,0.021390374331513657,2024-11-25 00:00,False,2024-11-11 00:00,2024-11-24 23:59
ALL,AUDCHF,long,W,H4,2024-11-11 00:00,2024-11-18 00:00,0.5721,0.57397,0.0018699999999999273,0.5721,0.57254,2024-11-19 10:00,2024-11-19 14:00,0.57252,0.57276,0.00024000000000001798,0.12834224598931943,2024-11-25 00:00,False,2024-11-11 00:00,2024-11-24 23:59
ALL,AUDCHF,long,W,H4,2024-12-02 00:00,2024-12-09 00:00,0.55966,0.56183,0.0021700000000000053,0.55966,0.56028,2024-12-11 06:00,2024-12-11 10:00,0.56058,0.56062,4.0000000000040004e-05,0.018433179723520696,2024-12-16 00:00,False,2024-12-02 00:00,2024-12-15 23:59
ALL,AUDCHF,short,W,H4,2024-07-08 00:00,2024-07-15 00:00,0.6067,0.60828,0.0015800000000000258,0.60743,0.60828,2024-07-11 01:00,2024-07-11 05:00,0.60804,0.60828,0.00024000000000001798,0.15189873417722408,,True,2024-07-08 00:00,2024-07-21 23:59
ALL,AUDCHF,short,W,H4,2024-07-08 00:00,2024-07-15 00:00,0.6067,0.60828,0.0015800000000000258,0.60743,0.60828,2024-07-12 13:00,2024-07-12 17:00,0.60745,0.60752,6.999999999990347e-05,0.04430379746829261,,True,2024-07-08 00:00,2024-07-21 23:59
ALL,AUDCHF,short,W,H4,2024-07-08 00:00,2024-07-15 00:00,0.6067,0.60828,0.0015800000000000258,0.60743,0.60828,2024-07-15 01:00,2024-07-15 05:00,0.60717,0.60733,0.000160000000000049,0.10126582278483948,,True,2024-07-08 00:00,2024-07-21 23:59
ALL,AUDCHF,short,W,H4,2024-08-12 00:00,2024-08-19 00:00,0.57778,0.58149,0.003709999999999991,0.57848,0.58149,2024-08-19 17:00,2024-08-19 21:00,0.58098,0.58149,0.0005099999999998994,0.13746630727760126,2024-08-26 00:00,False,2024-08-12 00:00,2024-08-25 23:59
ALL,AUDCHF,short,W,H4,2024-08-12 00:00,2024-08-19 00:00,0.57778,0.58149,0.003709999999999991,0.57848,0.58149,2024-08-20 09:00,2024-08-20 13:00,0.57926,0.57938,0.00012000000000000899,0.03234501347709145,2024-08-26 00:00,False,2024-08-12 00:00,2024-08-25 23:59
ALL,AUDCHF,short,W,H4,2024-11-04 00:00,2024-11-11 00:00,0.57683,0.58332,0.006489999999999996,0.5797,0.58332,2024-11-07 18:00,2024-11-07 22:00,0.58278,0.583,0.00021999999999999797,0.03389830508474547,2024-11-18 00:00,False,2024-11-04 00:00,2024-11-17 23:59
ALL,AUDCHF,short,W,H4,2024-11-04 00:00,2024-11-11 00:00,0.57683,0.58332,0.006489999999999996,0.5797,0.58332,2024-11-11 18:00,2024-11-11 22:00,0.57922,0.5797,0.00048000000000003595,0.07395993836672361,2024-11-18 00:00,False,2024-11-04 00:00,2024-11-17 23:59
ALL,AUDCHF,short,W,H4,2024-11-04 00:00,2024-11-11 00:00,0.57683,0.58332,0.006489999999999996,0.5797,0.58332,2024-11-12 06:00,2024-11-12 10:00,0.5776,0.57824,0.0006399999999999739,0.09861325115562009,2024-11-18 00:00,False,2024-11-04 00:00,2024-11-17 23:59
ALL,AUDCHF,short,W,H4,2024-11-04 00:00,2024-11-11 00:00,0.57683,0.58332,0.006489999999999996,0.5797,0.58332,2024-11-13 02:00,2024-11-13 06:00,0.57695,0.57698,3.0000000000085514e-05,0.004622496147933056,2024-11-18 00:00,False,2024-11-04 00:00,2024-11-17 23:59
ALL,AUDJPY,long,W,H4,2024-06-03 00:00,2024-06-10 00:00,102.616,103.146,0.5300000000000011,102.616,103.092,2024-06-04 13:00,2024-06-04 17:00,102.75,102.756,0.006000000000000227,0.011320754716981537,2024-07-22 00:00,False,2024-06-03 00:00,2024-06-16 23:59
ALL,AUDJPY,long,W,H4,2024-06-03 00:00,2024-06-10 00:00,102.616,103.146,0.5300000000000011,102.616,103.092,2024-06-07 17:00,2024-06-09 21:00,103.049,103.092,0.042999999999992156,0.08113207547168313,2024-07-22 00:00,False,2024-06-03 00:00,2024-06-16 23:59
ALL,AUDJPY,long,W,H4,2024-07-29 00:00,2024-08-05 00:00,90.139,95.394,5.25500000000001,90.139,95.338,2024-08-05 09:00,2024-08-05 13:00,91.352,91.586,0.23399999999999466,0.044529019980969406,2024-09-02 00:00,False,2024-07-29 00:00,2024-08-11 23:59
ALL,AUDJPY,long,W,H4,2024-07-29 00:00,2024-08-05 00:00,90.139,95.394,5.25500000000001,90.139,95.338,2024-08-06 09:00,2024-08-06 13:00,93.422,93.549,0.12700000000000955,0.02416745956232337,2024-09-02 00:00,False,2024-07-29 00:00,2024-08-11 23:59
ALL,AUDJPY,long,W,H4,2024-07-29 00:00,2024-08-05 00:00,90.139,95.394,5.25500000000001,90.139,95.338,2024-08-06 17:00,2024-08-06 21:00,93.997,94.096,0.09900000000000375,0.018839200761180508,2024-09-02 00:00,False,2024-07-29 00:00,2024-08-11 23:59
ALL,AUDJPY,long,W,H4,2024-07-29 00:00,2024-08-05 00:00,90.139,95.394,5.25500000000001,90.139,95.338,2024-08-07 21:00,2024-08-08 01:00,94.73,95.132,0.402000000000001,0.07649857278782117,2024-09-02 00:00,False,2024-07-29 00:00,2024-08-11 23:59
ALL,AUDJPY,long,W,H4,2024-08-19 00:00,2024-08-26 00:00,96.996,97.959,0.9630000000000081,96.996,97.267,2024-08-26 05:00,2024-08-26 09:00,97.267,97.435,0.16800000000000637,0.1744548286604413,2024-09-02 00:00,False,2024-08-19 00:00,2024-09-01 23:59
ALL,AUDJPY,long,W,H4,2024-10-14 00:00,2024-10-21 00:00,99.435,100.241,0.8059999999999974,99.435,99.946,2024-10-15 21:00,2024-10-16 01:00,99.435,99.444,0.009000000000000341,0.011166253101737432,2024-10-28 00:00,False,2024-10-14 00:00,2024-10-27 23:59
ALL,AUDJPY,long,W,H4,2024-10-14 00:00,2024-10-21 00:00,99.435,100.241,0.8059999999999974,99.435,99.946,2024-10-16 17:00,2024-10-16 21:00,99.62,99.738,0.117999999999995,0.1464019851116568,2024-10-28 00:00,False,2024-10-14 00:00,2024-10-27 23:59
ALL,AUDJPY,long,W,H4,2024-10-14 00:00,2024-10-21 00:00,99.435,100.241,0.8059999999999974,99.435,99.946,2024-10-17 01:00,2024-10-17 05:00,99.836,99.876,0.04000000000000625,0.049627791563283355,2024-10-28 00:00,False,2024-10-14 00:00,2024-10-27 23:59
ALL,AUDJPY,long,W,H4,2024-10-14 00:00,2024-10-21 00:00,99.435,100.241,0.8059999999999974,99.435,99.946,2024-10-21 21:00,2024-10-22 01:00,100.16,100.183,0.023000000000010346,0.028535980148896304,2024-10-28 00:00,False,2024-10-14 00:00,2024-10-27 23:59
ALL,AUDJPY,short,W,H4,2024-07-01 00:00,2024-07-08 00:00,108.296,109.373,1.0769999999999982,108.598,109.373,2024-07-11 01:00,2024-07-11 05:00,109.332,109.373,0.04100000000001103,0.03806870937791188,,True,2024-07-01 00:00,2024-07-14 23:59
ALL,AUDJPY,short,W,H4,2024-08-26 00:00,2024-09-02 00:00,98.843,99.865,1.0219999999999914,98.974,99.865,2024-09-02 21:00,2024-09-03 01:00,99.828,99.844,0.015999999999991132,0.015655577299404373,2024-09-23 00:00,False,2024-08-26 00:00,2024-09-08 23:59
ALL,AUDJPY,short,W,H4,2024-09-30 00:00,2024-10-07 00:00,101.027,101.422,0.394999999999996,101.276,101.422,2024-10-07 01:00,2024-10-07 05:00,101.135,101.208,0.07299999999999329,0.18481012658226337,2024-10-21 00:00,False,2024-09-30 00:00,2024-10-13 23:59
ALL,AUDJPY,short,W,H4,2024-10-21 00:00,2024-10-28 00:00,101.328,101.694,0.36599999999999966,101.526,101.694,2024-10-23 09:00,2024-10-23 13:00,101.662,101.694,0.031999999999996476,0.08743169398906149,2024-11-04 00:00,False,2024-10-21 00:00,2024-11-03 23:59
ALL,AUDNZD,long,W,H4,2024-07-29 00:00,2024-08-05 00:00,1.08438,1.09276,0.008380000000000054,1.08438,1.09136,2024-08-05 09:00,2024-08-05 13:00,1.08438,1.08518,0.0008000000000001339,0.09546539379476476,2024-08-12 00:00,False,2024-07-29 00:00,2024-08-11 23:59
ALL,AUDNZD,long,W,H4,2024-07-29 00:00,2024-08-05 00:00,1.08438,1.09276,0.008380000000000054,1.08438,1.09136,2024-08-07 21:00,2024-08-08 01:00,1.08676,1.08699,0.00022999999999995246,0.027446300715984605,2024-08-12 00:00,False,2024-07-29 00:00,2024-08-11 23:59
ALL,AUDNZD,long,W,H4,2024-10-28 00:00,2024-11-04 00:00,1.09645,1.10165,0.0052000000000000934,1.09645,1.09959,2024-10-30 05:00,2024-10-30 09:00,1.09645,1.09688,0.0004300000000001525,0.08269230769233553,2024-11-11 00:00,False,2024-10-28 00:00,2024-11-10 23:59
ALL,AUDNZD,long,W,H4,2024-10-28 00:00,2024-11-04 00:00,1.09645,1.10165,0.0052000000000000934,1.09645,1.09959,2024-11-01 09:00,2024-11-01 13:00,1.09862,1.0987,8.000000000008001e-05,0.015384615384630495,2024-11-11 00:00,False,2024-10-28 00:00,2024-11-10 23:59
ALL,AUDNZD,short,W,H4,2024-08-12 00:00,2024-08-19 00:00,1.10151,1.10576,0.004250000000000087,1.10336,1.10576,2024-08-19 13:00,2024-08-19 17:00,1.10286,1.10336,0.0004999999999999449,0.11764705882351405,2024-09-30 00:00,False,2024-08-12 00:00,2024-08-25 23:59
ALL,AUDNZD,short,W,H4,2024-09-16 00:00,2024-09-23 00:00,1.09075,1.09452,0.003769999999999829,1.09442,1.09452,2024-09-24 01:00,2024-09-24 05:00,1.094,1.09442,0.0004199999999998649,0.1114058355437358,2024-09-30 00:00,False,2024-09-16 00:00,2024-09-29 23:59
ALL,AUDNZD,short,W,H4,2024-11-04 00:00,2024-11-11 00:00,1.10294,1.10918,0.006240000000000023,1.10498,1.10918,2024-11-07 18:00,2024-11-07 22:00,1.10894,1.10918,0.00024000000000001798,0.0384615384615412,2024-11-18 00:00,False,2024-11-04 00:00,2024-11-17 23:59
ALL,AUDNZD,short,W,H4,2024-11-04 00:00,2024-11-11 00:00,1.10294,1.10918,0.006240000000000023,1.10498,1.10918,2024-11-08 02:00,2024-11-08 06:00,1.10758,1.1083,0.0007200000000000539,0.11538461538462359,2024-11-18 00:00,False,2024-11-04 00:00,2024-11-17 23:59
ALL,AUDNZD,short,W,H4,2024-11-04 00:00,2024-11-11 00:00,1.10294,1.10918,0.006240000000000023,1.10498,1.10918,2024-11-13 22:00,2024-11-14 02:00,1.10456,1.10496,0.00039999999999995595,0.0641025641025568,2024-11-18 00:00,False,2024-11-04 00:00,2024-11-17 23:59
ALL,AUDNZD,short,W,H4,2024-11-04 00:00,2024-11-11 00:00,1.10294,1.10918,0.006240000000000023,1.10498,1.10918,2024-11-14 18:00,2024-11-14 22:00,1.10379,1.10413,0.00034000000000000696,0.0544871794871804,2024-11-18 00:00,False,2024-11-04 00:00,2024-11-17 23:59
ALL,AUDUSD,long,W,H4,2024-06-03 00:00,2024-06-10 00:00,0.65761,0.65802,0.00041000000000002146,0.65761,0.6579,2024-06-09 21:00,2024-06-10 01:00,0.65761,0.65764,2.999999999997449e-05,0.07317073170725102,2024-07-22 00:00,False,2024-06-03 00:00,2024-06-16 23:59
ALL,AUDUSD,long,W,H4,2024-07-29 00:00,2024-08-05 00:00,0.63484,0.65126,0.01641999999999999,0.63484,0.64796,2024-08-05 09:00,2024-08-05 13:00,0.64356,0.64386,0.00029999999999996696,0.018270401948840873,2024-11-04 00:00,False,2024-07-29 00:00,2024-08-11 23:59
ALL,AUDUSD,long,W,H4,2024-07-29 00:00,2024-08-05 00:00,0.63484,0.65126,0.01641999999999999,0.63484,0.64796,2024-08-06 09:00,2024-08-06 13:00,0.64724,0.64752,0.00027999999999994696,0.01705237515225013,2024-11-04 00:00,False,2024-07-29 00:00,2024-08-11 23:59
ALL,AUDUSD,long,W,H4,2024-11-11 00:00,2024-11-18 00:00,0.64408,0.64642,0.0023400000000000087,0.64408,0.6448,2024-11-18 06:00,2024-11-18 10:00,0.6448,0.64504,0.00023999999999990695,0.10256410256406241,2024-11-25 00:00,False,2024-11-11 00:00,2024-11-24 23:59
ALL,AUDUSD,short,W,H4,2024-07-08 00:00,2024-07-15 00:00,0.6773,0.67986,0.0025600000000000067,0.67888,0.67986,2024-07-11 09:00,2024-07-11 13:00,0.67984,0.67986,2.0000000000020002e-05,0.007812500000007792,2024-08-19 00:00,False,2024-07-08 00:00,2024-07-21 23:59
ALL,AUDUSD,short,W,H4,2024-07-08 00:00,2024-07-15 00:00,0.6773,0.67986,0.0025600000000000067,0.67888,0.67986,2024-07-12 13:00,2024-07-12 17:00,0.67904,0.67939,0.0003500000000000725,0.13671875000002795,2024-08-19 00:00,False,2024-07-08 00:00,2024-07-21 23:59
ALL,AUDUSD,short,W,H4,2024-07-08 00:00,2024-07-15 00:00,0.6773,0.67986,0.0025600000000000067,0.67888,0.67986,2024-07-15 05:00,2024-07-15 09:00,0.67881,0.67888,7.00000000000145e-05,0.02734375000000559,2024-08-19 00:00,False,2024-07-08 00:00,2024-07-21 23:59
ALL,AUDUSD,short,W,H4,2024-09-23 00:00,2024-09-30 00:00,0.69006,0.69426,0.0041999999999999815,0.69373,0.69426,2024-09-30 13:00,2024-09-30 17:00,0.69416,0.69426,9.999999999998899e-05,0.023809523809521293,,True,2024-09-23 00:00,2024-10-06 23:59
ALL,AUDUSD,short,W,H4,2024-09-23 00:00,2024-09-30 00:00,0.69006,0.69426,0.0041999999999999815,0.69373,0.69426,2024-10-01 01:00,2024-10-01 05:00,0.69334,0.69348,0.000140000000000029,0.03333333333334038,,True,2024-09-23 00:00,2024-10-06 23:59
ALL,AUDUSD,short,W,H4,2024-09-23 00:00,2024-09-30 00:00,0.69006,0.69426,0.0041999999999999815,0.69373,0.69426,2024-10-02 05:00,2024-10-02 09:00,0.69036,0.69046,9.999999999998899e-05,0.023809523809521293,,True,2024-09-23 00:00,2024-10-06 23:59
ALL,CADCHF,long,W,H4,2024-06-10 00:00,2024-06-17 00:00,0.64359,0.64822,0.004630000000000023,0.64359,0.64675,2024-06-20 01:00,2024-06-20 05:00,0.64408,0.64424,0.000160000000000049,0.03455723542117672,2024-07-15 00:00,False,2024-06-10 00:00,2024-06-23 23:59
ALL,CADCHF,long,W,H4,2024-08-19 00:00,2024-08-26 00:00,0.62413,0.62754,0.003410000000000024,0.62413,0.62528,2024-08-29 01:00,2024-08-29 05:00,0.62416,0.6242,3.999999999992898e-05,0.011730205278571465,2024-09-02 00:00,False,2024-08-19 00:00,2024-09-01 23:59
ALL,CADCHF,long,W,H4,2024-10-07 00:00,2024-10-14 00:00,0.62186,0.62295,0.0010900000000000354,0.62186,0.62247,2024-10-11 05:00,2024-10-11 09:00,0.62186,0.62196,9.999999999998899e-05,0.09174311926604196,2024-10-28 00:00,False,2024-10-07 00:00,2024-10-20 23:59
ALL,CADCHF,long,W,H4,2024-10-07 00:00,2024-10-14 00:00,0.62186,0.62295,0.0010900000000000354,0.62186,0.62247,2024-10-11 13:00,2024-10-11 17:00,0.62228,0.62234,5.999999999994898e-05,0.05504587155958444,2024-10-28 00:00,False,2024-10-07 00:00,2024-10-20 23:59
ALL,CADCHF,long,W,H4,2024-10-28 00:00,2024-11-04 00:00,0.6196,0.62306,0.0034599999999999076,0.6196,0.6201,2024-11-04 06:00,2024-11-04 10:00,0.6201,0.62026,0.000160000000000049,0.046242774566489384,2024-12-02 00:00,False,2024-10-28 00:00,2024-11-10 23:59
ALL,CADCHF,long,W,H4,2024-10-28 00:00,2024-11-04 00:00,0.6196,0.62306,0.0034599999999999076,0.6196,0.6201,2024-11-05 06:00,2024-11-05 10:00,0.62064,0.6207,6.0000000000060005e-05,0.017341040462445553,2024-12-02 00:00,False,2024-10-28 00:00,2024-11-10 23:59
ALL,CADCHF,short,W,H4,2024-08-12 00:00,2024-08-19 00:00,0.63329,0.63712,0.00383,0.63466,0.63712,2024-08-18 21:00,2024-08-19 01:00,0.63461,0.63466,4.999999999999449e-05,0.013054830287204828,2024-09-30 00:00,False,2024-08-12 00:00,2024-08-25 23:59
ALL,CADCHF,short,W,H4,2024-09-16 00:00,2024-09-23 00:00,0.62715,0.63264,0.005489999999999995,0.628,0.63264,2024-09-27 01:00,2024-09-27 05:00,0.6289,0.62942,0.0005199999999999649,0.094717668488154,2024-09-30 00:00,False,2024-09-16 00:00,2024-09-29 23:59
ALL,CADCHF,short,W,H4,2024-10-14 00:00,2024-10-21 00:00,0.6266,0.62986,0.0032599999999999296,0.62844,0.62986,2024-10-18 05:00,2024-10-18 09:00,0.62852,0.62863,0.0001100000000000545,0.033742331288361,2024-11-04 00:00,False,2024-10-14 00:00,2024-10-27 23:59
ALL,CADCHF,short,W,H4,2024-10-14 00:00,2024-10-21 00:00,0.6266,0.62986,0.0032599999999999296,0.62844,0.62986,2024-10-24 05:00,2024-10-24 09:00,0.62704,0.62742,0.00037999999999993594,0.11656441717789698,2024-11-04 00:00,False,2024-10-14 00:00,2024-10-27 23:59
ALL,CADCHF,short,W,H4,2024-12-09 00:00,2024-12-16 00:00,0.62716,0.62904,0.0018799999999999928,0.62862,0.62904,2024-12-13 06:00,2024-12-13 10:00,0.62892,0.62902,9.999999999998899e-05,0.05319148936169647,2024-12-23 00:00,False,2024-12-09 00:00,2024-12-22 23:59
ALL,CADCHF,short,W,H4,2024-12-09 00:00,2024-12-16 00:00,0.62716,0.62904,0.0018799999999999928,0.62862,0.62904,2024-12-16 14:00,2024-12-16 18:00,0.6286,0.62862,1.999999999990898e-05,0.01063829787229205,2024-12-23 00:00,False,2024-12-09 00:00,2024-12-22 23:59
ALL,CADCHF,short,W,H4,2024-12-09 00:00,2024-12-16 00:00,0.62716,0.62904,0.0018799999999999928,0.62862,0.62904,2024-12-17 06:00,2024-12-17 10:00,0.62854,0.62858,4.0000000000040004e-05,0.021276595744702212,2024-12-23 00:00,False,2024-12-09 00:00,2024-12-22 23:59
ALL,CADJPY,long,W,H4,2024-06-03 00:00,2024-06-10 00:00,112.962,113.882,0.9200000000000017,112.962,113.706,2024-06-04 13:00,2024-06-04 17:00,113.014,113.036,0.02200000000000557,0.02391304347826688,2024-07-15 00:00,False,2024-06-03 00:00,2024-06-16 23:59
ALL,CADJPY,long,W,H4,2024-06-03 00:00,2024-06-10 00:00,112.962,113.882,0.9200000000000017,112.962,113.706,2024-06-07 05:00,2024-06-07 09:00,113.445,113.522,0.07700000000001239,0.08369565217392635,2024-07-15 00:00,False,2024-06-03 00:00,2024-06-16 23:59
ALL,CADJPY,long,W,H4,2024-06-03 00:00,2024-06-10 00:00,112.962,113.882,0.9200000000000017,112.962,113.706,2024-06-12 13:00,2024-06-12 17:00,113.706,113.733,0.027000000000001023,0.02934782608695758,2024-07-15 00:00,False,2024-06-03 00:00,2024-06-16 23:59
ALL,CADJPY,long,W,H4,2024-07-29 00:00,2024-08-05 00:00,101.66,105.544,3.8840000000000003,101.66,105.544,2024-08-05 05:00,2024-08-05 09:00,101.66,102.128,0.4680000000000035,0.12049433573635517,2024-09-02 00:00,False,2024-07-29 00:00,2024-08-11 23:59
ALL,CADJPY,long,W,H4,2024-07-29 00:00,2024-08-05 00:00,101.66,105.544,3.8840000000000003,101.66,105.544,2024-08-06 09:00,2024-08-06 13:00,104.19,104.233,0.043000000000006366,0.011071060762102566,2024-09-02 00:00,False,2024-07-29 00:00,2024-08-11 23:59
ALL,CADJPY,long,W,H4,2024-07-29 00:00,2024-08-05 00:00,101.66,105.544,3.8840000000000003,101.66,105.544,2024-08-06 17:00,2024-08-06 21:00,104.588,104.7,0.11200000000000898,0.028836251287334958,2024-09-02 00:00,False,2024-07-29 00:00,2024-08-11 23:59
ALL,CADJPY,long,W,H4,2024-08-19 00:00,2024-08-26 00:00,106.212,106.78,0.5679999999999978,106.212,106.226,2024-08-25 21:00,2024-08-26 01:00,106.226,106.25,0.02400000000000091,0.042253521126762325,2024-09-02 00:00,False,2024-08-19 00:00,2024-09-01 23:59
ALL,CADJPY,long,W,H4,2024-10-07 00:00,2024-10-14 00:00,107.709,108.357,0.6479999999999961,107.709,107.833,2024-10-15 09:00,2024-10-15 13:00,107.709,107.816,0.10699999999999932,0.16512345679012339,2024-10-21 00:00,False,2024-10-07 00:00,2024-10-20 23:59
ALL,CADJPY,long,W,H4,2024-10-07 00:00,2024-10-14 00:00,107.709,108.357,0.6479999999999961,107.709,107.833,2024-10-15 21:00,2024-10-16 01:00,108.02,108.114,0.0940000000000083,0.1450617283950754,2024-10-21 00:00,False,2024-10-07 00:00,2024-10-20 23:59
