pair,pivot_type,htf_first_candle_time,htf_second_candle_time,htf_gap_low,htf_gap_high,htf_gap_width,htf_wick_diff_low,htf_wick_diff_high,ltf,wd_first_candle_time,wd_second_candle_time,wd_zone_low,wd_zone_high,wd_zone_width,wd_zone_pct_of_htf_gap,htf_first_touch_time,pending_until_htf_touch,inside_or_outside
NZDJPY,long,2020-03-02 00:00,2020-04-01 00:00,59.502,64.092,4.589999999999996,59.502,63.084,3D,2020-03-30 00:00,2020-04-02 00:00,63.084,63.226,0.1419999999999959,0.030936819172112422,2020-05-01 00:00,False,OUTSIDE
NZDJPY,long,2020-03-02 00:00,2020-04-01 00:00,59.502,64.092,4.589999999999996,59.502,63.084,3D,2020-04-20 00:00,2020-04-23 00:00,63.734,63.853,0.11899999999999977,0.025925925925925897,2020-05-01 00:00,False,OUTSIDE
NZDJPY,short,2022-03-01 00:00,2022-04-01 00:00,84.395,87.35,2.9549999999999983,86.962,87.35,3D,2022-04-26 00:00,2022-04-29 00:00,85.174,85.426,0.25199999999999534,0.08527918781725735,2022-05-02 00:00,False,OUTSIDE
NZDJPY,long,2025-04-01 00:00,2025-05-01 00:00,79.812,84.844,5.0319999999999965,79.812,84.61,3D,2025-05-20 00:00,2025-05-23 00:00,84.61,84.696,0.08599999999999852,0.01709062003179622,,True,OUTSIDE
AUDUSD,long,2018-06-01 00:00,2018-07-02 00:00,0.73106,0.7407,0.009639999999999982,0.73106,0.73231,3D,2018-07-25 00:00,2018-07-30 00:00,0.737,0.73858,0.0015800000000000258,0.16390041493776233,2018-08-01 00:00,False,OUTSIDE
AUDUSD,long,2020-03-02 00:00,2020-04-01 00:00,0.55086,0.61345,0.06259000000000003,0.55086,0.59803,3D,2020-03-30 00:00,2020-04-02 00:00,0.59803,0.6039,0.005870000000000042,0.09378494967247225,2025-01-01 00:00,False,OUTSIDE
AUDUSD,short,2021-02-01 00:00,2021-03-01 00:00,0.77038,0.80072,0.030340000000000034,0.78494,0.80072,3D,2021-03-15 00:00,2021-03-18 00:00,0.78104,0.78494,0.0039000000000000146,0.12854317732366546,2021-04-01 00:00,False,OUTSIDE
AUDUSD,long,2021-11-01 00:00,2021-12-01 00:00,0.69932,0.71287,0.013549999999999951,0.69932,0.70628,3D,2021-12-16 00:00,2021-12-21 00:00,0.70825,0.70988,0.0016299999999999093,0.12029520295202326,2022-01-03 00:00,False,OUTSIDE
AUDUSD,long,2022-10-03 00:00,2022-11-01 00:00,0.61702,0.63968,0.022660000000000013,0.61702,0.62722,3D,2022-11-01 00:00,2022-11-04 00:00,0.62722,0.6285,0.0012799999999999478,0.05648720211826774,2023-08-01 00:00,False,OUTSIDE
AUDUSD,short,2024-03-01 00:00,2024-04-01 00:00,0.6516,0.66677,0.015170000000000017,0.66444,0.66677,3D,2024-04-05 00:00,2024-04-10 00:00,0.66314,0.66444,0.0013000000000000789,0.08569545154911519,2024-05-01 00:00,False,OUTSIDE
AUDUSD,long,2024-04-01 00:00,2024-05-01 00:00,0.63623,0.64729,0.01106000000000007,0.63623,0.64653,3D,2024-04-26 00:00,2024-05-01 00:00,0.64653,0.64718,0.0006499999999999284,0.05877034358046332,2024-08-01 00:00,False,OUTSIDE
USDCHF,short,2015-03-02 00:00,2015-04-01 00:00,0.97255,1.012865,0.04031499999999988,0.986335,1.012865,3D,2015-04-08 00:00,2015-04-13 00:00,0.983705,0.986335,0.00262999999999991,0.0652362644177085,2015-08-03 00:00,False,OUTSIDE
USDCHF,short,2015-05-01 00:00,2015-06-01 00:00,0.940125,0.95432,0.014194999999999958,0.95026,0.95432,3D,2015-06-23 00:00,2015-06-26 00:00,0.941595,0.942875,0.0012800000000000589,0.090172595984506,2015-07-01 00:00,False,OUTSIDE
USDCHF,long,2015-12-01 00:00,2016-01-01 00:00,0.97868,0.99972,0.02104000000000006,0.97868,0.988115,3D,2016-01-14 00:00,2016-01-19 00:00,0.995855,0.99907,0.003214999999999968,0.15280418250950376,2016-02-01 00:00,False,OUTSIDE
USDCHF,short,2017-10-02 00:00,2017-11-01 00:00,0.997785,1.00384,0.006055000000000033,1.00377,1.00384,3D,2017-11-03 00:00,2017-11-08 00:00,1.00182,1.00292,0.001100000000000101,0.18166804293973493,2017-12-01 00:00,False,OUTSIDE
USDCHF,long,2018-05-01 00:00,2018-06-01 00:00,0.97888,0.98583,0.006950000000000012,0.97888,0.98261,3D,2018-06-21 00:00,2018-06-26 00:00,0.9856,0.98582,0.00021999999999999797,0.03165467625899246,2018-07-02 00:00,False,OUTSIDE
USDCHF,short,2018-06-01 00:00,2018-07-02 00:00,0.99053,1.00678,0.016249999999999987,0.99926,1.00678,3D,2018-07-25 00:00,2018-07-30 00:00,0.99568,0.99784,0.0021599999999999397,0.1329230769230733,2018-08-01 00:00,False,OUTSIDE
USDCHF,long,2019-08-01 00:00,2019-09-02 00:00,0.966,0.98993,0.023930000000000007,0.966,0.97985,3D,2019-09-02 00:00,2019-09-05 00:00,0.97985,0.98046,0.0006099999999999994,0.025491015461763446,2019-10-01 00:00,False,OUTSIDE
USDCHF,long,2019-10-01 00:00,2019-11-01 00:00,0.98418,0.98643,0.0022499999999999742,0.98418,0.98512,3D,2019-10-30 00:00,2019-11-04 00:00,0.98512,0.98534,0.00021999999999999797,0.09777777777777799,2019-12-02 00:00,False,OUTSIDE
USDCHF,long,2020-03-02 00:00,2020-04-01 00:00,0.91819,0.96107,0.04288000000000003,0.91819,0.95963,3D,2020-04-10 00:00,2020-04-15 00:00,0.95963,0.95965,2.0000000000020002e-05,0.00046641791044822734,2020-05-01 00:00,False,OUTSIDE
USDCHF,short,2020-04-01 00:00,2020-05-01 00:00,0.96564,0.98026,0.014619999999999966,0.97845,0.98026,3D,2020-05-11 00:00,2020-05-14 00:00,0.975,0.9761,0.0010999999999999899,0.07523939808481481,2022-04-01 00:00,False,OUTSIDE
USDCHF,long,2020-12-01 00:00,2021-01-01 00:00,0.87576,0.88488,0.009120000000000017,0.87576,0.8794,3D,2021-01-19 00:00,2021-01-22 00:00,0.88386,0.88482,0.0009600000000000719,0.10526315789474452,2023-05-01 00:00,False,OUTSIDE
USDCHF,long,2021-12-01 00:00,2022-01-03 00:00,0.90919,0.91218,0.002989999999999937,0.90919,0.91024,3D,2022-01-19 00:00,2022-01-24 00:00,0.91078,0.91092,0.00013999999999991797,0.04682274247488993,2023-01-02 00:00,False,OUTSIDE
USDCHF,short,2022-01-03 00:00,2022-02-01 00:00,0.92692,0.93434,0.007419999999999982,0.92972,0.93434,3D,2022-02-22 00:00,2022-02-25 00:00,0.92844,0.92892,0.00047999999999992493,0.06469002695416794,2022-03-01 00:00,False,OUTSIDE
USDCHF,short,2022-10-03 00:00,2022-11-01 00:00,1.0019,1.01482,0.012920000000000043,1.01478,1.01482,3D,2022-11-01 00:00,2022-11-04 00:00,1.01452,1.01478,0.00025999999999992696,0.020123839009282204,,True,OUTSIDE
USDCHF,long,2023-04-03 00:00,2023-05-01 00:00,0.88202,0.89442,0.012399999999999967,0.88202,0.88519,3D,2023-05-08 00:00,2023-05-11 00:00,0.88678,0.8887,0.0019200000000000328,0.15483870967742241,2023-06-01 00:00,False,OUTSIDE
USDCHF,long,2023-07-03 00:00,2023-08-01 00:00,0.85526,0.87168,0.01641999999999999,0.85526,0.86904,3D,2023-08-03 00:00,2023-08-08 00:00,0.86904,0.86994,0.0009000000000000119,0.05481120584652938,2023-11-01 00:00,False,OUTSIDE
EURAUD,short,2016-05-02 00:00,2016-06-01 00:00,1.539175,1.564645,0.025470000000000104,1.554235,1.564645,3D,2016-06-01 00:00,2016-06-06 00:00,1.551455,1.554235,0.0027800000000000047,0.1091480172752255,2017-10-02 00:00,False,OUTSIDE
EURAUD,long,2019-09-02 00:00,2019-10-01 00:00,1.5906,1.61464,0.02404000000000006,1.5906,1.60764,3D,2019-09-26 00:00,2019-10-01 00:00,1.60764,1.61198,0.0043400000000000105,0.18053244592346088,2019-11-01 00:00,False,OUTSIDE
EURAUD,long,2021-03-01 00:00,2021-04-01 00:00,1.52708,1.54431,0.01723000000000008,1.52708,1.54042,3D,2021-04-13 00:00,2021-04-16 00:00,1.54292,1.54323,0.00031000000000003247,0.017991874637262394,2021-05-03 00:00,False,OUTSIDE
EURAUD,long,2022-03-01 00:00,2022-04-01 00:00,1.4321,1.47888,0.046780000000000044,1.4321,1.4536,3D,2022-04-18 00:00,2022-04-21 00:00,1.45513,1.45556,0.00042999999999993044,0.009191962377082728,2022-05-02 00:00,False,OUTSIDE
EURAUD,long,2022-03-01 00:00,2022-04-01 00:00,1.4321,1.47888,0.046780000000000044,1.4321,1.4536,3D,2022-04-26 00:00,2022-04-29 00:00,1.46856,1.47286,0.0042999999999999705,0.09191962377084152,2022-05-02 00:00,False,OUTSIDE
EURAUD,short,2023-08-01 00:00,2023-09-01 00:00,1.6723,1.70659,0.034290000000000154,1.68948,1.70659,3D,2023-09-01 00:00,2023-09-06 00:00,1.68543,1.68948,0.004050000000000109,0.11811023622047509,2023-10-02 00:00,False,OUTSIDE
EURAUD,short,2023-10-02 00:00,2023-11-01 00:00,1.6688,1.68456,0.015759999999999996,1.68412,1.68456,3D,2023-11-08 00:00,2023-11-13 00:00,1.68332,1.68412,0.0008000000000001339,0.05076142131980547,2024-02-01 00:00,False,OUTSIDE
GBPCAD,long,2017-01-02 00:00,2017-02-01 00:00,1.57384,1.63917,0.06533000000000011,1.57384,1.62084,3D,2017-02-13 00:00,2017-02-16 00:00,1.62084,1.62242,0.0015799999999999148,0.024184907393233004,2017-03-01 00:00,False,OUTSIDE
GBPCAD,short,2018-06-01 00:00,2018-07-02 00:00,1.73477,1.77751,0.04274,1.7479,1.77751,3D,2018-07-09 00:00,2018-07-12 00:00,1.74692,1.7479,0.0009799999999999809,0.022929340196536755,2018-12-03 00:00,False,OUTSIDE
GBPCAD,long,2019-01-01 00:00,2019-02-01 00:00,1.67578,1.72054,0.04475999999999991,1.67578,1.69734,3D,2019-02-12 00:00,2019-02-15 00:00,1.69734,1.69835,0.0010099999999999554,0.022564789991062498,2019-05-01 00:00,False,OUTSIDE
GBPCAD,long,2019-01-01 00:00,2019-02-01 00:00,1.67578,1.72054,0.04475999999999991,1.67578,1.69734,3D,2019-02-20 00:00,2019-02-25 00:00,1.71366,1.71402,0.000360000000000138,0.008042895442362348,2019-05-01 00:00,False,OUTSIDE
GBPCAD,long,2020-09-01 00:00,2020-10-01 00:00,1.68106,1.72187,0.04081000000000001,1.68106,1.69066,3D,2020-10-16 00:00,2020-10-21 00:00,1.69609,1.69854,0.002449999999999841,0.06003430531732028,2020-11-02 00:00,False,OUTSIDE
GBPCAD,short,2021-08-02 00:00,2021-09-01 00:00,1.735,1.76267,0.02766999999999986,1.76038,1.76267,3D,2021-09-15 00:00,2021-09-20 00:00,1.75623,1.76038,0.004150000000000098,0.1499819298879696,2022-02-01 00:00,False,OUTSIDE
GBPCAD,short,2023-08-01 00:00,2023-09-01 00:00,1.71184,1.73153,0.019689999999999985,1.72054,1.73153,3D,2023-09-01 00:00,2023-09-06 00:00,1.71766,1.72054,0.0028799999999999937,0.1462671406805483,2023-11-01 00:00,False,OUTSIDE
GBPCAD,short,2023-11-01 00:00,2023-12-01 00:00,1.71176,1.72741,0.015649999999999942,1.71799,1.72741,3D,2023-12-12 00:00,2023-12-15 00:00,1.71255,1.71469,0.0021400000000000308,0.13674121405751047,2024-01-01 00:00,False,OUTSIDE
GBPCAD,short,2024-02-01 00:00,2024-03-01 00:00,1.71433,1.73526,0.020930000000000115,1.72204,1.73526,3D,2024-03-25 00:00,2024-03-28 00:00,1.71629,1.71892,0.00262999999999991,0.1256569517439033,2024-04-01 00:00,False,OUTSIDE
GBPCAD,long,2024-08-01 00:00,2024-09-02 00:00,1.74088,1.77168,0.03079999999999994,1.74088,1.76938,3D,2024-09-09 00:00,2024-09-12 00:00,1.76938,1.76953,0.0001500000000000945,0.004870129870132948,2024-11-01 00:00,False,OUTSIDE
GBPCAD,long,2025-01-01 00:00,2025-02-03 00:00,1.74582,1.81312,0.06730000000000014,1.74582,1.7677,3D,2025-02-07 00:00,2025-02-12 00:00,1.7677,1.77356,0.005859999999999976,0.08707280832095043,2025-04-01 00:00,False,OUTSIDE
GBPCAD,short,2025-03-03 00:00,2025-04-01 00:00,1.85836,1.8779,0.01953999999999989,1.86548,1.8779,3D,2025-03-31 00:00,2025-04-03 00:00,1.8653,1.86548,0.000180000000000069,0.009211873080863357,2025-05-01 00:00,False,OUTSIDE
GBPCAD,short,2025-03-03 00:00,2025-04-01 00:00,1.85836,1.8779,0.01953999999999989,1.86548,1.8779,3D,2025-04-24 00:00,2025-04-29 00:00,1.8596,1.86016,0.000560000000000116,0.028659160696014284,2025-05-01 00:00,False,OUTSIDE
EURJPY,long,2016-07-01 00:00,2016-08-01 00:00,110.827,114.074,3.247,110.827,112.32,3D,2016-08-19 00:00,2016-08-24 00:00,112.793,113.225,0.43199999999998795,0.13304588851246935,2016-09-01 00:00,False,OUTSIDE
EURJPY,long,2018-05-01 00:00,2018-06-01 00:00,124.622,127.234,2.6119999999999948,124.622,126.643,3D,2018-06-18 00:00,2018-06-21 00:00,126.643,126.993,0.3499999999999943,0.1339969372128618,2018-08-01 00:00,False,OUTSIDE
EURJPY,long,2018-08-01 00:00,2018-09-03 00:00,124.902,128.904,4.001999999999995,124.902,127.866,3D,2018-09-05 00:00,2018-09-10 00:00,127.866,128.021,0.15499999999998693,0.038730634682655446,2018-10-01 00:00,False,OUTSIDE
EURJPY,short,2018-11-01 00:00,2018-12-03 00:00,128.43,130.148,1.7179999999999893,129.254,130.148,3D,2018-12-11 00:00,2018-12-14 00:00,129.124,129.254,0.12999999999999545,0.07566938300349026,2021-02-01 00:00,False,OUTSIDE
EURJPY,short,2019-04-01 00:00,2019-05-01 00:00,125.022,126.807,1.7849999999999966,125.234,126.807,3D,2019-04-29 00:00,2019-05-02 00:00,125.124,125.234,0.10999999999999943,0.06162464985994378,2020-07-01 00:00,False,OUTSIDE
EURJPY,short,2021-10-01 00:00,2021-11-01 00:00,131.83,133.478,1.6479999999999961,132.562,133.478,3D,2021-11-01 00:00,2021-11-04 00:00,132.446,132.562,0.11600000000001387,0.0703883495145717,2022-02-01 00:00,False,OUTSIDE
EURJPY,short,2022-10-03 00:00,2022-11-01 00:00,147.0,148.406,1.406000000000006,147.122,148.406,3D,2022-11-04 00:00,2022-11-09 00:00,147.002,147.115,0.11299999999999955,0.0803698435277376,2023-04-03 00:00,False,OUTSIDE
EURJPY,long,2022-12-01 00:00,2023-01-02 00:00,137.388,140.324,2.936000000000007,137.388,138.804,3D,2023-01-31 00:00,2023-02-03 00:00,139.934,140.085,0.15100000000001046,0.0514305177111751,2023-02-01 00:00,False,OUTSIDE
EURJPY,long,2023-03-01 00:00,2023-04-03 00:00,138.83,144.008,5.177999999999997,138.83,142.55,3D,2023-04-04 00:00,2023-04-07 00:00,142.55,143.524,0.9739999999999895,0.1881035148706045,,True,OUTSIDE
EURJPY,long,2023-07-03 00:00,2023-08-01 00:00,151.412,156.455,5.043000000000006,151.412,155.534,3D,2023-08-03 00:00,2023-08-08 00:00,155.534,156.342,0.8080000000000211,0.1602220900257823,2023-10-02 00:00,False,OUTSIDE
EURCAD,long,2015-04-01 00:00,2015-05-01 00:00,1.30247,1.35522,0.052750000000000075,1.30247,1.340265,3D,2015-05-20 00:00,2015-05-25 00:00,1.343205,1.351815,0.008610000000000007,0.16322274881516577,2015-06-01 00:00,False,OUTSIDE
EURCAD,short,2015-09-01 00:00,2015-10-01 00:00,1.487625,1.51588,0.02825499999999992,1.4983,1.51588,3D,2015-10-19 00:00,2015-10-22 00:00,1.49074,1.49082,8.000000000008001e-05,0.002831357281899849,2015-12-01 00:00,False,OUTSIDE
EURCAD,short,2016-01-01 00:00,2016-02-01 00:00,1.51351,1.61053,0.0970200000000001,1.591475,1.61053,3D,2016-02-09 00:00,2016-02-12 00:00,1.578025,1.591475,0.013449999999999962,0.13863121005978093,2016-11-01 00:00,False,OUTSIDE
EURCAD,short,2016-05-02 00:00,2016-06-01 00:00,1.45753,1.48252,0.024990000000000068,1.47304,1.48252,3D,2016-06-01 00:00,2016-06-06 00:00,1.472395,1.47304,0.0006450000000000067,0.02581032412965206,2016-07-01 00:00,False,OUTSIDE
EURCAD,short,2016-05-02 00:00,2016-06-01 00:00,1.45753,1.48252,0.024990000000000068,1.47304,1.48252,3D,2016-06-14 00:00,2016-06-17 00:00,1.46074,1.463945,0.0032050000000001244,0.12825130052021272,2016-07-01 00:00,False,OUTSIDE
EURCAD,long,2016-06-01 00:00,2016-07-01 00:00,1.42525,1.43541,0.010160000000000169,1.42525,1.428355,3D,2016-07-13 00:00,2016-07-18 00:00,1.428355,1.428935,0.0005800000000000249,0.057086614173229855,2016-10-03 00:00,False,OUTSIDE
EURCAD,short,2016-09-01 00:00,2016-10-03 00:00,1.47587,1.492475,0.01660499999999998,1.48955,1.492475,3D,2016-10-05 00:00,2016-10-10 00:00,1.48938,1.48955,0.00017000000000000348,0.010237880156579565,2016-11-01 00:00,False,OUTSIDE
EURCAD,long,2017-07-03 00:00,2017-08-01 00:00,1.44791,1.47784,0.029930000000000012,1.44791,1.47096,3D,2017-08-16 00:00,2017-08-21 00:00,1.47274,1.47302,0.000280000000000058,0.009355162044773066,2017-09-01 00:00,False,OUTSIDE
EURCAD,long,2017-09-01 00:00,2017-10-02 00:00,1.44432,1.47337,0.02905000000000002,1.44432,1.46366,3D,2017-10-02 00:00,2017-10-05 00:00,1.46366,1.46508,0.0014199999999999768,0.04888123924268419,2019-07-01 00:00,False,OUTSIDE
EURCAD,long,2017-09-01 00:00,2017-10-02 00:00,1.44432,1.47337,0.02905000000000002,1.44432,1.46366,3D,2017-10-13 00:00,2017-10-18 00:00,1.46856,1.47009,0.0015299999999998093,0.052667814113590644,2019-07-01 00:00,False,OUTSIDE
EURCAD,short,2018-06-01 00:00,2018-07-02 00:00,1.53477,1.55898,0.024210000000000065,1.54683,1.55898,3D,2018-07-17 00:00,2018-07-20 00:00,1.54516,1.54683,0.0016699999999998383,0.06897976042956769,2018-09-03 00:00,False,OUTSIDE
EURCAD,short,2019-05-01 00:00,2019-06-03 00:00,1.50958,1.51814,0.008560000000000123,1.51472,1.51814,3D,2019-05-31 00:00,2019-06-05 00:00,1.51427,1.51472,0.00045000000000006146,0.05257009345795035,2020-03-02 00:00,False,OUTSIDE
EURCAD,short,2019-08-01 00:00,2019-09-02 00:00,1.46265,1.49952,0.03686999999999996,1.47161,1.49952,3D,2019-09-13 00:00,2019-09-18 00:00,1.47093,1.47161,0.0006800000000000139,0.01844317873610021,2019-10-01 00:00,False,OUTSIDE
EURCAD,short,2019-08-01 00:00,2019-09-02 00:00,1.46265,1.49952,0.03686999999999996,1.47161,1.49952,3D,2019-10-01 00:00,2019-10-04 00:00,1.46474,1.46752,0.0027800000000000047,0.07540005424464355,2019-10-01 00:00,False,OUTSIDE
EURCAD,long,2020-06-01 00:00,2020-07-01 00:00,1.50554,1.52489,0.01934999999999998,1.50554,1.51986,3D,2020-06-30 00:00,2020-07-03 00:00,1.51986,1.5227,0.0028399999999999537,0.14677002583979104,2021-02-01 00:00,False,OUTSIDE
EURCAD,long,2020-08-03 00:00,2020-09-01 00:00,1.54292,1.55744,0.014519999999999866,1.54292,1.54708,3D,2020-09-14 00:00,2020-09-17 00:00,1.55285,1.55354,0.0006899999999998574,0.047520661157015406,2020-10-01 00:00,False,OUTSIDE
EURCAD,long,2020-08-03 00:00,2020-09-01 00:00,1.54292,1.55744,0.014519999999999866,1.54292,1.54708,3D,2020-09-22 00:00,2020-09-25 00:00,1.554,1.55522,0.0012199999999999989,0.08402203856749381,2020-10-01 00:00,False,OUTSIDE
EURCAD,short,2020-09-01 00:00,2020-10-01 00:00,1.5616,1.57394,0.012339999999999796,1.567,1.57394,3D,2020-10-26 00:00,2020-10-29 00:00,1.56564,1.567,0.0013600000000000279,0.11021069692058755,2020-12-01 00:00,False,OUTSIDE
EURCAD,short,2020-12-01 00:00,2021-01-01 00:00,1.5556,1.57859,0.022989999999999844,1.56806,1.57859,3D,2021-01-01 00:00,2021-01-06 00:00,1.56592,1.56806,0.0021400000000000308,0.09308394954328165,2025-03-03 00:00,False,OUTSIDE
EURCAD,long,2022-04-01 00:00,2022-05-02 00:00,1.33898,1.356,0.017020000000000035,1.33898,1.33904,3D,2022-05-12 00:00,2022-05-17 00:00,1.33904,1.33932,0.000280000000000058,0.016451233842541563,2022-06-01 00:00,False,OUTSIDE
EURCAD,short,2022-05-02 00:00,2022-06-01 00:00,1.35776,1.38086,0.0230999999999999,1.37154,1.38086,3D,2022-06-20 00:00,2022-06-23 00:00,1.37106,1.37154,0.00048000000000003595,0.020779220779222427,2022-10-03 00:00,False,OUTSIDE
AUDJPY,long,2016-02-01 00:00,2016-03-01 00:00,77.59,80.48,2.8900000000000006,77.59,79.812,3D,2016-02-25 00:00,2016-03-01 00:00,79.812,80.204,0.3919999999999959,0.13564013840830305,2016-05-02 00:00,False,OUTSIDE
AUDJPY,short,2016-03-01 00:00,2016-04-01 00:00,86.2075,86.707,0.4994999999999976,86.482,86.707,3D,2016-04-20 00:00,2016-04-25 00:00,86.31,86.385,0.07500000000000284,0.15015015015015656,2016-12-01 00:00,False,OUTSIDE
AUDJPY,long,2016-06-01 00:00,2016-07-01 00:00,72.506,76.886,4.3799999999999955,72.506,74.552,3D,2016-07-05 00:00,2016-07-08 00:00,74.552,75.051,0.4989999999999952,0.11392694063926843,2016-08-01 00:00,False,OUTSIDE
AUDJPY,short,2017-02-01 00:00,2017-03-01 00:00,86.3585,88.182,1.8234999999999957,87.492,88.182,3D,2017-03-14 00:00,2017-03-17 00:00,87.242,87.492,0.25,0.13709898546750787,2017-06-01 00:00,False,OUTSIDE
AUDJPY,long,2017-08-01 00:00,2017-09-01 00:00,85.454,87.385,1.9310000000000116,85.454,86.56,3D,2017-09-06 00:00,2017-09-11 00:00,86.56,86.8505,0.29049999999999443,0.15044018643189677,2017-10-02 00:00,False,OUTSIDE
AUDJPY,short,2017-09-01 00:00,2017-10-02 00:00,88.13,90.306,2.176000000000002,89.078,90.306,3D,2017-10-18 00:00,2017-10-23 00:00,88.996,89.078,0.08200000000000784,0.037683823529415336,2017-12-01 00:00,False,OUTSIDE
AUDJPY,long,2018-03-01 00:00,2018-04-02 00:00,80.501,81.642,1.1409999999999911,80.501,80.829,3D,2018-03-29 00:00,2018-04-03 00:00,80.829,80.935,0.10600000000000875,0.09290096406661663,2018-05-01 00:00,False,OUTSIDE
AUDJPY,long,2019-11-01 00:00,2019-12-02 00:00,73.357,74.038,0.6809999999999974,73.357,73.827,3D,2019-12-06 00:00,2019-12-11 00:00,73.827,73.946,0.11899999999999977,0.1747430249632896,2020-01-01 00:00,False,OUTSIDE
AUDJPY,long,2020-03-02 00:00,2020-04-01 00:00,59.882,65.963,6.080999999999996,59.882,64.4,3D,2020-03-30 00:00,2020-04-02 00:00,64.4,64.867,0.46699999999999875,0.07679657950994886,,True,OUTSIDE
AUDJPY,short,2021-05-03 00:00,2021-06-01 00:00,84.751,85.805,1.054000000000002,85.194,85.805,3D,2021-06-10 00:00,2021-06-15 00:00,84.932,85.055,0.12300000000000466,0.11669829222011804,2021-10-01 00:00,False,OUTSIDE
AUDJPY,long,2021-09-01 00:00,2021-10-01 00:00,78.849,80.423,1.573999999999998,78.849,79.902,3D,2021-09-28 00:00,2021-10-01 00:00,79.902,80.185,0.28300000000000125,0.17979669631512174,2021-11-01 00:00,False,OUTSIDE
AUDJPY,short,2021-10-01 00:00,2021-11-01 00:00,85.725,86.254,0.5290000000000106,86.062,86.254,3D,2021-10-27 00:00,2021-11-01 00:00,86.061,86.062,0.000999999999990564,0.0018903591682240908,2022-03-01 00:00,False,OUTSIDE
AUDJPY,long,2021-11-01 00:00,2021-12-01 00:00,78.788,80.658,1.8700000000000045,78.788,80.117,3D,2021-12-16 00:00,2021-12-21 00:00,80.274,80.626,0.35200000000000387,0.18823529411764867,2022-01-03 00:00,False,OUTSIDE
AUDJPY,long,2023-03-01 00:00,2023-04-03 00:00,86.062,88.794,2.7319999999999993,86.062,87.596,3D,2023-04-04 00:00,2023-04-07 00:00,87.596,87.776,0.1799999999999926,0.06588579795021693,2025-04-01 00:00,False,OUTSIDE
AUDJPY,short,2023-06-01 00:00,2023-07-03 00:00,96.146,97.676,1.5300000000000011,96.834,97.676,3D,2023-06-30 00:00,2023-07-05 00:00,96.832,96.834,0.0020000000000095497,0.0013071895424899007,2023-09-01 00:00,False,OUTSIDE
AUDJPY,long,2023-08-01 00:00,2023-09-01 00:00,92.792,94.364,1.5720000000000027,92.792,93.588,3D,2023-09-01 00:00,2023-09-06 00:00,93.588,93.592,0.0040000000000048885,0.0025445292620896193,2023-10-02 00:00,False,OUTSIDE
AUDJPY,long,2023-12-01 00:00,2024-01-01 00:00,93.74,96.04,2.3000000000000114,93.74,95.842,3D,2023-12-28 00:00,2024-01-01 00:00,95.842,96.009,0.1670000000000016,0.07260869565217425,2024-02-01 00:00,False,OUTSIDE
