mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,wickdiff_file,dyn_min_sl_pips,VOL
W,ALL,D1,H4,AUDCAD,long,2018-12-31,2019-01-07,0.90969,0.95127,0.04157999999999995,2019-01-09,2019-01-10,0.9458,0.94614,2019-01-24 14:00:00,0.9467,0.9928499999999999,0.905532,2019-07-30 13:00:00,0.905532,loss,-1.0,wickdiffs_W_D1_ALL_20260123_102131.csv,70.24545454545456,1.0
W,ALL,D1,H4,AUDCAD,long,2019-06-17,2019-06-24,0.91057,0.91586,0.005290000000000017,2019-06-20,2019-06-21,0.91057,0.9114,2019-07-09 01:00:00,0.91194,0.92115,0.9057587919463087,2019-07-18 13:00:00,0.92115,win,1.49,wickdiffs_W_D1_ALL_20260123_102131.csv,49.20454545454547,1.0
W,ALL,D1,H4,AUDCAD,long,2019-08-05,2019-08-12,0.88898,0.8973,0.008319999999999994,2019-08-12,2019-08-13,0.89222,0.89328,2019-08-25 21:00:00,0.89412,0.90562,0.886401879194631,2019-09-11 13:00:00,0.90562,win,1.49,wickdiffs_W_D1_ALL_20260123_102131.csv,51.47575757575754,1.0
W,ALL,D1,H4,AUDCAD,long,2019-11-11,2019-11-18,0.89669,0.90175,0.0050600000000000644,2019-11-21,2019-11-22,0.90028,0.90082,2019-11-25 14:00:00,0.90126,0.9068100000000001,0.8959093939393938,2019-12-02 14:00:00,0.9068100000000001,win,1.0372656736705288,wickdiffs_W_D1_ALL_20260123_102131.csv,53.50606060606066,1.0
W,ALL,D1,H4,AUDCAD,long,2021-06-14,2021-06-21,0.92834,0.9322,0.0038599999999999746,2021-06-22,2021-06-23,0.92834,0.92842,2021-06-30 09:00:00,0.92892,0.93606,0.9229124242424243,2021-07-06 09:00:00,0.93606,win,1.1884993694829833,wickdiffs_W_D1_ALL_20260123_102131.csv,60.07575757575751,1.0
W,ALL,D1,H4,AUDCAD,long,2022-06-06,2022-06-13,0.88836,0.90068,0.012319999999999998,2022-06-14,2022-06-15,0.88836,0.88845,2022-06-28 21:00:00,0.88864,0.913,0.8722910067114094,2022-10-09 21:00:00,0.8722910067114094,loss,-1.0,wickdiffs_W_D1_ALL_20260123_102131.csv,77.27878787878777,1.0
W,ALL,D1,H4,AUDCAD,long,2022-07-11,2022-07-18,0.87359,0.88488,0.011290000000000022,2022-07-18,2022-07-19,0.88262,0.88297,2022-09-08 01:00:00,0.88374,0.89617,0.8724609999999999,2022-09-13 09:00:00,0.89617,win,1.1020480539054889,wickdiffs_W_D1_ALL_20260123_102131.csv,74.44848484848474,1.0
W,ALL,D1,H4,AUDCAD,long,2022-09-05,2022-09-12,0.88172,0.8912,0.009480000000000044,2022-09-08,2022-09-09,0.88172,0.8829,2022-09-26 01:00:00,0.88506,0.90068,0.8745767785234898,2022-10-07 13:00:00,0.8745767785234898,loss,-1.0,wickdiffs_W_D1_ALL_20260123_102131.csv,70.48636363636358,1.0
W,ALL,D1,H4,AUDCAD,long,2023-03-06,2023-03-13,0.90459,0.91,0.005410000000000026,2023-03-07,2023-03-08,0.90459,0.90518,2023-03-30 01:00:00,0.9071,0.9154100000000001,0.8991881818181818,2023-04-02 21:00:00,0.8991881818181818,loss,-1.0,wickdiffs_W_D1_ALL_20260123_102131.csv,79.11818181818172,1.0
W,ALL,D1,H4,AUDCAD,long,2024-12-23,2024-12-30,0.88922,0.89627,0.007050000000000001,2024-12-31,2025-01-02,0.88922,0.88957,2025-01-09 06:00:00,0.89062,0.90332,0.882096510067114,2025-01-20 22:00:00,0.90332,win,1.49,wickdiffs_W_D1_ALL_20260123_102131.csv,59.20454545454549,1.0
