mode,ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed
M,3D,GBPCAD,long,2020-09-01,2020-10-01,1.68106,1.72187,0.04081000000000001,2020-09-09,2020-09-14,1.68106,1.68411,2020-12-10,1.70154,1.76268,1.6605064429530203,2021-01-27,1.76268,win,1.49
M,3D,GBPCAD,short,2021-12-01,2022-01-03,1.71041,1.73137,0.02096000000000009,2022-01-03,2022-01-06,1.73016,1.73137,2022-02-01,1.72368,1.68945,1.7466531543624164,2022-03-02,1.68945,win,1.49
M,3D,GBPCHF,short,2023-08-01,2023-09-01,1.11942,1.12476,0.0053399999999999,2023-08-16,2023-08-21,1.12453,1.12476,2024-03-04,1.12302,1.1140800000000002,1.1290199999999997,2024-03-15,1.1290199999999997,loss,-1.0
M,3D,GBPJPY,long,2023-07-03,2023-08-01,176.319,182.612,6.293000000000006,2023-08-03,2023-08-08,180.46,181.388,2023-09-19,181.432,188.905,175.6897,2024-01-17,188.905,win,1.3013949114466352
M,3D,GBPJPY,short,2022-04-01,2022-05-02,163.232,168.438,5.205999999999989,2022-04-18,2022-04-21,167.915,168.438,2022-06-07,167.913,158.026,174.54857046979868,2022-09-23,158.026,win,1.49
M,3D,GBPJPY,short,2023-08-01,2023-09-01,184.422,186.771,2.3489999999999895,2023-09-01,2023-09-06,185.645,185.78,2023-11-03,185.004,182.073,187.0059,2023-11-13,187.0059,loss,-1.0
M,3D,GBPNZD,long,2020-09-01,2020-10-01,1.90602,1.95262,0.046599999999999975,2020-09-17,2020-09-22,1.90602,1.91338,2020-11-11,1.92638,1.99922,1.8774940939597315,2020-12-10,1.8774940939597315,loss,-1.0
M,3D,GBPNZD,short,2022-09-01,2022-10-03,1.99508,2.0319,0.03681999999999985,2022-10-11,2022-10-14,2.02711,2.0319,2023-04-20,2.02451,1.9582600000000001,2.0689730872483216,2023-05-29,2.0689730872483216,loss,-1.0
M,3D,GBPUSD,long,2020-03-02,2020-04-01,1.14116,1.24156,0.10040000000000004,2020-04-02,2020-04-07,1.21656,1.22052,2020-05-22,1.23364,1.34196,1.13112,2020-09-01,1.34196,win,1.0565743269605912
M,3D,GBPUSD,long,2022-06-01,2022-07-01,1.17603,1.21787,0.0418400000000001,2022-07-11,2022-07-14,1.17603,1.18075,2022-08-17,1.18291,1.25971,1.1313663758389259,2022-09-20,1.1313663758389259,loss,-1.0
M,3D,NZDCAD,short,2022-03-01,2022-04-01,0.86732,0.88089,0.013569999999999971,2022-03-18,2022-03-23,0.87608,0.87808,2022-12-08,0.87021,0.85375,0.882247,2022-12-21,0.85375,win,1.3674503613857338
M,3D,NZDCHF,long,2020-03-02,2020-04-01,0.53,0.57295,0.04294999999999993,2020-03-30,2020-04-02,0.56795,0.57048,2022-09-20,0.57119,0.6158999999999999,0.5257050000000001,2023-08-11,0.5257050000000001,loss,-1.0
M,3D,NZDCHF,short,2021-08-02,2021-09-01,0.64503,0.65815,0.01312000000000002,2021-09-15,2021-09-20,0.65652,0.65815,2021-11-04,0.65464,0.63191,0.669895033557047,2021-11-25,0.63191,win,1.49
M,3D,USDCHF,short,2022-04-01,2022-05-02,0.9734,1.00646,0.03305999999999987,2022-05-12,2022-05-17,1.00258,1.00646,2022-06-10,1.00158,0.9403400000000002,1.0426806711409393,2022-08-09,0.9403400000000002,win,1.49
M,3D,USDJPY,long,2024-05-01,2024-06-03,151.858,157.302,5.443999999999988,2024-05-01,2024-05-06,151.858,152.815,2024-07-24,153.755,162.74599999999998,147.72077181208056,2024-08-01,147.72077181208056,loss,-1.0
