pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,M,OUTSIDE,H4,H4,3,1,2,-0.17,33.33333333333333,1.49,-1.0
AUDCHF,M,OUTSIDE,H4,H4,9,7,2,0.6642778531298655,77.77777777777779,1.13978581116697,-1.0
AUDJPY,M,OUTSIDE,H4,H4,4,1,3,-0.3775,25.0,1.49,-1.0
AUDNZD,M,OUTSIDE,H4,H4,5,4,1,0.7134703355685069,80.0,1.1418379194606336,-1.0
AUDUSD,M,OUTSIDE,H4,H4,5,2,3,-0.08162263353782925,40.0,1.2959434161554269,-1.0
CADCHF,M,OUTSIDE,H4,H4,7,5,2,0.5686348733855516,71.42857142857143,1.1960888227397724,-1.0
CADJPY,M,OUTSIDE,H4,H4,2,1,1,0.07461098366546293,50.0,1.1492219673309259,-1.0
CHFJPY,M,OUTSIDE,H4,H4,6,4,2,0.3922979968494619,66.66666666666666,1.0884469952741929,-1.0
EURAUD,M,OUTSIDE,H4,H4,4,3,1,0.6792391228140793,75.0,1.238985497085439,-1.0
EURCAD,M,OUTSIDE,H4,H4,12,5,7,-0.15556188678920382,41.66666666666667,1.026651471705911,-1.0
EURCHF,M,OUTSIDE,H4,H4,5,2,3,-0.17229856513675318,40.0,1.069253587158117,-1.0
EURGBP,M,OUTSIDE,H4,H4,6,4,2,0.47772134774360014,66.66666666666666,1.2165820216154002,-1.0
EURJPY,M,OUTSIDE,H4,H4,5,3,2,0.3395719151617374,60.0,1.2326198586028958,-1.0
EURNZD,M,OUTSIDE,H4,H4,5,3,2,0.3489707908538204,60.0,1.248284651423034,-1.0
EURUSD,M,OUTSIDE,H4,H4,6,3,3,0.026561343183048702,50.0,1.0531226863660974,-1.0
GBPAUD,M,OUTSIDE,H4,H4,4,2,2,0.06213911210749723,50.0,1.1242782242149945,-1.0
GBPCAD,M,OUTSIDE,H4,H4,4,3,1,0.6942744202225226,75.0,1.2590325602966967,-1.0
GBPCHF,M,OUTSIDE,H4,H4,8,4,4,0.09408698506430224,50.0,1.1881739701286045,-1.0
GBPJPY,M,OUTSIDE,H4,H4,6,5,1,0.8574882077421515,83.33333333333334,1.2289858492905819,-1.0
GBPNZD,M,OUTSIDE,H4,H4,5,2,3,-0.10235459810347436,40.0,1.244113504741314,-1.0
GBPUSD,M,OUTSIDE,H4,H4,9,5,4,0.21931348273297274,55.55555555555556,1.1947642689193512,-1.0
NZDCAD,M,OUTSIDE,H4,H4,7,5,2,0.5557386006680398,71.42857142857143,1.1780340409352559,-1.0
NZDCHF,M,OUTSIDE,H4,H4,3,2,1,0.36189559015117556,66.66666666666666,1.0428433852267633,-1.0
NZDJPY,M,OUTSIDE,H4,H4,2,1,1,0.1363489629569904,50.0,1.2726979259139808,-1.0
NZDUSD,M,OUTSIDE,H4,H4,6,2,4,-0.26329407568216406,33.33333333333333,1.2101177729535078,-1.0
USDCAD,M,OUTSIDE,H4,H4,5,3,2,0.2867883887084302,60.0,1.1446473145140503,-1.0
USDCHF,M,OUTSIDE,H4,H4,4,2,2,0.245,50.0,1.49,-1.0
USDJPY,M,OUTSIDE,H4,H4,7,1,6,-0.6994803412099219,14.285714285714285,1.103637611530547,-1.0
ALL,ALL,ALL,ALL,ALL,154,85,69,0.20538975040635593,55.1948051948052,1.1838826066185744,-1.0
