pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,M,OUTSIDE,H4,H4,7,3,4,-0.06395946208918445,42.857142857142854,1.1840945884585696,-1.0
AUDCHF,M,OUTSIDE,H4,H4,9,7,2,0.6972719274968344,77.77777777777779,1.1822067639245013,-1.0
AUDJPY,M,OUTSIDE,H4,H4,6,2,4,-0.24928124780464425,33.33333333333333,1.2521562565860673,-1.0
AUDNZD,M,OUTSIDE,H4,H4,5,4,1,0.7857120185430642,80.0,1.2321400231788302,-1.0
AUDUSD,M,OUTSIDE,H4,H4,6,3,3,0.13237910467027836,50.0,1.2647582093405567,-1.0
CADCHF,M,OUTSIDE,H4,H4,7,5,2,0.5686348733855516,71.42857142857143,1.1960888227397724,-1.0
CADJPY,M,OUTSIDE,H4,H4,2,1,1,0.08919803600655074,50.0,1.1783960720131015,-1.0
CHFJPY,M,OUTSIDE,H4,H4,7,4,3,0.266485751812403,57.14285714285714,1.2163500656717052,-1.0
EURAUD,M,OUTSIDE,H4,H4,4,3,1,0.6995990059382362,75.0,1.2661320079176483,-1.0
EURCAD,M,OUTSIDE,H4,H4,14,6,8,-0.06487438344670361,42.857142857142854,1.1819597719576918,-1.0
EURCHF,M,OUTSIDE,H4,H4,6,3,3,0.03979136939377833,50.0,1.0795827387875565,-1.0
EURGBP,M,OUTSIDE,H4,H4,8,4,4,0.13806041466144714,50.0,1.2761208293228943,-1.0
EURJPY,M,OUTSIDE,H4,H4,5,3,2,0.3720349866816386,60.0,1.286724977802731,-1.0
EURNZD,M,OUTSIDE,H4,H4,6,3,3,0.12486059968245877,50.0,1.2497211993649175,-1.0
EURUSD,M,OUTSIDE,H4,H4,6,3,3,0.03447498406861271,50.0,1.0689499681372254,-1.0
GBPAUD,M,OUTSIDE,H4,H4,5,3,2,0.25189809873611674,60.0,1.0864968312268612,-1.0
GBPCAD,M,OUTSIDE,H4,H4,5,3,2,0.3554195361780181,60.0,1.2590325602966967,-1.0
GBPCHF,M,OUTSIDE,H4,H4,8,4,4,0.09408698506430224,50.0,1.1881739701286045,-1.0
GBPJPY,M,OUTSIDE,H4,H4,6,4,2,0.5074491341604949,66.66666666666666,1.2611737012407422,-1.0
GBPNZD,M,OUTSIDE,H4,H4,5,2,3,-0.10235459810347436,40.0,1.244113504741314,-1.0
GBPUSD,M,OUTSIDE,H4,H4,10,6,4,0.3304834125306228,60.0,1.2174723542177046,-1.0
NZDCAD,M,OUTSIDE,H4,H4,7,5,2,0.5854390404807378,71.42857142857143,1.2196146566730328,-1.0
NZDCHF,M,OUTSIDE,H4,H4,6,3,3,0.15212873433181154,50.0,1.304257468663623,-1.0
NZDJPY,M,OUTSIDE,H4,H4,4,2,2,0.08648809685472825,50.0,1.1729761937094565,-1.0
NZDUSD,M,OUTSIDE,H4,H4,6,2,4,-0.26329407568216406,33.33333333333333,1.2101177729535078,-1.0
USDCAD,M,OUTSIDE,H4,H4,6,4,2,0.4603632216873124,66.66666666666666,1.1905448325309687,-1.0
USDCHF,M,OUTSIDE,H4,H4,4,2,2,0.245,50.0,1.49,-1.0
USDJPY,M,OUTSIDE,H4,H4,7,1,6,-0.6442857142857142,14.285714285714285,1.49,-1.0
ALL,ALL,ALL,ALL,ALL,177,95,82,0.19076240885799917,53.672316384180796,1.2185783828196404,-1.0
