pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,W,INNER,H4,H4,5,3,2,0.34348817742165616,60.0,1.239146962369427,-1.0
AUDCHF,W,INNER,H4,H4,5,4,1,0.7114430171041676,80.0,1.1393037713802094,-1.0
AUDJPY,W,INNER,H4,H4,5,4,1,0.7057976597687852,80.0,1.1322470747109814,-1.0
AUDNZD,W,INNER,H4,H4,2,0,2,-1.0,0.0,,-1.0
AUDUSD,W,INNER,H4,H4,2,2,0,1.0343426511043676,100.0,1.0343426511043676,
CADCHF,W,INNER,H4,H4,6,2,4,-0.21727135621030194,33.33333333333333,1.348185931369094,-1.0
CADJPY,W,INNER,H4,H4,7,5,2,0.4590958423531722,71.42857142857143,1.0427341792944411,-1.0
CHFJPY,W,INNER,H4,H4,7,5,2,0.45353821659159543,71.42857142857143,1.0349535032282335,-1.0
EURAUD,W,INNER,H4,H4,3,2,1,0.5515343196315086,66.66666666666666,1.3273014794472628,-1.0
EURCAD,W,INNER,H4,H4,5,4,1,0.7025980923312751,80.0,1.128247615414094,-1.0
EURCHF,W,INNER,H4,H4,4,3,1,0.6005939025501166,75.0,1.1341252034001554,-1.0
EURGBP,W,INNER,H4,H4,4,1,3,-0.4879374451310814,25.0,1.0482502194756744,-1.0
EURJPY,W,INNER,H4,H4,5,3,2,0.25667253648823907,60.0,1.0944542274803986,-1.0
EURNZD,W,INNER,H4,H4,4,2,2,0.09889695643872931,50.0,1.1977939128774586,-1.0
EURUSD,W,INNER,H4,H4,3,1,2,-0.3305198817954786,33.33333333333333,1.0084403546135643,-1.0
GBPAUD,W,INNER,H4,H4,3,1,2,-0.32934023217409253,33.33333333333333,1.0119793034777225,-1.0
GBPCAD,W,INNER,H4,H4,6,2,4,-0.2935607597623171,33.33333333333333,1.1193177207130485,-1.0
GBPCHF,W,INNER,H4,H4,5,1,4,-0.5376043295975045,20.0,1.311978352012478,-1.0
GBPJPY,W,INNER,H4,H4,7,2,5,-0.38599444217127526,28.57142857142857,1.1490194524005366,-1.0
GBPNZD,W,INNER,H4,H4,6,2,4,-0.21887917849289007,33.33333333333333,1.3433624645213298,-1.0
GBPUSD,W,INNER,H4,H4,5,1,4,-0.5614293568855133,20.0,1.1928532155724332,-1.0
NZDCHF,W,INNER,H4,H4,2,0,2,-1.0,0.0,,-1.0
NZDJPY,W,INNER,H4,H4,6,3,3,0.13068094734096178,50.0,1.2613618946819234,-1.0
NZDUSD,W,INNER,H4,H4,1,1,0,1.0043902539340985,100.0,1.0043902539340985,
USDCAD,W,INNER,H4,H4,5,3,2,0.23240722438285527,60.0,1.0540120406380922,-1.0
USDCHF,W,INNER,H4,H4,3,3,0,1.1042722977817625,100.0,1.1042722977817625,
USDJPY,W,INNER,H4,H4,7,1,6,-0.6803795257247819,14.285714285714285,1.237343319926527,-1.0
ALL,ALL,ALL,ALL,ALL,123,61,62,0.061005141313564874,49.59349593495935,1.1394038095339094,-1.0
