pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,M,ALL,H4,H4,8,4,4,0.1666855035011946,50.0,1.3333710070023892,-1.0
AUDCHF,M,ALL,H4,H4,8,7,1,0.8511683227690875,87.5,1.1156209403075288,-1.0
AUDJPY,M,ALL,H4,H4,8,4,4,0.08847083631119995,50.0,1.1769416726224,-1.0
AUDNZD,M,ALL,H4,H4,8,5,3,0.3826873420522782,62.5,1.2122997472836452,-1.0
AUDUSD,M,ALL,H4,H4,6,3,3,0.10448788146272185,50.0,1.2089757629254436,-1.0
CADCHF,M,ALL,H4,H4,7,6,1,0.9336276611409469,85.71428571428571,1.2558989379977714,-1.0
CADJPY,M,ALL,H4,H4,4,3,1,0.7990009974058693,75.0,1.3986679965411593,-1.0
CHFJPY,M,ALL,H4,H4,7,5,2,0.6738390836950096,71.42857142857143,1.3433747171730137,-1.0
EURAUD,M,ALL,H4,H4,6,4,2,0.5188547543527893,66.66666666666666,1.278282131529184,-1.0
EURCAD,M,ALL,H4,H4,9,4,5,-0.026191898407559214,44.44444444444444,1.1910682285829919,-1.0
EURCHF,M,ALL,H4,H4,5,3,2,0.2862089573248564,60.0,1.1436815955414275,-1.0
EURGBP,M,ALL,H4,H4,9,6,3,0.4651827645090095,66.66666666666666,1.1977741467635143,-1.0
EURJPY,M,ALL,H4,H4,5,3,2,0.39125595399286345,60.0,1.318759923321439,-1.0
EURNZD,M,ALL,H4,H4,6,6,0,1.1834691405109516,100.0,1.1834691405109516,
EURUSD,M,ALL,H4,H4,8,5,3,0.32437154358682474,62.5,1.1189944697389196,-1.0
GBPAUD,M,ALL,H4,H4,7,3,4,-0.07201978386687381,42.857142857142854,1.1652871709772945,-1.0
GBPCAD,M,ALL,H4,H4,10,9,1,1.0385911719286587,90.0,1.265101302142954,-1.0
GBPCHF,M,ALL,H4,H4,11,6,5,0.18576191582158136,54.54545454545454,1.173896845672899,-1.0
GBPJPY,M,ALL,H4,H4,8,5,3,0.4831768791588059,62.5,1.3730830066540893,-1.0
GBPNZD,M,ALL,H4,H4,7,4,3,0.2630426629588806,57.14285714285714,1.210324660178041,-1.0
GBPUSD,M,ALL,H4,H4,12,9,3,0.6883491379175445,75.0,1.2511321838900593,-1.0
NZDCAD,M,ALL,H4,H4,10,6,4,0.3860655855518604,60.0,1.3101093092531007,-1.0
NZDCHF,M,ALL,H4,H4,5,3,2,0.41019440699038495,60.0,1.3503240116506416,-1.0
NZDJPY,M,ALL,H4,H4,7,3,4,-0.02452150411602973,42.857142857142854,1.2761164903959308,-1.0
NZDUSD,M,ALL,H4,H4,8,5,3,0.3910965819167808,62.5,1.2257545310668494,-1.0
USDCAD,M,ALL,H4,H4,6,2,4,-0.23510928078942242,33.33333333333333,1.2946721576317328,-1.0
USDCHF,M,ALL,H4,H4,7,5,2,0.7170437410035141,71.42857142857143,1.4038612374049197,-1.0
USDJPY,M,ALL,H4,H4,16,3,13,-0.533125,18.75,1.49,-1.0
ALL,ALL,ALL,ALL,ALL,218,131,87,0.35309133373041246,60.09174311926605,1.251709242391068,-1.0
