pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,W,INNER,H4,H4,15,8,7,0.28005139417907526,53.333333333333336,1.400096364085766,-1.0
AUDCHF,W,INNER,H4,H4,16,14,2,1.1207179584160234,87.5,1.4236776667611692,-1.0
AUDJPY,W,INNER,H4,H4,23,11,12,0.12070141351674392,47.82608695652174,1.3432847737168283,-1.0
AUDNZD,W,INNER,H4,H4,19,9,10,0.10846263129636002,47.368421052631575,1.3400877771812045,-1.0
AUDUSD,W,INNER,H4,H4,13,5,8,-0.10366313351492294,38.46153846153847,1.3304758528612004,-1.0
CADCHF,W,INNER,H4,H4,20,7,13,-0.12849999999999998,35.0,1.49,-1.0
CADJPY,W,INNER,H4,H4,14,8,6,0.3827149622322626,57.14285714285714,1.4197511839064596,-1.0
CHFJPY,W,INNER,H4,H4,20,11,9,0.35226285081983805,55.00000000000001,1.4586597287633418,-1.0
EURAUD,W,INNER,H4,H4,16,8,8,0.1649198726071246,50.0,1.3298397452142492,-1.0
EURCAD,W,INNER,H4,H4,26,14,12,0.3182639619113401,53.84615384615385,1.4482045006924886,-1.0
EURCHF,W,INNER,H4,H4,20,14,6,0.6261017071278184,70.0,1.323002438754026,-1.0
EURGBP,W,INNER,H4,H4,21,9,12,0.011801300859926044,42.857142857142854,1.360869702006494,-1.0
EURJPY,W,INNER,H4,H4,16,8,8,0.1569284245992814,50.0,1.313856849198563,-1.0
EURNZD,W,INNER,H4,H4,15,7,8,0.0980140099171292,46.666666666666664,1.3528871641081341,-1.0
EURUSD,W,INNER,H4,H4,18,8,10,0.09050957129136084,44.44444444444444,1.4536465354055619,-1.0
GBPAUD,W,INNER,H4,H4,14,6,8,-0.02712994417280861,42.857142857142854,1.2700301302634467,-1.0
GBPCAD,W,INNER,H4,H4,18,8,10,0.06732408462339944,44.44444444444444,1.401479190402649,-1.0
GBPCHF,W,INNER,H4,H4,21,9,12,0.008024816612458205,42.857142857142854,1.3520579054290693,-1.0
GBPJPY,W,INNER,H4,H4,16,3,13,-0.533125,18.75,1.49,-1.0
GBPNZD,W,INNER,H4,H4,25,11,14,0.04394621158198944,44.0,1.3726050263227034,-1.0
GBPUSD,W,INNER,H4,H4,17,4,13,-0.43554383803882457,23.52941176470588,1.3989386883349957,-1.0
NZDCAD,W,INNER,H4,H4,17,7,10,-0.01772259952346998,41.17647058823529,1.3855308297287159,-1.0
NZDCHF,W,INNER,H4,H4,23,10,13,0.018357058418979947,43.47826086956522,1.3422212343636537,-1.0
NZDJPY,W,INNER,H4,H4,16,9,7,0.34887880985421804,56.25,1.3980067730741652,-1.0
NZDUSD,W,INNER,H4,H4,11,8,3,0.7665962956593867,72.72727272727273,1.4290699065316566,-1.0
USDCAD,W,INNER,H4,H4,11,5,6,0.05622872608790179,45.45454545454545,1.323703197393384,-1.0
USDCHF,W,INNER,H4,H4,16,8,8,0.21069298562240896,50.0,1.421385971244818,-1.0
USDJPY,W,INNER,H4,H4,21,7,14,-0.17964203172513987,33.33333333333333,1.4610739048245804,-1.0
ALL,ALL,ALL,ALL,ALL,498,236,262,0.13105646809505123,47.389558232931726,1.3867208521666758,-1.0
