pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,M,ALL,H4,H4,8,4,4,0.15156673392893144,50.0,1.3031334678578628,-1.0
AUDCHF,M,ALL,H4,H4,7,6,1,0.8188562537736358,85.71428571428571,1.1219989627359086,-1.0
AUDJPY,M,ALL,H4,H4,8,4,4,0.06991339952769993,50.0,1.1398267990553999,-1.0
AUDNZD,M,ALL,H4,H4,8,5,3,0.3826873420522782,62.5,1.2122997472836452,-1.0
AUDUSD,M,ALL,H4,H4,6,3,3,0.09905600437498181,50.0,1.1981120087499637,-1.0
CADCHF,M,ALL,H4,H4,7,6,1,0.9177515590095261,85.71428571428571,1.2373768188444472,-1.0
CADJPY,M,ALL,H4,H4,4,3,1,0.7820024465523041,75.0,1.3760032620697389,-1.0
CHFJPY,M,ALL,H4,H4,7,6,1,0.9451955640786368,85.71428571428571,1.2693948247584095,-1.0
EURAUD,M,ALL,H4,H4,5,4,1,0.7999213263011212,80.0,1.2499016578764015,-1.0
EURCAD,M,ALL,H4,H4,9,4,5,-0.034022206088791807,44.44444444444444,1.1734500363002185,-1.0
EURCHF,M,ALL,H4,H4,5,3,2,0.2706813787148941,60.0,1.1178022978581568,-1.0
EURGBP,M,ALL,H4,H4,8,6,2,0.6245612421206566,75.0,1.1660816561608753,-1.0
EURJPY,M,ALL,H4,H4,5,3,2,0.3824893396365629,60.0,1.3041488993942716,-1.0
EURNZD,M,ALL,H4,H4,6,6,0,1.16577941177381,100.0,1.16577941177381,
EURUSD,M,ALL,H4,H4,8,5,3,0.31756866287083896,62.5,1.1081098605933424,-1.0
GBPAUD,M,ALL,H4,H4,6,2,4,-0.2468770398833373,33.33333333333333,1.259368880349988,-1.0
GBPCAD,M,ALL,H4,H4,10,9,1,1.0153328243554456,90.0,1.2392586937282728,-1.0
GBPCHF,M,ALL,H4,H4,11,6,5,0.17246005018999588,54.54545454545454,1.1495100920149925,-1.0
GBPJPY,M,ALL,H4,H4,8,6,2,0.7221793164676966,75.0,1.2962390886235955,-1.0
GBPNZD,M,ALL,H4,H4,7,4,3,0.2540054112035292,57.14285714285714,1.1945094696061762,-1.0
GBPUSD,M,ALL,H4,H4,11,8,3,0.6492023667276162,72.72727272727273,1.2676532542504724,-1.0
NZDCAD,M,ALL,H4,H4,10,6,4,0.3828647809677467,60.0,1.3047746349462443,-1.0
NZDCHF,M,ALL,H4,H4,5,3,2,0.3949285329379758,60.0,1.3248808882299599,-1.0
NZDJPY,M,ALL,H4,H4,7,3,4,-0.02452150411602973,42.857142857142854,1.2761164903959308,-1.0
NZDUSD,M,ALL,H4,H4,8,6,2,0.6595763056989894,75.0,1.212768407598653,-1.0
USDCAD,M,ALL,H4,H4,6,2,4,-0.24097329623278538,33.33333333333333,1.277080111301644,-1.0
USDCHF,M,ALL,H4,H4,7,5,2,0.7056882615806092,71.42857142857143,1.3879635662128529,-1.0
USDJPY,M,ALL,H4,H4,15,3,12,-0.502,20.0,1.49,-1.0
ALL,ALL,ALL,ALL,ALL,212,131,81,0.38187423952325766,61.79245283018868,1.2363155631979434,-1.0
