pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,M,OUTSIDE,H4,H12,6,2,4,-0.23870389396897343,33.33333333333333,1.2838883180930796,-1.0
AUDCHF,M,OUTSIDE,H4,H12,7,6,1,0.8480978306737749,85.71428571428571,1.1561141357860707,-1.0
AUDJPY,M,OUTSIDE,H4,H12,5,2,3,-0.07605869619220158,40.0,1.309853259519496,-1.0
AUDNZD,M,OUTSIDE,H4,H12,4,3,1,0.6868039916282567,75.0,1.2490719888376756,-1.0
AUDUSD,M,OUTSIDE,H4,H12,6,3,3,0.13613670194325797,50.0,1.272273403886516,-1.0
CADCHF,M,OUTSIDE,H4,H12,4,4,0,1.2230727357047602,100.0,1.2230727357047602,
CADJPY,M,OUTSIDE,H4,H12,3,1,2,-0.17,33.33333333333333,1.49,-1.0
CHFJPY,M,OUTSIDE,H4,H12,6,4,2,0.4947638921520558,66.66666666666666,1.2421458382280837,-1.0
EURAUD,M,OUTSIDE,H4,H12,2,1,1,0.06692959053474012,50.0,1.1338591810694802,-1.0
EURCAD,M,OUTSIDE,H4,H12,13,5,8,-0.1459594674438018,38.46153846153847,1.2205053846461151,-1.0
EURCHF,M,OUTSIDE,H4,H12,4,1,3,-0.4914754813988469,25.0,1.0340980744046124,-1.0
EURGBP,M,OUTSIDE,H4,H12,9,5,4,0.20261463667304744,55.55555555555556,1.1647063460114855,-1.0
EURJPY,M,OUTSIDE,H4,H12,4,2,2,0.07628951626103864,50.0,1.1525790325220773,-1.0
EURNZD,M,OUTSIDE,H4,H12,8,4,4,0.09417377277050304,50.0,1.1883475455410062,-1.0
EURUSD,M,OUTSIDE,H4,H12,7,2,5,-0.39166132263532816,28.57142857142857,1.1291853707763515,-1.0
GBPAUD,M,OUTSIDE,H4,H12,4,2,2,0.07674735647355951,50.0,1.153494712947119,-1.0
GBPCAD,M,OUTSIDE,H4,H12,7,5,2,0.6195093547022832,71.42857142857143,1.2673130965831965,-1.0
GBPCHF,M,OUTSIDE,H4,H12,7,3,4,-0.01959077650892325,42.857142857142854,1.287621521479179,-1.0
GBPJPY,M,OUTSIDE,H4,H12,7,5,2,0.5085641620180619,71.42857142857143,1.1119898268252864,-1.0
GBPNZD,M,OUTSIDE,H4,H12,7,4,3,0.2760426619023241,57.14285714285714,1.2330746583290673,-1.0
GBPUSD,M,OUTSIDE,H4,H12,11,7,4,0.3641584128540858,63.63636363636363,1.1436775059135635,-1.0
NZDCAD,M,OUTSIDE,H4,H12,8,4,4,0.12367542373141668,50.0,1.2473508474628334,-1.0
NZDCHF,M,OUTSIDE,H4,H12,6,1,5,-0.585,16.666666666666664,1.49,-1.0
NZDJPY,M,OUTSIDE,H4,H12,5,1,4,-0.5454604148172038,20.0,1.2726979259139808,-1.0
NZDUSD,M,OUTSIDE,H4,H12,5,3,2,0.29699779503202206,60.0,1.1616629917200367,-1.0
USDCAD,M,OUTSIDE,H4,H12,5,3,2,0.21717153202676903,60.0,1.0286192200446151,-1.0
USDCHF,M,OUTSIDE,H4,H12,4,2,2,0.245,50.0,1.49,-1.0
USDJPY,M,OUTSIDE,H4,H12,8,2,6,-0.37750000000000006,25.0,1.4899999999999998,-1.0
ALL,ALL,ALL,ALL,ALL,172,87,85,0.12056611089833243,50.58139534883721,1.2153720813162432,-1.0
