pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,M,ALL,H4,H4,18,12,6,0.2853813121394087,66.66666666666666,0.928071968209113,-1.0
AUDCHF,M,ALL,H4,H4,16,13,3,0.5652535976645909,81.25,0.9264659663564194,-1.0
AUDJPY,M,ALL,H4,H4,13,6,7,-0.1,46.15384615384615,0.9500000000000001,-1.0
AUDNZD,M,ALL,H4,H4,12,9,3,0.46249999999999997,75.0,0.9499999999999998,-1.0
AUDUSD,M,ALL,H4,H4,13,9,4,0.33531183949105464,69.23076923076923,0.9287837681537455,-1.0
CADCHF,M,ALL,H4,H4,12,10,2,0.6239817474848152,83.33333333333334,0.9487780969817778,-1.0
CADJPY,M,ALL,H4,H4,9,7,2,0.47761667519623036,77.77777777777779,0.8997928681094391,-1.0
CHFJPY,M,ALL,H4,H4,13,8,5,0.19836049247134693,61.53846153846154,0.9473358002659387,-1.0
EURAUD,M,ALL,H4,H4,12,10,2,0.5753840341439287,83.33333333333334,0.8904608409727144,-1.0
EURCAD,M,ALL,H4,H4,19,10,9,0.023777203938254034,52.63157894736842,0.9451766874826827,-1.0
EURCHF,M,ALL,H4,H4,16,14,2,0.6582790324973932,87.5,0.8951760371398777,-1.0
EURGBP,M,ALL,H4,H4,18,12,6,0.28853962778111003,66.66666666666666,0.9328094416716649,-1.0
EURJPY,M,ALL,H4,H4,10,4,6,-0.23161287719864485,40.0,0.920967807003388,-1.0
EURNZD,M,ALL,H4,H4,16,10,6,0.20779475151213092,62.5,0.9324716024194094,-1.0
EURUSD,M,ALL,H4,H4,12,5,7,-0.1875,41.66666666666667,0.95,-1.0
GBPAUD,M,ALL,H4,H4,11,5,6,-0.11363636363636366,45.45454545454545,0.9499999999999998,-1.0
GBPCAD,M,ALL,H4,H4,16,14,2,0.6679529519555668,87.5,0.9062319450920763,-1.0
GBPCHF,M,ALL,H4,H4,12,6,6,-0.028249120160884194,50.0,0.9435017596782315,-1.0
GBPJPY,M,ALL,H4,H4,18,13,5,0.4062740968985644,72.22222222222221,0.9471487495518581,-1.0
GBPNZD,M,ALL,H4,H4,12,8,4,0.29612290862290913,66.66666666666666,0.9441843629343638,-1.0
GBPUSD,M,ALL,H4,H4,19,14,5,0.42399962849262257,73.68421052631578,0.9325709243828447,-1.0
NZDCAD,M,ALL,H4,H4,13,8,5,0.14302883123468543,61.53846153846154,0.8574218507563638,-1.0
NZDCHF,M,ALL,H4,H4,14,9,5,0.21605023389758093,64.28571428571429,0.8916336971740146,-1.0
NZDJPY,M,ALL,H4,H4,12,5,7,-0.1875,41.66666666666667,0.95,-1.0
NZDUSD,M,ALL,H4,H4,14,10,4,0.39285714285714285,71.42857142857143,0.9499999999999998,-1.0
USDCAD,M,ALL,H4,H4,12,6,6,-0.02716207977704223,50.0,0.9456758404459156,-1.0
USDCHF,M,ALL,H4,H4,11,8,3,0.4095878787878784,72.72727272727273,0.9381833333333328,-1.0
USDJPY,M,ALL,H4,H4,17,4,13,-0.5411764705882353,23.52941176470588,0.95,-1.0
ALL,ALL,ALL,ALL,ALL,390,249,141,0.23110356940601115,63.84615384615384,0.9282345062985715,-1.0
