mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,wickdiff_file,dyn_min_sl_pips
W,OUTSIDE,H4,H4,AUDCAD,long,2018-12-31,2019-01-07,0.90969,0.95127,0.04157999999999995,2019-01-09 02:00:00,2019-01-09 06:00:00,0.9458,0.94606,2019-01-24 18:00:00,0.94712,0.9928499999999999,0.905532,2019-07-30 13:00:00,0.905532,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,212.62424242424248
W,OUTSIDE,H4,H4,AUDCHF,short,2016-11-07,2016-11-14,0.745665,0.76492,0.019255000000000022,2016-11-15 18:00:00,2016-11-15 22:00:00,0.75742,0.75749,2016-11-25 06:00:00,0.754245,0.72641,0.7766737878787879,2017-02-22 02:00:00,0.7766737878787879,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,224.28787878787867
W,OUTSIDE,H4,H4,AUDNZD,short,2015-08-24,2015-08-31,1.10957,1.14723,0.03766000000000003,2015-08-31 17:00:00,2015-08-31 21:00:00,1.12264,1.126435,2015-09-10 09:00:00,1.122145,1.07191,1.1562536363636362,2015-10-14 21:00:00,1.07191,win,1.4727941470435386,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,341.0863636363635
W,OUTSIDE,H4,H4,CADJPY,long,2020-03-16,2020-03-23,73.812,77.034,3.2220000000000084,2020-03-23 01:00:00,2020-03-23 05:00:00,75.988,76.188,2020-03-30 13:00:00,76.258,80.25600000000001,73.2835606060606,2020-06-02 13:00:00,80.25600000000001,win,1.3441188306429086,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,297.44393939393933
W,OUTSIDE,H4,H4,CADJPY,short,2020-11-09,2020-11-16,79.666,81.426,1.7600000000000051,2020-11-16 10:00:00,2020-11-16 14:00:00,80.134,80.349,2020-11-24 02:00:00,79.996,77.90599999999999,81.89162121212121,2020-12-10 10:00:00,81.89162121212121,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,189.56212121212127
W,OUTSIDE,H4,H4,EURAUD,long,2016-11-07,2016-11-14,1.407465,1.43863,0.03116500000000011,2016-11-15 18:00:00,2016-11-15 22:00:00,1.418,1.418535,2016-11-25 06:00:00,1.42366,1.4697950000000002,1.3817645454545453,2016-12-29 22:00:00,1.4697950000000002,win,1.1011934468916185,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,418.95454545454584
W,OUTSIDE,H4,H4,EURAUD,short,2019-08-05,2019-08-12,1.65076,1.67871,0.02794999999999992,2019-08-13 09:00:00,2019-08-13 13:00:00,1.66078,1.66202,2019-08-25 21:00:00,1.6584,1.62281,1.6878245454545455,2019-09-03 09:00:00,1.62281,win,1.2095344023233516,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,294.2454545454552
W,OUTSIDE,H4,H4,EURGBP,short,2020-03-16,2020-03-23,0.91857,0.95003,0.031460000000000043,2020-03-24 05:00:00,2020-03-24 09:00:00,0.92912,0.9317,2020-09-11 09:00:00,0.92475,0.88711,0.953176,2020-11-11 06:00:00,0.88711,win,1.3241398719482138,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,180.4196969696971
W,OUTSIDE,H4,H4,EURJPY,long,2016-02-22,2016-02-29,122.0775,124.617,2.539500000000004,2016-03-02 18:00:00,2016-03-02 22:00:00,123.093,123.2715,2016-03-09 10:00:00,123.466,127.15650000000001,119.68332575757574,2016-03-11 14:00:00,127.15650000000001,win,0.9756325190812213,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,378.2674242424243
W,OUTSIDE,H4,H4,EURJPY,long,2016-06-20,2016-06-27,109.5705,113.499,3.9284999999999997,2016-06-27 09:00:00,2016-06-27 13:00:00,111.3785,111.4815,2016-07-06 01:00:00,111.607,117.4275,107.16351515151514,2016-07-14 05:00:00,117.4275,win,1.30989531830736,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,444.3484848484851
W,OUTSIDE,H4,H4,EURNZD,short,2019-08-05,2019-08-12,1.73188,1.75748,0.025599999999999845,2019-08-14 09:00:00,2019-08-14 13:00:00,1.73994,1.7408,2019-08-22 05:00:00,1.73839,1.7062800000000002,1.7705433333333334,2019-09-12 09:00:00,1.7062800000000002,win,0.9986522911051174,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,321.5333333333332
W,OUTSIDE,H4,H4,EURUSD,long,2016-06-20,2016-06-27,1.0912,1.11086,0.01966000000000001,2016-06-27 21:00:00,2016-06-28 01:00:00,1.101045,1.10177,2016-07-08 09:00:00,1.102475,1.13052,1.0744553787878788,2016-08-16 09:00:00,1.13052,win,1.000905750569806,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,280.19621212121245
W,OUTSIDE,H4,H4,GBPJPY,long,2015-07-06,2015-07-13,185.004,190.517,5.513000000000005,2015-07-12 21:00:00,2015-07-13 01:00:00,189.368,189.781,2015-08-24 01:00:00,189.9995,196.03,184.4527,2015-08-24 13:00:00,184.4527,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,485.20909090909106
W,OUTSIDE,H4,H4,GBPNZD,short,2017-10-23,2017-10-30,1.90927,1.94327,0.03400000000000003,2017-11-01 09:00:00,2017-11-01 13:00:00,1.93028,1.93132,2017-11-16 10:00:00,1.926795,1.87527,1.980449393939394,2017-11-30 18:00:00,1.980449393939394,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,536.5439393939394
W,OUTSIDE,H4,H4,GBPNZD,short,2021-06-14,2021-06-21,1.99129,2.03286,0.041569999999999885,2021-06-22 01:00:00,2021-06-22 05:00:00,1.99524,1.9962,2021-07-13 09:00:00,1.9948,1.9497200000000001,2.0402789393939393,2021-08-31 09:00:00,1.9497200000000001,win,0.991228040951352,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,454.7893939393937
W,OUTSIDE,H4,H4,GBPUSD,long,2020-03-16,2020-03-23,1.14116,1.16497,0.02381000000000011,2020-03-23 13:00:00,2020-03-23 17:00:00,1.14472,1.1461,2022-09-05 01:00:00,1.14646,1.1887800000000002,1.1064533333333333,2022-09-23 09:00:00,1.1064533333333333,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,400.0666666666668
W,OUTSIDE,H4,H4,NZDCAD,long,2020-03-16,2020-03-23,0.80186,0.81821,0.016349999999999976,2020-03-22 21:00:00,2020-03-23 01:00:00,0.80896,0.8091,2022-05-13 13:00:00,0.80969,0.83456,0.7887366666666668,2022-05-25 01:00:00,0.83456,win,1.1869233216671953,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,209.53333333333316
W,OUTSIDE,H4,H4,NZDCAD,short,2018-12-03,2018-12-10,0.91389,0.9257,0.011809999999999987,2018-12-11 10:00:00,2018-12-11 14:00:00,0.92478,0.92516,2018-12-19 06:00:00,0.9244,0.90208,0.945905,2019-01-02 22:00:00,0.90208,win,1.0378981632178579,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,215.04999999999973
W,OUTSIDE,H4,H4,NZDCHF,long,2020-03-16,2020-03-23,0.53,0.56146,0.03145999999999993,2020-03-22 21:00:00,2020-03-23 01:00:00,0.55179,0.55214,2022-09-30 17:00:00,0.5527,0.5929199999999999,0.525706711409396,2022-11-29 06:00:00,0.5929199999999999,win,1.49,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,177.2606060606061
W,OUTSIDE,H4,H4,NZDCHF,short,2016-10-31,2016-11-07,0.709415,0.72599,0.016575000000000006,2016-11-10 14:00:00,2016-11-10 18:00:00,0.714045,0.71464,2016-11-21 14:00:00,0.713355,0.69284,0.7343831818181819,2017-03-27 13:00:00,0.69284,win,0.9755955211620737,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,210.28181818181832
W,OUTSIDE,H4,H4,NZDJPY,short,2024-03-18,2024-03-25,90.751,92.204,1.4529999999999887,2024-03-26 09:00:00,2024-03-26 13:00:00,91.16,91.252,2024-04-03 17:00:00,91.116,89.29800000000002,92.8985606060606,2024-04-26 01:00:00,92.8985606060606,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,178.25606060606037
W,OUTSIDE,H4,H4,NZDUSD,long,2020-03-16,2020-03-23,0.54694,0.56979,0.022850000000000037,2020-03-23 05:00:00,2020-03-23 09:00:00,0.56137,0.56256,2022-09-26 17:00:00,0.56336,0.5926400000000001,0.5407969696969697,2022-11-02 17:00:00,0.5926400000000001,win,1.2976980311047852,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,225.63030303030345
W,OUTSIDE,H4,H4,USDCAD,long,2025-01-06,2025-01-13,1.428,1.44242,0.0144200000000001,2025-01-15 10:00:00,2025-01-15 14:00:00,1.4302,1.43026,2025-01-20 14:00:00,1.43374,1.4568400000000001,1.4118548484848485,2025-01-30 18:00:00,1.4568400000000001,win,1.0555101701721168,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,218.851515151515
W,OUTSIDE,H4,H4,USDJPY,long,2016-06-20,2016-06-27,98.987,102.199,3.2120000000000033,2016-06-27 09:00:00,2016-06-27 13:00:00,101.4015,101.4815,2016-07-05 13:00:00,101.52,105.411,97.78700757575757,2016-07-14 05:00:00,105.411,win,1.0423273229089522,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,373.2992424242424
W,OUTSIDE,H4,H4,USDJPY,long,2020-07-27,2020-08-03,104.188,105.896,1.7079999999999984,2020-08-06 13:00:00,2020-08-06 17:00:00,105.302,105.404,2020-08-18 05:00:00,105.562,107.604,103.67998484848485,2020-11-05 10:00:00,103.67998484848485,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,188.20151515151494
