pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,M,ALL,H4,H4,14,7,7,0.14653533351781864,50.0,1.2930706670356373,-1.0
AUDCHF,M,ALL,H4,H4,11,9,2,0.822267655536577,81.81818181818183,1.227216023433594,-1.0
AUDJPY,M,ALL,H4,H4,12,4,8,-0.23744781416607527,33.33333333333333,1.287656557501774,-1.0
AUDNZD,M,ALL,H4,H4,11,7,4,0.4226410238214777,63.63636363636363,1.235578751719465,-1.0
AUDUSD,M,ALL,H4,H4,9,5,4,0.3015413275379989,55.55555555555556,1.342774389568398,-1.0
CADCHF,M,ALL,H4,H4,9,8,1,1.0285295875354608,88.88888888888889,1.2820957859773934,-1.0
CADJPY,M,ALL,H4,H4,7,5,2,0.705921268888156,71.42857142857143,1.3882897764434186,-1.0
CHFJPY,M,ALL,H4,H4,11,8,3,0.7423272753817909,72.72727272727273,1.3957000036499623,-1.0
EURAUD,M,ALL,H4,H4,7,5,2,0.688064794771216,71.42857142857143,1.3632907126797025,-1.0
EURCAD,M,ALL,H4,H4,15,8,7,0.24745879911463695,53.333333333333336,1.3389852483399443,-1.0
EURCHF,M,ALL,H4,H4,12,8,4,0.4802077541147911,66.66666666666666,1.2203116311721867,-1.0
EURGBP,M,ALL,H4,H4,14,8,6,0.3335948627848038,57.14285714285714,1.3337910098734067,-1.0
EURJPY,M,ALL,H4,H4,7,4,3,0.33573927620117044,57.14285714285714,1.3375437333520483,-1.0
EURNZD,M,ALL,H4,H4,11,8,3,0.6881967618510292,72.72727272727273,1.3212705475451652,-1.0
EURUSD,M,ALL,H4,H4,11,4,7,-0.2093772814171203,36.36363636363637,1.1742124761029191,-1.0
GBPAUD,M,ALL,H4,H4,8,4,4,0.1015670255544523,50.0,1.2031340511089046,-1.0
GBPCAD,M,ALL,H4,H4,11,8,3,0.7651737495331647,72.72727272727273,1.4271139056081017,-1.0
GBPCHF,M,ALL,H4,H4,11,6,5,0.2484268982285835,54.54545454545454,1.288782646752403,-1.0
GBPJPY,M,ALL,H4,H4,14,9,5,0.5621028495906017,64.28571428571429,1.429937766029825,-1.0
GBPNZD,M,ALL,H4,H4,11,6,5,0.20694339525148492,54.54545454545454,1.2127295579610557,-1.0
GBPUSD,M,ALL,H4,H4,17,12,5,0.649111438639459,70.58823529411765,1.3362412047392336,-1.0
NZDCAD,M,ALL,H4,H4,12,7,5,0.38665952837118733,58.333333333333336,1.3771306200648925,-1.0
NZDCHF,M,ALL,H4,H4,10,6,4,0.4230583040348693,60.0,1.3717638400581158,-1.0
NZDJPY,M,ALL,H4,H4,11,4,7,-0.18464996467280514,36.36363636363637,1.242212597149786,-1.0
NZDUSD,M,ALL,H4,H4,12,6,6,0.1562291499262323,50.0,1.3124582998524648,-1.0
USDCAD,M,ALL,H4,H4,10,5,5,0.1466596186648632,50.0,1.2933192373297264,-1.0
USDCHF,M,ALL,H4,H4,9,6,3,0.6599999999999999,66.66666666666666,1.49,-1.0
USDJPY,M,ALL,H4,H4,17,4,13,-0.4141176470588235,23.52941176470588,1.49,-1.0
ALL,ALL,ALL,ALL,ALL,314,181,133,0.34004999426695226,57.64331210191082,1.3247276143636628,-1.0
