pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,W,OUTSIDE,H4,H4,9,5,4,0.23033370560837524,55.55555555555556,1.2146006700950756,-1.0
AUDCHF,W,OUTSIDE,H4,H4,10,5,5,0.11431224984760906,50.0,1.228624499695218,-1.0
AUDJPY,W,OUTSIDE,H4,H4,8,4,4,0.05175771192956291,50.0,1.1035154238591258,-1.0
AUDNZD,W,OUTSIDE,H4,H4,8,4,4,0.09705578081642507,50.0,1.1941115616328501,-1.0
AUDUSD,W,OUTSIDE,H4,H4,6,3,3,0.08988144201795019,50.0,1.1797628840359005,-1.0
CADCHF,W,OUTSIDE,H4,H4,11,4,7,-0.18886679606525725,36.36363636363637,1.2306163108205426,-1.0
CADJPY,W,OUTSIDE,H4,H4,10,5,5,0.11336149728448212,50.0,1.2267229945689642,-1.0
CHFJPY,W,OUTSIDE,H4,H4,7,5,2,0.5392897529189545,71.42857142857143,1.1550056540865363,-1.0
EURAUD,W,OUTSIDE,H4,H4,3,2,1,0.6460839467027654,66.66666666666666,1.469125920054148,-1.0
EURCAD,W,OUTSIDE,H4,H4,4,3,1,0.5897157988694218,75.0,1.119621065159229,-1.0
EURCHF,W,OUTSIDE,H4,H4,9,5,4,0.2597230078714786,55.55555555555556,1.2675014141686616,-1.0
EURGBP,W,OUTSIDE,H4,H4,11,4,7,-0.10962364800470786,36.36363636363637,1.4485349679870534,-1.0
EURJPY,W,OUTSIDE,H4,H4,5,3,2,0.39970541914541224,60.0,1.3328423652423538,-1.0
EURNZD,W,OUTSIDE,H4,H4,4,3,1,0.5685659605183031,75.0,1.0914212806910708,-1.0
EURUSD,W,OUTSIDE,H4,H4,9,3,6,-0.28365782767258085,33.33333333333333,1.1490265169822573,-1.0
GBPCHF,W,OUTSIDE,H4,H4,4,3,1,0.6446276566622067,75.0,1.1928368755496088,-1.0
GBPJPY,W,OUTSIDE,H4,H4,2,0,2,-1.0,0.0,,-1.0
GBPNZD,W,OUTSIDE,H4,H4,1,1,0,0.9524033902497884,100.0,0.9524033902497884,
GBPUSD,W,OUTSIDE,H4,H4,6,1,5,-0.6017129363616505,16.666666666666664,1.389722381830097,-1.0
NZDCAD,W,OUTSIDE,H4,H4,8,6,2,0.6679913671507399,75.0,1.22398848953432,-1.0
NZDCHF,W,OUTSIDE,H4,H4,16,3,13,-0.5795462559870463,18.75,1.2424199680690862,-1.0
NZDJPY,W,OUTSIDE,H4,H4,7,2,5,-0.41537303919459057,28.57142857142857,1.046194362818933,-1.0
NZDUSD,W,OUTSIDE,H4,H4,10,5,5,0.1252212614013229,50.0,1.250442522802646,-1.0
USDCAD,W,OUTSIDE,H4,H4,8,1,7,-0.68875,12.5,1.49,-1.0
USDCHF,W,OUTSIDE,H4,H4,5,0,5,-1.0,0.0,,-1.0
USDJPY,W,OUTSIDE,H4,H4,8,3,5,-0.21006559477120712,37.5,1.106491747276781,-1.0
ALL,ALL,ALL,ALL,ALL,189,83,106,-0.026076363924155424,43.91534391534391,1.217729725522104,-1.0
