mode,ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed
W,H4,AUDCAD,long,2017-05-01,2017-05-08,1.00181,1.01267,0.01085999999999987,2017-05-11 13:00:00,2017-05-11 17:00:00,1.00802,1.00942,2017-05-16 01:00:00,1.009515,1.0235299999999998,1.0001089597315436,2017-05-29 05:00:00,1.0001089597315436,loss,-1.0
W,H4,AUDCAD,long,2017-09-11,2017-09-18,0.9694,0.97639,0.006989999999999941,2017-09-14 09:00:00,2017-09-14 13:00:00,0.9718,0.97197,2017-09-27 01:00:00,0.972385,0.9833799999999999,0.9650058053691276,2017-10-13 13:00:00,0.9833799999999999,win,1.49
W,H4,AUDCAD,long,2017-12-18,2017-12-25,0.97754,0.98165,0.004110000000000058,2017-12-29 14:00:00,2017-12-29 18:00:00,0.97783,0.97826,2018-01-01 22:00:00,0.9807,0.9857600000000001,0.9757,2018-01-05 10:00:00,0.9757,loss,-1.0
W,H4,AUDCAD,long,2018-12-31,2019-01-07,0.90969,0.95127,0.04157999999999995,2019-01-04 10:00:00,2019-01-04 14:00:00,0.94515,0.94524,2019-01-24 22:00:00,0.94566,0.9928499999999999,0.905532,2019-07-30 13:00:00,0.905532,loss,-1.0
W,H4,AUDCAD,long,2019-05-13,2019-05-20,0.92016,0.92447,0.004310000000000036,2019-05-22 09:00:00,2019-05-22 13:00:00,0.92016,0.92032,2019-06-13 13:00:00,0.92058,0.92878,0.9150766442953019,2019-06-19 17:00:00,0.9150766442953019,loss,-1.0
W,H4,AUDCAD,long,2019-08-05,2019-08-12,0.88898,0.8973,0.008319999999999994,2019-08-12 09:00:00,2019-08-12 13:00:00,0.89222,0.89249,2019-08-25 21:00:00,0.89412,0.90562,0.886401879194631,2019-09-11 13:00:00,0.90562,win,1.49
W,H4,AUDCAD,long,2019-08-26,2019-09-02,0.89068,0.89654,0.005859999999999976,2019-08-30 09:00:00,2019-08-30 13:00:00,0.89114,0.89116,2019-10-01 01:00:00,0.89184,0.9024,0.8847527516778523,2019-10-02 09:00:00,0.8847527516778523,loss,-1.0
W,H4,AUDCAD,long,2022-04-25,2022-05-02,0.9049,0.90796,0.0030599999999999516,2022-05-02 01:00:00,2022-05-02 05:00:00,0.9049,0.90518,2022-05-09 05:00:00,0.90539,0.9110199999999999,0.90039,2022-05-11 13:00:00,0.9110199999999999,win,1.1259999999999826
W,H4,AUDCAD,long,2022-07-11,2022-07-18,0.87359,0.88488,0.011290000000000022,2022-07-15 05:00:00,2022-07-15 09:00:00,0.88186,0.88204,2022-09-08 01:00:00,0.88374,0.89617,0.8724609999999999,2022-09-13 09:00:00,0.89617,win,1.1020480539054889
W,H4,AUDCAD,long,2023-02-20,2023-02-27,0.91026,0.9153,0.0050400000000000444,2023-02-28 06:00:00,2023-02-28 10:00:00,0.9121,0.91285,2023-03-07 02:00:00,0.91346,0.92034,0.90846,2023-03-07 14:00:00,0.90846,loss,-1.0
