pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,W,INNER,H4,H4,5,3,2,0.3996564739050189,60.0,1.332760789841698,-1.0
AUDCHF,W,INNER,H4,H4,5,4,1,0.7952513714308338,80.0,1.2440642142885423,-1.0
AUDJPY,W,INNER,H4,H4,9,5,4,0.2366011010051285,55.55555555555556,1.225881981809231,-1.0
AUDNZD,W,INNER,H4,H4,2,0,2,-1.0,0.0,,-1.0
AUDUSD,W,INNER,H4,H4,4,3,1,0.5932061292765134,75.0,1.1242748390353512,-1.0
CADCHF,W,INNER,H4,H4,8,2,6,-0.3941600806503809,25.0,1.4233596773984765,-1.0
CADJPY,W,INNER,H4,H4,10,6,4,0.27098106631260765,60.0,1.1183017771876793,-1.0
CHFJPY,W,INNER,H4,H4,10,8,2,0.6831880834023902,80.0,1.1039851042529878,-1.0
EURAUD,W,INNER,H4,H4,3,2,1,0.655365507329833,66.66666666666666,1.4830482609947495,-1.0
EURCAD,W,INNER,H4,H4,7,5,2,0.5619083450385398,71.42857142857143,1.1866716830539557,-1.0
EURCHF,W,INNER,H4,H4,6,5,1,0.7899046085426944,83.33333333333334,1.1478855302512332,-1.0
EURGBP,W,INNER,H4,H4,6,2,4,-0.3105797251914817,33.33333333333333,1.068260824425555,-1.0
EURJPY,W,INNER,H4,H4,6,3,3,0.065535624263875,50.0,1.13107124852775,-1.0
EURNZD,W,INNER,H4,H4,4,2,2,0.15616335698986739,50.0,1.3123267139797348,-1.0
EURUSD,W,INNER,H4,H4,7,3,4,-0.12038671474957874,42.857142857142854,1.0524309989176495,-1.0
GBPAUD,W,INNER,H4,H4,7,2,5,-0.40275899282584804,28.57142857142857,1.090343525109532,-1.0
GBPCAD,W,INNER,H4,H4,8,3,5,-0.19473420618106066,37.5,1.1473754501838382,-1.0
GBPCHF,W,INNER,H4,H4,8,3,5,-0.18680650051362147,37.5,1.1685159986303428,-1.0
GBPJPY,W,INNER,H4,H4,9,3,6,-0.27072327051396966,33.33333333333333,1.187830188458091,-1.0
GBPNZD,W,INNER,H4,H4,8,3,5,-0.16224134087987696,37.5,1.2340230909869947,-1.0
GBPUSD,W,INNER,H4,H4,7,2,5,-0.3809086510287351,28.57142857142857,1.1668197213994271,-1.0
NZDCAD,W,INNER,H4,H4,2,1,1,-0.022316542314534005,50.0,0.955366915370932,-1.0
NZDCHF,W,INNER,H4,H4,3,1,2,-0.3498619433962453,33.33333333333333,0.9504141698112639,-1.0
NZDJPY,W,INNER,H4,H4,7,4,3,0.3163043021054497,57.14285714285714,1.303532528684537,-1.0
NZDUSD,W,INNER,H4,H4,3,3,0,1.0291237910263848,100.0,1.0291237910263848,
USDCAD,W,INNER,H4,H4,5,3,2,0.311215875939398,60.0,1.1853597932323299,-1.0
USDCHF,W,INNER,H4,H4,5,2,3,-0.08366308419558477,40.0,1.290842289511038,-1.0
USDJPY,W,INNER,H4,H4,7,1,6,-0.6582017847757617,14.285714285714285,1.3925875065696676,-1.0
ALL,ALL,ALL,ALL,ALL,171,84,87,0.07181838379254138,49.122807017543856,1.1819159955776735,-1.0
