mode,ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,pivot_touch_time,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed
W,H4,CADJPY,long,2023-10-02,2023-10-09,107.562,109.288,1.725999999999999,2023-10-16,2023-10-09 13:00:00,2023-10-09 17:00:00,108.953,109.116,2023-10-19 01:00:00,109.12,111.014,107.3894,2023-11-21 06:00:00,107.3894,loss,-1.0
W,H4,CADJPY,long,2023-11-13,2023-11-20,107.235,109.003,1.7680000000000007,2023-11-27,2023-11-21 22:00:00,2023-11-22 02:00:00,108.056,108.102,2023-11-29 22:00:00,108.178,110.771,106.43773154362415,2023-12-07 10:00:00,106.43773154362415,loss,-1.0
W,H4,CADJPY,long,2023-11-13,2023-11-20,107.235,109.003,1.7680000000000007,2023-11-27,2023-11-22 10:00:00,2023-11-22 14:00:00,108.288,108.574,2023-11-29 06:00:00,108.692,110.771,107.0582,2023-12-07 06:00:00,107.0582,loss,-1.0
W,H4,USDCAD,short,2023-10-02,2023-10-09,1.36616,1.37858,0.012419999999999876,2023-10-16,2023-10-06 09:00:00,2023-10-06 13:00:00,1.37298,1.37455,2023-10-19 01:00:00,1.37294,1.3537400000000002,1.3858259060402685,2023-10-27 13:00:00,1.3858259060402685,loss,-1.0
W,H4,USDCAD,short,2023-10-02,2023-10-09,1.36616,1.37858,0.012419999999999876,2023-10-16,2023-10-12 17:00:00,2023-10-12 21:00:00,1.36954,1.37007,2023-10-17 09:00:00,1.36852,1.3537400000000002,1.3798219999999999,2023-10-25 13:00:00,1.3798219999999999,loss,-1.0
W,H4,EURCAD,short,2023-10-23,2023-10-30,1.46588,1.47474,0.008859999999999868,2023-11-06,2023-11-02 09:00:00,2023-11-02 13:00:00,1.47131,1.47199,2023-11-07 14:00:00,1.47106,1.4570200000000002,1.4804828187919463,2023-11-14 06:00:00,1.4804828187919463,loss,-1.0
