pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCHF,M,OUTSIDE,H4,H1,9,6,3,0.4404310671613776,66.66666666666666,1.1606466007420664,-1.0
AUDJPY,M,OUTSIDE,H4,H1,5,0,5,-1.0,0.0,,-1.0
AUDNZD,M,OUTSIDE,H4,H1,6,3,3,0.08220890406639103,50.0,1.164417808132782,-1.0
AUDUSD,M,OUTSIDE,H4,H1,6,5,1,0.7961535654954339,83.33333333333334,1.1553842785945208,-1.0
CADCHF,M,OUTSIDE,H4,H1,8,6,2,0.6249995821078795,75.0,1.1666661094771726,-1.0
CADJPY,M,OUTSIDE,H4,H1,3,2,1,0.4337917849063566,66.66666666666666,1.150687677359535,-1.0
CHFJPY,M,OUTSIDE,H4,H1,8,5,3,0.37413707456297696,62.5,1.198619319300763,-1.0
EURAUD,M,OUTSIDE,H4,H1,5,3,2,0.33203820391593586,60.0,1.2200636731932264,-1.0
EURCAD,M,OUTSIDE,H4,H1,18,8,10,0.008202206013341972,44.44444444444444,1.2684549635300195,-1.0
EURCHF,M,OUTSIDE,H4,H1,5,2,3,-0.1326411228223221,40.0,1.1683971929441948,-1.0
EURGBP,M,OUTSIDE,H4,H1,11,4,7,-0.16690934672303592,36.36363636363637,1.2909992965116515,-1.0
EURJPY,M,OUTSIDE,H4,H1,6,3,3,0.1516413139974697,50.0,1.3032826279949392,-1.0
EURNZD,M,OUTSIDE,H4,H1,8,5,3,0.4229511027755944,62.5,1.2767217644409512,-1.0
EURUSD,M,OUTSIDE,H4,H1,8,3,5,-0.226300257616067,37.5,1.063199313023821,-1.0
GBPAUD,M,OUTSIDE,H4,H1,5,3,2,0.2795463435555422,60.0,1.132577239259237,-1.0
GBPCAD,M,OUTSIDE,H4,H1,6,3,3,0.12265214233829595,50.0,1.2453042846765918,-1.0
GBPCHF,M,OUTSIDE,H4,H1,6,3,3,0.08434013775943978,50.0,1.1686802755188794,-1.0
GBPJPY,M,OUTSIDE,H4,H1,6,4,2,0.5280244014880434,66.66666666666666,1.292036602232065,-1.0
GBPNZD,M,OUTSIDE,H4,H1,9,5,4,0.2029387252093303,55.55555555555556,1.1652897053767945,-1.0
GBPUSD,M,OUTSIDE,H4,H1,11,6,5,0.2531795426503826,54.54545454545454,1.297495828192368,-1.0
NZDCAD,M,OUTSIDE,H4,H1,8,5,3,0.4026072949332611,62.5,1.2441716718932176,-1.0
NZDCHF,M,OUTSIDE,H4,H1,8,4,4,0.1650371626461729,50.0,1.3300743252923457,-1.0
NZDJPY,M,OUTSIDE,H4,H1,5,2,3,-0.07770595136187515,40.0,1.3057351215953121,-1.0
NZDUSD,M,OUTSIDE,H4,H1,6,4,2,0.42538252937737764,66.66666666666666,1.1380737940660666,-1.0
USDCAD,M,OUTSIDE,H4,H1,3,2,1,0.5620466786355464,66.66666666666666,1.3430700179533195,-1.0
USDCHF,M,OUTSIDE,H4,H1,5,2,3,-0.0040000000000000036,40.0,1.49,-1.0
USDJPY,M,OUTSIDE,H4,H1,8,1,7,-0.68875,12.5,1.49,-1.0
ALL,ALL,ALL,ALL,ALL,192,99,93,0.14896102288673282,51.5625,1.2282880443863908,-1.0
