mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,wickdiff_file
M,INNER,H1,H12,EURGBP,short,2024-02-01,2024-03-01,0.85586,0.86023,0.004370000000000096,2024-03-27 06:00:00,2024-03-27 07:00:00,0.8583,0.85838,2024-04-04 21:00:00,0.85762,0.8514899999999999,0.86262,2024-04-22 09:00:00,0.86262,loss,-1.0,wickdiffs_M_H1_INNER_20251228_173936.csv
M,INNER,H1,H12,NZDJPY,short,2024-02-01,2024-03-01,91.29,93.454,2.1639999999999873,2024-02-23 12:00:00,2024-02-23 13:00:00,93.398,93.454,2024-04-25 21:00:00,93.331,89.12600000000002,96.1531476510067,2024-05-24 09:00:00,96.1531476510067,loss,-1.0,wickdiffs_M_H1_INNER_20251228_173936.csv
