pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,3D,ALL,H12,H12,11,5,6,0.01696375991836886,45.45454545454545,1.2373202718204115,-1.0
AUDCHF,3D,ALL,H12,H12,13,5,8,-0.09546782384374618,38.46153846153847,1.3517836580062599,-1.0
AUDJPY,3D,ALL,H12,H12,24,12,12,0.12660053831499132,50.0,1.2532010766299826,-1.0
AUDNZD,3D,ALL,H12,H12,16,9,7,0.23827602393093383,56.25,1.201379598099438,-1.0
AUDUSD,3D,ALL,H12,H12,13,4,9,-0.30150063795848203,30.76923076923077,1.2701229266349334,-1.0
CADCHF,3D,ALL,H12,H12,20,10,10,0.15264535669398743,50.0,1.3052907133879748,-1.0
CADJPY,3D,ALL,H12,H12,18,7,11,-0.12672929460274293,38.88888888888889,1.2455532424500895,-1.0
CHFJPY,3D,ALL,H12,H12,19,6,13,-0.2719608224763701,31.57894736842105,1.3054573954914945,-1.0
EURAUD,3D,ALL,H12,H12,19,9,10,0.07111824144281545,47.368421052631575,1.2612496208237216,-1.0
EURCAD,3D,ALL,H12,H12,12,6,6,0.16297094628932082,50.0,1.3259418925786417,-1.0
EURCHF,3D,ALL,H12,H12,8,3,5,-0.12195875374828827,37.5,1.341443323337898,-1.0
EURGBP,3D,ALL,H12,H12,15,9,6,0.3618534051215852,60.0,1.269755675202642,-1.0
EURJPY,3D,ALL,H12,H12,19,10,9,0.23317663414399345,52.63157894736842,1.3430356048735876,-1.0
EURNZD,3D,ALL,H12,H12,24,10,14,-0.050254164708827896,41.66666666666667,1.2793900046988131,-1.0
EURUSD,3D,ALL,H12,H12,14,6,8,-0.09385491361822842,42.857142857142854,1.1143385348908004,-1.0
NZDCAD,3D,ALL,H12,H12,17,9,8,0.23792688390838612,52.94117647058824,1.338306336271396,-1.0
NZDCHF,3D,ALL,H12,H12,19,6,13,-0.29138982049792783,31.57894736842105,1.2439322350898951,-1.0
NZDJPY,3D,ALL,H12,H12,19,8,11,0.018123762378493453,42.10526315789473,1.4180439356489218,-1.0
NZDUSD,3D,ALL,H12,H12,17,6,11,-0.17107692605186722,35.294117647058826,1.3486153761863762,-1.0
USDCAD,3D,ALL,H12,H12,15,7,8,0.0839500794435553,46.666666666666664,1.32275017023619,-1.0
USDCHF,3D,ALL,H12,H12,19,9,10,0.11901136393181737,47.368421052631575,1.3623573238560587,-1.0
USDJPY,3D,ALL,H12,H12,20,7,13,-0.22501917170448885,35.0,1.2142309379871747,-1.0
ALL,ALL,ALL,ALL,ALL,371,163,208,0.005701237219564539,43.93530997304582,1.289050055266616,-1.0
