mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,wickdiff_file,dyn_min_sl_pips
W,OUTSIDE,H4,H4,AUDCAD,long,2018-12-31,2019-01-07,0.90969,0.95127,0.04157999999999995,2019-01-09 02:00:00,2019-01-09 06:00:00,0.9458,0.94606,2019-01-24 18:00:00,0.94712,0.9928499999999999,0.905532,2019-07-30 13:00:00,0.905532,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,123.8432575757576
W,OUTSIDE,H4,H4,AUDCAD,long,2019-08-05,2019-08-12,0.88898,0.8973,0.008319999999999994,2019-08-12 09:00:00,2019-08-12 13:00:00,0.89222,0.89249,2019-08-25 21:00:00,0.89412,0.90562,0.8850771666666667,2019-09-11 13:00:00,0.90562,win,1.2717253073336117,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,90.42833333333327
W,OUTSIDE,H4,H4,AUDCAD,long,2022-09-05,2022-09-12,0.88172,0.8912,0.009480000000000044,2022-09-15 17:00:00,2022-09-15 21:00:00,0.88582,0.88616,2022-09-23 17:00:00,0.888,0.90068,0.875797303030303,2022-10-04 17:00:00,0.875797303030303,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,122.02696969696956
W,OUTSIDE,H4,H4,AUDCAD,short,2017-02-27,2017-03-06,1.016125,1.02541,0.009284999999999988,2017-03-07 14:00:00,2017-03-07 18:00:00,1.02017,1.02068,2017-03-13 05:00:00,1.01882,1.00684,1.031306090909091,2017-03-20 05:00:00,1.031306090909091,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,124.86090909090909
W,OUTSIDE,H4,H4,AUDCAD,short,2017-11-20,2017-11-27,0.96812,0.97848,0.010360000000000036,2017-12-01 14:00:00,2017-12-01 18:00:00,0.96917,0.97101,2017-12-05 02:00:00,0.968495,0.95776,0.9797056590909091,2017-12-13 18:00:00,0.9797056590909091,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,112.10659090909104
W,OUTSIDE,H4,H4,AUDCAD,short,2021-04-12,2021-04-19,0.96752,0.97593,0.008409999999999918,2021-04-21 21:00:00,2021-04-22 01:00:00,0.97001,0.9701,2021-04-26 09:00:00,0.96982,0.9591100000000001,0.9809839924242424,2021-04-28 13:00:00,0.9591100000000001,win,0.9593342231891251,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,111.63992424242427
W,OUTSIDE,H4,H4,AUDCHF,long,2019-08-05,2019-08-12,0.65084,0.6601,0.009260000000000046,2019-08-13 09:00:00,2019-08-13 13:00:00,0.65238,0.6529,2019-08-25 21:00:00,0.65482,0.6693600000000001,0.645061610738255,2019-09-04 01:00:00,0.6693600000000001,win,1.49,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,85.74578787878795
W,OUTSIDE,H4,H4,AUDCHF,long,2021-03-22,2021-03-29,0.70892,0.71704,0.008120000000000016,2021-04-01 01:00:00,2021-04-01 05:00:00,0.71238,0.71322,2021-04-06 21:00:00,0.71428,0.72516,0.7045651522727273,2021-04-09 05:00:00,0.7045651522727273,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,97.1484772727272
W,OUTSIDE,H4,H4,AUDCHF,short,2016-11-07,2016-11-14,0.745665,0.76492,0.019255000000000022,2016-11-15 18:00:00,2016-11-15 22:00:00,0.75742,0.75749,2016-11-25 06:00:00,0.754245,0.72641,0.7729262080536914,2017-02-15 06:00:00,0.7729262080536914,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,125.2783257575757
W,OUTSIDE,H4,H4,AUDCHF,short,2020-07-13,2020-07-20,0.65654,0.66872,0.012179999999999969,2020-07-23 13:00:00,2020-07-23 17:00:00,0.6592,0.6602,2020-07-28 01:00:00,0.65812,0.64436,0.6702547659090909,2020-09-01 13:00:00,0.6702547659090909,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,121.34765909090899
W,OUTSIDE,H4,H4,AUDCHF,short,2023-03-27,2023-04-03,0.61178,0.62018,0.008399999999999963,2023-04-04 21:00:00,2023-04-05 01:00:00,0.61278,0.61411,2023-06-12 09:00:00,0.6126,0.60338,0.622100193939394,2023-06-22 05:00:00,0.60338,win,0.9705065032165217,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,95.00193939393941
W,OUTSIDE,H4,H4,AUDJPY,long,2015-07-06,2015-07-13,89.168,91.417,2.2489999999999952,2015-07-16 01:00:00,2015-07-16 05:00:00,91.026,91.065,2015-07-20 01:00:00,91.3465,93.666,88.92257500000001,2015-08-23 21:00:00,88.92257500000001,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,242.3924999999999
W,OUTSIDE,H4,H4,AUDJPY,long,2019-08-05,2019-08-12,70.746,71.716,0.9699999999999989,2019-08-13 09:00:00,2019-08-13 13:00:00,71.023,71.056,2019-08-23 13:00:00,71.137,72.68599999999999,69.72579659090908,2019-09-05 01:00:00,72.68599999999999,win,1.0976447406670082,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,141.12034090909123
W,OUTSIDE,H4,H4,AUDJPY,long,2021-03-22,2021-03-29,82.288,83.761,1.472999999999999,2021-04-01 01:00:00,2021-04-01 05:00:00,83.434,83.458,2021-04-08 05:00:00,83.506,85.234,81.80231893939394,2021-05-07 13:00:00,85.234,win,1.0142743497924909,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,170.36810606060615
W,OUTSIDE,H4,H4,AUDNZD,long,2020-11-23,2020-11-30,1.0418,1.05097,0.0091699999999999,2020-12-03 10:00:00,2020-12-03 14:00:00,1.04753,1.04924,2021-08-04 01:00:00,1.0495,1.0601399999999999,1.040883,2021-08-30 21:00:00,1.040883,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,77.52197727272717
W,OUTSIDE,H4,H4,AUDNZD,short,2015-08-24,2015-08-31,1.10957,1.14723,0.03766000000000003,2015-08-31 17:00:00,2015-08-31 21:00:00,1.12264,1.126435,2015-09-10 09:00:00,1.122145,1.07191,1.155859765100671,2015-10-14 21:00:00,1.07191,win,1.49,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,179.21686363636357
W,OUTSIDE,H4,H4,AUDNZD,short,2024-11-04,2024-11-11,1.10294,1.10918,0.006240000000000023,2024-11-13 22:00:00,2024-11-14 02:00:00,1.10456,1.10496,2024-11-18 06:00:00,1.10447,1.0967,1.1119673818181819,2024-11-21 22:00:00,1.1119673818181819,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,74.9738181818182
W,OUTSIDE,H4,H4,AUDUSD,long,2020-12-21,2020-12-28,0.7462,0.75916,0.012959999999999972,2020-12-28 14:00:00,2020-12-28 18:00:00,0.75573,0.75674,2021-02-02 14:00:00,0.7585,0.7721199999999999,0.744904,2021-02-09 02:00:00,0.7721199999999999,win,1.0017652250661977,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,131.93588636363626
W,OUTSIDE,H4,H4,AUDUSD,short,2023-03-27,2023-04-03,0.6685,0.67934,0.010840000000000072,2023-04-05 17:00:00,2023-04-05 21:00:00,0.67236,0.67255,2023-04-13 05:00:00,0.67235,0.6576599999999999,0.6868507863636364,2023-04-28 09:00:00,0.6576599999999999,win,1.0130485086545526,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,145.00786363636362
W,OUTSIDE,H4,H4,CADCHF,long,2015-01-19,2015-01-26,0.69066,0.70858,0.017919999999999936,2015-01-25 22:00:00,2015-01-26 02:00:00,0.70376,0.704415,2015-08-24 09:00:00,0.7056,0.7264999999999999,0.688868,2015-08-27 13:00:00,0.7264999999999999,win,1.2491035142242384,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,122.94068181818173
W,OUTSIDE,H4,H4,CADCHF,long,2017-04-03,2017-04-10,0.74422,0.7527,0.008480000000000043,2017-04-10 01:00:00,2017-04-10 05:00:00,0.75148,0.75184,2017-04-18 05:00:00,0.75191,0.7611800000000001,0.743372,2017-04-19 05:00:00,0.743372,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,81.86110227272724
W,OUTSIDE,H4,H4,CADCHF,long,2019-08-05,2019-08-12,0.72655,0.73574,0.00918999999999992,2019-08-15 09:00:00,2019-08-15 13:00:00,0.7294,0.73088,2019-08-25 21:00:00,0.73234,0.7449299999999999,0.7238903355704699,2019-08-30 09:00:00,0.7449299999999999,win,1.49,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,79.38286363636357
W,OUTSIDE,H4,H4,CADCHF,short,2015-08-31,2015-09-07,0.732075,0.74485,0.01277499999999998,2015-09-11 09:00:00,2015-09-11 13:00:00,0.737925,0.739975,2015-09-23 09:00:00,0.73442,0.7193,0.7483198522727272,2015-10-07 13:00:00,0.7483198522727272,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,138.99852272727279
W,OUTSIDE,H4,H4,CADCHF,short,2018-09-10,2018-09-17,0.7422,0.75002,0.00782000000000005,2018-09-21 13:00:00,2018-09-21 17:00:00,0.74268,0.7435,2018-09-24 09:00:00,0.74264,0.7343799999999999,0.750802,2018-09-27 13:00:00,0.750802,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,78.10234090909096
W,OUTSIDE,H4,H4,CADCHF,short,2021-05-10,2021-05-17,0.74455,0.75228,0.007729999999999904,2021-05-21 09:00:00,2021-05-21 13:00:00,0.74655,0.74703,2021-05-31 05:00:00,0.74568,0.7368200000000001,0.7542812181818181,2021-06-15 13:00:00,0.7368200000000001,win,1.0300866473459227,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,86.01218181818165
W,OUTSIDE,H4,H4,CADCHF,short,2021-12-06,2021-12-13,0.72339,0.73319,0.009800000000000031,2021-12-13 06:00:00,2021-12-13 10:00:00,0.72548,0.72624,2022-01-07 10:00:00,0.72527,0.71359,0.73417,2022-01-11 14:00:00,0.73417,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,84.09115909090912
W,OUTSIDE,H4,H4,CADJPY,long,2020-03-16,2020-03-23,73.812,77.034,3.2220000000000084,2020-03-23 01:00:00,2020-03-23 05:00:00,75.988,76.188,2020-03-30 13:00:00,76.258,80.25600000000001,73.4898,2020-06-02 13:00:00,80.25600000000001,win,1.4442598078173647,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,236.18223484848474
W,OUTSIDE,H4,H4,CADJPY,long,2020-07-27,2020-08-03,77.617,78.925,1.3079999999999927,2020-08-03 05:00:00,2020-08-03 09:00:00,78.688,78.7,2020-09-21 05:00:00,78.74,80.23299999999999,77.29293409090909,2020-10-08 13:00:00,80.23299999999999,win,1.0317429155234132,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,144.7065909090911
