pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,W,ALL,H4,H4,28,17,11,0.37352143303600294,60.71428571428571,1.2622705955887108,-1.0
AUDCHF,W,ALL,H4,H4,32,21,11,0.5495129008377264,65.625,1.3611625155622495,-1.0
AUDJPY,W,ALL,H4,H4,36,17,19,0.07766740913675348,47.22222222222222,1.2821192193484192,-1.0
AUDNZD,W,ALL,H4,H4,30,16,14,0.22465542060803673,53.333333333333336,1.2962289136400686,-1.0
AUDUSD,W,ALL,H4,H4,20,10,10,0.11551771663385357,50.0,1.2310354332677071,-1.0
CADCHF,W,ALL,H4,H4,37,15,22,-0.058265726701586855,40.54054054054054,1.322944540802752,-1.0
CADJPY,W,ALL,H4,H4,27,13,14,0.14828889092922845,48.148148148148145,1.3849076965453206,-1.0
CHFJPY,W,ALL,H4,H4,32,21,11,0.5606838535743255,65.625,1.3781849197323055,-1.0
EURAUD,W,ALL,H4,H4,28,14,14,0.13964139990164082,50.0,1.2792827998032814,-1.0
EURCAD,W,ALL,H4,H4,34,18,16,0.2712899086817567,52.94117647058824,1.4013253830655403,-1.0
EURCHF,W,ALL,H4,H4,30,20,10,0.526863940806839,66.66666666666666,1.2902959112102583,-1.0
EURGBP,W,ALL,H4,H4,32,16,16,0.18879047161372509,50.0,1.3775809432274504,-1.0
EURJPY,W,ALL,H4,H4,29,17,12,0.3632977051785483,58.620689655172406,1.325625497069288,-1.0
EURNZD,W,ALL,H4,H4,32,14,18,0.014592523147335792,43.75,1.319068624336768,-1.0
EURUSD,W,ALL,H4,H4,33,15,18,0.048405899527986615,45.45454545454545,1.3064929789615707,-1.0
GBPAUD,W,ALL,H4,H4,20,9,11,0.013458437837866554,45.0,1.2521298618619257,-1.0
GBPCAD,W,ALL,H4,H4,28,12,16,-0.00819280444984056,42.857142857142854,1.3142167896170387,-1.0
GBPCHF,W,ALL,H4,H4,30,16,14,0.23902445968706137,53.333333333333336,1.32317086191324,-1.0
GBPJPY,W,ALL,H4,H4,24,9,15,-0.14266071629185761,37.5,1.2862380898883796,-1.0
GBPNZD,W,ALL,H4,H4,34,18,16,0.21066410016873433,52.94117647058824,1.286809966985387,-1.0
GBPUSD,W,ALL,H4,H4,30,10,20,-0.21774244909913876,33.33333333333333,1.3467726527025836,-1.0
NZDCAD,W,ALL,H4,H4,27,12,15,0.03943226014141622,44.44444444444444,1.3387225853181866,-1.0
NZDCHF,W,ALL,H4,H4,35,14,21,-0.06343764965041535,40.0,1.3414058758739618,-1.0
NZDJPY,W,ALL,H4,H4,22,12,10,0.28752942535561316,54.54545454545454,1.3604706131519577,-1.0
NZDUSD,W,ALL,H4,H4,20,14,6,0.6497372907688075,70.0,1.3567675582411531,-1.0
USDCAD,W,ALL,H4,H4,26,11,15,-0.04691758570512624,42.30769230769231,1.2527402519697015,-1.0
USDCHF,W,ALL,H4,H4,24,9,15,-0.08934298568240763,37.5,1.428418704846913,-1.0
USDJPY,W,ALL,H4,H4,28,10,18,-0.15521070019977912,35.714285714285715,1.3654100394406183,-1.0
ALL,ALL,ALL,ALL,ALL,808,400,408,0.15115301625028724,49.504950495049506,1.3253290928255803,-1.0
