pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,3D,ALL,H4,H4,45,29,16,0.19216465275369884,64.44444444444444,0.8499106680660844,-1.0
AUDCHF,3D,ALL,H4,H4,51,27,24,-0.020209989341496988,52.94117647058824,0.8507144645771723,-1.0
AUDJPY,3D,ALL,H4,H4,57,29,28,-0.06626037081123316,50.877192982456144,0.8352813401296451,-1.0
AUDNZD,3D,ALL,H4,H4,49,31,18,0.2101635082684276,63.26530612244898,0.9128390937146112,-1.0
AUDUSD,3D,ALL,H4,H4,43,24,19,0.03110210119238996,55.81395348837209,0.8473912646363653,-1.0
CADCHF,3D,ALL,H4,H4,42,26,16,0.17263572746876446,61.904761904761905,0.8942577136033887,-1.0
CADJPY,3D,ALL,H4,H4,48,29,19,0.14509053128795826,60.416666666666664,0.8953222586835171,-1.0
CHFJPY,3D,ALL,H4,H4,39,21,18,-0.022395944479615678,53.84615384615385,0.8155503888235709,-1.0
EURAUD,3D,ALL,H4,H4,58,36,22,0.1424743581284867,62.06896551724138,0.8406531325403397,-1.0
EURCAD,3D,ALL,H4,H4,44,33,11,0.3806606117315163,75.0,0.8408808156420218,-1.0
EURCHF,3D,ALL,H4,H4,43,17,26,-0.24439765800456434,39.53488372093023,0.9112294532825727,-1.0
EURGBP,3D,ALL,H4,H4,39,26,13,0.25733470204660175,66.66666666666666,0.8860020530699025,-1.0
EURJPY,3D,ALL,H4,H4,48,29,19,0.12094688655577629,60.416666666666664,0.8553603639543883,-1.0
EURNZD,3D,ALL,H4,H4,47,26,21,0.04626351519217713,55.319148936170215,0.8913225082320125,-1.0
EURUSD,3D,ALL,H4,H4,36,20,16,0.002030039137855513,55.55555555555556,0.80365407044814,-1.0
GBPAUD,3D,ALL,H4,H4,35,20,15,0.07225845981634643,57.14285714285714,0.8764523046786061,-1.0
GBPCAD,3D,ALL,H4,H4,40,22,18,0.041011542577779746,55.00000000000001,0.8927482592323266,-1.0
GBPCHF,3D,ALL,H4,H4,37,23,14,0.14352896024349035,62.16216216216216,0.8395900664786583,-1.0
GBPJPY,3D,ALL,H4,H4,41,21,20,-0.05534099003596472,51.21951219512195,0.8443342575488307,-1.0
GBPNZD,3D,ALL,H4,H4,52,25,27,-0.12888692089563195,48.07692307692308,0.8119152045370857,-1.0
GBPUSD,3D,ALL,H4,H4,38,24,14,0.1925342506481014,63.1578947368421,0.8881792301928272,-1.0
NZDCAD,3D,ALL,H4,H4,41,23,18,0.05148694808530059,56.09756097560976,0.8743897770216228,-1.0
NZDCHF,3D,ALL,H4,H4,57,27,30,-0.10323948559046159,47.368421052631575,0.8931610859756922,-1.0
NZDJPY,3D,ALL,H4,H4,47,25,22,0.0012778621512153094,53.191489361702125,0.8824023808442847,-1.0
NZDUSD,3D,ALL,H4,H4,52,28,24,0.013595794736640453,53.84615384615385,0.8823921902251896,-1.0
USDCAD,3D,ALL,H4,H4,41,20,21,-0.09060528226107849,48.78048780487805,0.864259171364789,-1.0
USDCHF,3D,ALL,H4,H4,40,22,18,0.021433697389008466,55.00000000000001,0.8571521770709244,-1.0
USDJPY,3D,ALL,H4,H4,48,28,20,0.07265579749236377,58.333333333333336,0.8388385099869092,-1.0
ALL,ALL,ALL,ALL,ALL,1258,711,547,0.05314623308778941,56.51828298887123,0.8633726599499846,-1.0
