mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,exit_reason,planned_rr,wickdiff_special,wickdiff_file,dyn_min_sl_pips,VOL,active_trades_at_entry
3D,ALL,H4,H4,NZDCAD,short,2015-03-23,2015-03-26,0.952115,0.962015,0.009899999999999909,2015-03-30 13:00:00,2015-03-30 17:00:00,0.954545,0.954675,2015-03-31 09:00:00,0.9529,0.9422150000000001,0.9630049999999999,2015-04-01 05:00:00,0.9422150000000001,win,1.05739732805541,tp_hit,1.05739732805541,,wickdiffs_3D_H4_ALL_20260121_202249.csv,100.4757575757576,1.0,2
3D,ALL,H4,H4,USDCHF,long,2015-03-31,2015-04-03,0.94811,0.95966,0.01154999999999995,2015-04-07 01:00:00,2015-04-07 05:00:00,0.95581,0.955915,2015-04-16 17:00:00,0.95595,0.9712099999999999,0.9402509848484848,2015-04-22 17:00:00,0.9712099999999999,win,0.972035497304884,tp_hit,0.972035497304884,,wickdiffs_3D_H4_ALL_20260121_202249.csv,156.9901515151515,1.0,1
3D,ALL,H4,H4,EURGBP,long,2015-03-10,2015-03-13,0.701445,0.714695,0.013249999999999984,2015-03-17 01:00:00,2015-03-17 05:00:00,0.711945,0.712225,2015-04-22 13:00:00,0.713925,0.727945,0.70012,2015-04-30 13:00:00,0.727945,win,1.0155740673668854,tp_hit,1.0155740673668854,,wickdiffs_3D_H4_ALL_20260121_202249.csv,69.85378787878784,1.0,2
3D,ALL,H4,H4,GBPAUD,short,2015-04-13,2015-04-16,1.932045,1.946415,0.014369999999999994,2015-04-15 09:00:00,2015-04-15 13:00:00,1.94452,1.946415,2015-04-22 21:00:00,1.94321,1.917675,1.9654043939393941,2015-04-28 13:00:00,1.917675,win,1.150515759507933,tp_hit,1.150515759507933,,wickdiffs_3D_H4_ALL_20260121_202249.csv,221.9439393939394,1.0,2
3D,ALL,H4,H4,NZDCAD,long,2015-05-20,2015-05-25,0.8899,0.89764,0.007739999999999969,2015-05-21 13:00:00,2015-05-21 17:00:00,0.89232,0.89258,2015-05-28 09:00:00,0.894095,0.90538,0.8844976515151515,2015-05-29 17:00:00,0.8844976515151515,loss,-1.0,sl_hit,1.1758456012945477,INV-VAL,wickdiffs_3D_H4_ALL_20260121_202249.csv,95.97348484848489,1.0,1
3D,ALL,H4,H4,AUDJPY,short,2015-06-05,2015-06-10,95.6355,96.437,0.8015000000000043,2015-06-11 17:00:00,2015-06-11 21:00:00,95.8225,95.827,2015-06-15 09:00:00,95.815,94.83399999999999,96.80368181818181,2015-06-26 09:00:00,94.83399999999999,win,0.9922302422877205,tp_hit,0.9922302422877205,,wickdiffs_3D_H4_ALL_20260121_202249.csv,98.86818181818174,1.0,1
3D,ALL,H4,H4,AUDJPY,long,2015-06-10,2015-06-15,94.421,95.35,0.9289999999999878,2015-06-17 05:00:00,2015-06-17 09:00:00,95.0455,95.07,2015-06-18 01:00:00,95.08,96.27899999999998,94.09837121212121,2015-06-18 13:00:00,96.27899999999998,win,1.2214393208566314,tp_hit,1.2214393208566314,INV-VAL,wickdiffs_3D_H4_ALL_20260121_202249.csv,98.1628787878787,1.0,2
3D,ALL,H4,H4,CHFJPY,long,2015-06-10,2015-06-15,131.5005,132.846,1.3455000000000155,2015-06-16 13:00:00,2015-06-16 17:00:00,132.1955,132.2225,2015-06-23 13:00:00,132.499,134.19150000000002,131.13147727272727,2015-06-28 21:00:00,131.13147727272727,loss,-1.0,sl_hit,1.2376393943926653,,wickdiffs_3D_H4_ALL_20260121_202249.csv,136.7522727272727,1.0,2
3D,ALL,H4,H4,AUDUSD,long,2015-07-14,2015-07-17,0.7328,0.74047,0.007669999999999955,2015-07-21 09:00:00,2015-07-21 13:00:00,0.736275,0.736855,2015-07-22 13:00:00,0.73725,0.7481399999999999,0.727505606060606,2015-07-24 01:00:00,0.727505606060606,loss,-1.0,sl_hit,1.1175656554662308,,wickdiffs_3D_H4_ALL_20260121_202249.csv,97.4439393939394,1.0,1
3D,ALL,H4,H4,EURJPY,short,2015-07-09,2015-07-14,135.7885,137.803,2.014499999999998,2015-07-15 05:00:00,2015-07-15 09:00:00,136.337,136.3825,2015-07-23 09:00:00,136.0515,133.774,138.00445,2015-08-11 09:00:00,138.00445,loss,-1.0,sl_hit,1.166184490130325,,wickdiffs_3D_H4_ALL_20260121_202249.csv,151.0045454545456,1.0,2
3D,ALL,H4,H4,GBPCAD,short,2015-07-22,2015-07-27,2.02338,2.039085,0.01570500000000008,2015-07-28 05:00:00,2015-07-28 09:00:00,2.0303,2.03252,2015-07-30 09:00:00,2.02855,2.007675,2.0455026515151515,2015-07-31 17:00:00,2.0455026515151515,loss,-1.0,sl_hit,1.2313707965590557,,wickdiffs_3D_H4_ALL_20260121_202249.csv,169.5265151515151,1.0,2
3D,ALL,H4,H4,AUDJPY,long,2015-08-07,2015-08-12,90.36,91.3855,1.0254999999999939,2015-08-13 09:00:00,2015-08-13 13:00:00,91.155,91.289,2015-08-18 05:00:00,91.3205,92.41099999999999,90.25745,2015-08-20 05:00:00,90.25745,loss,-1.0,sl_hit,1.0258219274728395,,wickdiffs_3D_H4_ALL_20260121_202249.csv,97.3272727272728,1.0,1
3D,ALL,H4,H4,EURAUD,short,2015-08-07,2015-08-12,1.51177,1.530155,0.018384999999999874,2015-08-13 17:00:00,2015-08-13 21:00:00,1.51553,1.515685,2015-08-20 01:00:00,1.51473,1.4933850000000002,1.5319935,2015-08-20 17:00:00,1.5319935,loss,-1.0,sl_hit,1.236423668433377,,wickdiffs_3D_H4_ALL_20260121_202249.csv,168.5378787878787,1.0,2
3D,ALL,H4,H4,GBPNZD,short,2015-08-20,2015-08-25,2.43484,2.59397,0.15913000000000022,2015-08-24 17:00:00,2015-08-24 21:00:00,2.4352,2.44922,2015-09-07 05:00:00,2.43507,2.2757099999999997,2.609883,2015-10-07 05:00:00,2.314635,time_exit,0.688936177515403,time_stop_30d,0.9116026840109174,,wickdiffs_3D_H4_ALL_20260121_202249.csv,332.3515151515149,1.0,1
3D,ALL,H4,H4,GBPAUD,short,2015-08-20,2015-08-25,2.20487,2.24049,0.03561999999999976,2015-08-26 01:00:00,2015-08-26 05:00:00,2.20788,2.208855,2015-09-07 13:00:00,2.204855,2.1692500000000003,2.244052,2015-09-10 05:00:00,2.1692500000000003,win,0.9083603336989899,tp_hit,0.9083603336989899,,wickdiffs_3D_H4_ALL_20260121_202249.csv,253.2219696969698,1.0,2
3D,ALL,H4,H4,AUDNZD,short,2015-08-28,2015-09-02,1.108795,1.126435,0.0176400000000001,2015-09-02 17:00:00,2015-09-02 21:00:00,1.10931,1.10979,2015-09-07 21:00:00,1.109255,1.0911549999999999,1.1281990000000002,2015-09-14 09:00:00,1.1281990000000002,loss,-1.0,sl_hit,0.9554476351351435,,wickdiffs_3D_H4_ALL_20260121_202249.csv,112.7999999999999,1.0,3
3D,ALL,H4,H4,USDCAD,long,2015-09-07,2015-09-10,1.31547,1.325795,0.01032500000000014,2015-09-14 05:00:00,2015-09-14 09:00:00,1.32249,1.32274,2015-09-15 09:00:00,1.325245,1.3361200000000002,1.3138589393939395,2015-09-17 17:00:00,1.3138589393939395,loss,-1.0,sl_hit,0.9551152392612074,,wickdiffs_3D_H4_ALL_20260121_202249.csv,113.8606060606061,1.0,2
3D,ALL,H4,H4,AUDUSD,short,2015-08-25,2015-08-28,0.716595,0.72503,0.00843499999999997,2015-08-28 17:00:00,2015-08-30 21:00:00,0.71722,0.717335,2015-09-16 05:00:00,0.716725,0.70816,0.7259199242424241,2015-09-17 17:00:00,0.7259199242424241,loss,-1.0,sl_hit,0.9314921770080591,,wickdiffs_3D_H4_ALL_20260121_202249.csv,91.9492424242424,1.0,3
3D,ALL,H4,H4,USDJPY,long,2015-09-15,2015-09-18,119.057,120.005,0.9479999999999933,2015-09-22 09:00:00,2015-09-22 13:00:00,119.694,119.704,2015-09-23 01:00:00,119.753,120.95299999999999,118.72730303030303,2015-09-25 05:00:00,120.95299999999999,win,1.1699361852989734,tp_hit,1.1699361852989734,,wickdiffs_3D_H4_ALL_20260121_202249.csv,102.5696969696969,1.0,2
3D,ALL,H4,H4,NZDJPY,short,2015-09-15,2015-09-18,76.1675,77.515,1.3474999999999966,2015-09-21 09:00:00,2015-09-21 13:00:00,76.446,76.615,2015-09-24 17:00:00,76.296,74.82000000000001,77.64975,2015-10-05 01:00:00,77.64975,loss,-1.0,sl_hit,1.090304709141281,,wickdiffs_3D_H4_ALL_20260121_202249.csv,119.6522727272729,1.0,3
3D,ALL,H4,H4,EURAUD,short,2015-09-23,2015-09-28,1.59396,1.625145,0.031185000000000018,2015-09-29 13:00:00,2015-09-29 17:00:00,1.6123,1.613965,2015-10-02 13:00:00,1.59918,1.562775,1.6282635,2015-10-07 05:00:00,1.562775,win,1.2517406777038518,tp_hit,1.2517406777038518,,wickdiffs_3D_H4_ALL_20260121_202249.csv,222.5636363636363,1.0,3
3D,ALL,H4,H4,AUDJPY,short,2015-09-15,2015-09-18,86.089,87.5135,1.4244999999999948,2015-09-21 09:00:00,2015-09-21 13:00:00,86.2,86.3815,2015-10-06 17:00:00,86.1465,84.6645,87.65594999999999,2015-10-09 05:00:00,87.65594999999999,loss,-1.0,sl_hit,0.9818145682202207,,wickdiffs_3D_H4_ALL_20260121_202249.csv,132.5712121212122,1.0,3
3D,ALL,H4,H4,USDJPY,long,2015-08-20,2015-08-25,116.165,118.429,2.263999999999996,2015-08-24 17:00:00,2015-08-24 21:00:00,118.253,118.358,2015-10-15 05:00:00,118.402,120.693,115.93860000000001,2015-10-22 13:00:00,120.693,win,0.9300154258342143,tp_hit,0.9300154258342143,,wickdiffs_3D_H4_ALL_20260121_202249.csv,97.40075757575748,1.0,1
3D,ALL,H4,H4,AUDJPY,long,2015-10-09,2015-10-14,86.088,86.7555,0.667500000000004,2015-10-13 21:00:00,2015-10-14 01:00:00,86.088,86.2035,2015-10-22 01:00:00,86.2095,87.423,84.91342424242424,2015-10-22 21:00:00,87.423,win,0.9362878619609278,tp_hit,0.9362878619609278,,wickdiffs_3D_H4_ALL_20260121_202249.csv,129.6075757575758,1.0,2
3D,ALL,H4,H4,AUDUSD,short,2015-10-14,2015-10-19,0.72659,0.736375,0.009785000000000044,2015-10-21 01:00:00,2015-10-21 05:00:00,0.72736,0.72761,2015-10-23 05:00:00,0.72697,0.7168049999999999,0.7373535,2015-10-27 21:00:00,0.7168049999999999,win,0.9789569990850966,tp_hit,0.9789569990850966,,wickdiffs_3D_H4_ALL_20260121_202249.csv,90.46136363636364,1.0,1
3D,ALL,H4,H4,NZDCAD,long,2015-11-04,2015-11-09,0.86224,0.86804,0.005800000000000027,2015-11-04 10:00:00,2015-11-04 14:00:00,0.86224,0.86234,2015-11-16 22:00:00,0.8638,0.8738400000000001,0.8529637878787879,2015-11-19 14:00:00,0.8738400000000001,win,0.9265230218543371,tp_hit,0.9265230218543371,,wickdiffs_3D_H4_ALL_20260121_202249.csv,108.3621212121212,1.0,1
3D,ALL,H4,H4,AUDNZD,short,2015-10-09,2015-10-14,1.09087,1.098415,0.007544999999999913,2015-10-12 21:00:00,2015-10-13 01:00:00,1.09795,1.098415,2015-11-17 02:00:00,1.097315,1.083325,1.1087562121212122,2015-12-09 18:00:00,1.083325,win,1.2227725394639195,tp_hit,1.2227725394639195,,wickdiffs_3D_H4_ALL_20260121_202249.csv,114.4121212121214,1.0,2
3D,ALL,H4,H4,EURJPY,long,2015-11-12,2015-11-17,130.6495,131.6285,0.9790000000000134,2015-11-18 02:00:00,2015-11-18 06:00:00,131.1195,131.198,2015-11-20 06:00:00,131.2115,132.60750000000002,130.00479545454544,2015-11-25 10:00:00,130.00479545454544,loss,-1.0,sl_hit,1.1568697617478225,INV-VAL,wickdiffs_3D_H4_ALL_20260121_202249.csv,120.6704545454546,1.0,2
3D,ALL,H4,H4,EURCAD,long,2015-11-12,2015-11-17,1.41437,1.424645,0.010275000000000034,2015-11-19 06:00:00,2015-11-19 10:00:00,1.41437,1.41606,2015-11-23 14:00:00,1.418365,1.43492,1.4004221212121213,2015-12-03 10:00:00,1.43492,win,0.9226501608640154,tp_hit,0.9226501608640154,,wickdiffs_3D_H4_ALL_20260121_202249.csv,179.4287878787877,1.0,3
3D,ALL,H4,H4,EURCAD,long,2015-11-20,2015-11-25,1.407445,1.41623,0.008785000000000043,2015-11-25 10:00:00,2015-11-25 14:00:00,1.407445,1.408685,2015-11-30 14:00:00,1.40999,1.4250150000000001,1.3942673484848487,2015-12-03 10:00:00,1.4250150000000001,win,0.9556276169780188,tp_hit,0.9556276169780188,INV-VAL,wickdiffs_3D_H4_ALL_20260121_202249.csv,157.226515151515,1.0,3
3D,ALL,H4,H4,GBPCAD,long,2015-10-09,2015-10-14,1.9734,1.9881,0.014699999999999935,2015-10-13 21:00:00,2015-10-14 01:00:00,1.98536,1.985615,2015-12-03 02:00:00,1.98706,2.0027999999999997,1.9704975,2015-12-03 10:00:00,2.0027999999999997,win,0.9503396226414879,tp_hit,0.9503396226414879,,wickdiffs_3D_H4_ALL_20260121_202249.csv,165.625,1.0,4
3D,ALL,H4,H4,NZDJPY,short,2015-12-11,2015-12-16,82.3285,83.1635,0.8349999999999937,2015-12-17 10:00:00,2015-12-17 14:00:00,82.7655,82.8905,2015-12-22 02:00:00,82.489,81.49350000000001,83.4958181818182,2016-01-03 22:00:00,81.49350000000001,win,0.9887584650112784,tp_hit,0.9887584650112784,,wickdiffs_3D_H4_ALL_20260121_202249.csv,100.6818181818183,1.0,1
3D,ALL,H4,H4,USDJPY,long,2015-10-14,2015-10-19,118.0645,119.4505,1.38600000000001,2015-10-19 09:00:00,2015-10-19 13:00:00,119.2585,119.263,2016-01-04 02:00:00,119.381,120.83650000000002,117.9259,2016-01-06 22:00:00,117.9259,loss,-1.0,sl_hit,1.0002748951962155,,wickdiffs_3D_H4_ALL_20260121_202249.csv,77.7189393939394,1.0,1
3D,ALL,H4,H4,NZDUSD,long,2015-11-12,2015-11-17,0.642935,0.64926,0.006324999999999914,2015-11-18 14:00:00,2015-11-18 18:00:00,0.642935,0.64317,2016-01-14 10:00:00,0.64545,0.6555849999999999,0.6371748484848485,2016-01-19 22:00:00,0.6371748484848485,loss,-1.0,sl_hit,1.2247509887212422,,wickdiffs_3D_H4_ALL_20260121_202249.csv,82.75151515151508,1.0,1
3D,ALL,H4,H4,EURUSD,short,2016-01-14,2016-01-19,1.08919,1.09846,0.00926999999999989,2016-01-20 14:00:00,2016-01-20 18:00:00,1.092625,1.09364,2016-01-28 06:00:00,1.090855,1.0799200000000002,1.100845606060606,2016-02-03 14:00:00,1.100845606060606,loss,-1.0,sl_hit,1.0945281931511102,,wickdiffs_3D_H4_ALL_20260121_202249.csv,99.90606060606072,1.0,1
3D,ALL,H4,H4,AUDJPY,short,2016-02-12,2016-02-17,81.122,82.432,1.3100000000000023,2016-02-18 06:00:00,2016-02-18 10:00:00,81.672,81.72,2016-02-22 10:00:00,81.615,79.812,83.01199242424242,2016-02-24 14:00:00,79.812,win,1.2906297619886853,tp_hit,1.2906297619886853,,wickdiffs_3D_H4_ALL_20260121_202249.csv,139.6992424242425,1.0,1
3D,ALL,H4,H4,NZDCHF,short,2016-02-22,2016-02-25,0.65834,0.67219,0.013849999999999918,2016-02-29 18:00:00,2016-02-29 22:00:00,0.65942,0.66028,2016-03-01 02:00:00,0.65843,0.6444900000000001,0.6735749999999999,2016-03-04 10:00:00,0.6735749999999999,loss,-1.0,sl_hit,0.9204357873885688,,wickdiffs_3D_H4_ALL_20260121_202249.csv,105.4045454545454,1.0,1
3D,ALL,H4,H4,AUDJPY,short,2016-02-22,2016-02-25,80.709,82.028,1.3190000000000026,2016-02-26 18:00:00,2016-02-28 22:00:00,81.2535,81.275,2016-03-01 06:00:00,80.7985,79.39,82.25208333333333,2016-03-01 22:00:00,82.25208333333333,loss,-1.0,sl_hit,0.9689846930000593,,wickdiffs_3D_H4_ALL_20260121_202249.csv,145.3583333333334,1.0,2
3D,ALL,H4,H4,EURCAD,long,2016-03-01,2016-03-04,1.453025,1.46867,0.01564499999999991,2016-03-07 14:00:00,2016-03-07 18:00:00,1.45927,1.460425,2016-03-09 14:00:00,1.46074,1.4843149999999998,1.439120909090909,2016-03-10 10:00:00,1.439120909090909,loss,-1.0,sl_hit,1.0904713847188892,,wickdiffs_3D_H4_ALL_20260121_202249.csv,216.190909090909,1.0,1
3D,ALL,H4,H4,GBPNZD,long,2016-03-04,2016-03-09,2.083815,2.1077,0.023884999999999934,2016-03-09 14:00:00,2016-03-09 18:00:00,2.08869,2.09297,2016-03-17 05:00:00,2.09641,2.131585,2.068240984848485,2016-03-18 13:00:00,2.131585,win,1.2487124527002764,tp_hit,1.2487124527002764,,wickdiffs_3D_H4_ALL_20260121_202249.csv,281.6901515151515,1.0,1
3D,ALL,H4,H4,EURCHF,long,2016-03-09,2016-03-14,1.08927,1.09544,0.006170000000000009,2016-03-16 13:00:00,2016-03-16 17:00:00,1.093975,1.094855,2016-03-17 09:00:00,1.09489,1.10161,1.0886529999999999,2016-03-22 05:00:00,1.0886529999999999,loss,-1.0,sl_hit,1.0774410774410785,,wickdiffs_3D_H4_ALL_20260121_202249.csv,59.31060606060618,1.0,2
3D,ALL,H4,H4,CHFJPY,long,2016-03-14,2016-03-17,114.208,115.225,1.016999999999996,2016-03-21 05:00:00,2016-03-21 09:00:00,114.4985,114.5885,2016-03-22 05:00:00,114.893,116.24199999999999,113.67923484848485,2016-03-28 01:00:00,116.24199999999999,win,1.111417639825978,tp_hit,1.111417639825978,,wickdiffs_3D_H4_ALL_20260121_202249.csv,121.3765151515151,1.0,1
3D,ALL,H4,H4,AUDNZD,short,2016-03-14,2016-03-17,1.122995,1.13184,0.008844999999999992,2016-03-16 21:00:00,2016-03-17 01:00:00,1.12558,1.12602,2016-03-22 05:00:00,1.12429,1.11415,1.1339084848484848,2016-03-29 09:00:00,1.11415,win,1.0542200938848834,tp_hit,1.0542200938848834,,wickdiffs_3D_H4_ALL_20260121_202249.csv,96.1848484848486,1.0,2
3D,ALL,H4,H4,NZDJPY,long,2016-03-14,2016-03-17,74.441,75.6815,1.2404999999999973,2016-03-21 01:00:00,2016-03-21 05:00:00,75.1415,75.1585,2016-03-22 05:00:00,75.2205,76.922,73.86371212121212,2016-03-29 13:00:00,76.922,win,1.2540648590699928,tp_hit,1.2540648590699928,INV-VAL,wickdiffs_3D_H4_ALL_20260121_202249.csv,135.6787878787879,1.0,3
3D,ALL,H4,H4,GBPAUD,long,2016-03-22,2016-03-25,1.859195,1.880105,0.020909999999999984,2016-03-25 05:00:00,2016-03-25 09:00:00,1.874105,1.87568,2016-03-30 09:00:00,1.877105,1.901015,1.8526312878787878,2016-04-01 13:00:00,1.8526312878787878,loss,-1.0,sl_hit,0.9769666277669562,,wickdiffs_3D_H4_ALL_20260121_202249.csv,244.7371212121211,1.0,1
3D,ALL,H4,H4,AUDNZD,long,2016-03-30,2016-04-04,1.10458,1.11192,0.007340000000000124,2016-04-05 13:00:00,2016-04-05 17:00:00,1.1071,1.10711,2016-04-07 13:00:00,1.10869,1.1192600000000001,1.0988975757575756,2016-04-14 05:00:00,1.1192600000000001,win,1.0794058486771023,tp_hit,1.0794058486771023,,wickdiffs_3D_H4_ALL_20260121_202249.csv,97.9242424242426,1.0,1
3D,ALL,H4,H4,NZDJPY,long,2016-04-07,2016-04-12,72.8915,74.0315,1.1400000000000006,2016-04-11 17:00:00,2016-04-11 21:00:00,73.926,73.9745,2016-05-03 01:00:00,73.9835,75.1715,72.73274242424243,2016-05-06 09:00:00,72.73274242424243,loss,-1.0,sl_hit,0.9498243488794565,,wickdiffs_3D_H4_ALL_20260121_202249.csv,125.0757575757577,1.0,1
3D,ALL,H4,H4,NZDJPY,short,2016-05-06,2016-05-11,73.8555,74.722,0.8664999999999878,2016-05-12 17:00:00,2016-05-12 21:00:00,74.4555,74.4745,2016-05-17 01:00:00,74.1925,72.98900000000002,75.35801515151515,2016-06-01 01:00:00,75.35801515151515,loss,-1.0,sl_hit,1.0325906089126717,,wickdiffs_3D_H4_ALL_20260121_202249.csv,116.5515151515153,1.0,1
3D,ALL,H4,H4,USDCAD,short,2016-04-04,2016-04-07,1.308985,1.32193,0.012944999999999984,2016-04-07 13:00:00,2016-04-07 17:00:00,1.317375,1.318085,2016-05-23 13:00:00,1.31329,1.29604,1.326726893939394,2016-05-26 09:00:00,1.29604,win,1.2837788314624476,tp_hit,1.2837788314624476,,wickdiffs_3D_H4_ALL_20260121_202249.csv,134.3689393939393,1.0,2
3D,ALL,H4,H4,EURAUD,long,2016-05-16,2016-05-19,1.536815,1.551455,0.014639999999999986,2016-05-23 01:00:00,2016-05-23 05:00:00,1.54761,1.548085,2016-05-24 21:00:00,1.54949,1.566095,1.5321758333333333,2016-06-01 01:00:00,1.5321758333333333,loss,-1.0,sl_hit,0.9590412475333293,,wickdiffs_3D_H4_ALL_20260121_202249.csv,173.1416666666666,1.0,3
3D,ALL,H4,H4,EURNZD,long,2016-04-28,2016-05-03,1.62211,1.64279,0.02068000000000003,2016-05-01 21:00:00,2016-05-02 01:00:00,1.634355,1.635,2016-06-01 01:00:00,1.63916,1.66347,1.620042,2016-06-08 21:00:00,1.620042,loss,-1.0,sl_hit,1.2715765247410866,,wickdiffs_3D_H4_ALL_20260121_202249.csv,177.019696969697,1.0,1
3D,ALL,H4,H4,EURUSD,long,2016-06-22,2016-06-27,1.0912,1.11086,0.01966000000000001,2016-06-28 13:00:00,2016-06-28 17:00:00,1.10349,1.10365,2016-06-30 13:00:00,1.107275,1.13052,1.089234,2016-07-31 21:00:00,1.11746,time_exit,0.564547419766083,time_stop_30d,1.2884540768250095,,wickdiffs_3D_H4_ALL_20260121_202249.csv,92.4348484848486,1.0,1
3D,ALL,H4,H4,NZDUSD,long,2016-06-27,2016-06-30,0.69807,0.7113,0.013230000000000075,2016-06-30 01:00:00,2016-06-30 05:00:00,0.70575,0.70812,2016-07-06 01:00:00,0.70975,0.7245300000000001,0.696747,2016-07-07 21:00:00,0.7245300000000001,win,1.136660770591413,tp_hit,1.136660770591413,,wickdiffs_3D_H4_ALL_20260121_202249.csv,83.71590909090908,1.0,2
