pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,W,ALL,H4,H12,34,16,18,-0.1260519345167716,47.05882352941176,0.8571396391518604,-1.0
AUDCHF,W,ALL,H4,H12,31,20,11,0.239967914007183,64.51612903225806,0.9219502667111336,-1.0
AUDJPY,W,ALL,H4,H12,36,16,20,-0.1618514066592695,44.44444444444444,0.8858343350166435,-1.0
AUDNZD,W,ALL,H4,H12,38,19,19,-0.05442823551418855,50.0,0.891143528971623,-1.0
AUDUSD,W,ALL,H4,H12,27,17,10,0.18364219748473656,62.96296296296296,0.8799023136522287,-1.0
CADCHF,W,ALL,H4,H12,46,21,25,-0.16126095609787067,45.65217391304348,0.8372379056903786,-1.0
CADJPY,W,ALL,H4,H12,37,20,17,0.016282814000982675,54.054054054054056,0.8801232059018179,-1.0
CHFJPY,W,ALL,H4,H12,42,25,17,0.1343004217225452,59.523809523809526,0.9056247084938758,-1.0
EURAUD,W,ALL,H4,H12,35,20,15,0.08249018314140896,57.14285714285714,0.8943578204974656,-1.0
EURCAD,W,ALL,H4,H12,36,22,14,0.16689889994950957,61.111111111111114,0.9094709271901064,-1.0
EURCHF,W,ALL,H4,H12,33,22,11,0.2849200268541764,66.66666666666666,0.9273800402812644,-1.0
EURGBP,W,ALL,H4,H12,44,26,18,0.10610934122874759,59.09090909090909,0.8718773466948035,-1.0
EURJPY,W,ALL,H4,H12,36,23,13,0.20766129310936046,63.888888888888886,0.8902524587798684,-1.0
EURNZD,W,ALL,H4,H12,46,26,20,0.07466515915718157,56.52173913043478,0.9013306662011674,-1.0
EURUSD,W,ALL,H4,H12,40,19,21,-0.11845932460981409,47.5,0.8558751060846018,-1.0
GBPAUD,W,ALL,H4,H12,34,22,12,0.18084419401294918,64.70588235294117,0.8249410271109213,-1.0
GBPCAD,W,ALL,H4,H12,28,13,15,-0.1510839667359907,46.42857142857143,0.8284345331840198,-1.0
GBPCHF,W,ALL,H4,H12,35,23,12,0.22150036692412473,65.71428571428571,0.8588049061888852,-1.0
GBPJPY,W,ALL,H4,H12,41,21,20,-0.08290009102363026,51.21951219512195,0.7905283937157696,-1.0
GBPNZD,W,ALL,H4,H12,46,28,18,0.12119357579758186,60.86956521739131,0.8419608745245988,-1.0
GBPUSD,W,ALL,H4,H12,36,15,21,-0.20706068965405364,41.66666666666667,0.9030543448302709,-1.0
NZDCAD,W,ALL,H4,H12,27,14,13,-0.009018695638277936,51.85185185185185,0.9111782298404637,-1.0
NZDCHF,W,ALL,H4,H12,39,20,19,-0.03960384233264952,51.28205128205128,0.8727725074513334,-1.0
NZDJPY,W,ALL,H4,H12,23,15,8,0.23674061715268638,65.21739130434783,0.8963356129674522,-1.0
NZDUSD,W,ALL,H4,H12,30,21,9,0.27089536129115255,70.0,0.8155648018445034,-1.0
USDCAD,W,ALL,H4,H12,35,18,17,-0.06221666253209828,51.42857142857142,0.8234676006320308,-1.0
USDCHF,W,ALL,H4,H12,39,21,18,0.014667760470673438,53.84615384615385,0.8843829837312507,-1.0
USDJPY,W,ALL,H4,H12,37,18,19,-0.1023236142902953,48.64864864864865,0.8452236817366152,-1.0
ALL,ALL,ALL,ALL,ALL,1011,561,450,0.03854150265963416,55.48961424332344,0.8715961839374156,-1.0
