pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,W,OUTSIDE,H4,H4,14,9,5,0.374810154214488,64.28571428571429,1.138593573222537,-1.0
AUDCHF,W,OUTSIDE,H4,H4,13,4,9,-0.2990305150959098,30.76923076923077,1.2781508259382932,-1.0
AUDJPY,W,OUTSIDE,H4,H4,19,6,13,-0.29771666940555896,31.57894736842105,1.2238972135490633,-1.0
AUDNZD,W,OUTSIDE,H4,H4,10,4,6,-0.13818189762354066,40.0,1.1545452559411484,-1.0
AUDUSD,W,OUTSIDE,H4,H4,10,3,7,-0.3460711347892299,30.0,1.1797628840359005,-1.0
CADCHF,W,OUTSIDE,H4,H4,13,5,8,-0.1471949812859879,38.46153846153847,1.2172930486564315,-1.0
CADJPY,W,OUTSIDE,H4,H4,21,7,14,-0.21620333886045637,33.33333333333333,1.351389983418631,-1.0
CHFJPY,W,OUTSIDE,H4,H4,14,10,4,0.6118064181136365,71.42857142857143,1.256528985359091,-1.0
EURAUD,W,OUTSIDE,H4,H4,18,10,8,0.24486013198147305,55.55555555555556,1.2407482375666512,-1.0
EURCAD,W,OUTSIDE,H4,H4,16,8,8,0.14144010795393924,50.0,1.2828802159078785,-1.0
EURCHF,W,OUTSIDE,H4,H4,9,5,4,0.24760332547524883,55.55555555555556,1.2456859858554479,-1.0
EURGBP,W,OUTSIDE,H4,H4,12,4,8,-0.18382167733764887,33.33333333333333,1.4485349679870534,-1.0
EURJPY,W,OUTSIDE,H4,H4,14,7,7,0.18453306881497333,50.0,1.3690661376299467,-1.0
EURNZD,W,OUTSIDE,H4,H4,18,8,10,0.007842419655460238,44.44444444444444,1.2676454442247855,-1.0
EURUSD,W,OUTSIDE,H4,H4,13,6,7,0.020763965392773774,46.15384615384615,1.2116552583510098,-1.0
GBPAUD,W,OUTSIDE,H4,H4,12,5,7,-0.04050217896011358,41.66666666666667,1.3027947704957274,-1.0
GBPCAD,W,OUTSIDE,H4,H4,15,6,9,-0.12618723609918323,40.0,1.1845319097520421,-1.0
GBPCHF,W,OUTSIDE,H4,H4,13,7,6,0.2870117902444018,53.84615384615385,1.390164753311032,-1.0
GBPJPY,W,OUTSIDE,H4,H4,11,5,6,0.03205413469131491,45.45454545454545,1.2705190963208928,-1.0
GBPNZD,W,OUTSIDE,H4,H4,17,10,7,0.2811580521968754,58.82352941176471,1.177968688734688,-1.0
GBPUSD,W,OUTSIDE,H4,H4,19,5,14,-0.36796664315382877,26.31578947368421,1.4017267560154507,-1.0
NZDCAD,W,OUTSIDE,H4,H4,11,6,5,0.2596322923379297,54.54545454545454,1.3093258692862044,-1.0
NZDCHF,W,OUTSIDE,H4,H4,16,3,13,-0.5608470394137837,18.75,1.342149123126487,-1.0
NZDJPY,W,OUTSIDE,H4,H4,8,3,5,-0.170709808786558,37.5,1.2114405099025118,-1.0
NZDUSD,W,OUTSIDE,H4,H4,12,6,6,0.14279846045818076,50.0,1.2855969209163616,-1.0
USDCAD,W,OUTSIDE,H4,H4,17,5,12,-0.3556721709750238,29.411764705882355,1.1907146186849191,-1.0
USDCHF,W,OUTSIDE,H4,H4,11,1,10,-0.8105454545454549,9.090909090909092,1.083999999999996,-1.0
USDJPY,W,OUTSIDE,H4,H4,14,5,9,-0.22225166877619904,35.714285714285715,1.1776953274266426,-1.0
ALL,ALL,ALL,ALL,ALL,390,163,227,-0.05561660134294348,41.794871794871796,1.2595676409586014,-1.0
