mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,wickdiff_file,dyn_min_sl_pips,VOL
M,INNER,H4,D1,AUDCAD,long,2017-03-01,2017-04-03,0.9926,1.01595,0.02334999999999987,2017-04-18 05:00:00,2017-04-18 09:00:00,1.00574,1.00618,2017-05-09,1.00764,1.0393,0.9863916778523493,2017-07-04,0.9863916778523493,loss,-1.0,wickdiffs_M_H4_INNER_20260102_165320.csv,101.62954545454555,1.5
M,INNER,H4,D1,AUDCAD,long,2017-06-01,2017-07-03,0.9736,0.9967,0.02310000000000001,2017-07-12 13:00:00,2017-07-12 17:00:00,0.9736,0.97466,2017-09-06,0.97814,1.0198,0.9501802684563758,2018-03-13,1.0198,win,1.49,wickdiffs_M_H4_INNER_20260102_165320.csv,115.00833333333333,1.5
M,INNER,H4,D1,AUDCAD,long,2021-11-01,2021-12-01,0.89722,0.91087,0.01364999999999994,2021-12-03 18:00:00,2021-12-05 22:00:00,0.89804,0.8982,2022-01-18,0.89895,0.9245199999999999,0.8817889261744968,2022-03-01,0.9245199999999999,win,1.49,wickdiffs_M_H4_INNER_20260102_165320.csv,84.27424242424242,1.5
M,INNER,H4,D1,AUDCAD,long,2022-04-01,2022-05-02,0.89192,0.90796,0.016039999999999943,2022-05-16 01:00:00,2022-05-16 05:00:00,0.89192,0.89227,2022-06-13,0.8933,0.9239999999999999,0.8726959731543624,2022-10-10,0.8726959731543624,loss,-1.0,wickdiffs_M_H4_INNER_20260102_165320.csv,113.45681818181811,1.5
M,INNER,H4,D1,AUDCAD,short,2016-07-01,2016-08-01,0.99106,1.0118,0.02073999999999998,2016-08-11 17:00:00,2016-08-11 21:00:00,1.00039,1.00067,2016-09-21,0.99882,0.9703200000000001,1.0179475167785235,2016-10-24,1.0179475167785235,loss,-1.0,wickdiffs_M_H4_INNER_20260102_165320.csv,123.49318181818187,1.5
M,INNER,H4,D1,AUDCAD,short,2019-03-01,2019-04-01,0.94733,0.96146,0.014129999999999976,2019-04-18 01:00:00,2019-04-18 05:00:00,0.96016,0.96084,2020-07-21,0.9594,0.9332,0.9769838926174497,2020-10-15,0.9332,win,1.49,wickdiffs_M_H4_INNER_20260102_165320.csv,110.3356060606061,1.5
M,INNER,H4,D1,AUDCAD,short,2021-08-02,2021-09-01,0.9229,0.93769,0.01478999999999997,2021-09-20 09:00:00,2021-09-20 13:00:00,0.93129,0.93162,2021-10-27,0.92936,0.9081100000000001,0.9436217449664428,2021-11-26,0.9081100000000001,win,1.49,wickdiffs_M_H4_INNER_20260102_165320.csv,79.57954545454548,1.5
M,INNER,H4,D1,AUDCAD,short,2023-07-03,2023-08-01,0.88602,0.90567,0.019649999999999945,2023-07-18 01:00:00,2023-07-18 05:00:00,0.90134,0.90159,2023-11-21,0.89832,0.8663700000000001,0.9197629530201342,2024-07-05,0.9197629530201342,loss,-1.0,wickdiffs_M_H4_INNER_20260102_165320.csv,95.72121212121216,1.5
M,INNER,H4,D1,AUDCHF,long,2016-02-01,2016-03-01,0.67534,0.71296,0.03761999999999999,2016-02-24 14:00:00,2016-02-24 18:00:00,0.70668,0.70709,2016-05-13,0.709085,0.75058,0.671578,2016-07-12,0.75058,win,1.1063268189937907,wickdiffs_M_H4_INNER_20260102_165320.csv,145.44886363636365,1.5
M,INNER,H4,D1,AUDCHF,long,2024-07-01,2024-08-01,0.53656,0.57423,0.03766999999999998,2024-08-08 05:00:00,2024-08-08 09:00:00,0.56079,0.56166,2024-09-11,0.56881,0.6119,0.5327930000000001,2025-04-04,0.5327930000000001,loss,-1.0,wickdiffs_M_H4_INNER_20260102_165320.csv,79.48030303030292,1.5
M,INNER,H4,D1,AUDCHF,short,2018-04-02,2018-05-01,0.74612,0.75834,0.012220000000000009,2018-05-22 05:00:00,2018-05-22 09:00:00,0.75734,0.75834,2018-06-06,0.75639,0.7339,0.7714839597315436,2018-06-19,0.7339,win,1.49,wickdiffs_M_H4_INNER_20260102_165320.csv,89.37878787878793,1.5
M,INNER,H4,D1,AUDCHF,short,2024-05-01,2024-06-03,0.60034,0.60999,0.009650000000000047,2024-05-29 05:00:00,2024-05-29 09:00:00,0.60714,0.60768,2024-07-11,0.60592,0.5906899999999999,0.6161414765100672,2024-07-22,0.5906899999999999,win,1.49,wickdiffs_M_H4_INNER_20260102_165320.csv,60.53560606060587,1.5
M,INNER,H4,D1,AUDJPY,long,2018-06-01,2018-07-02,80.63,81.99,1.3599999999999994,2018-06-19 05:00:00,2018-06-19 09:00:00,80.63,80.688,2018-08-10,80.943,83.35,79.32756375838926,2018-09-07,79.32756375838926,loss,-1.0,wickdiffs_M_H4_INNER_20260102_165320.csv,115.70151515151534,1.5
M,INNER,H4,D1,AUDJPY,long,2019-05-01,2019-06-03,73.928,75.114,1.186000000000007,2019-06-25 01:00:00,2019-06-25 05:00:00,74.339,74.354,2019-07-31,74.461,76.30000000000001,73.22677181208053,2019-08-01,73.22677181208053,loss,-1.0,wickdiffs_M_H4_INNER_20260102_165320.csv,81.15833333333353,1.5
M,INNER,H4,D1,AUDJPY,long,2024-07-01,2024-08-01,90.139,98.066,7.927000000000007,2024-08-06 17:00:00,2024-08-06 21:00:00,93.997,94.096,2024-09-11,95.012,105.99300000000001,87.64220134228188,2025-04-04,87.64220134228188,loss,-1.0,wickdiffs_M_H4_INNER_20260102_165320.csv,185.69848484848484,1.5
M,INNER,H4,D1,AUDJPY,short,2016-11-01,2016-12-01,84.52,87.535,3.0150000000000006,2016-12-15 06:00:00,2016-12-15 10:00:00,87.298,87.535,2017-02-13,86.9025,81.505,90.52498322147652,2017-04-19,81.505,win,1.49,wickdiffs_M_H4_INNER_20260102_165320.csv,142.8121212121212,1.5
M,INNER,H4,D1,AUDJPY,short,2019-10-01,2019-11-01,74.477,75.674,1.1970000000000027,2019-11-07 14:00:00,2019-11-07 18:00:00,75.646,75.674,2019-12-13,75.182,73.28,76.45851006711409,2019-12-27,76.45851006711409,loss,-1.0,wickdiffs_M_H4_INNER_20260102_165320.csv,88.03939393939383,1.5
M,INNER,H4,D1,AUDNZD,long,2016-02-01,2016-03-01,1.05719,1.083445,0.026254999999999917,2016-02-11 18:00:00,2016-02-11 22:00:00,1.05719,1.05724,2016-06-03,1.05923,1.1097,1.0253575167785234,2016-09-14,1.0253575167785234,loss,-1.0,wickdiffs_M_H4_INNER_20260102_165320.csv,136.68787878787901,1.5
M,INNER,H4,D1,AUDNZD,long,2019-02-01,2019-03-01,1.02762,1.0421,0.014480000000000048,2019-03-24 21:00:00,2019-03-25 01:00:00,1.02762,1.02766,2019-08-06,1.03592,1.05658,1.0220542281879192,2019-08-19,1.05658,win,1.49,wickdiffs_M_H4_INNER_20260102_165320.csv,68.62575757575763,1.5
M,INNER,H4,D1,AUDNZD,long,2022-12-01,2023-01-02,1.04712,1.07354,0.026419999999999888,2022-12-30 10:00:00,2022-12-30 14:00:00,1.06794,1.06948,2023-03-14,1.07154,1.0999599999999998,1.044478,2023-06-07,1.0999599999999998,win,1.050181065700982,wickdiffs_M_H4_INNER_20260102_165320.csv,106.39848484848498,1.5
M,INNER,H4,D1,AUDNZD,short,2019-01-01,2019-02-01,1.05144,1.06704,0.015600000000000058,2019-01-22 06:00:00,2019-01-22 10:00:00,1.06224,1.06311,2019-04-12,1.06066,1.0358399999999999,1.0773177181208053,2019-08-05,1.0358399999999999,win,1.49,wickdiffs_M_H4_INNER_20260102_165320.csv,79.85909090909091,1.5
M,INNER,H4,D1,AUDNZD,short,2021-10-01,2021-11-01,1.04834,1.06124,0.012899999999999912,2021-10-13 21:00:00,2021-10-14 01:00:00,1.05932,1.06011,2021-12-15,1.05686,1.0354400000000001,1.0712358389261742,2022-01-21,1.0712358389261742,loss,-1.0,wickdiffs_M_H4_INNER_20260102_165320.csv,83.20303030303054,1.5
M,INNER,H4,D1,AUDNZD,short,2022-01-03,2022-02-01,1.07474,1.07968,0.0049399999999999444,2022-02-16 10:00:00,2022-02-16 14:00:00,1.07908,1.07968,2022-03-03,1.07774,1.0698,1.0851178787878786,2022-03-08,1.0698,win,1.076190085020723,wickdiffs_M_H4_INNER_20260102_165320.csv,73.77878787878764,1.5
M,INNER,H4,D1,AUDNZD,short,2024-10-01,2024-11-01,1.10108,1.11806,0.016979999999999995,2024-11-26 18:00:00,2024-11-26 22:00:00,1.1098,1.11102,2025-01-03,1.10774,1.0841,1.1236057718120804,2025-04-04,1.0841,win,1.49,wickdiffs_M_H4_INNER_20260102_165320.csv,67.73106060606091,1.5
M,INNER,H4,D1,AUDUSD,long,2022-04-01,2022-05-02,0.6829,0.7061,0.0232,2022-05-12 17:00:00,2022-05-12 21:00:00,0.6829,0.68544,2022-06-14,0.68714,0.7293,0.6588446979865772,2022-09-22,0.6588446979865772,loss,-1.0,wickdiffs_M_H4_INNER_20260102_165320.csv,128.75378787878785,1.5
M,INNER,H4,D1,AUDUSD,short,2016-07-01,2016-08-01,0.76009,0.77558,0.015490000000000004,2016-08-16 09:00:00,2016-08-16 13:00:00,0.7726,0.77494,2016-09-08,0.76436,0.7446,0.777621744966443,2016-09-13,0.7446,win,1.49,wickdiffs_M_H4_INNER_20260102_165320.csv,125.54204545454546,1.5
M,INNER,H4,D1,CADCHF,long,2015-12-01,2016-01-01,0.6804,0.722735,0.04233500000000001,2016-01-21 02:00:00,2016-01-21 06:00:00,0.68896,0.69147,2016-02-11,0.697805,0.76507,0.6526607046979865,2016-04-20,0.76507,win,1.49,wickdiffs_M_H4_INNER_20260102_165320.csv,143.92992424242425,1.5
M,INNER,H4,D1,CADCHF,long,2018-02-01,2018-03-01,0.72243,0.73621,0.013780000000000014,2018-03-26 13:00:00,2018-03-26 17:00:00,0.73062,0.73248,2018-09-06,0.73434,0.74999,0.721052,2018-09-19,0.74999,win,1.1777543648404645,wickdiffs_M_H4_INNER_20260102_165320.csv,77.63409090909087,1.5
M,INNER,H4,D1,CADCHF,long,2018-06-01,2018-07-02,0.73967,0.75416,0.014490000000000003,2018-06-25 13:00:00,2018-06-25 17:00:00,0.74065,0.741,2018-08-31,0.74284,0.76865,0.7255178523489931,2018-10-01,0.76865,win,1.49,wickdiffs_M_H4_INNER_20260102_165320.csv,79.96818181818178,1.5
M,INNER,H4,D1,CADCHF,short,2018-07-02,2018-08-01,0.76137,0.76784,0.006469999999999976,2018-08-07 05:00:00,2018-08-07 09:00:00,0.76779,0.76784,2018-10-01,0.76769,0.7549,0.7762738926174496,2018-11-19,0.7549,win,1.49,wickdiffs_M_H4_INNER_20260102_165320.csv,75.89848484848488,1.5
M,INNER,H4,D1,CADJPY,long,2019-03-01,2019-04-01,81.635,83.044,1.4089999999999918,2019-03-24 21:00:00,2019-03-25 01:00:00,81.635,81.678,2019-05-08,81.69,84.45299999999999,79.83563758389262,2019-08-07,79.83563758389262,loss,-1.0,wickdiffs_M_H4_INNER_20260102_165320.csv,88.6348484848485,1.5
M,INNER,H4,D1,CADJPY,short,2016-03-01,2016-04-01,86.578,88.802,2.2240000000000038,2016-04-27 21:00:00,2016-04-28 01:00:00,88.766,88.802,2016-12-15,88.6205,84.354,91.48392281879195,2017-02-28,84.354,win,1.49,wickdiffs_M_H4_INNER_20260102_165320.csv,150.6174242424243,1.5
M,INNER,H4,D1,CADJPY,short,2017-07-03,2017-08-01,88.3515,89.728,1.376499999999993,2017-07-26 13:00:00,2017-07-26 17:00:00,89.6455,89.728,2017-09-06,89.3385,86.97500000000001,90.92474161073824,2017-09-14,90.92474161073824,loss,-1.0,wickdiffs_M_H4_INNER_20260102_165320.csv,125.851515151515,1.5
M,INNER,H4,D1,CADJPY,short,2017-09-01,2017-10-02,90.22,91.642,1.421999999999997,2017-09-27 09:00:00,2017-09-27 13:00:00,91.34,91.465,2018-01-05,91.0765,88.798,92.60569463087248,2018-01-10,88.798,win,1.49,wickdiffs_M_H4_INNER_20260102_165320.csv,95.27651515151527,1.5
M,INNER,H4,D1,CADJPY,short,2017-12-01,2018-01-01,89.624,91.582,1.9579999999999984,2018-01-08 18:00:00,2018-01-08 22:00:00,91.087,91.158,2021-05-28,90.971,87.666,93.18912080536913,2021-07-08,87.666,win,1.49,wickdiffs_M_H4_INNER_20260102_165320.csv,101.54393939393938,1.5
M,INNER,H4,D1,CADJPY,short,2021-12-01,2022-01-03,91.052,92.182,1.1299999999999955,2022-01-20 02:00:00,2022-01-20 06:00:00,91.678,91.706,2022-02-10,91.185,89.92200000000001,92.40362878787879,2022-02-22,89.92200000000001,win,1.03641076968027,wickdiffs_M_H4_INNER_20260102_165320.csv,121.86287878787897,1.5
