mode,ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed
W,H4,CADJPY,long,2020-03-16,2020-03-23,73.812,77.034,3.2220000000000084,2020-03-23 01:00:00,2020-03-23 05:00:00,75.988,76.188,2020-03-30 13:00:00,76.258,80.25600000000001,73.4898,2020-06-02 13:00:00,80.25600000000001,win,1.4442598078173647
W,H4,CADJPY,short,2020-03-23,2020-03-30,77.16,78.484,1.323999999999998,2020-03-25 17:00:00,2020-03-25 21:00:00,78.427,78.484,2020-05-27 09:00:00,78.333,75.836,80.00883892617449,2020-06-02 09:00:00,80.00883892617449,loss,-1.0
W,H4,CADJPY,short,2020-05-04,2020-05-11,76.562,77.062,0.5,2020-05-12 09:00:00,2020-05-12 13:00:00,76.798,76.868,2020-05-18 13:00:00,76.756,76.062,77.256,2020-05-19 05:00:00,77.256,loss,-1.0
W,H4,CADJPY,long,2020-07-27,2020-08-03,77.617,78.925,1.3079999999999927,2020-08-03 05:00:00,2020-08-03 09:00:00,78.688,78.7,2020-09-21 05:00:00,78.74,80.23299999999999,77.48620000000001,2020-10-08 13:00:00,80.23299999999999,win,1.1907800287127246
W,H4,CADJPY,short,2020-08-10,2020-08-17,80.345,80.989,0.6440000000000055,2020-08-13 21:00:00,2020-08-14 01:00:00,80.884,80.959,2020-08-25 21:00:00,80.852,79.701,81.62448322147652,2020-09-16 09:00:00,79.701,win,1.49
W,H4,CADJPY,long,2020-08-17,2020-08-24,79.892,80.298,0.4060000000000059,2020-08-25 01:00:00,2020-08-25 05:00:00,80.045,80.056,2020-09-08 21:00:00,80.09,80.70400000000001,79.59,2020-09-09 13:00:00,80.70400000000001,win,1.2280000000000086
W,H4,CADJPY,short,2020-11-09,2020-11-16,79.666,81.426,1.7600000000000051,2020-11-09 14:00:00,2020-11-09 18:00:00,81.324,81.426,2020-12-07 14:00:00,81.278,77.90599999999999,83.54108724832216,2021-02-15 22:00:00,83.54108724832216,loss,-1.0
W,H4,CADJPY,long,2021-03-15,2021-03-22,86.077,87.104,1.027000000000001,2021-03-25 13:00:00,2021-03-25 17:00:00,86.376,86.45,2021-04-19 09:00:00,86.598,88.131,85.56914093959732,2021-04-21 09:00:00,85.56914093959732,loss,-1.0
W,H4,CADJPY,long,2021-07-12,2021-07-19,85.422,87.286,1.8640000000000043,2021-07-20 09:00:00,2021-07-20 13:00:00,85.564,85.678,2021-08-19 13:00:00,85.752,89.15,83.47146308724831,2021-10-08 01:00:00,89.15,win,1.4899999999999998
W,H4,CADJPY,short,2021-12-06,2021-12-13,89.087,90.368,1.2809999999999917,2021-12-16 10:00:00,2021-12-16 14:00:00,89.392,89.443,2021-12-23 14:00:00,89.361,87.80600000000001,90.4961,2021-12-31 06:00:00,90.4961,loss,-1.0
