mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,planned_rr,wickdiff_file,dyn_min_sl_pips,VOL
M,ALL,H4,H4,CADCHF,long,2021-11-01,2021-12-01,0.70975,0.71874,0.008990000000000054,2021-12-30 22:00:00,2021-12-31 02:00:00,0.71668,0.71698,2022-01-06 06:00:00,0.71856,0.7277300000000001,0.708851,2022-01-10 02:00:00,0.7277300000000001,win,0.9444844989185449,0.9444844989185449,wickdiffs_M_H4_ALL_20260121_202249.csv,53.10303030303032,1.0
M,ALL,H4,H4,CADCHF,short,2020-05-01,2020-06-01,0.69784,0.72023,0.02239000000000002,2020-06-23 09:00:00,2020-06-23 13:00:00,0.69988,0.70184,2020-07-15 17:00:00,0.69904,0.67545,0.722469,2020-07-31 01:00:00,0.67545,win,1.0068718255153855,1.0068718255153855,wickdiffs_M_H4_ALL_20260121_202249.csv,60.57424242424241,1.0
M,ALL,H4,H4,CADJPY,long,2020-03-02,2020-04-01,73.812,76.474,2.662000000000006,2020-04-27 09:00:00,2020-04-27 13:00:00,76.048,76.092,2020-05-01 09:00:00,76.112,79.13600000000001,73.5458,2020-06-01 13:00:00,79.13600000000001,win,1.1783960720131015,1.1783960720131015,wickdiffs_M_H4_ALL_20260121_202249.csv,114.5954545454545,1.0
M,ALL,H4,H4,CADJPY,short,2015-10-01,2015-11-02,92.233,93.262,1.0289999999999964,2015-11-20 10:00:00,2015-11-20 14:00:00,92.4275,92.5605,2015-12-01 06:00:00,92.3385,91.20400000000001,93.3649,2015-12-07 14:00:00,91.20400000000001,win,1.1053195635229716,1.1053195635229716,wickdiffs_M_H4_ALL_20260121_202249.csv,93.65454545454544,1.0
M,ALL,H4,H4,CHFJPY,long,2016-04-01,2016-05-02,109.844,110.846,1.0020000000000095,2016-05-27 09:00:00,2016-05-27 13:00:00,110.4735,110.563,2016-06-01 05:00:00,110.728,111.84800000000001,109.61041666666667,2016-06-03 09:00:00,109.61041666666667,loss,-1.0,1.0021624039967352,wickdiffs_M_H4_ALL_20260121_202249.csv,111.7583333333334,1.0
M,ALL,H4,H4,CHFJPY,long,2021-02-01,2021-03-01,115.914,117.295,1.3810000000000002,2021-03-30 13:00:00,2021-03-30 17:00:00,116.856,117.014,2021-04-01 01:00:00,117.039,118.676,115.77590000000001,2021-04-12 13:00:00,118.676,win,1.2960177341461545,1.2960177341461545,wickdiffs_M_H4_ALL_20260121_202249.csv,62.94696969696971,1.0
M,ALL,H4,H4,CHFJPY,short,2019-10-01,2019-11-01,109.544,110.395,0.8509999999999991,2019-11-28 10:00:00,2019-11-28 14:00:00,109.673,109.682,2019-12-02 02:00:00,109.64,108.693,110.4801,2019-12-10 18:00:00,110.4801,loss,-1.0,1.1272467563385444,wickdiffs_M_H4_ALL_20260121_202249.csv,55.69696969696955,1.0
M,ALL,H4,H4,CHFJPY,short,2020-01-01,2020-02-03,112.47,114.389,1.918999999999997,2020-02-26 22:00:00,2020-02-27 02:00:00,113.238,113.254,2020-03-02 22:00:00,112.814,110.551,114.5809,2020-03-09 01:00:00,110.551,win,1.2807742373648663,1.2807742373648663,wickdiffs_M_H4_ALL_20260121_202249.csv,58.25075757575758,1.0
M,ALL,H4,H4,EURAUD,long,2019-09-02,2019-10-01,1.5906,1.61464,0.02404000000000006,2019-10-31 01:00:00,2019-10-31 05:00:00,1.61134,1.61182,2019-11-05 02:00:00,1.61228,1.6386800000000001,1.588196,2020-01-30 10:00:00,1.6386800000000001,win,1.0961634280020016,1.0961634280020016,wickdiffs_M_H4_ALL_20260121_202249.csv,110.7560606060606,1.0
M,ALL,H4,H4,EURAUD,long,2022-03-01,2022-04-01,1.4321,1.47888,0.046780000000000044,2022-04-27 13:00:00,2022-04-27 17:00:00,1.47716,1.47842,2022-05-03 01:00:00,1.47902,1.52566,1.427422,2022-05-09 21:00:00,1.52566,win,0.903911004302492,0.903911004302492,wickdiffs_M_H4_ALL_20260121_202249.csv,153.6242424242426,1.0
M,ALL,H4,H4,EURAUD,short,2018-12-03,2019-01-01,1.62609,1.66893,0.04283999999999999,2019-01-03 18:00:00,2019-01-03 22:00:00,1.62872,1.63062,2019-06-11 05:00:00,1.62667,1.58325,1.673214,2019-08-07 01:00:00,1.673214,loss,-1.0,0.9328807150223464,wickdiffs_M_H4_ALL_20260121_202249.csv,85.18484848484849,1.0
M,ALL,H4,H4,EURAUD,short,2021-07-01,2021-08-02,1.61596,1.64366,0.027699999999999836,2021-08-27 09:00:00,2021-08-27 13:00:00,1.62238,1.62302,2021-09-21 13:00:00,1.62058,1.5882600000000002,1.6464299999999998,2021-10-06 17:00:00,1.5882600000000002,win,1.2502901353965095,1.2502901353965095,wickdiffs_M_H4_ALL_20260121_202249.csv,96.16818181818172,1.0
M,ALL,H4,H4,EURCAD,long,2017-09-01,2017-10-02,1.44432,1.47337,0.02905000000000002,2017-10-06 09:00:00,2017-10-06 13:00:00,1.46674,1.4681,2019-07-05 17:00:00,1.46817,1.50242,1.4414150000000001,2020-02-12 14:00:00,1.4414150000000001,loss,-1.0,1.2801345542889289,wickdiffs_M_H4_ALL_20260121_202249.csv,71.52727272727277,1.0
M,ALL,H4,H4,EURCAD,short,2016-01-01,2016-02-01,1.51351,1.61053,0.0970200000000001,2016-02-24 10:00:00,2016-02-24 14:00:00,1.522565,1.526675,2016-11-09 02:00:00,1.51859,1.4164899999999998,1.6202320000000001,2016-12-01 14:00:00,1.4164899999999998,win,1.0045060112945465,1.0045060112945465,wickdiffs_M_H4_ALL_20260121_202249.csv,113.5840909090907,1.0
M,ALL,H4,H4,EURCAD,short,2019-08-01,2019-09-02,1.46265,1.49952,0.03686999999999996,2019-09-13 17:00:00,2019-09-15 21:00:00,1.47137,1.47161,2019-10-31 09:00:00,1.46744,1.42578,1.503207,2020-03-05 10:00:00,1.503207,loss,-1.0,1.1647608130399578,wickdiffs_M_H4_ALL_20260121_202249.csv,89.23030303030293,1.0
M,ALL,H4,H4,EURCAD,short,2021-04-01,2021-05-03,1.47682,1.51931,0.04248999999999992,2021-05-04 09:00:00,2021-05-04 13:00:00,1.48285,1.48386,2021-06-20 21:00:00,1.47664,1.43433,1.5235589999999999,2021-10-14 13:00:00,1.43433,win,0.9017668748268273,0.9017668748268273,wickdiffs_M_H4_ALL_20260121_202249.csv,83.94696969696976,1.0
M,ALL,H4,H4,EURCAD,short,2023-11-01,2023-12-01,1.47634,1.50446,0.028119999999999923,2023-12-01 02:00:00,2023-12-01 06:00:00,1.47752,1.47802,2024-03-06 06:00:00,1.47717,1.44822,1.507272,2024-08-02 09:00:00,1.507272,loss,-1.0,0.9617301176001652,wickdiffs_M_H4_ALL_20260121_202249.csv,76.6257575757574,1.0
M,ALL,H4,H4,EURCHF,long,2015-01-01,2015-02-02,0.9714,1.03936,0.06796000000000002,2015-01-30 14:00:00,2015-01-30 18:00:00,1.03575,1.03724,2015-04-10 13:00:00,1.037475,1.10732,0.964604,2016-01-27 10:00:00,1.10732,win,0.9584745646416304,0.9584745646416304,wickdiffs_M_H4_ALL_20260121_202249.csv,148.7537878787876,1.0
M,ALL,H4,H4,EURCHF,long,2017-08-01,2017-09-01,1.12592,1.141745,0.015824999999999978,2017-09-11 05:00:00,2017-09-11 09:00:00,1.13954,1.13957,2017-10-02 09:00:00,1.13971,1.15757,1.1243375,2017-10-18 17:00:00,1.15757,win,1.161814929256788,1.161814929256788,wickdiffs_M_H4_ALL_20260121_202249.csv,70.97424242424249,1.0
M,ALL,H4,H4,EURCHF,long,2022-11-01,2022-12-01,0.9715,0.98382,0.012319999999999998,2022-12-29 10:00:00,2022-12-29 14:00:00,0.98247,0.98346,2023-01-04 06:00:00,0.98387,0.99614,0.970268,2023-01-11 10:00:00,0.99614,win,0.9020732245258051,0.9020732245258051,wickdiffs_M_H4_ALL_20260121_202249.csv,63.51060606060607,1.0
M,ALL,H4,H4,EURCHF,long,2024-08-01,2024-09-02,0.92108,0.93906,0.017979999999999996,2024-09-13 09:00:00,2024-09-13 13:00:00,0.937,0.93808,2024-10-01 09:00:00,0.93875,0.95704,0.919282,2025-03-05 14:00:00,0.95704,win,0.9394904458598775,0.9394904458598775,wickdiffs_M_H4_ALL_20260121_202249.csv,58.82575757575744,1.0
M,ALL,H4,H4,EURCHF,short,2015-09-01,2015-10-01,1.087825,1.104965,0.017139999999999933,2015-10-14 05:00:00,2015-10-14 09:00:00,1.091725,1.09174,2015-11-27 10:00:00,1.09022,1.070685,1.106679,2016-01-27 10:00:00,1.106679,loss,-1.0,1.186888632359187,wickdiffs_M_H4_ALL_20260121_202249.csv,66.5212121212121,1.0
M,ALL,H4,H4,EURCHF,short,2020-05-01,2020-06-01,1.06748,1.09155,0.024070000000000036,2020-06-23 09:00:00,2020-06-23 13:00:00,1.07012,1.07114,2020-07-13 13:00:00,1.06906,1.04341,1.093957,2021-02-23 06:00:00,1.093957,loss,-1.0,1.0302446077840615,wickdiffs_M_H4_ALL_20260121_202249.csv,46.61515151515152,1.0
M,ALL,H4,H4,EURCHF,short,2022-01-03,2022-02-01,1.04121,1.06118,0.019970000000000043,2022-02-23 06:00:00,2022-02-23 10:00:00,1.04506,1.04602,2022-05-06 13:00:00,1.04265,1.02124,1.063177,2022-06-16 05:00:00,1.02124,win,1.0430165148341302,1.0430165148341302,wickdiffs_M_H4_ALL_20260121_202249.csv,80.72878787878781,1.0
M,ALL,H4,H4,EURGBP,short,2018-08-01,2018-09-03,0.89545,0.90985,0.01440000000000008,2018-09-21 17:00:00,2018-09-23 21:00:00,0.8987,0.89886,2018-12-10 06:00:00,0.8968,0.8810499999999999,0.91129,2019-01-17 14:00:00,0.8810499999999999,win,1.0869565217391408,1.0869565217391408,wickdiffs_M_H4_ALL_20260121_202249.csv,56.68636363636373,1.0
M,ALL,H4,H4,EURGBP,short,2019-07-01,2019-08-01,0.91071,0.93246,0.021749999999999936,2019-08-22 01:00:00,2019-08-22 05:00:00,0.91472,0.91576,2019-09-03 05:00:00,0.91303,0.8889600000000001,0.934635,2019-09-12 09:00:00,0.8889600000000001,win,1.114093959731541,1.114093959731541,wickdiffs_M_H4_ALL_20260121_202249.csv,57.59696969696974,1.0
M,ALL,H4,H4,EURGBP,short,2022-09-01,2022-10-03,0.87743,0.92785,0.05041999999999991,2022-10-21 09:00:00,2022-10-21 13:00:00,0.87797,0.87808,2022-11-04 13:00:00,0.87773,0.8270100000000001,0.9328919999999999,2024-11-11 10:00:00,0.8270100000000001,win,0.9194735506326808,0.9194735506326808,wickdiffs_M_H4_ALL_20260121_202249.csv,83.2575757575758,1.0
