mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,exit_reason,wickdiff_file,dyn_min_sl_pips,VOL,max_hold_days,RR_MIN,RR_MAX,active_trades_at_entry
M,ALL,H4,H4,EURNZD,long,2016-11-01,2016-12-01,1.46922,1.495365,0.026145000000000085,2016-12-13 10:00:00,2016-12-13 14:00:00,1.46922,1.46989,2017-01-25 22:00:00,1.474865,1.5215100000000001,1.4389842307692309,2017-02-26 22:00:00,1.46687,loss,-0.22282130989388457,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,137.1999999999999,1.0,30,0.9,1.3,3
M,ALL,H4,H4,NZDJPY,short,2016-11-01,2016-12-01,81.063,83.7395,2.6765000000000043,2016-12-15 06:00:00,2016-12-15 10:00:00,83.516,83.7395,2017-01-27 06:00:00,83.44,78.3865,87.32730769230768,2017-02-26 22:00:00,80.744,win,0.6935391312951416,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,84.20075757575749,1.0,30,0.9,1.3,4
M,ALL,H4,H4,GBPUSD,long,2016-12-01,2017-01-02,1.19872,1.2342,0.035479999999999956,2017-01-20 06:00:00,2017-01-20 10:00:00,1.22608,1.22848,2017-03-01 14:00:00,1.231875,1.26968,1.195172,2017-03-31 17:00:00,1.254225,win,0.6089420483339176,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,125.8992424242423,1.0,30,0.9,1.3,1
M,ALL,H4,H4,GBPNZD,long,2017-01-02,2017-02-01,1.68348,1.720455,0.03697499999999998,2017-02-28 14:00:00,2017-02-28 18:00:00,1.71632,1.71734,2017-03-01 18:00:00,1.720575,1.75743,1.6797825000000002,2017-03-08 10:00:00,1.75743,win,0.9034749034749102,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,183.4818181818181,1.0,30,0.9,1.3,2
M,ALL,H4,H4,GBPCHF,long,2017-01-02,2017-02-01,1.2112,1.244585,0.033385,2017-02-17 06:00:00,2017-02-17 10:00:00,1.23815,1.23938,2017-03-01 18:00:00,1.240295,1.27797,1.2078615000000001,2017-04-02 21:00:00,1.25879,win,0.5702437294772466,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,113.9492424242426,1.0,30,0.9,1.3,3
M,ALL,H4,H4,EURGBP,short,2017-01-02,2017-02-01,0.85839,0.88522,0.02683000000000002,2017-01-20 10:00:00,2017-01-20 14:00:00,0.86688,0.86724,2017-03-06 06:00:00,0.864755,0.83156,0.8902896153846155,2017-04-05 09:00:00,0.856145,win,0.3371893357433342,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,79.60984848484847,1.0,30,0.9,1.3,4
M,ALL,H4,H4,CADCHF,long,2016-10-03,2016-11-01,0.70614,0.737645,0.031505000000000005,2016-11-15 06:00:00,2016-11-15 10:00:00,0.7348,0.73502,2017-03-27 13:00:00,0.737035,0.76915,0.7029894999999999,2017-04-26 13:00:00,0.732625,loss,-0.12953253733973702,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,54.31212121212118,1.0,30,0.9,1.3,4
M,ALL,H4,H4,GBPJPY,long,2017-02-01,2017-03-01,137.522,139.629,2.1069999999999993,2017-03-30 05:00:00,2017-03-30 09:00:00,137.756,137.798,2017-04-04 01:00:00,137.8015,141.736,134.77496153846155,2017-04-23 21:00:00,141.736,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,153.562121212121,1.0,30,0.9,1.3,3
M,ALL,H4,H4,AUDCAD,long,2017-03-01,2017-04-03,0.9926,1.01595,0.02334999999999987,2017-04-19 13:00:00,2017-04-19 17:00:00,1.00882,1.00951,2017-05-08 01:00:00,1.0108,1.0393,0.988876923076923,2017-06-07 01:00:00,1.00927,loss,-0.06978947368421203,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,67.72575757575765,1.0,30,0.9,1.3,1
M,ALL,H4,H4,USDJPY,long,2017-03-01,2017-04-03,108.13,111.3875,3.2575000000000074,2017-04-24 17:00:00,2017-04-24 21:00:00,109.594,109.664,2017-06-06 05:00:00,109.7175,114.64500000000001,105.92711538461538,2017-07-06 05:00:00,113.0255,win,0.8727346524606764,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,87.75833333333352,1.0,30,0.9,1.3,2
M,ALL,H4,H4,USDJPY,short,2017-04-03,2017-05-01,111.52,114.379,2.859000000000009,2017-05-10 17:00:00,2017-05-10 21:00:00,114.374,114.379,2017-07-11 01:00:00,114.352,108.66099999999999,118.72969230769232,2017-08-10 01:00:00,110.1065,win,0.9698031980319791,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,87.17500000000017,1.0,30,0.9,1.3,1
M,ALL,H4,H4,EURNZD,short,2017-05-01,2017-06-01,1.58725,1.62374,0.03648999999999991,2017-06-01 17:00:00,2017-06-01 21:00:00,1.58871,1.58909,2017-07-11 21:00:00,1.58778,1.5507600000000001,1.627389,2017-07-13 09:00:00,1.5507600000000001,win,0.9346360675603985,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,136.6795454545456,1.0,30,0.9,1.3,2
M,ALL,H4,H4,GBPCHF,long,2017-05-01,2017-06-01,1.22418,1.247525,0.02334499999999995,2017-06-21 05:00:00,2017-06-21 09:00:00,1.22664,1.22728,2017-07-21 17:00:00,1.22888,1.27087,1.19658,2017-07-28 01:00:00,1.27087,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,94.52878787878804,1.0,30,0.9,1.3,2
M,ALL,H4,H4,GBPJPY,long,2017-05-01,2017-06-01,138.671,142.7885,4.117500000000007,2017-06-21 05:00:00,2017-06-21 09:00:00,139.85,140.077,2017-08-18 13:00:00,140.7815,146.906,136.07034615384615,2017-09-14 09:00:00,146.906,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,135.3727272727271,1.0,30,0.9,1.3,1
M,ALL,H4,H4,USDCAD,long,2017-07-03,2017-08-01,1.24142,1.247955,0.0065349999999999575,2017-08-01 05:00:00,2017-08-01 09:00:00,1.2451,1.24551,2017-09-01 01:00:00,1.246145,1.2544899999999999,1.2370144696969698,2017-09-01 09:00:00,1.2370144696969698,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,91.3053030303032,1.0,30,0.9,1.3,2
M,ALL,H4,H4,AUDNZD,short,2016-03-01,2016-04-01,1.108245,1.13338,0.02513500000000013,2016-04-27 17:00:00,2016-04-27 21:00:00,1.11205,1.11234,2017-09-01 09:00:00,1.111215,1.0831099999999998,1.1358935000000001,2017-09-21 13:00:00,1.0831099999999998,win,1.1388455538221616,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,70.15303030303036,1.0,30,0.9,1.3,2
M,ALL,H4,H4,CADJPY,short,2017-07-03,2017-08-01,88.3515,89.728,1.376499999999993,2017-07-26 13:00:00,2017-07-26 17:00:00,89.6455,89.728,2017-09-06 13:00:00,89.246,86.97500000000001,90.99292307692306,2017-09-14 01:00:00,90.99292307692306,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,84.09545454545446,1.0,30,0.9,1.3,3
M,ALL,H4,H4,AUDCAD,long,2017-06-01,2017-07-03,0.9736,0.9967,0.02310000000000001,2017-07-12 13:00:00,2017-07-12 17:00:00,0.9736,0.97466,2017-09-06 13:00:00,0.97834,1.0198,0.9464476923076922,2017-10-06 13:00:00,0.9741,loss,-0.13294741919922867,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,76.59242424242424,1.0,30,0.9,1.3,4
M,ALL,H4,H4,EURCAD,long,2017-07-03,2017-08-01,1.44791,1.47784,0.029930000000000012,2017-07-20 05:00:00,2017-07-20 09:00:00,1.44791,1.45105,2017-09-06 13:00:00,1.45853,1.50777,1.420653076923077,2017-10-06 13:00:00,1.46995,win,0.30150284321689674,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,125.085606060606,1.0,30,0.9,1.3,5
M,ALL,H4,H4,EURCHF,short,2017-07-03,2017-08-01,1.14496,1.1538,0.008839999999999959,2017-08-15 01:00:00,2017-08-15 05:00:00,1.1476,1.14782,2017-09-07 09:00:00,1.146715,1.13612,1.1548649999999998,2017-09-08 17:00:00,1.13612,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,60.86287878787875,1.0,30,0.9,1.3,6
M,ALL,H4,H4,CHFJPY,long,2017-07-03,2017-08-01,112.571,114.04,1.4690000000000083,2017-08-25 01:00:00,2017-08-25 05:00:00,113.518,113.546,2017-09-08 05:00:00,113.673,115.50900000000001,112.2606923076923,2017-09-15 09:00:00,115.50900000000001,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,83.96060606060624,1.0,30,0.9,1.3,7
M,ALL,H4,H4,EURCHF,long,2017-08-01,2017-09-01,1.12592,1.141745,0.015824999999999978,2017-09-11 05:00:00,2017-09-11 09:00:00,1.13954,1.13957,2017-10-02 09:00:00,1.13971,1.15757,1.1243375,2017-10-18 17:00:00,1.15757,win,1.161814929256788,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,70.97424242424249,1.0,30,0.9,1.3,3
M,ALL,H4,H4,NZDCAD,long,2017-08-01,2017-09-01,0.87414,0.895775,0.02163499999999996,2017-09-12 01:00:00,2017-09-12 05:00:00,0.87414,0.8755,2017-10-19 09:00:00,0.87605,0.91741,0.8442346153846154,2017-11-19 22:00:00,0.870165,loss,-0.18497340425532027,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,79.98484848484846,1.0,30,0.9,1.3,1
M,ALL,H4,H4,USDCAD,short,2017-08-01,2017-09-01,1.24825,1.27784,0.029590000000000005,2017-08-17 17:00:00,2017-08-17 21:00:00,1.2684,1.26912,2017-10-24 17:00:00,1.267485,1.21866,1.305042692307692,2017-11-23 18:00:00,1.271255,loss,-0.10037890424987356,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,93.56515151515144,1.0,30,0.9,1.3,2
M,ALL,H4,H4,AUDJPY,long,2017-08-01,2017-09-01,85.454,87.385,1.9310000000000116,2017-09-08 17:00:00,2017-09-10 21:00:00,86.676,86.8505,2017-10-30 13:00:00,86.858,89.31600000000002,84.96723076923077,2017-11-17 06:00:00,84.96723076923077,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,73.74242424242418,1.0,30,0.9,1.3,3
M,ALL,H4,H4,CADCHF,short,2017-09-01,2017-10-02,0.77633,0.79585,0.019519999999999982,2017-10-20 05:00:00,2017-10-20 09:00:00,0.7858,0.78714,2017-11-06 06:00:00,0.78525,0.75681,0.8071269230769231,2017-12-06 06:00:00,0.7768,win,0.3862517580871989,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,67.15000000000002,1.0,30,0.9,1.3,4
M,ALL,H4,H4,GBPJPY,short,2017-11-01,2017-12-01,152.2275,153.414,1.1864999999999952,2017-12-29 14:00:00,2017-12-29 18:00:00,152.357,152.516,2018-01-01 22:00:00,152.332,151.041,153.58825757575758,2018-01-05 10:00:00,153.58825757575758,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,125.6257575757575,1.0,30,0.9,1.3,1
M,ALL,H4,H4,EURCHF,short,2017-11-01,2017-12-01,1.170775,1.17773,0.0069550000000000445,2017-12-27 10:00:00,2017-12-27 14:00:00,1.17741,1.17773,2018-01-04 14:00:00,1.176425,1.1638199999999999,1.186121153846154,2018-01-25 14:00:00,1.1638199999999999,win,1.2999999999999998,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,55.24469696969705,1.0,30,0.9,1.3,2
M,ALL,H4,H4,USDJPY,long,2017-11-01,2017-12-01,110.843,112.533,1.6899999999999977,2017-11-28 14:00:00,2017-11-28 18:00:00,111.059,111.089,2018-01-11 18:00:00,111.2695,114.223,108.9975769230769,2018-01-24 14:00:00,108.9975769230769,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,69.6545454545455,1.0,30,0.9,1.3,2
M,ALL,H4,H4,NZDUSD,short,2017-09-01,2017-10-02,0.7212,0.74356,0.022360000000000047,2017-09-25 05:00:00,2017-09-25 09:00:00,0.72949,0.72952,2018-01-15 06:00:00,0.72912,0.6988399999999999,0.7524123076923077,2018-02-14 06:00:00,0.73101,loss,-0.08114266842800756,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,60.19545454545457,1.0,30,0.9,1.3,3
M,ALL,H4,H4,GBPCHF,short,2017-11-01,2017-12-01,1.33048,1.34696,0.016479999999999828,2017-12-08 02:00:00,2017-12-08 06:00:00,1.34599,1.34696,2018-01-22 18:00:00,1.345565,1.3140000000000003,1.3698457692307688,2018-01-30 06:00:00,1.3140000000000003,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,98.4348484848486,1.0,30,0.9,1.3,4
M,ALL,H4,H4,GBPNZD,long,2017-12-01,2018-01-01,1.86179,1.90406,0.04227000000000003,2018-01-16 10:00:00,2018-01-16 14:00:00,1.88968,1.89111,2018-02-22 10:00:00,1.896375,1.9463300000000001,1.857563,2018-03-19 09:00:00,1.9463300000000001,win,1.2871019272390083,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,181.1424242424242,1.0,30,0.9,1.3,1
M,ALL,H4,H4,NZDCHF,short,2017-12-01,2018-01-01,0.6909,0.70949,0.018589999999999995,2018-01-22 22:00:00,2018-01-23 02:00:00,0.70611,0.70668,2018-04-11 05:00:00,0.70559,0.67231,0.7311900000000001,2018-05-11 05:00:00,0.69842,win,0.2800781249999996,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,59.2742424242425,1.0,30,0.9,1.3,1
M,ALL,H4,H4,CADCHF,short,2017-12-01,2018-01-01,0.77472,0.79132,0.01660000000000006,2018-01-11 02:00:00,2018-01-11 06:00:00,0.78074,0.78164,2018-05-07 09:00:00,0.77996,0.7581199999999999,0.79676,2018-05-29 17:00:00,0.7581199999999999,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,59.34999999999992,1.0,30,0.9,1.3,2
M,ALL,H4,H4,AUDJPY,long,2018-03-01,2018-04-02,80.501,81.642,1.1409999999999911,2018-04-04 05:00:00,2018-04-04 09:00:00,81.254,81.267,2018-05-08 09:00:00,81.31,82.78299999999999,80.17692307692309,2018-05-14 05:00:00,82.78299999999999,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,85.24848484848481,1.0,30,0.9,1.3,3
M,ALL,H4,H4,USDCAD,short,2018-03-01,2018-04-02,1.289815,1.31252,0.022704999999999975,2018-03-21 05:00:00,2018-03-21 09:00:00,1.30458,1.30544,2018-05-29 09:00:00,1.30094,1.26711,1.326963076923077,2018-06-19 09:00:00,1.326963076923077,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,92.66212121212116,1.0,30,0.9,1.3,2
M,ALL,H4,H4,AUDUSD,long,2018-04-02,2018-05-01,0.74126,0.75299,0.011730000000000018,2018-05-23 05:00:00,2018-05-23 09:00:00,0.75224,0.75263,2018-06-01 09:00:00,0.7529,0.7647200000000001,0.740087,2018-06-04 09:00:00,0.7647200000000001,win,0.9225005853430177,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,59.29545454545456,1.0,30,0.9,1.3,2
M,ALL,H4,H4,EURGBP,long,2018-04-02,2018-05-01,0.8621,0.8775,0.01539999999999997,2018-05-20 21:00:00,2018-05-21 01:00:00,0.87258,0.87276,2018-06-01 13:00:00,0.87396,0.8928999999999999,0.8593907692307692,2018-07-01 21:00:00,0.88471,win,0.7378563885955692,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,49.73560606060612,1.0,30,0.9,1.3,3
M,ALL,H4,H4,NZDJPY,short,2018-03-01,2018-04-02,76.934,79.616,2.682000000000002,2018-04-24 09:00:00,2018-04-24 13:00:00,77.602,77.79,2018-06-06 05:00:00,77.406,74.252,79.88419999999999,2018-07-02 13:00:00,74.252,win,1.2726979259139808,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,70.61969696969703,1.0,30,0.9,1.3,3
M,ALL,H4,H4,AUDCHF,short,2018-04-02,2018-05-01,0.74612,0.75834,0.012220000000000009,2018-05-22 05:00:00,2018-05-22 09:00:00,0.75734,0.75834,2018-06-06 09:00:00,0.75644,0.7339,0.7737784615384615,2018-06-19 05:00:00,0.7339,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,59.6636363636364,1.0,30,0.9,1.3,4
M,ALL,H4,H4,NZDCAD,long,2018-04-02,2018-05-01,0.87869,0.90358,0.02489000000000008,2018-05-25 01:00:00,2018-05-25 05:00:00,0.8928,0.89293,2018-06-29 09:00:00,0.89362,0.9284700000000001,0.8668123076923075,2018-07-29 21:00:00,0.88675,loss,-0.2562697274031527,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,64.97878787878793,1.0,30,0.9,1.3,3
M,ALL,H4,H4,USDJPY,short,2018-04-02,2018-05-01,109.342,111.397,2.055000000000007,2018-05-22 13:00:00,2018-05-22 17:00:00,111.025,111.08,2018-07-02 01:00:00,110.802,107.28699999999999,113.50584615384618,2018-08-01 01:00:00,111.822,loss,-0.3772403982930268,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,66.59090909090898,1.0,30,0.9,1.3,3
M,ALL,H4,H4,GBPNZD,short,2018-04-02,2018-05-01,1.95672,1.97594,0.019220000000000015,2018-05-18 01:00:00,2018-05-18 05:00:00,1.96182,1.96311,2018-07-02 13:00:00,1.96168,1.9375,1.9802800000000003,2018-07-06 09:00:00,1.9375,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,150.1825757575757,1.0,30,0.9,1.3,3
M,ALL,H4,H4,AUDJPY,short,2018-05-01,2018-06-01,82.349,84.538,2.188999999999993,2018-06-14 09:00:00,2018-06-14 13:00:00,83.364,83.375,2018-07-12 13:00:00,83.336,80.16000000000001,85.77907692307691,2018-08-12 21:00:00,80.943,win,0.9795025188916917,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,74.66515151515155,1.0,30,0.9,1.3,3
M,ALL,H4,H4,USDCHF,short,2018-04-02,2018-05-01,0.99087,1.00573,0.014859999999999984,2018-05-17 09:00:00,2018-05-17 13:00:00,1.00302,1.00333,2018-07-12 21:00:00,1.00291,0.97601,1.0236023076923075,2018-08-12 21:00:00,0.99536,win,0.3648698884758349,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,60.56060606060601,1.0,30,0.9,1.3,4
M,ALL,H4,H4,AUDCHF,long,2018-06-01,2018-07-02,0.7276,0.73368,0.006079999999999974,2018-07-30 13:00:00,2018-07-30 17:00:00,0.73174,0.73186,2018-08-02 09:00:00,0.73296,0.73976,0.7269433333333333,2018-08-07 05:00:00,0.73976,win,1.1301939058171782,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,60.16666666666673,1.0,30,0.9,1.3,3
M,ALL,H4,H4,USDCHF,short,2018-06-01,2018-07-02,0.99053,1.00678,0.016249999999999987,2018-07-30 01:00:00,2018-07-30 05:00:00,0.99547,0.99568,2018-08-02 17:00:00,0.99526,0.97428,1.0113984615384615,2018-08-29 13:00:00,0.97428,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,60.45303030303023,1.0,30,0.9,1.3,4
M,ALL,H4,H4,NZDCHF,long,2018-06-01,2018-07-02,0.66526,0.67104,0.005780000000000007,2018-07-03 21:00:00,2018-07-04 01:00:00,0.66952,0.66962,2018-08-03 05:00:00,0.67028,0.67682,0.664682,2018-08-08 21:00:00,0.664682,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,52.82575757575759,1.0,30,0.9,1.3,5
M,ALL,H4,H4,AUDUSD,long,2018-06-01,2018-07-02,0.73106,0.7407,0.009639999999999982,2018-07-20 05:00:00,2018-07-20 09:00:00,0.73538,0.73546,2018-08-03 05:00:00,0.73579,0.75034,0.7245976923076924,2018-08-14 13:00:00,0.7245976923076924,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,62.81666666666653,1.0,30,0.9,1.3,6
M,ALL,H4,H4,GBPCAD,long,2017-12-01,2018-01-01,1.67594,1.69901,0.023069999999999924,2018-01-10 06:00:00,2018-01-10 10:00:00,1.67958,1.68077,2018-08-07 05:00:00,1.68158,1.7220799999999998,1.6504261538461542,2018-09-06 05:00:00,1.7019,win,0.6522469135802474,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,127.6530303030302,1.0,30,0.9,1.3,6
M,ALL,H4,H4,EURUSD,long,2018-06-01,2018-07-02,1.15078,1.1685,0.01772000000000018,2018-06-21 05:00:00,2018-06-21 09:00:00,1.15078,1.1517,2018-08-09 21:00:00,1.15344,1.1862200000000003,1.1282246153846152,2018-09-09 21:00:00,1.15535,win,0.07574740695546317,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,84.22121212121222,1.0,30,0.9,1.3,6
M,ALL,H4,H4,AUDJPY,long,2018-06-01,2018-07-02,80.63,81.99,1.3599999999999994,2018-06-19 05:00:00,2018-06-19 09:00:00,80.63,80.688,2018-08-10 17:00:00,80.943,83.35,79.09146153846154,2018-09-07 01:00:00,79.09146153846154,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,77.07121212121224,1.0,30,0.9,1.3,7
M,ALL,H4,H4,CADCHF,long,2018-06-01,2018-07-02,0.73967,0.75416,0.014490000000000003,2018-06-25 13:00:00,2018-06-25 17:00:00,0.74065,0.741,2018-08-31 13:00:00,0.74276,0.76865,0.7228446153846153,2018-09-30 21:00:00,0.7603,win,0.880726149092311,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,53.03181818181815,1.0,30,0.9,1.3,4
M,ALL,H4,H4,USDCAD,short,2018-06-01,2018-07-02,1.31345,1.33862,0.025169999999999915,2018-07-24 01:00:00,2018-07-24 05:00:00,1.31852,1.31914,2018-09-04 13:00:00,1.31818,1.28828,1.3411799999999998,2018-09-30 21:00:00,1.28828,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,87.21060606060601,1.0,30,0.9,1.3,5
M,ALL,H4,H4,USDCAD,long,2018-04-02,2018-05-01,1.25279,1.28435,0.03156000000000003,2018-05-31 05:00:00,2018-05-31 09:00:00,1.28182,1.28364,2018-10-01 01:00:00,1.28408,1.3159100000000001,1.2496340000000001,2018-10-26 13:00:00,1.3159100000000001,win,0.9240550426754934,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,82.82424242424253,1.0,30,0.9,1.3,1
M,ALL,H4,H4,NZDUSD,long,2018-08-01,2018-09-03,0.65012,0.66202,0.011900000000000022,2018-09-17 21:00:00,2018-09-18 01:00:00,0.65616,0.65666,2018-10-03 05:00:00,0.65688,0.6739200000000001,0.6437723076923076,2018-10-05 13:00:00,0.6437723076923076,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,53.18636363636361,1.0,30,0.9,1.3,2
M,ALL,H4,H4,AUDUSD,long,2018-08-01,2018-09-03,0.70853,0.71922,0.010689999999999977,2018-09-12 01:00:00,2018-09-12 05:00:00,0.70934,0.7095,2018-10-03 21:00:00,0.70978,0.72991,0.6942953846153846,2018-11-04 22:00:00,0.7194,win,0.6212617983109839,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,62.21212121212117,1.0,30,0.9,1.3,3
M,ALL,H4,H4,EURAUD,short,2018-08-01,2018-09-03,1.61348,1.63542,0.02194000000000007,2018-09-11 21:00:00,2018-09-12 01:00:00,1.63392,1.63404,2018-10-05 13:00:00,1.63384,1.59154,1.6663784615384616,2018-11-01 01:00:00,1.59154,win,1.2999999999999998,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,94.53939393939405,1.0,30,0.9,1.3,3
M,ALL,H4,H4,AUDUSD,long,2016-01-01,2016-02-01,0.68274,0.70836,0.025619999999999976,2016-02-11 06:00:00,2016-02-11 10:00:00,0.69844,0.70291,2018-10-26 01:00:00,0.70317,0.73398,0.6794699999999999,2018-11-25 22:00:00,0.72325,win,0.8472573839662441,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,58.33636363636366,1.0,30,0.9,1.3,4
M,ALL,H4,H4,EURJPY,long,2018-08-01,2018-09-03,124.902,128.904,4.001999999999995,2018-08-21 09:00:00,2018-08-21 13:00:00,126.851,126.875,2018-10-26 13:00:00,127.584,132.906,123.49015384615385,2018-11-25 22:00:00,128.065,win,0.11749342352498923,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,107.1575757575755,1.0,30,0.9,1.3,4
M,ALL,H4,H4,GBPUSD,long,2018-08-01,2018-09-03,1.26622,1.29604,0.02982000000000018,2018-08-20 05:00:00,2018-08-20 09:00:00,1.27298,1.27304,2018-10-30 09:00:00,1.27582,1.3258600000000003,1.2373276923076921,2018-11-29 10:00:00,1.27812,win,0.05975219824140569,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,99.49545454545446,1.0,30,0.9,1.3,5
M,ALL,H4,H4,EURUSD,long,2018-08-01,2018-09-03,1.13008,1.16019,0.03011000000000008,2018-08-15 09:00:00,2018-08-15 13:00:00,1.13008,1.1309,2018-10-31 13:00:00,1.13133,1.1903000000000001,1.0859684615384613,2018-11-30 14:00:00,1.13568,win,0.09589621841614518,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,79.00151515151529,1.0,30,0.9,1.3,6
M,ALL,H4,H4,GBPUSD,short,2018-09-03,2018-10-01,1.30302,1.32992,0.026899999999999924,2018-10-17 13:00:00,2018-10-17 17:00:00,1.3142,1.31488,2018-11-06 22:00:00,1.30963,1.2761200000000001,1.335406923076923,2018-11-15 10:00:00,1.2761200000000001,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,104.5818181818182,1.0,30,0.9,1.3,5
M,ALL,H4,H4,GBPJPY,long,2018-10-01,2018-11-01,142.777,144.186,1.4090000000000202,2018-10-30 13:00:00,2018-10-30 17:00:00,143.22,143.298,2018-12-04 14:00:00,143.41,145.59500000000003,141.72923076923075,2018-12-10 14:00:00,141.72923076923075,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,139.7757575757576,1.0,30,0.9,1.3,1
M,ALL,H4,H4,USDJPY,long,2018-10-01,2018-11-01,111.378,112.944,1.5660000000000025,2018-10-29 17:00:00,2018-10-29 21:00:00,112.19,112.304,2018-12-06 14:00:00,112.544,114.51,111.0316923076923,2018-12-20 14:00:00,111.0316923076923,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,61.62121212121213,1.0,30,0.9,1.3,2
M,ALL,H4,H4,EURGBP,short,2018-08-01,2018-09-03,0.89545,0.90985,0.01440000000000008,2018-09-21 17:00:00,2018-09-23 21:00:00,0.8987,0.89886,2018-12-10 06:00:00,0.8968,0.8810499999999999,0.91129,2019-01-09 06:00:00,0.89946,loss,-0.18357487922705282,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,56.68636363636373,1.0,30,0.9,1.3,3
M,ALL,H4,H4,GBPUSD,long,2018-11-01,2018-12-03,1.24771,1.27507,0.02735999999999983,2018-12-14 10:00:00,2018-12-14 14:00:00,1.25297,1.25368,2019-01-02 22:00:00,1.25482,1.3024299999999998,1.2181969230769234,2019-01-23 10:00:00,1.3024299999999998,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,115.1287878787879,1.0,30,0.9,1.3,2
