pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,W,INNER,H4,H4,13,7,6,0.22794429244437217,53.84615384615385,1.2804679716824054,-1.0
AUDCHF,W,INNER,H4,H4,14,12,2,0.9755861540929127,85.71428571428571,1.3048505131083983,-1.0
AUDJPY,W,INNER,H4,H4,14,8,6,0.3761774466462463,57.14285714285714,1.408310531630931,-1.0
AUDNZD,W,INNER,H4,H4,11,6,5,0.20864855384189204,54.54545454545454,1.2158556820434685,-1.0
AUDUSD,W,INNER,H4,H4,10,4,6,-0.07754601428989212,40.0,1.3061349642752698,-1.0
CADCHF,W,INNER,H4,H4,19,7,12,-0.15602539928784906,36.84210526315789,1.2907882019329813,-1.0
CADJPY,W,INNER,H4,H4,11,6,5,0.2900728109739225,54.54545454545454,1.3651334867855247,-1.0
CHFJPY,W,INNER,H4,H4,18,10,8,0.36166522412496,55.55555555555556,1.4509974034249282,-1.0
EURAUD,W,INNER,H4,H4,9,3,6,-0.19976584085672175,33.33333333333333,1.400702477429835,-1.0
EURCAD,W,INNER,H4,H4,21,13,8,0.4358552212364704,61.904761904761905,1.3194584343050677,-1.0
EURCHF,W,INNER,H4,H4,13,8,5,0.4147118302184374,61.53846153846154,1.2989067241049606,-1.0
EURGBP,W,INNER,H4,H4,16,7,9,-0.02757062968793901,43.75,1.2226957035704251,-1.0
EURJPY,W,INNER,H4,H4,11,5,6,0.034750975187187345,45.45454545454545,1.276452145411812,-1.0
EURNZD,W,INNER,H4,H4,12,6,6,0.17175037329047702,50.0,1.343500746580954,-1.0
EURUSD,W,INNER,H4,H4,15,8,7,0.18866267652945795,53.333333333333336,1.2287425184927336,-1.0
GBPAUD,W,INNER,H4,H4,11,4,7,-0.15294538821124928,36.36363636363637,1.3294001824190647,-1.0
GBPCAD,W,INNER,H4,H4,16,8,8,0.15253412885539896,50.0,1.305068257710798,-1.0
GBPCHF,W,INNER,H4,H4,17,8,9,0.07499606222388114,47.05882352941176,1.2843666322257477,-1.0
GBPJPY,W,INNER,H4,H4,12,3,9,-0.4068160605204882,25.0,1.3727357579180473,-1.0
GBPNZD,W,INNER,H4,H4,23,11,12,0.030376869297530477,47.82608695652174,1.1544243630766546,-1.0
GBPUSD,W,INNER,H4,H4,14,5,9,-0.19266285410723274,35.714285714285715,1.2605440084997483,-1.0
NZDCAD,W,INNER,H4,H4,12,4,8,-0.22700534154517302,33.33333333333333,1.318983975364481,-1.0
NZDCHF,W,INNER,H4,H4,17,6,11,-0.2140452561806594,35.294117647058826,1.2268717741547983,-1.0
NZDJPY,W,INNER,H4,H4,14,8,6,0.35336244532103106,57.14285714285714,1.3683842793118042,-1.0
NZDUSD,W,INNER,H4,H4,11,8,3,0.6833668171855879,72.72727272727273,1.3146293736301833,-1.0
USDCAD,W,INNER,H4,H4,8,2,6,-0.3775,25.0,1.49,-1.0
USDCHF,W,INNER,H4,H4,12,9,3,0.7498081267678125,75.0,1.3330775023570833,-1.0
USDJPY,W,INNER,H4,H4,16,6,10,-0.16137506678048052,37.5,1.236333155252052,-1.0
ALL,ALL,ALL,ALL,ALL,390,192,198,0.13428711810889318,49.23076923076923,1.3040207086586892,-1.0
