mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,exit_reason,planned_rr,wickdiff_special,wickdiff_file,dyn_min_sl_pips,VOL,active_trades_at_entry
W,ALL,H4,H4,EURCHF,short,2015-06-08,2015-06-15,1.04603,1.055555,0.009525000000000006,2015-06-18 21:00:00,2015-06-19 01:00:00,1.048045,1.049285,2015-06-22 13:00:00,1.045985,1.036505,1.0565075,2015-06-28 21:00:00,1.036505,win,0.9009265858873786,tp_hit,0.9009265858873786,,wickdiffs_W_H4_ALL_20260121_202249.csv,75.20227272727274,1.0,2
W,ALL,H4,H4,AUDJPY,long,2015-06-08,2015-06-15,94.421,95.35,0.9289999999999878,2015-06-18 01:00:00,2015-06-18 05:00:00,94.9535,95.019,2015-06-26 05:00:00,95.1105,96.27899999999998,94.1700606060606,2015-06-28 21:00:00,94.1700606060606,loss,-1.0,sl_hit,1.2425043097198085,,wickdiffs_W_H4_ALL_20260121_202249.csv,94.04393939393928,1.0,3
W,ALL,H4,H4,GBPCHF,short,2015-06-22,2015-06-29,1.46905,1.48347,0.0144200000000001,2015-07-03 09:00:00,2015-07-03 13:00:00,1.472175,1.47426,2015-07-06 09:00:00,1.471565,1.4546299999999999,1.4871015151515152,2015-07-08 05:00:00,1.4546299999999999,win,1.0900127753776638,tp_hit,1.0900127753776638,,wickdiffs_W_H4_ALL_20260121_202249.csv,155.3651515151514,1.0,1
W,ALL,H4,H4,EURGBP,long,2015-06-22,2015-06-29,0.698845,0.70949,0.010644999999999905,2015-07-01 21:00:00,2015-07-02 01:00:00,0.707125,0.707635,2015-07-06 17:00:00,0.708465,0.7201349999999999,0.6977805,2015-07-08 13:00:00,0.7201349999999999,win,1.0922364172399142,tp_hit,1.0922364172399142,,wickdiffs_W_H4_ALL_20260121_202249.csv,71.83181818181814,1.0,2
W,ALL,H4,H4,AUDJPY,long,2015-07-06,2015-07-13,89.168,91.417,2.2489999999999952,2015-07-16 01:00:00,2015-07-16 05:00:00,91.026,91.065,2015-07-20 01:00:00,91.3465,93.666,88.9431,2015-08-19 01:00:00,91.287,time_exit,-0.024756594823999237,time_stop_30d,0.9650911209120355,,wickdiffs_W_H4_ALL_20260121_202249.csv,101.2719696969697,1.0,1
W,ALL,H4,H4,NZDCHF,short,2015-07-06,2015-07-13,0.63108,0.64206,0.01097999999999999,2015-07-15 09:00:00,2015-07-15 13:00:00,0.63525,0.635335,2015-07-20 05:00:00,0.632425,0.6201,0.643158,2015-07-28 05:00:00,0.643158,loss,-1.0,sl_hit,1.1483275878132897,,wickdiffs_W_H4_ALL_20260121_202249.csv,93.851515151515,1.0,2
W,ALL,H4,H4,GBPCAD,short,2015-07-13,2015-07-20,2.02412,2.039085,0.014965000000000117,2015-07-24 13:00:00,2015-07-24 17:00:00,2.03051,2.03168,2015-07-27 13:00:00,2.02926,2.009155,2.0462406818181815,2015-08-02 21:00:00,2.0462406818181815,loss,-1.0,sl_hit,1.1839925048517714,,wickdiffs_W_H4_ALL_20260121_202249.csv,169.8068181818183,1.0,3
W,ALL,H4,H4,GBPJPY,long,2015-07-06,2015-07-13,185.004,190.517,5.513000000000005,2015-07-12 21:00:00,2015-07-13 01:00:00,189.368,189.781,2015-08-24 01:00:00,189.9995,196.03,184.4527,2015-08-24 13:00:00,184.4527,loss,-1.0,sl_hit,1.0872034326097875,,wickdiffs_W_H4_ALL_20260121_202249.csv,161.9916666666667,1.0,1
W,ALL,H4,H4,CADCHF,long,2015-01-19,2015-01-26,0.69066,0.70858,0.017919999999999936,2015-01-25 22:00:00,2015-01-26 02:00:00,0.70376,0.704415,2015-08-24 09:00:00,0.7056,0.7264999999999999,0.688868,2015-08-27 13:00:00,0.7264999999999999,win,1.2491035142242384,tp_hit,1.2491035142242384,,wickdiffs_W_H4_ALL_20260121_202249.csv,79.04999999999995,1.0,2
W,ALL,H4,H4,GBPNZD,short,2015-09-07,2015-09-14,2.44271,2.46283,0.020119999999999916,2015-09-17 13:00:00,2015-09-17 17:00:00,2.457985,2.460095,2015-09-21 13:00:00,2.455045,2.42259,2.4891376515151515,2015-09-23 21:00:00,2.42259,win,0.9519646773609389,tp_hit,0.9519646773609389,,wickdiffs_W_H4_ALL_20260121_202249.csv,340.926515151515,1.0,1
W,ALL,H4,H4,CADCHF,short,2015-08-31,2015-09-07,0.732075,0.74485,0.01277499999999998,2015-09-11 09:00:00,2015-09-11 13:00:00,0.737925,0.739975,2015-09-23 09:00:00,0.73442,0.7193,0.7461275,2015-10-05 17:00:00,0.7461275,loss,-1.0,sl_hit,1.2914798206277849,,wickdiffs_W_H4_ALL_20260121_202249.csv,87.88257575757578,1.0,2
W,ALL,H4,H4,USDJPY,long,2015-09-14,2015-09-21,119.057,119.9855,0.9284999999999997,2015-09-24 09:00:00,2015-09-24 13:00:00,119.2245,119.377,2015-09-29 05:00:00,119.9375,120.914,118.89215909090909,2015-10-02 13:00:00,118.89215909090909,loss,-1.0,sl_hit,0.9341450157625852,,wickdiffs_W_H4_ALL_20260121_202249.csv,104.5340909090908,1.0,2
W,ALL,H4,H4,USDCHF,long,2015-09-14,2015-09-21,0.95279,0.968565,0.015774999999999983,2015-09-21 05:00:00,2015-09-21 09:00:00,0.96429,0.96578,2015-10-02 09:00:00,0.966625,0.98434,0.9512125,2015-10-14 13:00:00,0.9512125,loss,-1.0,sl_hit,1.149391727493924,,wickdiffs_W_H4_ALL_20260121_202249.csv,97.81060606060596,1.0,3
W,ALL,H4,H4,NZDUSD,long,2015-10-19,2015-10-26,0.66224,0.67522,0.012979999999999992,2015-10-30 09:00:00,2015-10-30 13:00:00,0.672235,0.67254,2015-11-02 18:00:00,0.6745,0.6882,0.660942,2015-11-04 10:00:00,0.660942,loss,-1.0,sl_hit,1.0104735211683202,,wickdiffs_W_H4_ALL_20260121_202249.csv,97.84393939393937,1.0,1
W,ALL,H4,H4,GBPCHF,short,2015-08-10,2015-08-17,1.526685,1.541085,0.014399999999999968,2015-08-18 21:00:00,2015-08-19 01:00:00,1.53163,1.5317,2015-11-04 06:00:00,1.52909,1.512285,1.5442871212121212,2015-11-06 06:00:00,1.512285,win,1.1058015373725048,tp_hit,1.1058015373725048,,wickdiffs_W_H4_ALL_20260121_202249.csv,151.9712121212123,1.0,2
W,ALL,H4,H4,EURGBP,long,2015-10-26,2015-11-02,0.7042,0.71331,0.009109999999999951,2015-11-06 10:00:00,2015-11-06 14:00:00,0.71096,0.71138,2015-11-09 14:00:00,0.711805,0.72242,0.703289,2015-11-15 22:00:00,0.703289,loss,-1.0,sl_hit,1.2464772193518048,,wickdiffs_W_H4_ALL_20260121_202249.csv,71.9151515151515,1.0,1
W,ALL,H4,H4,CADJPY,long,2015-10-26,2015-11-02,90.59,92.233,1.6430000000000007,2015-11-03 06:00:00,2015-11-03 10:00:00,91.9365,92.0075,2015-11-13 14:00:00,92.1805,93.876,90.4257,2015-12-08 10:00:00,90.4257,loss,-1.0,sl_hit,0.9662069751538754,,wickdiffs_W_H4_ALL_20260121_202249.csv,112.2515151515151,1.0,2
W,ALL,H4,H4,GBPCHF,long,2015-10-12,2015-10-19,1.45371,1.47217,0.01845999999999992,2015-10-16 13:00:00,2015-10-16 17:00:00,1.46876,1.468815,2015-12-22 10:00:00,1.469725,1.49063,1.451864,2016-01-07 18:00:00,1.451864,loss,-1.0,sl_hit,1.1704271877274544,INV-VAL,wickdiffs_W_H4_ALL_20260121_202249.csv,134.7128787878787,1.0,1
W,ALL,H4,H4,NZDCHF,short,2015-11-23,2015-11-30,0.672965,0.687785,0.014819999999999944,2015-12-04 14:00:00,2015-12-04 18:00:00,0.675475,0.676515,2015-12-23 06:00:00,0.673515,0.6581450000000001,0.689267,2016-01-07 18:00:00,0.6581450000000001,win,0.9757491112239649,tp_hit,0.9757491112239649,,wickdiffs_W_H4_ALL_20260121_202249.csv,89.49621212121217,1.0,2
W,ALL,H4,H4,GBPUSD,long,2015-12-14,2015-12-21,1.480575,1.4897,0.00912500000000005,2015-12-24 02:00:00,2015-12-24 06:00:00,1.486975,1.48753,2015-12-28 18:00:00,1.48794,1.498825,1.4775568181818182,2015-12-31 14:00:00,1.4775568181818182,loss,-1.0,sl_hit,1.0483299041281802,,wickdiffs_W_H4_ALL_20260121_202249.csv,103.8318181818184,1.0,3
W,ALL,H4,H4,USDJPY,long,2015-10-12,2015-10-19,118.0645,119.4505,1.38600000000001,2015-10-19 09:00:00,2015-10-19 13:00:00,119.2585,119.263,2016-01-04 02:00:00,119.381,120.83650000000002,117.9259,2016-01-06 22:00:00,117.9259,loss,-1.0,sl_hit,1.0002748951962155,,wickdiffs_W_H4_ALL_20260121_202249.csv,77.7189393939394,1.0,3
W,ALL,H4,H4,EURCAD,short,2015-12-21,2015-12-28,1.518625,1.532185,0.013560000000000016,2015-12-30 10:00:00,2015-12-30 14:00:00,1.52098,1.521795,2016-01-04 06:00:00,1.51977,1.5050649999999999,1.5355400000000001,2016-01-04 14:00:00,1.5050649999999999,win,0.9324667089410393,tp_hit,0.9324667089410393,,wickdiffs_W_H4_ALL_20260121_202249.csv,157.7,1.0,4
W,ALL,H4,H4,AUDJPY,long,2015-10-26,2015-11-02,85.4325,86.088,0.6554999999999893,2015-10-30 09:00:00,2015-10-30 13:00:00,85.4325,85.4565,2016-01-04 14:00:00,85.7105,86.74349999999998,84.76095454545454,2016-01-05 22:00:00,84.76095454545454,loss,-1.0,sl_hit,1.0878889420775346,,wickdiffs_W_H4_ALL_20260121_202249.csv,94.95454545454552,1.0,4
W,ALL,H4,H4,NZDUSD,long,2015-12-07,2015-12-14,0.65773,0.67177,0.014039999999999941,2015-12-17 22:00:00,2015-12-18 02:00:00,0.6682,0.668555,2016-01-05 14:00:00,0.66958,0.6858099999999999,0.6563260000000001,2016-01-08 14:00:00,0.6563260000000001,loss,-1.0,sl_hit,1.2245359891353642,,wickdiffs_W_H4_ALL_20260121_202249.csv,83.04393939393928,1.0,5
W,ALL,H4,H4,AUDNZD,short,2015-12-28,2016-01-04,1.06689,1.07289,0.006000000000000005,2016-01-05 22:00:00,2016-01-06 02:00:00,1.07235,1.07289,2016-01-13 22:00:00,1.07032,1.0608899999999999,1.0798918181818182,2016-01-14 14:00:00,1.0798918181818182,loss,-1.0,sl_hit,0.9851837781365788,,wickdiffs_W_H4_ALL_20260121_202249.csv,95.71818181818196,1.0,1
W,ALL,H4,H4,GBPUSD,long,2016-01-11,2016-01-18,1.407935,1.42577,0.017835000000000045,2016-01-21 22:00:00,2016-01-22 02:00:00,1.42051,1.42103,2016-01-25 22:00:00,1.422865,1.443605,1.4061515,2016-02-01 18:00:00,1.443605,win,1.240913034373406,tp_hit,1.240913034373406,,wickdiffs_W_H4_ALL_20260121_202249.csv,109.1545454545457,1.0,1
W,ALL,H4,H4,AUDCAD,long,2016-02-01,2016-02-08,0.97122,0.98345,0.012230000000000074,2016-02-12 14:00:00,2016-02-12 18:00:00,0.98101,0.98172,2016-02-17 14:00:00,0.98248,0.9956800000000001,0.969997,2016-02-23 10:00:00,0.9956800000000001,win,1.0574381158375452,tp_hit,1.0574381158375452,,wickdiffs_W_H4_ALL_20260121_202249.csv,96.59469696969695,1.0,1
W,ALL,H4,H4,GBPCHF,long,2016-02-08,2016-02-15,1.392635,1.41699,0.024354999999999905,2016-02-19 10:00:00,2016-02-19 14:00:00,1.41212,1.414525,2016-02-22 02:00:00,1.41619,1.4413449999999999,1.3901995,2016-02-23 14:00:00,1.3901995,loss,-1.0,sl_hit,0.9678536388295642,,wickdiffs_W_H4_ALL_20260121_202249.csv,163.7916666666666,1.0,2
W,ALL,H4,H4,EURGBP,short,2016-02-08,2016-02-15,0.77615,0.789765,0.013615000000000044,2016-02-19 10:00:00,2016-02-19 14:00:00,0.778985,0.77932,2016-02-22 02:00:00,0.777925,0.762535,0.7911265000000001,2016-02-24 14:00:00,0.7911265000000001,loss,-1.0,sl_hit,1.1657766162935963,,wickdiffs_W_H4_ALL_20260121_202249.csv,79.33787878787886,1.0,3
W,ALL,H4,H4,CADJPY,long,2016-02-08,2016-02-15,79.284,81.768,2.4839999999999947,2016-02-19 14:00:00,2016-02-19 18:00:00,81.372,81.53,2016-02-23 06:00:00,81.531,84.252,79.0356,2016-02-26 18:00:00,84.252,win,1.090406347679725,tp_hit,1.090406347679725,,wickdiffs_W_H4_ALL_20260121_202249.csv,127.7393939393938,1.0,4
W,ALL,H4,H4,USDCHF,short,2016-02-22,2016-02-29,0.99668,1.00377,0.007090000000000041,2016-03-02 10:00:00,2016-03-02 14:00:00,1.00034,1.00091,2016-03-07 06:00:00,0.999555,0.98959,1.009620606060606,2016-03-10 14:00:00,0.98959,win,0.9900049674107738,tp_hit,0.9900049674107738,,wickdiffs_W_H4_ALL_20260121_202249.csv,100.6560606060607,1.0,1
W,ALL,H4,H4,EURAUD,long,2016-03-07,2016-03-14,1.44672,1.47394,0.027220000000000022,2016-03-14 01:00:00,2016-03-14 05:00:00,1.46993,1.470095,2016-03-22 13:00:00,1.472435,1.50116,1.4439980000000001,2016-04-04 21:00:00,1.50116,win,1.0101276505960646,tp_hit,1.0101276505960646,,wickdiffs_W_H4_ALL_20260121_202249.csv,235.9939393939392,1.0,1
W,ALL,H4,H4,GBPUSD,short,2016-03-28,2016-04-04,1.42277,1.445935,0.02316499999999988,2016-04-04 21:00:00,2016-04-05 01:00:00,1.427765,1.42792,2016-04-11 13:00:00,1.42427,1.3996050000000002,1.4482515,2016-04-25 09:00:00,1.4482515,loss,-1.0,sl_hit,1.0285011362925427,,wickdiffs_W_H4_ALL_20260121_202249.csv,152.5750000000002,1.0,1
W,ALL,H4,H4,AUDJPY,short,2016-05-16,2016-05-23,79.5465,80.564,1.0174999999999983,2016-05-20 09:00:00,2016-05-20 13:00:00,79.876,79.958,2016-05-30 05:00:00,79.804,78.529,81.0546893939394,2016-06-02 09:00:00,78.529,win,1.019437764626787,tp_hit,1.019437764626787,INV-VAL,wickdiffs_W_H4_ALL_20260121_202249.csv,125.0689393939393,1.0,1
W,ALL,H4,H4,NZDCHF,short,2016-06-06,2016-06-13,0.68024,0.68939,0.009149999999999991,2016-06-16 21:00:00,2016-06-17 01:00:00,0.68198,0.682045,2016-06-20 01:00:00,0.68181,0.67109,0.690305,2016-06-23 05:00:00,0.690305,loss,-1.0,sl_hit,1.2619187757504609,,wickdiffs_W_H4_ALL_20260121_202249.csv,70.49393939393933,1.0,1
W,ALL,H4,H4,USDCAD,long,2016-06-06,2016-06-13,1.265495,1.27809,0.012594999999999912,2016-06-13 13:00:00,2016-06-13 17:00:00,1.275035,1.27659,2016-06-21 05:00:00,1.27756,1.2906849999999999,1.2642355,2016-06-24 01:00:00,1.2906849999999999,win,0.9850275807722518,tp_hit,0.9850275807722518,,wickdiffs_W_H4_ALL_20260121_202249.csv,122.6530303030302,1.0,2
W,ALL,H4,H4,EURUSD,long,2016-06-20,2016-06-27,1.0912,1.11086,0.01966000000000001,2016-07-01 01:00:00,2016-07-01 05:00:00,1.1072,1.10874,2016-07-05 13:00:00,1.10902,1.13052,1.089234,2016-08-04 13:00:00,1.11442,time_exit,0.27292024663904324,time_stop_30d,1.0866269079146986,,wickdiffs_W_H4_ALL_20260121_202249.csv,92.47348484848494,1.0,1
W,ALL,H4,H4,AUDNZD,short,2016-06-20,2016-06-27,1.04801,1.05523,0.007219999999999782,2016-06-30 01:00:00,2016-06-30 05:00:00,1.04968,1.05008,2016-07-06 05:00:00,1.04886,1.0407900000000003,1.0573687878787879,2016-07-07 05:00:00,1.0407900000000003,win,0.9484312119376952,tp_hit,0.9484312119376952,,wickdiffs_W_H4_ALL_20260121_202249.csv,85.08787878787898,1.0,2
W,ALL,H4,H4,USDCHF,short,2016-07-04,2016-07-11,0.98331,0.989425,0.0061149999999999816,2016-07-15 13:00:00,2016-07-15 17:00:00,0.98417,0.984715,2016-07-18 05:00:00,0.983855,0.977195,0.9912432575757576,2016-07-26 13:00:00,0.9912432575757576,loss,-1.0,sl_hit,0.901430402460906,,wickdiffs_W_H4_ALL_20260121_202249.csv,73.88257575757586,1.0,2
W,ALL,H4,H4,AUDCHF,short,2016-07-11,2016-07-18,0.744455,0.75519,0.01073500000000005,2016-07-18 17:00:00,2016-07-18 21:00:00,0.7458,0.74722,2016-07-26 17:00:00,0.74462,0.7337199999999999,0.7562635,2016-07-29 05:00:00,0.7337199999999999,win,0.9361446300511009,tp_hit,0.9361446300511009,,wickdiffs_W_H4_ALL_20260121_202249.csv,79.54015151515154,1.0,2
W,ALL,H4,H4,NZDJPY,short,2016-08-08,2016-08-15,72.899,74.48,1.581000000000003,2016-08-18 09:00:00,2016-08-18 13:00:00,73.0665,73.1395,2016-08-22 05:00:00,73.0465,71.318,74.63810000000001,2016-08-31 01:00:00,74.63810000000001,loss,-1.0,sl_hit,1.0860140738879,,wickdiffs_W_H4_ALL_20260121_202249.csv,118.7212121212123,1.0,1
W,ALL,H4,H4,EURCAD,short,2016-08-01,2016-08-08,1.4603,1.47336,0.013060000000000072,2016-08-10 21:00:00,2016-08-11 01:00:00,1.46101,1.461275,2016-08-22 09:00:00,1.46055,1.4472399999999999,1.474666,2016-09-05 05:00:00,1.4472399999999999,win,0.942901671861727,tp_hit,0.942901671861727,,wickdiffs_W_H4_ALL_20260121_202249.csv,119.4166666666667,1.0,2
W,ALL,H4,H4,NZDCHF,short,2016-08-08,2016-08-15,0.701435,0.716205,0.01476999999999995,2016-08-12 09:00:00,2016-08-12 13:00:00,0.704925,0.705045,2016-08-22 21:00:00,0.7023,0.6866650000000001,0.7176819999999999,2016-09-02 09:00:00,0.7176819999999999,loss,-1.0,sl_hit,1.0164477961253453,,wickdiffs_W_H4_ALL_20260121_202249.csv,78.75757575757588,1.0,3
W,ALL,H4,H4,NZDCAD,short,2016-08-01,2016-08-08,0.94059,0.95829,0.017699999999999938,2016-08-11 09:00:00,2016-08-11 13:00:00,0.94634,0.946865,2016-08-22 21:00:00,0.943715,0.9228900000000001,0.9600599999999999,2016-09-07 09:00:00,0.9600599999999999,loss,-1.0,sl_hit,1.2740899357601678,,wickdiffs_W_H4_ALL_20260121_202249.csv,98.95075757575763,1.0,4
W,ALL,H4,H4,CHFJPY,short,2016-08-15,2016-08-22,104.373,105.142,0.7689999999999912,2016-08-18 21:00:00,2016-08-19 01:00:00,105.064,105.142,2016-09-01 05:00:00,104.9485,103.60400000000001,106.33994696969697,2016-09-21 01:00:00,103.60400000000001,win,0.9662603241665683,tp_hit,0.9662603241665683,,wickdiffs_W_H4_ALL_20260121_202249.csv,139.1446969696969,1.0,4
W,ALL,H4,H4,GBPUSD,short,2016-08-29,2016-09-05,1.32946,1.34451,0.015050000000000008,2016-09-09 01:00:00,2016-09-09 05:00:00,1.333155,1.33362,2016-09-12 13:00:00,1.332065,1.31441,1.3513704545454546,2016-09-14 13:00:00,1.31441,win,0.9145083819928419,tp_hit,0.9145083819928419,,wickdiffs_W_H4_ALL_20260121_202249.csv,193.0545454545453,1.0,2
W,ALL,H4,H4,AUDNZD,short,2016-09-19,2016-09-26,1.05216,1.05858,0.006420000000000092,2016-09-29 21:00:00,2016-09-30 01:00:00,1.05386,1.05401,2016-10-03 01:00:00,1.05333,1.04574,1.0612112121212123,2016-10-05 01:00:00,1.0612112121212123,loss,-1.0,sl_hit,0.9630498308213146,,wickdiffs_W_H4_ALL_20260121_202249.csv,78.81212121212101,1.0,1
W,ALL,H4,H4,EURJPY,short,2016-10-24,2016-10-31,115.058,115.679,0.6209999999999951,2016-11-01 09:00:00,2016-11-01 13:00:00,115.6665,115.679,2016-11-07 02:00:00,115.56,114.43700000000001,116.50052272727272,2016-11-09 02:00:00,114.43700000000001,win,1.194016866829365,tp_hit,1.194016866829365,,wickdiffs_W_H4_ALL_20260121_202249.csv,94.05227272727268,1.0,1
W,ALL,H4,H4,GBPAUD,long,2016-10-24,2016-10-31,1.57907,1.60429,0.02522000000000002,2016-11-01 17:00:00,2016-11-01 21:00:00,1.598245,1.59834,2016-11-08 14:00:00,1.60054,1.62951,1.576548,2016-11-09 02:00:00,1.62951,win,1.2074858286095334,tp_hit,1.2074858286095334,INV-VAL,wickdiffs_W_H4_ALL_20260121_202249.csv,186.8348484848485,1.0,2
W,ALL,H4,H4,USDCHF,short,2016-10-17,2016-10-24,0.993535,0.999885,0.006350000000000078,2016-10-25 21:00:00,2016-10-26 01:00:00,0.99552,0.99588,2016-11-14 06:00:00,0.995205,0.9871849999999999,1.0024406060606061,2016-11-15 14:00:00,1.0024406060606061,loss,-1.0,sl_hit,1.1084074965972353,,wickdiffs_W_H4_ALL_20260121_202249.csv,72.35606060606052,1.0,1
W,ALL,H4,H4,CADCHF,short,2016-10-10,2016-10-17,0.753725,0.76084,0.0071149999999999824,2016-10-19 17:00:00,2016-10-19 21:00:00,0.75444,0.75456,2016-11-22 10:00:00,0.753715,0.74661,0.7615514999999999,2016-12-01 14:00:00,0.7615514999999999,loss,-1.0,sl_hit,0.9066547565877761,,wickdiffs_W_H4_ALL_20260121_202249.csv,67.44393939393923,1.0,1
W,ALL,H4,H4,GBPNZD,long,2016-11-14,2016-11-21,1.74283,1.76134,0.018509999999999804,2016-11-23 06:00:00,2016-11-23 10:00:00,1.752205,1.752225,2016-11-28 14:00:00,1.757115,1.7798499999999997,1.7357624999999999,2016-12-01 10:00:00,1.7798499999999997,win,1.0647465168012986,tp_hit,1.0647465168012986,,wickdiffs_W_H4_ALL_20260121_202249.csv,213.525,1.0,2
W,ALL,H4,H4,EURAUD,long,2016-11-21,2016-11-28,1.41368,1.42347,0.009789999999999965,2016-11-28 22:00:00,2016-11-29 02:00:00,1.415365,1.41574,2016-12-05 02:00:00,1.419005,1.43326,1.4047140151515152,2016-12-05 10:00:00,1.43326,win,0.9974819895992836,tp_hit,0.9974819895992836,,wickdiffs_W_H4_ALL_20260121_202249.csv,142.9098484848487,1.0,1
W,ALL,H4,H4,USDCAD,long,2016-10-10,2016-10-17,1.300615,1.3139,0.013284999999999991,2016-10-19 17:00:00,2016-10-19 21:00:00,1.31128,1.31137,2016-12-12 06:00:00,1.312985,1.327185,1.2992865,2016-12-14 18:00:00,1.327185,win,1.036609847793549,tp_hit,1.036609847793549,,wickdiffs_W_H4_ALL_20260121_202249.csv,101.410606060606,1.0,1
W,ALL,H4,H4,AUDUSD,short,2016-11-28,2016-12-05,0.74567,0.75082,0.005149999999999988,2016-12-08 06:00:00,2016-12-08 10:00:00,0.74995,0.75058,2016-12-12 22:00:00,0.749815,0.7405200000000001,0.7571806060606061,2016-12-14 18:00:00,0.7405200000000001,win,1.2619463929401504,tp_hit,1.2619463929401504,,wickdiffs_W_H4_ALL_20260121_202249.csv,73.6560606060607,1.0,2
W,ALL,H4,H4,EURGBP,short,2016-12-05,2016-12-12,0.83975,0.857255,0.017504999999999993,2016-12-16 06:00:00,2016-12-16 10:00:00,0.84246,0.842655,2016-12-19 10:00:00,0.841485,0.822245,0.8590055,2016-12-29 22:00:00,0.8590055,loss,-1.0,sl_hit,1.0981421763077597,,wickdiffs_W_H4_ALL_20260121_202249.csv,92.60303030303038,1.0,1
