mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,exit_reason,planned_rr,wickdiff_special,wickdiff_file,dyn_min_sl_pips,VOL,active_trades_at_entry
M,ALL,H4,H4,EURJPY,long,2019-01-01,2019-02-01,118.484,124.622,6.138000000000005,2019-02-15 10:00:00,2019-02-15 14:00:00,124.234,124.405,2019-03-08 02:00:00,124.426,130.76,117.8702,2019-04-07 21:00:00,125.308,time_exit,0.13453735623417498,time_stop_30d,0.9661673632508594,,wickdiffs_M_H4_ALL_20260121_202249.csv,91.48030303030312,1.0,3
M,ALL,H4,H4,USDCHF,short,2019-02-01,2019-03-01,0.99804,1.01244,0.014399999999999968,2019-03-20 05:00:00,2019-03-20 09:00:00,1.00052,1.00102,2019-04-05 09:00:00,0.99991,0.9836400000000001,1.01388,2019-04-18 13:00:00,1.01388,loss,-1.0,sl_hit,1.1646385110952027,,wickdiffs_M_H4_ALL_20260121_202249.csv,49.97424242424226,1.0,2
M,ALL,H4,H4,NZDUSD,long,2018-12-03,2019-01-01,0.65819,0.67178,0.013589999999999991,2019-01-04 10:00:00,2019-01-04 14:00:00,0.66701,0.66722,2019-04-16 21:00:00,0.67082,0.68537,0.656831,2019-05-08 01:00:00,0.656831,loss,-1.0,sl_hit,1.0401029380227427,,wickdiffs_M_H4_ALL_20260121_202249.csv,54.21818181818193,1.0,2
M,ALL,H4,H4,CHFJPY,long,2019-01-01,2019-02-01,105.547,109.484,3.9369999999999976,2019-02-12 10:00:00,2019-02-12 14:00:00,109.416,109.439,2019-04-25 13:00:00,109.44,113.42099999999999,105.1533,2019-05-26 21:00:00,109.084,time_exit,-0.08304756572654837,time_stop_30d,0.9286864021275102,,wickdiffs_M_H4_ALL_20260121_202249.csv,56.04545454545445,1.0,2
M,ALL,H4,H4,CADJPY,long,2019-03-01,2019-04-01,81.635,83.044,1.4089999999999918,2019-04-26 05:00:00,2019-04-26 09:00:00,82.754,82.79,2019-05-01 13:00:00,82.801,84.45299999999999,81.4941,2019-05-08 21:00:00,81.4941,loss,-1.0,sl_hit,1.2640599892876183,INV-VAL,wickdiffs_M_H4_ALL_20260121_202249.csv,59.69545454545457,1.0,3
M,ALL,H4,H4,EURGBP,short,2019-03-01,2019-04-01,0.86064,0.8723,0.011660000000000004,2019-04-26 13:00:00,2019-04-26 17:00:00,0.86344,0.86395,2019-05-09 13:00:00,0.86128,0.84898,0.873466,2019-05-15 13:00:00,0.873466,loss,-1.0,sl_hit,1.0093549975381726,,wickdiffs_M_H4_ALL_20260121_202249.csv,63.04545454545453,1.0,2
M,ALL,H4,H4,USDJPY,long,2019-01-01,2019-02-01,104.819,108.872,4.052999999999997,2019-01-31 22:00:00,2019-02-01 02:00:00,108.726,108.782,2019-05-31 05:00:00,108.788,112.925,104.4137,2019-06-30 21:00:00,107.902,time_exit,-0.20254669318519478,time_stop_30d,0.9457513202112359,,wickdiffs_M_H4_ALL_20260121_202249.csv,52.89545454545458,1.0,1
M,ALL,H4,H4,EURAUD,short,2018-12-03,2019-01-01,1.62609,1.66893,0.04283999999999999,2019-01-03 18:00:00,2019-01-03 22:00:00,1.62872,1.63062,2019-06-11 05:00:00,1.62667,1.58325,1.673214,2019-07-11 05:00:00,1.61603,time_exit,0.22860089377793058,time_stop_30d,0.9328807150223464,,wickdiffs_M_H4_ALL_20260121_202249.csv,85.18484848484849,1.0,2
M,ALL,H4,H4,NZDUSD,long,2015-08-03,2015-09-01,0.60871,0.634105,0.025395000000000056,2015-09-28 21:00:00,2015-09-29 01:00:00,0.628895,0.62965,2019-08-30 01:00:00,0.62986,0.6595000000000001,0.6061705,2019-09-29 21:00:00,0.6289,time_exit,-0.04052428291014836,time_stop_30d,1.2511872348508863,,wickdiffs_M_H4_ALL_20260121_202249.csv,49.2030303030303,1.0,1
M,ALL,H4,H4,EURGBP,short,2019-07-01,2019-08-01,0.91071,0.93246,0.021749999999999936,2019-08-22 01:00:00,2019-08-22 05:00:00,0.91472,0.91576,2019-09-03 05:00:00,0.91303,0.8889600000000001,0.934635,2019-09-12 09:00:00,0.8889600000000001,win,1.114093959731541,tp_hit,1.114093959731541,,wickdiffs_M_H4_ALL_20260121_202249.csv,57.59696969696974,1.0,2
M,ALL,H4,H4,EURAUD,long,2019-07-01,2019-08-01,1.58944,1.6181,0.02866000000000013,2019-08-01 13:00:00,2019-08-01 17:00:00,1.61148,1.61201,2019-09-06 09:00:00,1.61378,1.6467600000000002,1.586574,2019-10-06 21:00:00,1.62182,time_exit,0.29552304638682747,time_stop_30d,1.212232595750943,,wickdiffs_M_H4_ALL_20260121_202249.csv,106.6833333333336,1.0,3
M,ALL,H4,H4,NZDCHF,long,2019-08-01,2019-09-02,0.6163,0.62407,0.007770000000000055,2019-09-25 21:00:00,2019-09-26 01:00:00,0.6215,0.62186,2019-10-01 05:00:00,0.623,0.6318400000000001,0.6155229999999999,2019-10-04 01:00:00,0.6318400000000001,win,1.1822923632472904,tp_hit,1.1822923632472904,,wickdiffs_M_H4_ALL_20260121_202249.csv,52.05,1.0,2
M,ALL,H4,H4,AUDCHF,long,2019-08-01,2019-09-02,0.65006,0.66682,0.016759999999999997,2019-09-03 09:00:00,2019-09-03 13:00:00,0.66514,0.6653,2019-10-01 13:00:00,0.66624,0.68358,0.648384,2019-10-31 01:00:00,0.68358,win,0.9711021505376243,tp_hit,0.9711021505376243,,wickdiffs_M_H4_ALL_20260121_202249.csv,54.49242424242431,1.0,3
M,ALL,H4,H4,EURCAD,short,2019-08-01,2019-09-02,1.46265,1.49952,0.03686999999999996,2019-09-20 01:00:00,2019-09-20 05:00:00,1.46729,1.46841,2019-10-03 13:00:00,1.46384,1.42578,1.503207,2019-11-03 22:00:00,1.46738,time_exit,-0.08992303198109795,time_stop_30d,0.9667996037290129,INV-VAL,wickdiffs_M_H4_ALL_20260121_202249.csv,86.45151515151485,1.0,4
M,ALL,H4,H4,CHFJPY,short,2019-10-01,2019-11-01,109.544,110.395,0.8509999999999991,2019-11-28 18:00:00,2019-11-28 22:00:00,109.723,109.73,2019-12-02 02:00:00,109.64,108.693,110.4801,2019-12-10 18:00:00,110.4801,loss,-1.0,sl_hit,1.1272467563385444,,wickdiffs_M_H4_ALL_20260121_202249.csv,55.69696969696955,1.0,1
M,ALL,H4,H4,USDCAD,short,2019-11-01,2019-12-02,1.32782,1.33278,0.0049600000000000755,2019-12-04 02:00:00,2019-12-04 06:00:00,1.32914,1.3298,2020-02-03 14:00:00,1.32852,1.32286,1.3335781818181818,2020-02-17 10:00:00,1.32286,win,1.1189791516894299,tp_hit,1.1189791516894299,,wickdiffs_M_H4_ALL_20260121_202249.csv,50.58181818181826,1.0,1
M,ALL,H4,H4,GBPJPY,short,2019-12-02,2020-01-01,144.117,147.96,3.8430000000000177,2020-01-22 10:00:00,2020-01-22 14:00:00,144.456,144.61,2020-02-20 14:00:00,144.263,140.27399999999997,148.3443,2020-02-28 02:00:00,140.27399999999997,win,0.9773846568495416,tp_hit,0.9773846568495416,,wickdiffs_M_H4_ALL_20260121_202249.csv,117.4174242424242,1.0,1
M,ALL,H4,H4,CHFJPY,short,2020-01-01,2020-02-03,112.47,114.389,1.918999999999997,2020-02-28 06:00:00,2020-02-28 10:00:00,112.816,113.06,2020-03-02 14:00:00,112.662,110.551,114.5809,2020-03-09 01:00:00,110.551,win,1.1001094376986873,tp_hit,1.1001094376986873,,wickdiffs_M_H4_ALL_20260121_202249.csv,58.25075757575758,1.0,1
M,ALL,H4,H4,GBPCHF,long,2019-08-01,2019-09-02,1.16756,1.20361,0.03605000000000014,2019-09-04 13:00:00,2019-09-04 17:00:00,1.19536,1.19647,2020-03-12 01:00:00,1.19881,1.2396600000000002,1.1639549999999999,2020-03-16 05:00:00,1.1639549999999999,loss,-1.0,sl_hit,1.171998278582705,,wickdiffs_M_H4_ALL_20260121_202249.csv,106.5499999999999,1.0,1
M,ALL,H4,H4,EURUSD,long,2020-02-03,2020-03-02,1.06361,1.10277,0.039160000000000084,2020-03-30 09:00:00,2020-03-30 13:00:00,1.101,1.10128,2020-04-01 01:00:00,1.10168,1.1419300000000001,1.059694,2020-05-01 01:00:00,1.09459,time_exit,-0.16886581241366236,time_stop_30d,0.9586528842947659,,wickdiffs_M_H4_ALL_20260121_202249.csv,92.13484848484865,1.0,1
M,ALL,H4,H4,CADCHF,long,2020-03-02,2020-04-01,0.66057,0.68348,0.022909999999999986,2020-04-22 01:00:00,2020-04-22 05:00:00,0.68138,0.68164,2020-05-01 13:00:00,0.6819,0.70639,0.658279,2020-05-27 09:00:00,0.70639,win,1.0367892976588633,tp_hit,1.0367892976588633,,wickdiffs_M_H4_ALL_20260121_202249.csv,80.40757575757574,1.0,1
M,ALL,H4,H4,USDCHF,long,2020-03-02,2020-04-01,0.91819,0.96107,0.04288000000000003,2020-03-31 01:00:00,2020-03-31 05:00:00,0.95932,0.95953,2020-05-01 13:00:00,0.96052,1.0039500000000001,0.913902,2020-05-31 21:00:00,0.96136,time_exit,0.018018791024924943,time_stop_30d,0.9316143978720673,,wickdiffs_M_H4_ALL_20260121_202249.csv,87.78787878787887,1.0,2
M,ALL,H4,H4,GBPCHF,long,2020-03-02,2020-04-01,1.11162,1.19336,0.08173999999999992,2020-04-21 13:00:00,2020-04-21 17:00:00,1.18702,1.18995,2020-05-12 13:00:00,1.19145,1.2751,1.1034460000000001,2020-06-11 13:00:00,1.19128,time_exit,-0.00193173037589205,time_stop_30d,0.950524976137451,,wickdiffs_M_H4_ALL_20260121_202249.csv,142.6939393939394,1.0,3
M,ALL,H4,H4,NZDJPY,long,2020-03-02,2020-04-01,59.502,64.092,4.589999999999996,2020-04-22 21:00:00,2020-04-23 01:00:00,63.734,63.871,2020-05-14 01:00:00,63.944,68.68199999999999,59.043000000000006,2020-06-02 13:00:00,68.68199999999999,win,0.9667414813303385,tp_hit,0.9667414813303385,,wickdiffs_M_H4_ALL_20260121_202249.csv,124.5530303030303,1.0,4
M,ALL,H4,H4,NZDUSD,long,2020-03-02,2020-04-01,0.54694,0.59616,0.04922000000000004,2020-04-22 21:00:00,2020-04-23 01:00:00,0.59106,0.59262,2020-05-15 13:00:00,0.59278,0.6453800000000001,0.542018,2020-06-04 13:00:00,0.6453800000000001,win,1.036208187226668,tp_hit,1.036208187226668,,wickdiffs_M_H4_ALL_20260121_202249.csv,105.3181818181818,1.0,5
M,ALL,H4,H4,CADCHF,short,2020-05-01,2020-06-01,0.69784,0.72023,0.02239000000000002,2020-06-24 09:00:00,2020-06-24 13:00:00,0.69878,0.69885,2020-07-01 05:00:00,0.69858,0.67545,0.722469,2020-07-31 01:00:00,0.67545,win,0.968228054753231,tp_hit,0.968228054753231,,wickdiffs_M_H4_ALL_20260121_202249.csv,66.37121212121214,1.0,1
M,ALL,H4,H4,EURCAD,short,2020-05-01,2020-06-01,1.52917,1.55338,0.024210000000000065,2020-06-26 17:00:00,2020-06-28 21:00:00,1.53616,1.53698,2020-07-06 13:00:00,1.5317,1.5049599999999999,1.555801,2020-07-20 05:00:00,1.555801,loss,-1.0,sl_hit,1.1094975312227828,,wickdiffs_M_H4_ALL_20260121_202249.csv,126.0000000000001,1.0,2
M,ALL,H4,H4,EURCHF,short,2020-05-01,2020-06-01,1.06748,1.09155,0.024070000000000036,2020-06-23 21:00:00,2020-06-24 01:00:00,1.06912,1.0693,2020-07-13 09:00:00,1.06798,1.04341,1.093957,2020-08-12 09:00:00,1.07608,time_exit,-0.31181429726296156,time_stop_30d,0.9458367016976498,INV-VAL,wickdiffs_M_H4_ALL_20260121_202249.csv,46.61515151515152,1.0,3
M,ALL,H4,H4,AUDCHF,short,2020-06-01,2020-07-01,0.65395,0.67434,0.02039000000000002,2020-07-31 01:00:00,2020-07-31 05:00:00,0.65502,0.65546,2020-08-03 13:00:00,0.65397,0.63356,0.6763790000000001,2020-09-02 13:00:00,0.6685,time_exit,-0.6484001963496775,time_stop_30d,0.9107947699585001,,wickdiffs_M_H4_ALL_20260121_202249.csv,70.35454545454537,1.0,2
M,ALL,H4,H4,EURNZD,short,2020-05-01,2020-06-01,1.78966,1.8265,0.036839999999999984,2020-05-29 13:00:00,2020-05-29 17:00:00,1.79524,1.79814,2020-08-12 01:00:00,1.79078,1.75282,1.830184,2020-09-02 13:00:00,1.75282,win,0.9633539742158156,tp_hit,0.9633539742158156,,wickdiffs_M_H4_ALL_20260121_202249.csv,149.5348484848486,1.0,3
M,ALL,H4,H4,EURNZD,short,2020-07-01,2020-08-03,1.77684,1.82246,0.045619999999999994,2020-08-28 01:00:00,2020-08-28 05:00:00,1.78198,1.78358,2020-09-10 13:00:00,1.77966,1.73122,1.827022,2020-10-11 21:00:00,1.77342,time_exit,0.13175119293948812,time_stop_30d,1.0227608631392284,,wickdiffs_M_H4_ALL_20260121_202249.csv,135.0227272727273,1.0,1
M,ALL,H4,H4,NZDCAD,long,2020-08-03,2020-09-01,0.85769,0.87857,0.02088000000000001,2020-09-28 17:00:00,2020-09-28 21:00:00,0.87584,0.87604,2020-10-06 21:00:00,0.87763,0.89945,0.855602,2020-11-05 22:00:00,0.88242,time_exit,0.21745051752315012,time_stop_30d,0.9905574723079673,,wickdiffs_M_H4_ALL_20260121_202249.csv,63.69696969696984,1.0,2
M,ALL,H4,H4,EURCAD,long,2020-08-03,2020-09-01,1.54292,1.55744,0.014519999999999866,2020-09-27 21:00:00,2020-09-28 01:00:00,1.55584,1.55595,2020-10-08 09:00:00,1.55614,1.5719599999999998,1.541468,2020-10-13 13:00:00,1.541468,loss,-1.0,sl_hit,1.07824427480914,,wickdiffs_M_H4_ALL_20260121_202249.csv,96.99848484848496,1.0,3
M,ALL,H4,H4,GBPUSD,long,2020-09-01,2020-10-01,1.26752,1.29246,0.024939999999999962,2020-10-29 13:00:00,2020-10-29 17:00:00,1.28811,1.29016,2020-11-02 02:00:00,1.2903,1.3174,1.265026,2020-11-06 14:00:00,1.3174,win,1.0722481601645915,tp_hit,1.0722481601645915,,wickdiffs_M_H4_ALL_20260121_202249.csv,123.5151515151515,1.0,2
M,ALL,H4,H4,GBPNZD,long,2020-09-01,2020-10-01,1.90602,1.95262,0.046599999999999975,2020-10-29 17:00:00,2020-10-29 21:00:00,1.94755,1.94889,2020-11-02 06:00:00,1.95184,1.99922,1.90136,2020-11-27 10:00:00,1.90136,loss,-1.0,sl_hit,0.9385895404120425,,wickdiffs_M_H4_ALL_20260121_202249.csv,169.2909090909091,1.0,3
M,ALL,H4,H4,GBPCAD,long,2020-09-01,2020-10-01,1.68106,1.72187,0.04081000000000001,2020-10-28 09:00:00,2020-10-28 13:00:00,1.71546,1.7181,2020-11-02 06:00:00,1.7189,1.76268,1.676979,2020-12-02 06:00:00,1.73644,time_exit,0.418406049474007,time_stop_30d,1.0443453161899723,,wickdiffs_M_H4_ALL_20260121_202249.csv,136.4984848484847,1.0,4
M,ALL,H4,H4,NZDCHF,short,2020-09-01,2020-10-01,0.60906,0.61861,0.009549999999999947,2020-10-30 09:00:00,2020-10-30 13:00:00,0.6099,0.61015,2020-11-02 18:00:00,0.6096,0.5995100000000001,0.619565,2020-11-09 10:00:00,0.619565,loss,-1.0,sl_hit,1.012543903662813,,wickdiffs_M_H4_ALL_20260121_202249.csv,50.37727272727281,1.0,5
M,ALL,H4,H4,NZDCAD,short,2020-09-01,2020-10-01,0.88128,0.89402,0.012740000000000085,2020-10-29 17:00:00,2020-10-29 21:00:00,0.88353,0.88366,2020-11-05 10:00:00,0.88304,0.8685399999999999,0.895294,2020-11-11 02:00:00,0.895294,loss,-1.0,sl_hit,1.1832870899298347,,wickdiffs_M_H4_ALL_20260121_202249.csv,62.84696969696974,1.0,6
M,ALL,H4,H4,GBPAUD,long,2020-09-01,2020-10-01,1.74931,1.8046,0.05529000000000006,2020-10-09 09:00:00,2020-10-09 13:00:00,1.79589,1.7965,2020-11-09 10:00:00,1.79937,1.85989,1.7437809999999998,2020-12-09 10:00:00,1.79886,time_exit,-0.009174476964867319,time_stop_30d,1.088704599830902,,wickdiffs_M_H4_ALL_20260121_202249.csv,148.9500000000004,1.0,4
M,ALL,H4,H4,GBPNZD,long,2020-11-02,2020-12-01,1.85234,1.89991,0.04756999999999989,2020-12-28 06:00:00,2020-12-28 10:00:00,1.8949,1.89834,2021-01-03 22:00:00,1.89982,1.9474799999999999,1.8475830000000002,2021-02-02 22:00:00,1.9003,time_exit,0.009188889101595366,time_stop_30d,0.9123801137125014,,wickdiffs_M_H4_ALL_20260121_202249.csv,166.8378787878788,1.0,1
M,ALL,H4,H4,USDCAD,long,2020-12-01,2021-01-01,1.2589,1.27342,0.014520000000000088,2021-01-26 18:00:00,2021-01-26 22:00:00,1.26858,1.26899,2021-02-10 06:00:00,1.27102,1.28794,1.257448,2021-02-23 22:00:00,1.257448,loss,-1.0,sl_hit,1.2466843501326166,,wickdiffs_M_H4_ALL_20260121_202249.csv,83.01515151515166,1.0,1
M,ALL,H4,H4,AUDCAD,short,2018-02-01,2018-03-01,0.996015,1.02429,0.02827499999999994,2018-03-26 09:00:00,2018-03-26 13:00:00,0.9972,0.99874,2021-02-23 06:00:00,0.99653,0.96774,1.0271175,2021-03-08 22:00:00,0.96774,win,0.9412341642827984,tp_hit,0.9412341642827984,,wickdiffs_M_H4_ALL_20260121_202249.csv,57.92727272727262,1.0,2
M,ALL,H4,H4,GBPAUD,long,2020-12-01,2021-01-01,1.74162,1.77695,0.035330000000000084,2021-01-25 10:00:00,2021-01-25 14:00:00,1.7697,1.7698,2021-02-25 06:00:00,1.77151,1.8122800000000001,1.738087,2021-03-25 13:00:00,1.8122800000000001,win,1.2198186877300128,tp_hit,1.2198186877300128,,wickdiffs_M_H4_ALL_20260121_202249.csv,135.6212121212121,1.0,2
M,ALL,H4,H4,CHFJPY,long,2021-02-01,2021-03-01,115.914,117.295,1.3810000000000002,2021-03-30 13:00:00,2021-03-30 17:00:00,116.856,117.014,2021-04-01 01:00:00,117.039,118.676,115.77590000000001,2021-04-12 13:00:00,118.676,win,1.2960177341461545,tp_hit,1.2960177341461545,INV-VAL,wickdiffs_M_H4_ALL_20260121_202249.csv,62.94696969696971,1.0,1
M,ALL,H4,H4,AUDUSD,short,2021-02-01,2021-03-01,0.77038,0.80072,0.030340000000000034,2021-03-22 13:00:00,2021-03-22 17:00:00,0.77548,0.77566,2021-04-15 05:00:00,0.77546,0.7400399999999999,0.803754,2021-05-16 21:00:00,0.7776,time_exit,-0.07563441012228476,time_stop_30d,1.2518555170707644,,wickdiffs_M_H4_ALL_20260121_202249.csv,73.95909090909092,1.0,1
M,ALL,H4,H4,EURNZD,long,2021-02-01,2021-03-01,1.6323,1.66916,0.03685999999999989,2021-03-22 09:00:00,2021-03-22 13:00:00,1.66066,1.66121,2021-05-06 01:00:00,1.66618,1.7060199999999999,1.628614,2021-06-06 21:00:00,1.68706,time_exit,0.5558217537134648,time_stop_30d,1.060533461108446,,wickdiffs_M_H4_ALL_20260121_202249.csv,118.4060606060605,1.0,2
M,ALL,H4,H4,CADCHF,long,2021-04-01,2021-05-03,0.7258,0.74282,0.017020000000000035,2021-05-27 01:00:00,2021-05-27 05:00:00,0.73967,0.73985,2021-06-09 13:00:00,0.74012,0.7598400000000001,0.724098,2021-07-09 13:00:00,0.73242,time_exit,-0.48058918986394017,time_stop_30d,1.2308076394956993,,wickdiffs_M_H4_ALL_20260121_202249.csv,50.41666666666659,1.0,1
M,ALL,H4,H4,GBPNZD,short,2020-08-03,2020-09-01,1.98535,2.02714,0.041790000000000216,2020-09-01 09:00:00,2020-09-01 13:00:00,1.99008,1.99304,2021-06-17 09:00:00,1.98891,1.9435599999999997,2.0313190000000003,2021-06-20 21:00:00,2.0313190000000003,loss,-1.0,sl_hit,1.0693484873493795,,wickdiffs_M_H4_ALL_20260121_202249.csv,144.1060606060606,1.0,2
M,ALL,H4,H4,NZDCHF,short,2021-08-02,2021-09-01,0.64503,0.65815,0.01312000000000002,2021-09-29 01:00:00,2021-09-29 05:00:00,0.64627,0.6466,2021-10-01 17:00:00,0.64592,0.63191,0.659462,2021-10-19 13:00:00,0.659462,loss,-1.0,sl_hit,1.0345591493132578,,wickdiffs_M_H4_ALL_20260121_202249.csv,54.95303030303021,1.0,1
M,ALL,H4,H4,AUDCAD,short,2021-08-02,2021-09-01,0.9229,0.93769,0.01478999999999997,2021-09-24 01:00:00,2021-09-24 05:00:00,0.92478,0.92516,2021-10-19 17:00:00,0.92418,0.9081100000000001,0.939169,2021-11-18 18:00:00,0.91702,time_exit,0.477683634665424,time_stop_30d,1.0721195543398416,,wickdiffs_M_H4_ALL_20260121_202249.csv,54.60303030303032,1.0,1
M,ALL,H4,H4,USDCHF,short,2021-11-01,2021-12-01,0.91837,0.93737,0.019000000000000017,2021-12-29 06:00:00,2021-12-29 10:00:00,0.91959,0.92015,2022-01-03 14:00:00,0.91919,0.89937,0.93927,2022-02-02 14:00:00,0.91992,time_exit,-0.03635458167330702,time_stop_30d,0.9870517928286779,,wickdiffs_M_H4_ALL_20260121_202249.csv,55.79999999999987,1.0,1
M,ALL,H4,H4,CADCHF,long,2021-11-01,2021-12-01,0.70975,0.71874,0.008990000000000054,2021-12-31 10:00:00,2021-12-31 14:00:00,0.71632,0.71728,2022-01-06 02:00:00,0.71768,0.7277300000000001,0.708851,2022-01-10 02:00:00,0.7277300000000001,win,1.1382942575603288,tp_hit,1.1382942575603288,,wickdiffs_M_H4_ALL_20260121_202249.csv,53.10303030303032,1.0,2
M,ALL,H4,H4,USDCAD,short,2021-11-01,2021-12-01,1.27776,1.2964,0.01863999999999999,2021-12-30 06:00:00,2021-12-30 10:00:00,1.28099,1.28128,2022-01-06 06:00:00,1.27851,1.25912,1.298264,2022-01-11 14:00:00,1.25912,win,0.9815733522324577,tp_hit,0.9815733522324577,,wickdiffs_M_H4_ALL_20260121_202249.csv,78.17272727272727,1.0,3
M,ALL,H4,H4,NZDCAD,long,2020-05-01,2020-06-01,0.83447,0.85434,0.019869999999999943,2020-06-02 05:00:00,2020-06-02 09:00:00,0.84822,0.85064,2022-01-12 10:00:00,0.85256,0.8742099999999999,0.8324830000000001,2022-02-11 10:00:00,0.8463,time_exit,-0.31179957164914895,time_stop_30d,1.0783483588185514,,wickdiffs_M_H4_ALL_20260121_202249.csv,60.23333333333333,1.0,2
M,ALL,H4,H4,GBPCAD,short,2021-12-01,2022-01-03,1.71041,1.73137,0.02096000000000009,2022-01-28 10:00:00,2022-01-28 14:00:00,1.71336,1.7148,2022-02-01 10:00:00,1.71273,1.68945,1.7334660000000002,2022-02-18 18:00:00,1.7334660000000002,loss,-1.0,sl_hit,1.1226851851851896,,wickdiffs_M_H4_ALL_20260121_202249.csv,106.8984848484849,1.0,3
M,ALL,H4,H4,GBPUSD,short,2021-12-01,2022-01-03,1.35311,1.37489,0.02177999999999991,2022-01-21 10:00:00,2022-01-21 14:00:00,1.35734,1.35766,2022-02-02 10:00:00,1.35602,1.3313300000000001,1.377068,2022-02-24 14:00:00,1.3313300000000001,win,1.173033067274797,tp_hit,1.173033067274797,,wickdiffs_M_H4_ALL_20260121_202249.csv,84.419696969697,1.0,4
M,ALL,H4,H4,GBPJPY,short,2021-12-01,2022-01-03,155.734,157.771,2.0369999999999777,2022-01-19 10:00:00,2022-01-19 14:00:00,156.17,156.236,2022-02-03 10:00:00,155.994,153.69700000000003,157.97469999999998,2022-02-10 14:00:00,157.97469999999998,loss,-1.0,sl_hit,1.1596910183268474,,wickdiffs_M_H4_ALL_20260121_202249.csv,114.0015151515152,1.0,4
M,ALL,H4,H4,CADJPY,long,2022-01-03,2022-02-01,89.234,90.594,1.3599999999999994,2022-02-28 02:00:00,2022-02-28 06:00:00,90.162,90.302,2022-03-04 10:00:00,90.376,91.954,89.098,2022-03-11 10:00:00,91.954,win,1.2347417840375443,tp_hit,1.2347417840375443,,wickdiffs_M_H4_ALL_20260121_202249.csv,79.2621212121213,1.0,1
M,ALL,H4,H4,EURAUD,long,2022-03-01,2022-04-01,1.4321,1.47888,0.046780000000000044,2022-04-28 05:00:00,2022-04-28 09:00:00,1.47286,1.47362,2022-05-03 01:00:00,1.47902,1.52566,1.427422,2022-05-09 21:00:00,1.52566,win,0.903911004302492,tp_hit,0.903911004302492,,wickdiffs_M_H4_ALL_20260121_202249.csv,153.6242424242426,1.0,1
M,ALL,H4,H4,EURGBP,short,2022-03-01,2022-04-01,0.84201,0.85126,0.00924999999999998,2022-04-29 05:00:00,2022-04-29 09:00:00,0.84232,0.84266,2022-05-03 13:00:00,0.84206,0.8327600000000001,0.852185,2022-05-05 09:00:00,0.852185,loss,-1.0,sl_hit,0.9185185185185215,,wickdiffs_M_H4_ALL_20260121_202249.csv,56.42424242424237,1.0,2
M,ALL,H4,H4,EURCHF,short,2022-01-03,2022-02-01,1.04121,1.06118,0.019970000000000043,2022-02-23 06:00:00,2022-02-23 10:00:00,1.04506,1.04602,2022-05-06 13:00:00,1.04265,1.02124,1.063177,2022-06-05 21:00:00,1.03204,time_exit,0.5168802065572187,time_stop_30d,1.0430165148341302,,wickdiffs_M_H4_ALL_20260121_202249.csv,80.72878787878781,1.0,2
M,ALL,H4,H4,AUDCAD,long,2022-04-01,2022-05-02,0.89192,0.90796,0.016039999999999943,2022-05-31 09:00:00,2022-05-31 13:00:00,0.90503,0.90654,2022-06-01 13:00:00,0.90724,0.9239999999999999,0.8903160000000001,2022-06-14 09:00:00,0.8903160000000001,loss,-1.0,sl_hit,0.9903096194752982,,wickdiffs_M_H4_ALL_20260121_202249.csv,77.06212121212116,1.0,2
M,ALL,H4,H4,AUDUSD,long,2022-04-01,2022-05-02,0.6829,0.7061,0.0232,2022-05-25 09:00:00,2022-05-25 13:00:00,0.70356,0.70398,2022-06-10 13:00:00,0.70466,0.7293,0.68058,2022-07-01 05:00:00,0.68058,loss,-1.0,sl_hit,1.0232558139534886,,wickdiffs_M_H4_ALL_20260121_202249.csv,84.88939393939394,1.0,2
M,ALL,H4,H4,NZDJPY,long,2022-04-01,2022-05-02,79.458,83.812,4.353999999999999,2022-05-31 09:00:00,2022-05-31 13:00:00,83.298,83.434,2022-06-16 09:00:00,83.449,88.166,79.0226,2022-07-17 21:00:00,85.322,time_exit,0.4231429604193033,time_stop_30d,1.0656515452738111,,wickdiffs_M_H4_ALL_20260121_202249.csv,113.3242424242426,1.0,2
M,ALL,H4,H4,AUDCAD,long,2022-06-01,2022-07-01,0.87359,0.8889,0.015310000000000046,2022-07-21 13:00:00,2022-07-21 17:00:00,0.8877,0.88796,2022-08-02 21:00:00,0.88826,0.9042100000000001,0.8720589999999999,2022-08-10 09:00:00,0.9042100000000001,win,0.9845071291895494,tp_hit,0.9845071291895494,,wickdiffs_M_H4_ALL_20260121_202249.csv,79.5969696969696,1.0,1
M,ALL,H4,H4,EURCAD,long,2022-07-01,2022-08-01,1.28761,1.30875,0.02114000000000016,2022-08-31 05:00:00,2022-08-31 09:00:00,1.30748,1.308,2022-09-01 13:00:00,1.30866,1.3298900000000002,1.285496,2022-09-16 13:00:00,1.3298900000000002,win,0.9165083750647702,tp_hit,0.9165083750647702,,wickdiffs_M_H4_ALL_20260121_202249.csv,109.3136363636364,1.0,1
M,ALL,H4,H4,CADJPY,short,2022-08-01,2022-09-01,105.794,110.53,4.736000000000004,2022-09-28 17:00:00,2022-09-28 21:00:00,105.94,106.007,2022-10-03 13:00:00,105.89,101.05799999999999,111.0036,2022-11-02 13:00:00,108.146,time_exit,-0.4411764705882349,time_stop_30d,0.9449311639549443,INV-VAL,wickdiffs_M_H4_ALL_20260121_202249.csv,118.619696969697,1.0,1
