pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,W,OUTSIDE,H4,H4,13,9,4,0.4725422698563368,69.23076923076923,1.1270055009035973,-1.0
AUDCHF,W,OUTSIDE,H4,H4,12,4,8,-0.25316015805226777,33.33333333333333,1.2405195258431967,-1.0
AUDJPY,W,OUTSIDE,H4,H4,15,6,9,-0.13200705213079897,40.0,1.1699823696730027,-1.0
AUDNZD,W,OUTSIDE,H4,H4,9,4,5,-0.01440989082711318,44.44444444444444,1.2175777456389953,-1.0
AUDUSD,W,OUTSIDE,H4,H4,9,4,5,-0.03559628906398175,44.44444444444444,1.169908349606041,-1.0
CADCHF,W,OUTSIDE,H4,H4,14,6,8,-0.08171526472432192,42.857142857142854,1.1426643823099154,-1.0
CADJPY,W,OUTSIDE,H4,H4,16,6,10,-0.12689188225434897,37.5,1.3282883139884027,-1.0
CHFJPY,W,OUTSIDE,H4,H4,12,10,2,0.876416797916952,83.33333333333334,1.2517001575003426,-1.0
EURAUD,W,OUTSIDE,H4,H4,16,9,7,0.26726832456670135,56.25,1.2529214658963579,-1.0
EURCAD,W,OUTSIDE,H4,H4,11,5,6,0.03990853504408052,45.45454545454545,1.287798777096977,-1.0
EURCHF,W,OUTSIDE,H4,H4,9,5,4,0.2540855649483138,55.55555555555556,1.257354016906965,-1.0
EURGBP,W,OUTSIDE,H4,H4,11,4,7,-0.10962364800470786,36.36363636363637,1.4485349679870534,-1.0
EURJPY,W,OUTSIDE,H4,H4,14,7,7,0.1802072204944906,50.0,1.3604144409889811,-1.0
EURNZD,W,OUTSIDE,H4,H4,16,6,10,-0.1352346964271274,37.5,1.30604080952766,-1.0
EURUSD,W,OUTSIDE,H4,H4,13,6,7,-0.007068128522665926,46.15384615384615,1.1513523882008905,-1.0
GBPAUD,W,OUTSIDE,H4,H4,8,3,5,-0.16887650310291855,37.5,1.2163293250588838,-1.0
GBPCAD,W,OUTSIDE,H4,H4,12,5,7,-0.08220067983975485,41.66666666666667,1.2027183683845883,-1.0
GBPCHF,W,OUTSIDE,H4,H4,12,8,4,0.49844323602154494,66.66666666666666,1.2476648540323176,-1.0
GBPJPY,W,OUTSIDE,H4,H4,9,6,3,0.4552503017562696,66.66666666666666,1.1828754526344045,-1.0
GBPNZD,W,OUTSIDE,H4,H4,10,8,2,0.6736438363985987,80.0,1.0920547954982482,-1.0
GBPUSD,W,OUTSIDE,H4,H4,14,3,11,-0.5029487607526871,21.428571428571427,1.3195724498207937,-1.0
NZDCAD,W,OUTSIDE,H4,H4,11,6,5,0.2596322923379297,54.54545454545454,1.3093258692862044,-1.0
NZDCHF,W,OUTSIDE,H4,H4,16,3,13,-0.5758170675627348,18.75,1.2623089729987478,-1.0
NZDJPY,W,OUTSIDE,H4,H4,7,2,5,-0.3923447999777142,28.57142857142857,1.1267932000780003,-1.0
NZDUSD,W,OUTSIDE,H4,H4,11,6,5,0.26381019705912795,54.54545454545454,1.3169853612750682,-1.0
USDCAD,W,OUTSIDE,H4,H4,16,5,11,-0.3330233259562626,31.25,1.1343253569399596,-1.0
USDCHF,W,OUTSIDE,H4,H4,8,0,8,-1.0,0.0,,-1.0
USDJPY,W,OUTSIDE,H4,H4,12,4,8,-0.2569514116138231,33.33333333333333,1.2291457651585307,-1.0
ALL,ALL,ALL,ALL,ALL,336,150,186,-0.0032617889937121745,44.642857142857146,1.232693592654085,-1.0
