pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,W,ALL,H4,H4,3,2,1,0.5204328588455328,66.66666666666666,1.2806492882682994,-1.0
AUDCHF,W,ALL,H4,H4,8,5,3,0.28828833118549463,62.5,1.0612613298967914,-1.0
AUDJPY,W,ALL,H4,H4,4,3,1,0.568666651845817,75.0,1.0915555357944227,-1.0
AUDNZD,W,ALL,H4,H4,3,1,2,-0.17,33.33333333333333,1.49,-1.0
AUDUSD,W,ALL,H4,H4,1,1,0,1.0265158166720985,100.0,1.0265158166720985,
CADCHF,W,ALL,H4,H4,5,2,3,-0.07875969620022313,40.0,1.3031007594994422,-1.0
CADJPY,W,ALL,H4,H4,5,3,2,0.31396259366546586,60.0,1.1899376561091097,-1.0
CHFJPY,W,ALL,H4,H4,4,3,1,0.511055145229009,75.0,1.0147401936386786,-1.0
EURAUD,W,ALL,H4,H4,3,3,0,1.203803491070223,100.0,1.203803491070223,
EURCAD,W,ALL,H4,H4,3,2,1,0.4716452798568446,66.66666666666666,1.207467919785267,-1.0
EURCHF,W,ALL,H4,H4,4,3,1,0.5411467293986353,75.0,1.054862305864847,-1.0
EURGBP,W,ALL,H4,H4,4,3,1,0.6293366801682755,75.0,1.1724489068910342,-1.0
EURJPY,W,ALL,H4,H4,4,4,0,1.120583201977771,100.0,1.120583201977771,
EURNZD,W,ALL,H4,H4,4,2,2,0.061047985905875124,50.0,1.1220959718117502,-1.0
EURUSD,W,ALL,H4,H4,2,1,1,0.017733136828370077,50.0,1.0354662736567402,-1.0
GBPAUD,W,ALL,H4,H4,1,0,1,-1.0,0.0,,-1.0
GBPCAD,W,ALL,H4,H4,4,2,2,0.021684284712621738,50.0,1.0433685694252435,-1.0
GBPCHF,W,ALL,H4,H4,3,1,2,-0.2596116524756232,33.33333333333333,1.2211650425731304,-1.0
GBPJPY,W,ALL,H4,H4,7,2,5,-0.408436867833984,28.57142857142857,1.070470962581056,-1.0
GBPNZD,W,ALL,H4,H4,8,3,5,-0.1688082469789718,37.5,1.2165113413894086,-1.0
GBPUSD,W,ALL,H4,H4,7,2,5,-0.41856772481144155,28.57142857142857,1.0350129631599545,-1.0
NZDCAD,W,ALL,H4,H4,2,2,0,1.1505457976974431,100.0,1.1505457976974431,
NZDCHF,W,ALL,H4,H4,2,2,0,1.249728415711408,100.0,1.249728415711408,
NZDJPY,W,ALL,H4,H4,7,4,3,0.24579369354588204,57.14285714285714,1.1801389637052937,-1.0
NZDUSD,W,ALL,H4,H4,1,1,0,1.3423001532287093,100.0,1.3423001532287093,
USDCAD,W,ALL,H4,H4,5,3,2,0.22537350450424398,60.0,1.04228917417374,-1.0
USDCHF,W,ALL,H4,H4,2,2,0,1.0680108283303684,100.0,1.0680108283303684,
USDJPY,W,ALL,H4,H4,8,2,6,-0.4712513877951947,25.0,1.1149944488192212,-1.0
ALL,ALL,ALL,ALL,ALL,114,64,50,0.20064894967824728,56.14035087719298,1.138655941614378,-1.0
