pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,W,ALL,H4,H4,31,17,14,0.2547876543315573,54.83870967741935,1.2881421931928398,-1.0
AUDCHF,W,ALL,H4,H4,32,19,13,0.4204704510176338,59.375,1.392371285924436,-1.0
AUDJPY,W,ALL,H4,H4,36,15,21,-0.01462572390132865,41.66666666666667,1.3648982626368111,-1.0
AUDNZD,W,ALL,H4,H4,28,14,14,0.1412938391645492,50.0,1.2825876783290984,-1.0
AUDUSD,W,ALL,H4,H4,20,8,12,-0.08077757260243976,40.0,1.2980560684939006,-1.0
CADCHF,W,ALL,H4,H4,34,14,20,-0.04239273348635415,41.17647058823529,1.3256176472474253,-1.0
CADJPY,W,ALL,H4,H4,32,15,17,0.12071247391430784,46.875,1.3908532776838565,-1.0
CHFJPY,W,ALL,H4,H4,35,21,14,0.44517175550474386,60.0,1.4086195925079064,-1.0
EURAUD,W,ALL,H4,H4,31,16,15,0.2070705378665487,51.61290322580645,1.3386991671164383,-1.0
EURCAD,W,ALL,H4,H4,37,21,16,0.3684605872233251,56.75675675675676,1.411097225107763,-1.0
EURCHF,W,ALL,H4,H4,29,20,9,0.5837386221909048,68.96551724137932,1.2964210021768117,-1.0
EURGBP,W,ALL,H4,H4,30,13,17,0.05579910180213072,43.333333333333336,1.4364594656972247,-1.0
EURJPY,W,ALL,H4,H4,30,18,12,0.4183901711840551,60.0,1.363983618640092,-1.0
EURNZD,W,ALL,H4,H4,31,14,17,0.051804285721573626,45.16129032258064,1.3289952040977702,-1.0
EURUSD,W,ALL,H4,H4,31,16,15,0.19841677702460475,51.61290322580645,1.3219325054851718,-1.0
GBPAUD,W,ALL,H4,H4,25,12,13,0.15168985362033938,48.0,1.3993538617090404,-1.0
GBPCAD,W,ALL,H4,H4,30,13,17,0.008426259608342172,43.333333333333336,1.3271375221730974,-1.0
GBPCHF,W,ALL,H4,H4,33,16,17,0.16868248854502393,48.484848484848484,1.410407632624112,-1.0
GBPJPY,W,ALL,H4,H4,26,8,18,-0.27221154182561197,30.76923076923077,1.3653124890667607,-1.0
GBPNZD,W,ALL,H4,H4,40,20,20,0.1582346999422281,50.0,1.316469399884456,-1.0
GBPUSD,W,ALL,H4,H4,32,11,21,-0.1656391620484169,34.375,1.4272315285864237,-1.0
NZDCAD,W,ALL,H4,H4,28,14,14,0.19102322535623184,50.0,1.3820464507124632,-1.0
NZDCHF,W,ALL,H4,H4,34,12,22,-0.17052942018174508,35.294117647058826,1.3501666428183892,-1.0
NZDJPY,W,ALL,H4,H4,21,12,9,0.3636206697248672,57.14285714285714,1.3863361720185177,-1.0
NZDUSD,W,ALL,H4,H4,20,13,7,0.5328070388875712,65.0,1.3581646752116479,-1.0
USDCAD,W,ALL,H4,H4,26,13,13,0.1512878562678449,50.0,1.3025757125356898,-1.0
USDCHF,W,ALL,H4,H4,25,9,16,-0.12200946495154243,36.0,1.4388625973568265,-1.0
USDJPY,W,ALL,H4,H4,30,11,19,-0.1390507787622262,36.666666666666664,1.348043330648474,-1.0
ALL,ALL,ALL,ALL,ALL,837,405,432,0.14127932982941024,48.38709677419355,1.3586439483141144,-1.0
