mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,wickdiff_file,dyn_min_sl_pips
W,INNER,H4,H4,EURAUD,short,2019-08-05,2019-08-12,1.65076,1.67871,0.02794999999999992,2019-08-07 09:00:00,2019-08-07 13:00:00,1.66608,1.66892,2019-08-25 21:00:00,1.6584,1.62281,1.6878245454545455,2019-09-03 09:00:00,1.62281,win,1.2095344023233516,wickdiffs_W_H4_INNER_20260102_165320.csv,294.2454545454552
W,INNER,H4,H4,EURCAD,short,2018-02-26,2018-03-05,1.58707,1.61225,0.02517999999999998,2018-03-07 14:00:00,2018-03-07 18:00:00,1.61022,1.61225,2018-03-15 13:00:00,1.607085,1.56189,1.641647196969697,2018-04-05 17:00:00,1.56189,win,1.3076425679659673,wickdiffs_W_H4_INNER_20260102_165320.csv,345.6219696969695
W,INNER,H4,H4,EURCAD,short,2020-11-23,2020-11-30,1.55418,1.57115,0.01697000000000015,2020-12-04 06:00:00,2020-12-04 10:00:00,1.56514,1.56624,2020-12-18 14:00:00,1.56494,1.5372099999999997,1.5919228787878787,2021-01-14 10:00:00,1.5372099999999997,win,1.0276887139431943,wickdiffs_W_H4_INNER_20260102_165320.csv,269.8287878787879
W,INNER,H4,H4,EURCHF,long,2015-05-04,2015-05-11,1.030525,1.04313,0.012604999999999977,2015-05-07 09:00:00,2015-05-07 13:00:00,1.030525,1.03224,2015-05-27 09:00:00,1.03287,1.0557349999999999,1.0092514393939394,2015-06-04 05:00:00,1.0557349999999999,win,0.9680945584013566,wickdiffs_W_H4_INNER_20260102_165320.csv,236.18560606060598
W,INNER,H4,H4,EURCHF,long,2018-08-06,2018-08-13,1.12437,1.13562,0.011249999999999982,2018-08-15 21:00:00,2018-08-16 01:00:00,1.12638,1.12675,2018-08-31 09:00:00,1.12728,1.14687,1.1103539393939394,2018-10-11 13:00:00,1.14687,win,1.1573868519048982,wickdiffs_W_H4_INNER_20260102_165320.csv,169.26060606060602
W,INNER,H4,H4,EURCHF,long,2023-01-16,2023-01-23,0.98755,0.99893,0.011379999999999946,2023-01-19 02:00:00,2023-01-19 06:00:00,0.98848,0.98853,2023-02-07 14:00:00,0.9897,1.01031,0.970700606060606,2023-03-15 13:00:00,0.970700606060606,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,189.99393939393934
W,INNER,H4,H4,EURGBP,long,2015-05-04,2015-05-11,0.712305,0.72564,0.013334999999999986,2015-05-13 05:00:00,2015-05-13 09:00:00,0.712305,0.713045,2015-05-20 13:00:00,0.71371,0.7389749999999999,0.6922464393939394,2015-08-24 13:00:00,0.7389749999999999,win,1.1771113126899355,wickdiffs_W_H4_INNER_20260102_165320.csv,214.635606060606
W,INNER,H4,H4,EURGBP,short,2016-02-08,2016-02-15,0.77615,0.789765,0.013615000000000044,2016-02-11 10:00:00,2016-02-11 14:00:00,0.787215,0.789765,2016-02-23 22:00:00,0.786645,0.762535,0.8105352272727273,2016-04-07 05:00:00,0.8105352272727273,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,238.902272727273
W,INNER,H4,H4,EURJPY,long,2018-05-21,2018-05-28,124.622,127.438,2.8160000000000025,2018-05-31 13:00:00,2018-05-31 17:00:00,126.33,126.815,2018-06-19 05:00:00,126.912,130.25400000000002,123.80188636363637,2018-07-09 13:00:00,130.25400000000002,win,1.0745588074098475,wickdiffs_W_H4_INNER_20260102_165320.csv,311.0113636363636
W,INNER,H4,H4,EURJPY,short,2018-08-20,2018-08-27,129.29,130.867,1.5769999999999982,2018-08-29 21:00:00,2018-08-30 01:00:00,130.816,130.867,2018-09-13 13:00:00,130.641,127.713,133.65242424242422,2018-10-24 21:00:00,127.713,win,0.9722974128822574,wickdiffs_W_H4_INNER_20260102_165320.csv,301.1424242424237
