mode,wd_variant,wd_entry_ltf,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,planned_rr,wickdiff_file,dyn_min_sl_pips,VOL
M,ALL,H1,H1,H4,AUDNZD,long,2018-12-03,2019-01-01,1.00415,1.04972,0.04556999999999989,2019-01-24 18:00:00,2019-01-24 19:00:00,1.04724,1.04755,2019-02-01 02:00:00,1.04774,1.0952899999999999,0.9995930000000001,2020-03-18 17:00:00,0.9995930000000001,loss,-1.0,0.987600473549757,wickdiffs_M_H1_ALL_20260126_192005.csv,62.97878787878775,1.0
M,ALL,H4,H4,H4,AUDNZD,long,2022-12-01,2023-01-02,1.04712,1.07354,0.026419999999999888,2022-12-30 10:00:00,2022-12-30 14:00:00,1.06794,1.06948,2023-03-14 01:00:00,1.07049,1.0999599999999998,1.044478,2023-06-07 05:00:00,1.0999599999999998,win,1.1329386437029052,1.1329386437029052,wickdiffs_M_H4_ALL_20260121_202249.csv,71.07424242424251,1.0
M,ALL,H4,H4,H4,AUDNZD,long,2025-05-01,2025-06-02,1.07272,1.07878,0.006060000000000176,2025-06-29 21:00:00,2025-06-30 01:00:00,1.07641,1.07673,2025-07-01 09:00:00,1.07754,1.0848400000000002,1.0718983333333332,2025-07-08 01:00:00,1.0848400000000002,win,1.2939438700148167,1.2939438700148167,wickdiffs_M_H4_ALL_20260121_202249.csv,56.41666666666704,1.0
M,ALL,H4,H4,H4,AUDNZD,short,2016-03-01,2016-04-01,1.108245,1.13338,0.02513500000000013,2016-04-27 17:00:00,2016-04-27 21:00:00,1.11205,1.11234,2017-09-01 09:00:00,1.111215,1.0831099999999998,1.1358935000000001,2017-09-21 13:00:00,1.0831099999999998,win,1.1388455538221616,1.1388455538221616,wickdiffs_M_H4_ALL_20260121_202249.csv,70.15303030303036,1.0
M,ALL,H1,H1,H4,AUDNZD,short,2021-10-01,2021-11-01,1.04834,1.06124,0.012899999999999912,2021-10-29 17:00:00,2021-10-29 18:00:00,1.05055,1.05066,2021-12-08 02:00:00,1.0496,1.0354400000000001,1.06253,2021-12-23 10:00:00,1.06253,loss,-1.0,1.0951276102088225,wickdiffs_M_H1_ALL_20260126_192005.csv,55.53030303030317,1.0
M,ALL,H4,H4,H4,AUDNZD,short,2023-06-01,2023-07-03,1.08527,1.10548,0.02021000000000006,2023-07-27 05:00:00,2023-07-27 09:00:00,1.08918,1.08992,2023-08-31 01:00:00,1.08796,1.06506,1.107501,2023-10-08 21:00:00,1.06506,win,1.171894990020987,1.171894990020987,wickdiffs_M_H4_ALL_20260121_202249.csv,57.9196969696968,1.0
M,ALL,H1,H1,H4,AUDNZD,short,2024-07-01,2024-08-01,1.09938,1.1156,0.0162199999999999,2024-08-19 19:00:00,2024-08-19 20:00:00,1.10188,1.10207,2024-10-03 01:00:00,1.09974,1.0831600000000001,1.117222,2024-11-22 02:00:00,1.117222,loss,-1.0,0.9484040727605434,wickdiffs_M_H1_ALL_20260126_192005.csv,54.8166666666666,1.0
M,ALL,H1,H1,H4,AUDNZD,short,2024-10-01,2024-11-01,1.10108,1.11806,0.016979999999999995,2024-11-27 02:00:00,2024-11-27 03:00:00,1.10517,1.10668,2024-12-11 22:00:00,1.10418,1.0841,1.119758,2025-04-04 09:00:00,1.0841,win,1.288997303890086,1.288997303890086,wickdiffs_M_H1_ALL_20260126_192005.csv,46.23787878787888,1.0
M,ALL,H1,H1,H4,AUDUSD,long,2016-01-01,2016-02-01,0.68274,0.70836,0.025619999999999976,2016-02-12 14:00:00,2016-02-12 15:00:00,0.70639,0.70648,2018-10-05 01:00:00,0.70679,0.73398,0.6801780000000001,2018-11-29 10:00:00,0.73398,win,1.0217195250263027,1.0217195250263027,wickdiffs_M_H1_ALL_20260126_192005.csv,62.23787878787877,1.0
M,ALL,H1,H1,H4,AUDUSD,long,2018-04-02,2018-05-01,0.74126,0.75299,0.011730000000000018,2018-05-21 09:00:00,2018-05-21 10:00:00,0.75178,0.75189,2018-06-01 09:00:00,0.7529,0.7647200000000001,0.740087,2018-06-04 09:00:00,0.7647200000000001,win,0.9225005853430177,0.9225005853430177,wickdiffs_M_H1_ALL_20260126_192005.csv,59.29545454545456,1.0
