pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCHF,W,ALL,H4,H1,27,18,9,0.5711521874766355,66.66666666666666,1.356728281214953,-1.0
AUDJPY,W,ALL,H4,H1,32,15,17,0.07835316994382871,46.875,1.3004867625468346,-1.0
AUDNZD,W,ALL,H4,H1,30,16,14,0.24062444338434547,53.333333333333336,1.3261708313456477,-1.0
AUDUSD,W,ALL,H4,H1,22,12,10,0.22201538543393998,54.54545454545454,1.2403615399622234,-1.0
CADCHF,W,ALL,H4,H1,33,11,22,-0.21918048991656516,33.33333333333333,1.3424585302503045,-1.0
CADJPY,W,ALL,H4,H1,25,10,15,-0.03710344628087538,40.0,1.4072413842978115,-1.0
CHFJPY,W,ALL,H4,H1,40,24,16,0.42047555787732327,60.0,1.3674592631288718,-1.0
EURAUD,W,ALL,H4,H1,29,16,13,0.28130931215732674,55.172413793103445,1.3223731282851547,-1.0
EURCAD,W,ALL,H4,H1,34,21,13,0.43126241839350155,61.76470588235294,1.3172820107323358,-1.0
EURCHF,W,ALL,H4,H1,30,19,11,0.4808100193547349,63.33333333333333,1.3381210831916868,-1.0
EURGBP,W,ALL,H4,H1,33,18,15,0.3292010745362546,54.54545454545454,1.4368686366498,-1.0
EURJPY,W,ALL,H4,H1,34,17,17,0.13430709950433956,50.0,1.268614199008679,-1.0
EURNZD,W,ALL,H4,H1,35,21,14,0.3748353866367219,60.0,1.2913923110612033,-1.0
EURUSD,W,ALL,H4,H1,31,16,15,0.18894729240610816,51.61290322580645,1.3035853790368346,-1.0
GBPAUD,W,ALL,H4,H1,21,9,12,-0.03382200607789921,42.857142857142854,1.2544153191515686,-1.0
GBPCAD,W,ALL,H4,H1,24,13,11,0.25107688037191295,54.166666666666664,1.3096803945327624,-1.0
GBPCHF,W,ALL,H4,H1,29,14,15,0.13968338981702888,48.275862068965516,1.3607727360495596,-1.0
GBPJPY,W,ALL,H4,H1,27,14,13,0.17198042356492355,51.85185185185185,1.2602479597323526,-1.0
GBPNZD,W,ALL,H4,H1,36,21,15,0.3456144710347268,58.333333333333336,1.3067676646309603,-1.0
GBPUSD,W,ALL,H4,H1,31,11,20,-0.16279382639276982,35.483870967741936,1.359399216529467,-1.0
NZDCAD,W,ALL,H4,H1,25,10,15,-0.0502798574793488,40.0,1.3743003563016278,-1.0
NZDCHF,W,ALL,H4,H1,33,14,19,-0.031198210308251928,42.42424242424242,1.2836042185591203,-1.0
NZDJPY,W,ALL,H4,H1,23,10,13,0.05064325049133337,43.47826086956522,1.4164794761300668,-1.0
NZDUSD,W,ALL,H4,H1,20,14,6,0.6695377109559117,70.0,1.3850538727941595,-1.0
USDCAD,W,ALL,H4,H1,14,7,7,0.13855212795490246,50.0,1.277104255909805,-1.0
USDCHF,W,ALL,H4,H1,20,10,10,0.17005243171062298,50.0,1.3401048634212458,-1.0
USDJPY,W,ALL,H4,H1,29,9,20,-0.26412479006227807,31.03448275862069,1.3711534542437704,-1.0
ALL,ALL,ALL,ALL,ALL,767,390,377,0.18474236345322587,50.847457627118644,1.3299933147913443,-1.0
