mode,ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed
W,H4,AUDCAD,long,2017-05-01,2017-05-08,1.00181,1.01267,0.01085999999999987,2017-05-11 13:00:00,2017-05-11 17:00:00,1.00802,1.00942,2017-05-16 01:00:00,1.009515,1.0235299999999998,1.0001089597315436,2017-05-29 05:00:00,1.0001089597315436,loss,-1.0
W,H4,AUDCAD,long,2017-09-11,2017-09-18,0.9694,0.97639,0.006989999999999941,2017-09-14 09:00:00,2017-09-14 13:00:00,0.9718,0.97197,2017-09-27 01:00:00,0.972385,0.9833799999999999,0.9650058053691276,2017-10-13 13:00:00,0.9833799999999999,win,1.49
W,H4,AUDCAD,long,2017-12-18,2017-12-25,0.97754,0.98165,0.004110000000000058,2017-12-29 14:00:00,2017-12-29 18:00:00,0.97783,0.97826,2018-01-01 22:00:00,0.9807,0.9857600000000001,0.9757,2018-01-05 10:00:00,0.9757,loss,-1.0
W,H4,AUDCAD,long,2018-12-31,2019-01-07,0.90969,0.95127,0.04157999999999995,2019-01-04 10:00:00,2019-01-04 14:00:00,0.94515,0.94524,2019-01-24 22:00:00,0.94566,0.9928499999999999,0.905532,2019-07-30 13:00:00,0.905532,loss,-1.0
W,H4,AUDCAD,long,2019-05-13,2019-05-20,0.92016,0.92447,0.004310000000000036,2019-05-22 09:00:00,2019-05-22 13:00:00,0.92016,0.92032,2019-06-13 13:00:00,0.92058,0.92878,0.9150766442953019,2019-06-19 17:00:00,0.9150766442953019,loss,-1.0
W,H4,AUDCAD,long,2019-08-05,2019-08-12,0.88898,0.8973,0.008319999999999994,2019-08-12 09:00:00,2019-08-12 13:00:00,0.89222,0.89249,2019-08-25 21:00:00,0.89412,0.90562,0.886401879194631,2019-09-11 13:00:00,0.90562,win,1.49
W,H4,AUDCAD,long,2019-08-26,2019-09-02,0.89068,0.89654,0.005859999999999976,2019-08-30 09:00:00,2019-08-30 13:00:00,0.89114,0.89116,2019-10-01 01:00:00,0.89184,0.9024,0.8847527516778523,2019-10-02 09:00:00,0.8847527516778523,loss,-1.0
W,H4,AUDCAD,short,2015-06-29,2015-07-06,0.94549,0.96648,0.020989999999999953,2015-07-01 21:00:00,2015-07-02 01:00:00,0.96357,0.963945,2015-07-21 13:00:00,0.96276,0.9245000000000001,0.9884378523489932,2015-09-03 13:00:00,0.9245000000000001,win,1.49
W,H4,AUDCAD,short,2016-02-08,2016-02-15,0.98418,0.99312,0.008939999999999948,2016-02-11 18:00:00,2016-02-11 22:00:00,0.99182,0.99274,2016-02-22 18:00:00,0.990625,0.9752400000000001,1.0009505033557047,2016-02-26 10:00:00,0.9752400000000001,win,1.49
W,H4,AUDCAD,short,2016-04-11,2016-04-18,0.99037,0.99628,0.005910000000000082,2016-04-18 09:00:00,2016-04-18 13:00:00,0.99551,0.99628,2016-07-12 05:00:00,0.99536,0.9844599999999999,1.0026754362416108,2016-07-14 13:00:00,0.9844599999999999,win,1.49
