pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,W,ALL,H4,H4,3,2,1,0.4161317483460553,66.66666666666666,1.124197622519083,-1.0
AUDCHF,W,ALL,H4,H4,4,2,2,0.0318626197343897,50.0,1.0637252394687793,-1.0
AUDJPY,W,ALL,H4,H4,2,1,1,0.011919822000007407,50.0,1.0238396440000148,-1.0
AUDNZD,W,ALL,H4,H4,2,1,1,0.1699315501953118,50.0,1.3398631003906236,-1.0
CADCHF,W,ALL,H4,H4,4,2,2,0.07284434940762935,50.0,1.1456886988152588,-1.0
CADJPY,W,ALL,H4,H4,4,2,2,0.08676243381038651,50.0,1.173524867620773,-1.0
CHFJPY,W,ALL,H4,H4,1,0,1,-1.0,0.0,,-1.0
EURAUD,W,ALL,H4,H4,3,3,0,1.0581452782258038,100.0,1.0581452782258038,
EURCAD,W,ALL,H4,H4,1,1,0,1.1889370228524645,100.0,1.1889370228524645,
EURCHF,W,ALL,H4,H4,2,1,1,0.024057503895147936,50.0,1.0481150077902959,-1.0
EURGBP,W,ALL,H4,H4,2,2,0,1.1973305829901433,100.0,1.1973305829901433,
EURJPY,W,ALL,H4,H4,2,2,0,1.0844067798900894,100.0,1.0844067798900894,
EURNZD,W,ALL,H4,H4,2,1,1,0.06814177864873783,50.0,1.1362835572974757,-1.0
GBPAUD,W,ALL,H4,H4,1,0,1,-1.0,0.0,,-1.0
GBPCAD,W,ALL,H4,H4,2,1,1,-0.02165091593244478,50.0,0.9566981681351104,-1.0
GBPCHF,W,ALL,H4,H4,2,1,1,0.0364586820396986,50.0,1.0729173640793972,-1.0
GBPJPY,W,ALL,H4,H4,6,1,5,-0.6638074221716009,16.666666666666664,1.0171554669703946,-1.0
GBPNZD,W,ALL,H4,H4,4,2,2,0.11197952439585279,50.0,1.2239590487917056,-1.0
GBPUSD,W,ALL,H4,H4,5,1,4,-0.6053291670146541,20.0,0.9733541649267294,-1.0
NZDCAD,W,ALL,H4,H4,1,1,0,1.0791751452174385,100.0,1.0791751452174385,
NZDCHF,W,ALL,H4,H4,1,1,0,1.49,100.0,1.49,
NZDJPY,W,ALL,H4,H4,5,4,1,0.6291450313618507,80.0,1.0364312892023133,-1.0
NZDUSD,W,ALL,H4,H4,1,1,0,1.1805593312802904,100.0,1.1805593312802904,
USDCAD,W,ALL,H4,H4,2,2,0,0.9562800206486401,100.0,0.9562800206486401,
USDCHF,W,ALL,H4,H4,1,1,0,1.033545537952763,100.0,1.033545537952763,
USDJPY,W,ALL,H4,H4,5,2,3,-0.12739792267518638,40.0,1.181505193312034,-1.0
ALL,ALL,ALL,ALL,ALL,68,38,30,0.17885059721312757,55.88235294117647,1.1095221213287547,-1.0
