pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,W,OUTSIDE,H4,H4,1,0,1,-1.0,0.0,,-1.0
AUDCHF,W,OUTSIDE,H4,H4,1,0,1,-1.0,0.0,,-1.0
AUDNZD,W,OUTSIDE,H4,H4,1,1,0,1.4727941470435386,100.0,1.4727941470435386,
CADJPY,W,OUTSIDE,H4,H4,2,1,1,0.1720594153214543,50.0,1.3441188306429086,-1.0
EURAUD,W,OUTSIDE,H4,H4,2,2,0,1.1553639246074852,100.0,1.1553639246074852,
EURGBP,W,OUTSIDE,H4,H4,1,1,0,1.3241398719482138,100.0,1.3241398719482138,
EURJPY,W,OUTSIDE,H4,H4,2,2,0,1.1427639186942906,100.0,1.1427639186942906,
EURNZD,W,OUTSIDE,H4,H4,1,1,0,0.9986522911051174,100.0,0.9986522911051174,
EURUSD,W,OUTSIDE,H4,H4,1,1,0,1.000905750569806,100.0,1.000905750569806,
GBPJPY,W,OUTSIDE,H4,H4,1,0,1,-1.0,0.0,,-1.0
GBPNZD,W,OUTSIDE,H4,H4,2,1,1,-0.004385979524324013,50.0,0.991228040951352,-1.0
GBPUSD,W,OUTSIDE,H4,H4,1,0,1,-1.0,0.0,,-1.0
NZDCAD,W,OUTSIDE,H4,H4,2,2,0,1.1124107424425267,100.0,1.1124107424425267,
NZDCHF,W,OUTSIDE,H4,H4,2,2,0,1.232797760581037,100.0,1.232797760581037,
NZDJPY,W,OUTSIDE,H4,H4,1,0,1,-1.0,0.0,,-1.0
NZDUSD,W,OUTSIDE,H4,H4,1,1,0,1.2976980311047852,100.0,1.2976980311047852,
USDCAD,W,OUTSIDE,H4,H4,1,1,0,1.0555101701721168,100.0,1.0555101701721168,
USDJPY,W,OUTSIDE,H4,H4,2,1,1,0.021163661454476124,50.0,1.0423273229089522,-1.0
ALL,ALL,ALL,ALL,ALL,25,17,8,0.47256188596389875,68.0,1.1655321852410276,-1.0
