pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,W,INNER,H4,H4,18,9,9,0.2032248918836373,50.0,1.4064497837672747,-1.0
AUDCHF,W,INNER,H4,H4,17,14,3,1.0057124131763076,82.35294117647058,1.4355079302855158,-1.0
AUDJPY,W,INNER,H4,H4,23,9,14,-0.03782214529313963,39.130434782608695,1.4588989620286432,-1.0
AUDNZD,W,INNER,H4,H4,19,9,10,0.10385244552578045,47.368421052631575,1.3303551627766477,-1.0
AUDUSD,W,INNER,H4,H4,14,5,9,-0.13212566530073916,35.714285714285715,1.4300481371579303,-1.0
CADCHF,W,INNER,H4,H4,22,8,14,-0.1179999999999996,36.36363636363637,1.4255000000000009,-1.0
CADJPY,W,INNER,H4,H4,16,9,7,0.3579380363387724,56.25,1.4141120646022618,-1.0
CHFJPY,W,INNER,H4,H4,22,12,10,0.3531818181818193,54.54545454545454,1.480833333333335,-1.0
EURAUD,W,INNER,H4,H4,19,9,10,0.16721055906723956,47.368421052631575,1.4641111802530613,-1.0
EURCAD,W,INNER,H4,H4,26,14,12,0.34076923076923077,53.84615384615385,1.4899999999999995,-1.0
EURCHF,W,INNER,H4,H4,21,15,6,0.6523804816313811,71.42857142857143,1.3133326742839333,-1.0
EURGBP,W,INNER,H4,H4,19,7,12,-0.08960017026969509,36.84210526315789,1.4710852521251134,-1.0
EURJPY,W,INNER,H4,H4,18,9,9,0.19257581124697212,50.0,1.3851516224939442,-1.0
EURNZD,W,INNER,H4,H4,14,6,8,0.032707870083475865,42.857142857142854,1.4096516968614436,-1.0
EURUSD,W,INNER,H4,H4,18,9,9,0.21227113698238703,50.0,1.4245422739647742,-1.0
GBPAUD,W,INNER,H4,H4,17,8,9,0.1560740214901078,47.05882352941176,1.4566572956664792,-1.0
GBPCAD,W,INNER,H4,H4,18,8,10,0.08891223441542673,44.44444444444444,1.45005252743471,-1.0
GBPCHF,W,INNER,H4,H4,23,10,13,0.04144620793137595,43.47826086956522,1.3953262782421647,-1.0
GBPJPY,W,INNER,H4,H4,18,4,14,-0.4466666666666666,22.22222222222222,1.49,-1.0
GBPNZD,W,INNER,H4,H4,26,10,16,-0.05578072652529841,38.46153846153847,1.4549701110342244,-1.0
GBPUSD,W,INNER,H4,H4,20,5,15,-0.3899543482813297,25.0,1.4401826068746812,-1.0
NZDCAD,W,INNER,H4,H4,19,9,10,0.15698395232932968,47.368421052631575,1.442521677139696,-1.0
NZDCHF,W,INNER,H4,H4,24,10,14,-0.019406333474369514,41.66666666666667,1.353424799661513,-1.0
NZDJPY,W,INNER,H4,H4,16,9,7,0.37510703340716717,56.25,1.4446347260571861,-1.0
NZDUSD,W,INNER,H4,H4,12,8,4,0.6193799376877712,66.66666666666666,1.4290699065316566,-1.0
USDCAD,W,INNER,H4,H4,13,7,6,0.2684547053491826,53.84615384615385,1.3557015956484817,-1.0
USDCHF,W,INNER,H4,H4,16,7,9,0.08631767515923561,43.75,1.483011828935396,-1.0
USDJPY,W,INNER,H4,H4,22,7,15,-0.20772727272727273,31.818181818181817,1.49,-1.0
ALL,ALL,ALL,ALL,ALL,530,246,284,0.1261494388315927,46.41509433962264,1.4262569210599352,-1.0
