pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCHF,W,ALL,H1,H12,1,0,1,-1.0,0.0,,-1.0
AUDJPY,W,ALL,H1,H12,2,2,0,1.4070000000000062,100.0,1.4070000000000062,
AUDNZD,W,ALL,H1,H12,2,1,1,0.01299999999998569,50.0,1.0259999999999714,-1.0
AUDUSD,W,ALL,H1,H12,1,1,0,1.0740000000000194,100.0,1.0740000000000194,
CADCHF,W,ALL,H1,H12,2,0,2,-1.0,0.0,,-1.0
CADJPY,W,ALL,H1,H12,2,1,1,0.245,50.0,1.49,-1.0
CHFJPY,W,ALL,H1,H12,5,0,5,-1.0,0.0,,-1.0
EURAUD,W,ALL,H1,H12,3,3,0,1.3100573630634933,100.0,1.3100573630634933,
EURJPY,W,ALL,H1,H12,1,0,1,-1.0,0.0,,-1.0
EURNZD,W,ALL,H1,H12,1,0,1,-1.0,0.0,,-1.0
NZDCHF,W,ALL,H1,H12,3,2,1,0.5033333333333374,66.66666666666666,1.255000000000006,-1.0
NZDJPY,W,ALL,H1,H12,2,1,1,0.07294743059656716,50.0,1.1458948611931343,-1.0
NZDUSD,W,ALL,H1,H12,1,1,0,1.49,100.0,1.49,
USDCAD,W,ALL,H1,H12,2,1,1,0.019000000000024997,50.0,1.03800000000005,-1.0
USDCHF,W,ALL,H1,H12,1,0,1,-1.0,0.0,,-1.0
USDJPY,W,ALL,H1,H12,3,2,1,0.5272356296621372,66.66666666666666,1.2908534444932058,-1.0
ALL,ALL,ALL,ALL,ALL,32,15,17,0.06561793248031536,46.875,1.273318255958006,-1.0
