mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,wickdiff_file,dyn_min_sl_pips,VOL
W,OUTSIDE,H4,H4,AUDCAD,long,2018-12-31,2019-01-07,0.90969,0.95127,0.04157999999999995,2019-01-09 02:00:00,2019-01-09 06:00:00,0.9458,0.94606,2019-01-24 18:00:00,0.94712,0.9928499999999999,0.905532,2019-07-30 13:00:00,0.905532,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,226.91666666666674,3.2
W,OUTSIDE,H4,H4,AUDCHF,short,2016-11-07,2016-11-14,0.745665,0.76492,0.019255000000000022,2016-11-15 18:00:00,2016-11-15 22:00:00,0.75742,0.75749,2016-11-25 06:00:00,0.754245,0.72641,0.7781600606060607,2017-02-22 06:00:00,0.7781600606060607,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,239.15060606060598,3.2
W,OUTSIDE,H4,H4,AUDNZD,short,2015-08-24,2015-08-31,1.10957,1.14723,0.03766000000000003,2015-08-31 17:00:00,2015-08-31 21:00:00,1.12264,1.126435,2015-09-10 09:00:00,1.122145,1.07191,1.1585096363636362,2015-10-14 21:00:00,1.07191,win,1.3814245108259537,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,363.6463636363635,3.2
W,OUTSIDE,H4,H4,CADJPY,long,2020-03-16,2020-03-23,73.812,77.034,3.2220000000000084,2020-03-23 01:00:00,2020-03-23 05:00:00,75.988,76.188,2020-03-30 13:00:00,76.258,80.25600000000001,73.09225151515152,2020-06-02 13:00:00,80.25600000000001,win,1.262892494187316,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,316.5748484848484,3.2
W,OUTSIDE,H4,H4,CADJPY,short,2020-11-09,2020-11-16,79.666,81.426,1.7600000000000051,2020-11-16 10:00:00,2020-11-16 14:00:00,80.134,80.349,2020-11-24 02:00:00,79.996,77.90599999999999,82.01853939393939,2020-12-10 14:00:00,82.01853939393939,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,202.25393939393948,3.2
W,OUTSIDE,H4,H4,EURAUD,long,2016-11-07,2016-11-14,1.407465,1.43863,0.03116500000000011,2016-11-15 18:00:00,2016-11-15 22:00:00,1.418,1.418535,2016-11-25 06:00:00,1.42366,1.4697950000000002,1.378986303030303,2016-12-29 22:00:00,1.4697950000000002,win,1.0327105910060337,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,446.73696969697016,3.2
W,OUTSIDE,H4,H4,EURAUD,short,2019-08-05,2019-08-12,1.65076,1.67871,0.02794999999999992,2019-08-13 09:00:00,2019-08-13 13:00:00,1.66078,1.66202,2019-08-25 21:00:00,1.6584,1.62281,1.6897888181818184,2019-09-03 09:00:00,1.62281,win,1.1338432620765333,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,313.8881818181825,3.2
W,OUTSIDE,H4,H4,EURGBP,short,2020-03-16,2020-03-23,0.91857,0.95003,0.031460000000000043,2020-03-24 05:00:00,2020-03-24 09:00:00,0.92912,0.9317,2020-09-11 09:00:00,0.92475,0.88711,0.953176,2020-11-11 06:00:00,0.88711,win,1.3241398719482138,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,192.17727272727288,3.2
W,OUTSIDE,H4,H4,EURJPY,long,2016-06-20,2016-06-27,109.5705,113.499,3.9284999999999997,2016-06-27 09:00:00,2016-06-27 13:00:00,111.3785,111.4815,2016-07-06 01:00:00,111.607,117.4275,106.86675606060606,2016-07-14 05:00:00,117.4275,win,1.2278903943378425,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,474.0243939393942,3.2
W,OUTSIDE,H4,H4,GBPJPY,long,2015-07-06,2015-07-13,185.004,190.517,5.513000000000005,2015-07-12 21:00:00,2015-07-13 01:00:00,189.368,189.781,2015-08-24 01:00:00,189.9995,196.03,184.4527,2015-08-24 13:00:00,184.4527,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,517.8704545454548,3.2
W,OUTSIDE,H4,H4,GBPUSD,long,2020-03-16,2020-03-23,1.14116,1.16497,0.02381000000000011,2020-03-23 13:00:00,2020-03-23 17:00:00,1.14472,1.1461,2022-09-05 01:00:00,1.14646,1.1887800000000002,1.1037770303030303,2022-09-23 09:00:00,1.1037770303030303,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,426.8296969696972,3.2
W,OUTSIDE,H4,H4,NZDCAD,long,2020-03-16,2020-03-23,0.80186,0.81821,0.016349999999999976,2020-03-22 21:00:00,2020-03-23 01:00:00,0.80896,0.8091,2022-05-13 13:00:00,0.80969,0.83456,0.7873419696969697,2022-05-25 01:00:00,0.83456,win,1.112849752876328,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,223.48030303030288,3.2
W,OUTSIDE,H4,H4,NZDCAD,short,2018-12-03,2018-12-10,0.91389,0.9257,0.011809999999999987,2018-12-11 10:00:00,2018-12-11 14:00:00,0.92478,0.92516,2018-12-19 06:00:00,0.9244,0.90208,0.9473166363636364,2019-01-02 22:00:00,0.90208,win,0.9739649242511408,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,229.1663636363634,3.2
W,OUTSIDE,H4,H4,NZDCHF,long,2020-03-16,2020-03-23,0.53,0.56146,0.03145999999999993,2020-03-22 21:00:00,2020-03-23 01:00:00,0.55179,0.55214,2022-09-30 17:00:00,0.5527,0.5929199999999999,0.525706711409396,2022-11-29 06:00:00,0.5929199999999999,win,1.49,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,188.9663636363637,3.2
W,OUTSIDE,H4,H4,NZDJPY,short,2024-03-18,2024-03-25,90.751,92.204,1.4529999999999887,2024-03-26 09:00:00,2024-03-26 13:00:00,91.16,91.252,2024-04-03 17:00:00,91.116,89.29800000000002,93.01971212121212,2024-04-26 01:00:00,93.01971212121212,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,190.3712121212119,3.2
W,OUTSIDE,H4,H4,NZDUSD,long,2020-03-16,2020-03-23,0.54694,0.56979,0.022850000000000037,2020-03-23 05:00:00,2020-03-23 09:00:00,0.56137,0.56256,2022-09-26 17:00:00,0.56336,0.5926400000000001,0.5393044545454545,2022-11-02 17:00:00,0.5926400000000001,win,1.2171829591362426,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,240.555454545455,3.2
W,OUTSIDE,H4,H4,USDCAD,long,2025-01-06,2025-01-13,1.428,1.44242,0.0144200000000001,2025-01-15 10:00:00,2025-01-15 14:00:00,1.4302,1.43026,2025-01-20 14:00:00,1.43374,1.4568400000000001,1.4104078787878789,2025-01-30 18:00:00,1.4568400000000001,win,0.9900514312431872,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,233.32121212121197,3.2
W,OUTSIDE,H4,H4,USDJPY,long,2016-06-20,2016-06-27,98.987,102.199,3.2120000000000033,2016-06-27 09:00:00,2016-06-27 13:00:00,101.4015,101.4815,2016-07-05 13:00:00,101.52,105.411,97.53875454545454,2016-07-14 05:00:00,105.411,win,0.977332356023813,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,398.12454545454545,3.2
W,OUTSIDE,H4,H4,USDJPY,long,2020-07-27,2020-08-03,104.188,105.896,1.7079999999999984,2020-08-06 13:00:00,2020-08-06 17:00:00,105.302,105.404,2020-08-18 05:00:00,105.562,107.604,103.55452121212122,2020-11-05 18:00:00,103.55452121212122,loss,-1.0,wickdiffs_W_H4_OUTSIDE_20260102_165320.csv,200.74787878787856,3.2
