pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,W,INNER,H4,H4,3,2,1,0.5511944600380232,66.66666666666666,1.3267916900570347,-1.0
AUDCHF,W,INNER,H4,H4,5,4,1,0.6875034710339983,80.0,1.109379338792498,-1.0
AUDJPY,W,INNER,H4,H4,5,4,1,0.6734331422712266,80.0,1.0917914278390333,-1.0
AUDNZD,W,INNER,H4,H4,2,0,2,-1.0,0.0,,-1.0
AUDUSD,W,INNER,H4,H4,1,1,0,1.0634187752839124,100.0,1.0634187752839124,
CADCHF,W,INNER,H4,H4,6,2,4,-0.22443380715474606,33.33333333333333,1.3266985785357617,-1.0
CADJPY,W,INNER,H4,H4,6,4,2,0.3586022887466987,66.66666666666666,1.037903433120048,-1.0
CHFJPY,W,INNER,H4,H4,4,3,1,0.5288977152305004,75.0,1.0385302869740005,-1.0
EURAUD,W,INNER,H4,H4,3,2,1,0.5200842064525002,66.66666666666666,1.2801263096787503,-1.0
EURCAD,W,INNER,H4,H4,3,2,1,0.5000529743169378,66.66666666666666,1.2500794614754067,-1.0
EURCHF,W,INNER,H4,H4,4,3,1,0.5697938170365997,75.0,1.0930584227154663,-1.0
EURGBP,W,INNER,H4,H4,3,1,2,-0.3297667916984759,33.33333333333333,1.0106996249045723,-1.0
EURJPY,W,INNER,H4,H4,4,3,1,0.5414311332029128,75.0,1.055241510937217,-1.0
EURNZD,W,INNER,H4,H4,4,2,2,0.07761510087706974,50.0,1.1552302017541396,-1.0
EURUSD,W,INNER,H4,H4,3,1,2,-0.34253839781981643,33.33333333333333,0.9723848065405506,-1.0
GBPAUD,W,INNER,H4,H4,3,1,2,-0.3413487017891659,33.33333333333333,0.9759538946325024,-1.0
GBPCAD,W,INNER,H4,H4,4,2,2,0.0400047041486683,50.0,1.0800094082973366,-1.0
GBPCHF,W,INNER,H4,H4,4,1,3,-0.4337640333518438,25.0,1.2649438665926247,-1.0
GBPJPY,W,INNER,H4,H4,7,2,5,-0.3976127926265739,28.57142857142857,1.1083552258069913,-1.0
GBPNZD,W,INNER,H4,H4,6,2,4,-0.22067988898133492,33.33333333333333,1.3379603330559953,-1.0
GBPUSD,W,INNER,H4,H4,5,1,4,-0.5700248822065777,20.0,1.1498755889671117,-1.0
NZDCHF,W,INNER,H4,H4,2,0,2,-1.0,0.0,,-1.0
NZDJPY,W,INNER,H4,H4,6,4,2,0.48159932888760687,66.66666666666666,1.2223989933314103,-1.0
NZDUSD,W,INNER,H4,H4,1,1,0,0.9685201545956048,100.0,0.9685201545956048,
USDCAD,W,INNER,H4,H4,4,2,2,0.02695186311370157,50.0,1.0539037262274031,-1.0
USDCHF,W,INNER,H4,H4,3,3,0,1.0647884937120018,100.0,1.0647884937120018,
USDJPY,W,INNER,H4,H4,7,1,6,-0.6867126522288564,14.285714285714285,1.1930114343980063,-1.0
ALL,ALL,ALL,ALL,ALL,108,54,54,0.06516543454667166,50.0,1.1303308690933436,-1.0
