pair,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,14,7,7,0.24500000000000002,50.0,1.49,-1.0
AUDCHF,16,10,6,0.5224444389998253,62.5,1.4359111023997202,-1.0
AUDJPY,15,7,8,0.14333937721718595,46.666666666666664,1.450012951179684,-1.0
AUDNZD,8,4,4,0.17925000000000565,50.0,1.3585000000000114,-1.0
AUDUSD,5,2,3,-0.0040000000000000036,40.0,1.49,-1.0
CADCHF,17,6,11,-0.15452332269269256,35.294117647058826,1.3955172523707045,-1.0
CADJPY,11,7,4,0.5331223316156954,63.63636363636363,1.4091922353960928,-1.0
CHFJPY,14,9,5,0.5675903352198557,64.28571428571429,1.4384738547864422,-1.0
EURAUD,11,6,5,0.29337529753396513,54.54545454545454,1.371188045478936,-1.0
EURCAD,14,8,6,0.3909779938040834,57.14285714285714,1.4342114891571458,-1.0
EURCHF,15,10,5,0.5823523495465839,66.66666666666666,1.3735285243198758,-1.0
EURGBP,12,6,6,0.23396639707298272,50.0,1.4679327941459654,-1.0
EURJPY,8,6,2,0.8258181623767527,75.0,1.4344242165023369,-1.0
EURNZD,14,5,9,-0.145149272773667,35.714285714285715,1.3935820362337323,-1.0
EURUSD,8,6,2,0.7581485694035137,75.0,1.3441980925380184,-1.0
GBPAUD,10,4,6,-0.004000000000000026,40.0,1.49,-1.0
GBPCAD,7,3,4,0.06714285714285714,42.857142857142854,1.49,-1.0
GBPCHF,15,5,10,-0.20296455168305141,33.33333333333333,1.3911063449508458,-1.0
GBPJPY,12,4,8,-0.1877409638554227,33.33333333333333,1.436777108433732,-1.0
GBPNZD,15,7,8,0.16199999999999998,46.666666666666664,1.49,-1.0
GBPUSD,8,3,5,-0.09738587070332425,37.5,1.406971011457802,-1.0
NZDCAD,11,6,5,0.32487187424048203,54.54545454545454,1.4289317694408836,-1.0
NZDCHF,16,7,9,0.02569082330441734,43.75,1.344436167552954,-1.0
NZDJPY,8,4,4,0.1803059580082764,50.0,1.3606119160165528,-1.0
NZDUSD,8,5,3,0.48077731310971555,62.5,1.3692437009755447,-1.0
USDCAD,3,3,0,1.3216758602574172,100.0,1.3216758602574172,
USDCHF,12,3,9,-0.37749999999999995,25.0,1.49,-1.0
USDJPY,14,7,7,0.19893912344824427,50.0,1.3978782468964888,-1.0
ALL,321,160,161,0.20466448668945844,49.84423676012461,1.4168581264207263,-1.0
