mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,wickdiff_file,dyn_min_sl_pips,VOL
3D,ALL,H4,H4,AUDCAD,short,2015-04-16,2015-04-21,0.9449,0.956915,0.012014999999999998,2015-04-22 05:00:00,2015-04-22 09:00:00,0.95388,0.954485,2015-04-26 21:00:00,0.951765,0.932885,0.9644361409395973,2015-04-28 13:00:00,0.9644361409395973,loss,-1.0,wickdiffs_3D_H4_ALL_20260121_100457.csv,100.0227272727274,1.0
3D,ALL,H4,H4,AUDJPY,long,2015-01-09,2015-01-14,94.2575,96.299,2.0415000000000134,2015-01-14 10:00:00,2015-01-14 14:00:00,94.8165,94.9025,2015-01-22 18:00:00,95.1205,98.34050000000002,92.95942617449664,2015-01-25 22:00:00,92.95942617449664,loss,-1.0,wickdiffs_3D_H4_ALL_20260121_100457.csv,107.5022727272727,1.0
3D,ALL,H4,H4,AUDJPY,long,2015-04-13,2015-04-16,90.473,91.525,1.0520000000000067,2015-04-15 05:00:00,2015-04-15 09:00:00,90.4835,90.6285,2015-07-07 13:00:00,90.8005,92.57700000000001,89.60821812080536,2015-07-08 17:00:00,89.60821812080536,loss,-1.0,wickdiffs_3D_H4_ALL_20260121_100457.csv,98.0666666666666,1.0
3D,ALL,H4,H4,AUDJPY,long,2015-06-10,2015-06-15,94.421,95.35,0.9289999999999878,2015-06-17 05:00:00,2015-06-17 09:00:00,95.0455,95.07,2015-06-18 01:00:00,95.08,96.27899999999998,94.09837121212121,2015-06-18 13:00:00,96.27899999999998,win,1.2214393208566314,wickdiffs_3D_H4_ALL_20260121_100457.csv,98.1628787878787,1.0
3D,ALL,H4,H4,AUDJPY,short,2015-04-08,2015-04-13,92.308,93.06,0.7519999999999953,2015-04-09 21:00:00,2015-04-10 01:00:00,93.005,93.06,2015-04-16 17:00:00,92.8615,91.55600000000001,94.02158333333334,2015-04-28 05:00:00,94.02158333333334,loss,-1.0,wickdiffs_3D_H4_ALL_20260121_100457.csv,116.0083333333333,1.0
3D,ALL,H4,H4,AUDJPY,short,2015-05-04,2015-05-07,95.183,95.9405,0.7574999999999932,2015-05-06 09:00:00,2015-05-06 13:00:00,95.8805,95.9405,2015-05-12 09:00:00,95.6975,94.42550000000001,96.70150000000001,2015-05-13 13:00:00,96.70150000000001,loss,-1.0,wickdiffs_3D_H4_ALL_20260121_100457.csv,100.4,1.0
3D,ALL,H4,H4,AUDJPY,short,2015-06-05,2015-06-10,95.6355,96.437,0.8015000000000043,2015-06-11 17:00:00,2015-06-11 21:00:00,95.8225,95.827,2015-06-15 09:00:00,95.815,94.83399999999999,96.80368181818181,2015-06-26 09:00:00,94.83399999999999,win,0.9922302422877205,wickdiffs_3D_H4_ALL_20260121_100457.csv,98.86818181818174,1.0
3D,ALL,H4,H4,AUDNZD,long,2015-01-22,2015-01-27,1.058245,1.066885,0.008639999999999981,2015-01-23 10:00:00,2015-01-23 14:00:00,1.058245,1.0585,2015-02-03 14:00:00,1.05975,1.075525,1.0491627516778523,2015-02-10 14:00:00,1.0491627516778523,loss,-1.0,wickdiffs_3D_H4_ALL_20260121_100457.csv,82.55303030303013,1.0
3D,ALL,H4,H4,AUDNZD,long,2015-01-30,2015-02-04,1.051185,1.0587,0.007514999999999938,2015-02-04 18:00:00,2015-02-04 22:00:00,1.051185,1.05156,2015-02-09 06:00:00,1.052345,1.066215,1.0430362751677855,2015-02-11 22:00:00,1.0430362751677855,loss,-1.0,wickdiffs_3D_H4_ALL_20260121_100457.csv,84.79393939393923,1.0
3D,ALL,H4,H4,AUDUSD,long,2015-03-05,2015-03-10,0.756065,0.77027,0.014205000000000023,2015-03-12 01:00:00,2015-03-12 05:00:00,0.757365,0.75955,2015-03-18 05:00:00,0.760245,0.784475,0.7439832550335569,2015-03-18 17:00:00,0.784475,win,1.49,wickdiffs_3D_H4_ALL_20260121_100457.csv,89.52954545454554,1.0
3D,ALL,H4,H4,AUDUSD,long,2015-07-14,2015-07-17,0.7328,0.74047,0.007669999999999955,2015-07-21 01:00:00,2015-07-21 05:00:00,0.73414,0.734855,2015-07-23 21:00:00,0.73558,0.7481399999999999,0.7258248484848485,2015-07-28 01:00:00,0.7258248484848485,loss,-1.0,wickdiffs_3D_H4_ALL_20260121_100457.csv,97.55151515151512,1.0
3D,ALL,H4,H4,AUDUSD,short,2015-02-04,2015-02-09,0.779615,0.787645,0.008030000000000093,2015-02-10 02:00:00,2015-02-10 06:00:00,0.783085,0.784185,2015-02-18 02:00:00,0.782215,0.7715849999999999,0.7915367424242424,2015-03-06 14:00:00,0.7715849999999999,win,1.140344746316463,wickdiffs_3D_H4_ALL_20260121_100457.csv,93.21742424242424,1.0
3D,ALL,H4,H4,CHFJPY,long,2015-06-10,2015-06-15,131.5005,132.846,1.3455000000000155,2015-06-15 09:00:00,2015-06-15 13:00:00,131.5005,131.7135,2015-06-25 09:00:00,131.722,134.19150000000002,130.06461744966444,2015-06-28 21:00:00,130.06461744966444,loss,-1.0,wickdiffs_3D_H4_ALL_20260121_100457.csv,135.3136363636363,1.0
3D,ALL,H4,H4,EURAUD,long,2015-04-16,2015-04-21,1.37055,1.390005,0.019455,2015-04-22 09:00:00,2015-04-22 13:00:00,1.37799,1.37931,2015-04-28 05:00:00,1.380545,1.40946,1.3611389597315435,2015-04-30 05:00:00,1.40946,win,1.49,wickdiffs_3D_H4_ALL_20260121_100457.csv,163.1636363636364,1.0
3D,ALL,H4,H4,EURAUD,short,2015-07-22,2015-07-27,1.50814,1.527735,0.01959500000000003,2015-07-29 05:00:00,2015-07-29 09:00:00,1.513585,1.51445,2015-07-31 09:00:00,1.512615,1.488545,1.5299787878787878,2015-08-04 05:00:00,1.488545,win,1.3862182703466839,wickdiffs_3D_H4_ALL_20260121_100457.csv,173.6378787878787,1.0
3D,ALL,H4,H4,EURCAD,short,2015-01-27,2015-01-30,1.428525,1.449195,0.020669999999999966,2015-02-03 10:00:00,2015-02-03 14:00:00,1.434415,1.43488,2015-02-04 14:00:00,1.433995,1.407855,1.4515386241610737,2015-02-10 10:00:00,1.407855,win,1.49,wickdiffs_3D_H4_ALL_20260121_100457.csv,149.3500000000001,1.0
3D,ALL,H4,H4,EURCHF,long,2015-03-10,2015-03-13,1.05151,1.06595,0.014440000000000008,2015-03-15 21:00:00,2015-03-16 01:00:00,1.0544,1.054585,2015-03-19 13:00:00,1.055685,1.08039,1.0391044630872484,2015-04-02 09:00:00,1.0391044630872484,loss,-1.0,wickdiffs_3D_H4_ALL_20260121_100457.csv,134.5090909090906,1.0
3D,ALL,H4,H4,EURGBP,long,2015-03-10,2015-03-13,0.701445,0.714695,0.013249999999999984,2015-03-17 01:00:00,2015-03-17 05:00:00,0.711945,0.712225,2015-04-22 13:00:00,0.713925,0.727945,0.70012,2015-04-30 13:00:00,0.727945,win,1.0155740673668854,wickdiffs_3D_H4_ALL_20260121_100457.csv,69.85378787878784,1.0
3D,ALL,H4,H4,EURJPY,long,2015-01-22,2015-01-27,130.1565,133.114,2.9575000000000102,2015-01-28 18:00:00,2015-01-28 22:00:00,132.3955,132.451,2015-01-30 14:00:00,132.536,136.07150000000001,129.86075,2015-02-11 14:00:00,136.07150000000001,win,1.3215587328287097,wickdiffs_3D_H4_ALL_20260121_100457.csv,154.0704545454545,1.0
3D,ALL,H4,H4,EURJPY,long,2015-02-04,2015-02-09,132.542,134.832,2.289999999999992,2015-02-10 06:00:00,2015-02-10 10:00:00,134.047,134.092,2015-02-16 18:00:00,134.536,137.12199999999999,132.313,2015-03-05 06:00:00,132.313,loss,-1.0,wickdiffs_3D_H4_ALL_20260121_100457.csv,160.3856060606059,1.0
