mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,exit_reason,wickdiff_file,dyn_min_sl_pips,VOL,wd_special,active_trades_at_entry
W,ALL,H4,H4,EURCHF,short,2019-02-11,2019-02-18,1.1352,1.14205,0.006850000000000023,2019-02-21 10:00:00,2019-02-21 14:00:00,1.1365,1.13688,2019-02-25 18:00:00,1.13638,1.12835,1.142735,2019-03-21 13:00:00,1.12835,win,1.2635719905585905,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,48.48636363636378,1.0,,2
W,ALL,H4,H4,GBPCAD,short,2018-06-18,2018-06-25,1.75985,1.77751,0.01766000000000001,2018-06-27 01:00:00,2018-06-27 05:00:00,1.76163,1.76181,2019-03-04 06:00:00,1.76114,1.74219,1.7792759999999999,2019-03-10 21:00:00,1.74219,win,1.044883105425678,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,157.6136363636362,1.0,,3
W,ALL,H4,H4,EURCHF,short,2019-02-25,2019-03-04,1.13544,1.13939,0.003949999999999898,2019-03-07 06:00:00,2019-03-07 10:00:00,1.13672,1.13678,2019-03-11 17:00:00,1.13647,1.13149,1.1411933333333335,2019-03-21 05:00:00,1.13149,win,1.0543401552575822,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,47.23333333333338,1.0,,2
W,ALL,H4,H4,NZDCHF,short,2019-03-11,2019-03-18,0.68606,0.69225,0.006190000000000029,2019-03-21 05:00:00,2019-03-21 09:00:00,0.68698,0.68743,2019-03-26 09:00:00,0.6863,0.67987,0.6928690000000001,2019-03-27 01:00:00,0.67987,win,0.978840006089207,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,55.28484848484849,1.0,,1
W,ALL,H4,H4,CADCHF,short,2019-04-22,2019-04-29,0.75786,0.76332,0.00546000000000002,2019-05-03 09:00:00,2019-05-03 13:00:00,0.75858,0.75927,2019-05-07 13:00:00,0.75808,0.7524,0.763866,2019-05-09 13:00:00,0.7524,win,0.9816799170411252,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,46.84242424242434,1.0,,1
W,ALL,H4,H4,CHFJPY,long,2019-05-06,2019-05-13,107.614,108.661,1.046999999999997,2019-05-17 09:00:00,2019-05-17 13:00:00,108.374,108.462,2019-05-28 21:00:00,108.537,109.708,107.50930000000001,2019-06-09 21:00:00,109.708,win,1.139437579060034,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,54.47727272727264,1.0,,1
W,ALL,H4,H4,AUDJPY,short,2019-06-24,2019-07-01,75.754,76.288,0.5339999999999918,2019-07-05 09:00:00,2019-07-05 13:00:00,75.865,75.9,2019-07-08 09:00:00,75.834,75.22000000000001,76.40783333333334,2019-07-11 01:00:00,75.22000000000001,win,1.0699970955561833,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,57.38333333333336,1.0,,1
W,ALL,H4,H4,EURNZD,short,2019-08-05,2019-08-12,1.73188,1.75748,0.025599999999999845,2019-08-15 05:00:00,2019-08-15 09:00:00,1.73212,1.73468,2019-08-19 05:00:00,1.73191,1.7062800000000002,1.7600399999999998,2019-09-12 09:00:00,1.7062800000000002,win,0.9111269107714196,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,106.7363636363636,1.0,,1
W,ALL,H4,H4,EURCAD,short,2019-08-05,2019-08-12,1.48077,1.49952,0.018750000000000044,2019-08-15 09:00:00,2019-08-15 13:00:00,1.48572,1.48722,2019-08-25 21:00:00,1.48278,1.4620199999999999,1.501395,2019-08-30 13:00:00,1.4620199999999999,win,1.1152296535052408,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,78.25303030303014,1.0,,2
W,ALL,H4,H4,AUDCAD,short,2019-08-12,2019-08-19,0.89928,0.90482,0.005539999999999989,2019-08-23 13:00:00,2019-08-23 17:00:00,0.8999,0.9008,2019-08-26 09:00:00,0.89956,0.89374,0.9053739999999999,2019-08-27 05:00:00,0.89374,win,1.0010319917440957,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,51.47575757575754,1.0,,3
W,ALL,H4,H4,NZDCHF,long,2019-08-19,2019-08-26,0.6163,0.62372,0.007420000000000093,2019-08-30 09:00:00,2019-08-30 13:00:00,0.62174,0.62217,2019-09-03 09:00:00,0.62234,0.6311400000000001,0.6155579999999999,2019-09-06 05:00:00,0.6311400000000001,win,1.297552344441176,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,51.07121212121208,1.0,,2
W,ALL,H4,H4,AUDCAD,long,2019-10-07,2019-10-14,0.88809,0.8969,0.008809999999999985,2019-10-17 17:00:00,2019-10-17 21:00:00,0.89609,0.89618,2019-10-23 01:00:00,0.89666,0.90571,0.887209,2019-10-30 13:00:00,0.90571,win,0.9575706274468326,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,56.76060606060599,1.0,,1
W,ALL,H4,H4,EURNZD,short,2019-10-14,2019-10-21,1.74894,1.77002,0.021079999999999988,2019-10-18 13:00:00,2019-10-18 17:00:00,1.7515,1.75164,2019-10-30 05:00:00,1.74912,1.72786,1.772128,2019-11-04 06:00:00,1.72786,win,0.9240264255911045,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,127.95,1.0,,2
W,ALL,H4,H4,AUDCAD,long,2019-11-11,2019-11-18,0.89669,0.90175,0.0050600000000000644,2019-11-22 10:00:00,2019-11-22 14:00:00,0.90028,0.90078,2019-11-25 14:00:00,0.90126,0.9068100000000001,0.8959093939393938,2019-12-02 14:00:00,0.9068100000000001,win,1.0372656736705288,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,53.50606060606066,1.0,,1
W,ALL,H4,H4,EURJPY,short,2019-10-28,2019-11-04,120.788,121.47,0.6820000000000022,2019-11-07 14:00:00,2019-11-07 18:00:00,120.908,120.958,2019-12-02 02:00:00,120.81,120.106,121.5382,2019-12-04 06:00:00,120.106,win,0.9667673716012176,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,72.41666666666676,1.0,,2
W,ALL,H4,H4,EURUSD,short,2019-08-05,2019-08-12,1.12002,1.12496,0.0049399999999999444,2019-08-13 09:00:00,2019-08-13 13:00:00,1.12194,1.12286,2019-12-30 14:00:00,1.12107,1.11508,1.1257781818181818,2020-01-03 06:00:00,1.11508,win,1.2722533307588253,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,47.08181818181802,1.0,,1
W,ALL,H4,H4,NZDUSD,long,2020-04-20,2020-04-27,0.59106,0.60161,0.010549999999999948,2020-04-28 01:00:00,2020-04-28 05:00:00,0.59923,0.5996,2020-05-06 21:00:00,0.60114,0.6121599999999999,0.590005,2020-05-08 01:00:00,0.6121599999999999,win,0.9896722047597587,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,101.7969696969697,1.0,,1
W,ALL,H4,H4,GBPCHF,short,2020-07-27,2020-08-03,1.19481,1.20352,0.008709999999999996,2020-08-06 13:00:00,2020-08-06 17:00:00,1.19851,1.19961,2020-08-10 13:00:00,1.19672,1.1861,1.2066680303030304,2020-08-17 13:00:00,1.1861,win,1.067548014682373,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,99.48030303030292,1.0,,1
W,ALL,H4,H4,GBPAUD,long,2020-08-03,2020-08-10,1.8139,1.82352,0.009619999999999962,2020-08-07 05:00:00,2020-08-07 09:00:00,1.8139,1.81418,2020-08-17 13:00:00,1.81694,1.83314,1.8017530303030302,2020-08-20 09:00:00,1.83314,win,1.0667039128439466,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,151.8696969696967,1.0,WD-INV-VAL,1
W,ALL,H4,H4,AUDCHF,short,2020-08-24,2020-08-31,0.66602,0.6713,0.005280000000000062,2020-09-02 17:00:00,2020-09-02 21:00:00,0.6686,0.66892,2020-09-08 05:00:00,0.66708,0.6607399999999999,0.6728312121212121,2020-09-08 21:00:00,0.6607399999999999,win,1.1023763106591724,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,57.51212121212114,1.0,,1
W,ALL,H4,H4,EURUSD,short,2020-09-07,2020-09-14,1.18468,1.19174,0.007060000000000066,2020-09-18 13:00:00,2020-09-18 17:00:00,1.18675,1.18704,2020-09-21 01:00:00,1.18666,1.17762,1.1952374242424244,2020-09-21 09:00:00,1.17762,win,1.0539294483404464,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,85.77424242424247,1.0,,1
W,ALL,H4,H4,CADJPY,long,2020-07-27,2020-08-03,77.617,78.925,1.3079999999999927,2020-08-03 05:00:00,2020-08-03 09:00:00,78.688,78.7,2020-09-21 05:00:00,78.74,80.23299999999999,77.48620000000001,2020-10-08 13:00:00,80.23299999999999,win,1.1907800287127246,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,60.92272727272734,1.0,,2
W,ALL,H4,H4,EURCHF,long,2020-09-07,2020-09-14,1.07275,1.0767,0.003949999999999898,2020-09-17 09:00:00,2020-09-17 13:00:00,1.07366,1.07409,2020-09-21 13:00:00,1.0756,1.0806499999999999,1.0708354545454544,2020-09-24 13:00:00,1.0806499999999999,win,1.059912230490363,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,47.6454545454546,1.0,,2
W,ALL,H4,H4,GBPAUD,short,2020-09-21,2020-09-28,1.81297,1.82842,0.015449999999999964,2020-09-28 21:00:00,2020-09-29 01:00:00,1.81658,1.81703,2020-10-06 05:00:00,1.81433,1.79752,1.8299649999999998,2020-10-09 09:00:00,1.79752,win,1.0751519027822296,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,143.837878787879,1.0,,2
W,ALL,H4,H4,CADCHF,short,2020-10-05,2020-10-12,0.6939,0.69762,0.0037200000000000566,2020-10-15 01:00:00,2020-10-15 05:00:00,0.69472,0.69482,2020-10-19 01:00:00,0.69452,0.6901799999999999,0.699014393939394,2020-10-19 17:00:00,0.6901799999999999,win,0.9656474395712096,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,44.94393939393941,1.0,,1
W,ALL,H4,H4,AUDUSD,short,2020-09-14,2020-09-21,0.72911,0.73452,0.005409999999999915,2020-09-18 01:00:00,2020-09-18 05:00:00,0.73267,0.7327,2020-11-09 10:00:00,0.73256,0.7237000000000001,0.7395631818181818,2020-11-12 14:00:00,0.7237000000000001,win,1.265139222431344,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,70.03181818181815,1.0,WD-INV-VAL,1
W,ALL,H4,H4,EURCAD,long,2020-11-16,2020-11-23,1.54496,1.55242,0.0074599999999998,2020-11-27 06:00:00,2020-11-27 10:00:00,1.54817,1.54854,2020-11-30 14:00:00,1.55134,1.5598799999999997,1.542306818181818,2020-12-01 14:00:00,1.5598799999999997,win,0.9454033110249834,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,90.33181818181816,1.0,,1
W,ALL,H4,H4,NZDCHF,long,2020-11-30,2020-12-07,0.62366,0.62804,0.0043800000000000505,2020-12-10 10:00:00,2020-12-10 14:00:00,0.6251,0.62519,2020-12-15 06:00:00,0.62612,0.6324200000000001,0.6212315151515152,2020-12-17 06:00:00,0.6324200000000001,win,1.2887428713116957,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,48.88484848484848,1.0,,1
W,ALL,H4,H4,CADCHF,long,2020-10-26,2020-11-02,0.6818,0.68834,0.00653999999999999,2020-11-02 02:00:00,2020-11-02 06:00:00,0.68734,0.68744,2020-12-21 06:00:00,0.68821,0.6948799999999999,0.6811459999999999,2020-12-24 14:00:00,0.6948799999999999,win,0.944224235560573,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,45.24848484848475,1.0,,1
W,ALL,H4,H4,EURAUD,short,2020-12-14,2020-12-21,1.60779,1.62572,0.01793,2020-12-23 22:00:00,2020-12-24 02:00:00,1.6103,1.61034,2020-12-28 10:00:00,1.60949,1.58986,1.627513,2020-12-31 10:00:00,1.58986,win,1.0891638461965347,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,118.6666666666668,1.0,,1
W,ALL,H4,H4,EURNZD,short,2020-12-14,2020-12-21,1.71734,1.73478,0.0174399999999999,2020-12-24 02:00:00,2020-12-24 06:00:00,1.72109,1.72138,2020-12-28 14:00:00,1.72029,1.6999000000000002,1.736524,2020-12-31 10:00:00,1.6999000000000002,win,1.2560059135148507,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,124.7060606060608,1.0,,2
W,ALL,H4,H4,AUDJPY,long,2021-01-11,2021-01-18,79.513,80.016,0.5030000000000001,2021-01-18 06:00:00,2021-01-18 10:00:00,79.513,79.553,2021-01-27 22:00:00,79.752,80.519,79.09921212121212,2021-01-29 10:00:00,80.519,win,1.174960542196655,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,65.27878787878785,1.0,,1
W,ALL,H4,H4,AUDUSD,long,2020-12-21,2020-12-28,0.7462,0.75916,0.012959999999999972,2020-12-28 14:00:00,2020-12-28 18:00:00,0.75573,0.75674,2021-02-02 14:00:00,0.7585,0.7721199999999999,0.744904,2021-02-09 02:00:00,0.7721199999999999,win,1.0017652250661977,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,71.85303030303025,1.0,,1
W,ALL,H4,H4,AUDJPY,long,2021-03-22,2021-03-29,82.288,83.761,1.472999999999999,2021-04-01 01:00:00,2021-04-01 05:00:00,83.434,83.458,2021-04-08 05:00:00,83.506,85.234,82.1407,2021-05-07 13:00:00,85.234,win,1.2656558998022327,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,71.62121212121214,1.0,,1
W,ALL,H4,H4,CADCHF,short,2021-04-26,2021-05-03,0.74282,0.74767,0.00484999999999991,2021-05-06 17:00:00,2021-05-06 21:00:00,0.74726,0.74767,2021-05-11 17:00:00,0.74676,0.7379700000000001,0.7526593288590603,2021-06-10 17:00:00,0.74042,time_exit,1.074698521046664,TIME_STOP_30D,wickdiffs_W_H4_ALL_20260121_202249.csv,53.65909090909082,1.0,,1
W,ALL,H4,H4,GBPJPY,short,2021-06-21,2021-06-28,153.815,155.158,1.3429999999999893,2021-07-01 09:00:00,2021-07-01 13:00:00,153.927,153.962,2021-07-06 01:00:00,153.848,152.472,155.29229999999998,2021-07-06 13:00:00,152.472,win,0.9527106556809758,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,98.44545454545472,1.0,,1
W,ALL,H4,H4,EURJPY,long,2021-03-22,2021-03-29,128.294,129.358,1.063999999999993,2021-03-29 17:00:00,2021-03-29 21:00:00,129.128,129.177,2021-07-19 05:00:00,129.192,130.422,128.1876,2021-07-29 05:00:00,130.422,win,1.2246117084826613,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,67.86515151515154,1.0,,1
W,ALL,H4,H4,EURNZD,short,2021-07-05,2021-07-12,1.69791,1.70996,0.012049999999999894,2021-07-13 09:00:00,2021-07-13 13:00:00,1.7054,1.70554,2021-07-19 17:00:00,1.69936,1.6858600000000001,1.7113495454545455,2021-07-22 17:00:00,1.6858600000000001,win,1.1259809682677966,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,119.8954545454545,1.0,,2
W,ALL,H4,H4,NZDCAD,short,2021-04-19,2021-04-26,0.89822,0.90826,0.010039999999999938,2021-04-26 05:00:00,2021-04-26 09:00:00,0.89942,0.89997,2021-09-08 05:00:00,0.89904,0.8881800000000001,0.909264,2021-09-24 17:00:00,0.8881800000000001,win,1.0622065727699392,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,60.97424242424241,1.0,,1
W,ALL,H4,H4,NZDCHF,short,2021-08-30,2021-09-06,0.65362,0.6564,0.0027800000000000047,2021-09-10 09:00:00,2021-09-10 13:00:00,0.65638,0.6564,2021-09-13 09:00:00,0.656,0.65084,0.6612527272727273,2021-09-15 01:00:00,0.65084,win,0.9823468328141345,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,52.52727272727263,1.0,,2
W,ALL,H4,H4,GBPNZD,long,2021-09-20,2021-09-27,1.93686,1.95115,0.014289999999999914,2021-10-01 17:00:00,2021-10-03 21:00:00,1.95016,1.95046,2021-10-04 01:00:00,1.95105,1.9654399999999999,1.9354310000000001,2021-10-06 01:00:00,1.9654399999999999,win,0.9213137844932494,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,130.7333333333333,1.0,,1
W,ALL,H4,H4,GBPUSD,long,2021-11-29,2021-12-06,1.3161,1.32373,0.007630000000000026,2021-12-10 06:00:00,2021-12-10 10:00:00,1.31874,1.3197,2021-12-14 02:00:00,1.32057,1.33136,1.3116813636363636,2021-12-16 10:00:00,1.33136,win,1.2139094860649546,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,88.88636363636357,1.0,,1
W,ALL,H4,H4,CADCHF,long,2021-12-13,2021-12-20,0.70975,0.71698,0.007229999999999959,2021-12-24 18:00:00,2021-12-26 22:00:00,0.71588,0.71608,2021-12-27 10:00:00,0.71699,0.7242099999999999,0.709027,2022-01-06 18:00:00,0.7242099999999999,win,0.9066934572397143,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,54.94848484848487,1.0,,1
W,ALL,H4,H4,AUDNZD,short,2021-12-27,2022-01-03,1.06202,1.06532,0.0033000000000000806,2022-01-05 06:00:00,2022-01-05 10:00:00,1.06474,1.06512,2022-01-12 10:00:00,1.06447,1.0587199999999999,1.0698154545454546,2022-01-14 18:00:00,1.0587199999999999,win,1.0756802721088694,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,53.4545454545455,1.0,,1
W,ALL,H4,H4,USDJPY,long,2022-01-31,2022-02-07,114.156,115.199,1.0429999999999922,2022-02-07 06:00:00,2022-02-07 10:00:00,114.916,114.97,2022-02-17 06:00:00,115.094,116.24199999999999,114.05170000000001,2022-03-10 22:00:00,116.24199999999999,win,1.101410342511767,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,66.38939393939388,1.0,,1
W,ALL,H4,H4,CHFJPY,short,2022-02-14,2022-02-21,124.948,125.524,0.5760000000000076,2022-02-23 22:00:00,2022-02-24 02:00:00,125.295,125.334,2022-02-28 06:00:00,125.24,124.37199999999999,125.99680303030303,2022-03-07 10:00:00,124.37199999999999,win,1.146929868465846,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,75.68030303030312,1.0,,2
W,ALL,H4,H4,NZDCAD,long,2022-03-07,2022-03-14,0.86108,0.86812,0.007040000000000046,2022-03-17 05:00:00,2022-03-17 09:00:00,0.86612,0.8664,2022-03-21 17:00:00,0.86714,0.87516,0.8603759999999999,2022-03-22 13:00:00,0.87516,win,1.1856889414547465,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,60.43030303030298,1.0,,1
W,ALL,H4,H4,EURNZD,short,2022-03-28,2022-04-04,1.59618,1.61546,0.019279999999999964,2022-04-03 21:00:00,2022-04-04 01:00:00,1.59715,1.5996,2022-04-11 05:00:00,1.59628,1.5769,1.6173879999999998,2022-04-12 13:00:00,1.5769,win,0.9181353041500872,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,145.7,1.0,,1
W,ALL,H4,H4,AUDUSD,short,2022-05-02,2022-05-09,0.70766,0.72664,0.018979999999999997,2022-05-06 13:00:00,2022-05-06 17:00:00,0.71056,0.71174,2022-05-23 05:00:00,0.71034,0.68868,0.7285379999999999,2022-06-14 09:00:00,0.68868,win,1.1902406857896521,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,86.61666666666669,1.0,,1
W,ALL,H4,H4,NZDJPY,short,2022-04-11,2022-04-18,85.482,87.35,1.867999999999995,2022-04-22 09:00:00,2022-04-22 13:00:00,85.751,85.868,2022-06-06 21:00:00,85.612,83.614,87.5368,2022-06-14 13:00:00,83.614,win,1.0380299251870249,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,109.3939393939395,1.0,,2
W,ALL,H4,H4,CHFJPY,short,2022-06-20,2022-06-27,141.1,143.758,2.6580000000000155,2022-07-01 05:00:00,2022-07-01 09:00:00,141.632,141.644,2022-07-04 21:00:00,141.594,138.44199999999998,144.02380000000002,2022-08-01 21:00:00,138.44199999999998,win,1.2972261091447765,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,136.1969696969697,1.0,,1
W,ALL,H4,H4,GBPJPY,short,2022-06-20,2022-06-27,165.997,167.854,1.8569999999999993,2022-06-29 09:00:00,2022-06-29 13:00:00,166.214,166.346,2022-07-19 21:00:00,166.008,164.14000000000001,168.07754545454546,2022-07-22 05:00:00,164.14000000000001,win,0.9026136613222033,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,206.9545454545453,1.0,,2
W,ALL,H4,H4,GBPJPY,short,2022-07-11,2022-07-18,164.418,166.252,1.8340000000000032,2022-07-22 01:00:00,2022-07-22 05:00:00,164.894,165.152,2022-07-25 09:00:00,164.824,162.584,166.8913181818182,2022-07-29 01:00:00,162.584,win,1.0835293858974124,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,206.7318181818181,1.0,,2
W,ALL,H4,H4,AUDNZD,short,2022-07-25,2022-08-01,1.11126,1.11806,0.006800000000000139,2022-08-01 05:00:00,2022-08-01 09:00:00,1.11223,1.11276,2022-08-08 05:00:00,1.11166,1.1044599999999998,1.11874,2022-08-10 09:00:00,1.1044599999999998,win,1.0169491525424212,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,61.94545454545438,1.0,,1
W,ALL,H4,H4,USDJPY,long,2022-07-25,2022-08-01,130.396,133.232,2.8360000000000127,2022-08-04 17:00:00,2022-08-04 21:00:00,132.52,132.764,2022-08-10 09:00:00,133.148,136.068,130.11239999999998,2022-08-18 21:00:00,136.068,win,0.9619185663460271,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,141.0015151515152,1.0,,1
W,ALL,H4,H4,EURCAD,short,2022-08-01,2022-08-08,1.31724,1.32738,0.010140000000000038,2022-08-11 17:00:00,2022-08-11 21:00:00,1.31821,1.31852,2022-08-15 09:00:00,1.31806,1.3071,1.3290996969696969,2022-08-16 09:00:00,1.3071,win,0.9927808734319753,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,110.3969696969696,1.0,,2
W,ALL,H4,H4,GBPCAD,short,2022-08-01,2022-08-08,1.56158,1.57697,0.015390000000000015,2022-08-11 05:00:00,2022-08-11 09:00:00,1.5623,1.56254,2022-08-15 09:00:00,1.56204,1.54619,1.578509,2022-08-18 17:00:00,1.54619,win,0.9624142328010378,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,132.5742424242424,1.0,,3
W,ALL,H4,H4,CHFJPY,long,2022-09-19,2022-09-26,143.533,146.101,2.568000000000012,2022-09-26 13:00:00,2022-09-26 17:00:00,145.17,145.234,2022-10-03 13:00:00,145.712,148.669,143.2762,2022-10-17 05:00:00,148.669,win,1.2139748747844739,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,141.3757575757576,1.0,,1
W,ALL,H4,H4,EURUSD,long,2022-09-19,2022-09-26,0.9536,0.96914,0.015539999999999998,2022-09-29 05:00:00,2022-09-29 09:00:00,0.96358,0.96642,2022-10-13 09:00:00,0.96682,0.98468,0.952046,2022-10-17 13:00:00,0.98468,win,1.2088804656829504,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,112.980303030303,1.0,,2
W,ALL,H4,H4,NZDCHF,long,2022-12-19,2022-12-26,0.58032,0.58652,0.006200000000000094,2022-12-22 14:00:00,2022-12-22 18:00:00,0.58032,0.58076,2023-01-02 02:00:00,0.58522,0.5927200000000001,0.5785186363636363,2023-01-11 18:00:00,0.5927200000000001,win,1.1191752017907068,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,67.01363636363632,1.0,,1
W,ALL,H4,H4,NZDCAD,long,2022-12-19,2022-12-26,0.8463,0.85432,0.008019999999999916,2022-12-27 14:00:00,2022-12-27 18:00:00,0.8463,0.8464,2023-01-03 06:00:00,0.85052,0.8623399999999999,0.8411930303030304,2023-01-04 06:00:00,0.8623399999999999,win,1.2672926345885,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,93.26969696969697,1.0,,2
W,ALL,H4,H4,GBPAUD,long,2023-01-30,2023-02-06,1.7223,1.74138,0.019079999999999986,2023-02-09 10:00:00,2023-02-09 14:00:00,1.73828,1.73892,2023-02-13 06:00:00,1.73962,1.76046,1.720392,2023-02-21 10:00:00,1.76046,win,1.083836072394422,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,161.6651515151514,1.0,,1
W,ALL,H4,H4,EURCAD,long,2023-03-27,2023-04-03,1.458,1.46548,0.007479999999999931,2023-04-04 01:00:00,2023-04-04 05:00:00,1.46226,1.46245,2023-04-17 13:00:00,1.46266,1.4729599999999998,1.4527080303030304,2023-04-19 13:00:00,1.4729599999999998,win,1.034970997061621,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,99.51969696969684,1.0,WD-INV-VAL,1
W,ALL,H4,H4,AUDCAD,short,2023-05-01,2023-05-08,0.90316,0.91068,0.007520000000000082,2023-05-11 21:00:00,2023-05-12 01:00:00,0.90416,0.9047,2023-05-15 05:00:00,0.9035,0.8956399999999999,0.911432,2023-05-16 13:00:00,0.8956399999999999,win,0.9909228441754967,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,70.81818181818173,1.0,,1
W,ALL,H4,H4,AUDCHF,short,2023-03-27,2023-04-03,0.61178,0.62018,0.008399999999999963,2023-04-04 21:00:00,2023-04-05 01:00:00,0.61278,0.61411,2023-06-12 09:00:00,0.6126,0.60338,0.6210199999999999,2023-06-22 05:00:00,0.60338,win,1.095011876484578,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,56.68181818181819,1.0,,1
W,ALL,H4,H4,EURNZD,short,2023-06-26,2023-07-03,1.77764,1.80078,0.02313999999999994,2023-07-02 21:00:00,2023-07-03 01:00:00,1.7795,1.78259,2023-07-11 05:00:00,1.77886,1.7545000000000002,1.803094,2023-07-13 13:00:00,1.7545000000000002,win,1.0051993067591016,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,138.9530303030305,1.0,,1
W,ALL,H4,H4,USDCAD,short,2022-10-10,2022-10-17,1.38811,1.3978,0.009689999999999976,2022-10-14 13:00:00,2022-10-14 17:00:00,1.38905,1.38984,2023-10-31 13:00:00,1.38887,1.37842,1.398769,2023-11-02 13:00:00,1.37842,win,1.055662188099828,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,73.76060606060605,1.0,,1
W,ALL,H4,H4,CADCHF,long,2023-11-13,2023-11-20,0.64258,0.64565,0.003069999999999906,2023-11-24 02:00:00,2023-11-24 06:00:00,0.6446,0.64463,2023-11-27 10:00:00,0.6451,0.6487199999999999,0.6411083333333334,2023-11-28 10:00:00,0.6487199999999999,win,0.9068893528183319,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,39.91666666666671,1.0,,1
W,ALL,H4,H4,GBPAUD,long,2023-12-18,2023-12-25,1.85886,1.8675,0.008639999999999981,2023-12-28 22:00:00,2023-12-29 02:00:00,1.8602,1.8613,2024-01-02 10:00:00,1.86288,1.87614,1.849144696969697,2024-01-03 10:00:00,1.87614,win,0.9653955191775105,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,137.3530303030303,1.0,,1
W,ALL,H4,H4,EURAUD,long,2024-01-22,2024-01-29,1.63506,1.65067,0.015610000000000124,2024-02-02 06:00:00,2024-02-02 10:00:00,1.64644,1.64832,2024-02-06 14:00:00,1.64849,1.6662800000000002,1.633499,2024-02-28 10:00:00,1.6662800000000002,win,1.1867120272163447,TP,wickdiffs_W_H4_ALL_20260121_202249.csv,114.7833333333335,1.0,,1
