pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,W,INNER,H4,H4,8,5,3,0.4043143407321699,62.5,1.2469029451714717,-1.0
AUDCHF,W,INNER,H4,H4,10,8,2,0.7738962911149532,80.0,1.2173703638936915,-1.0
AUDJPY,W,INNER,H4,H4,12,7,5,0.347231383844703,58.333333333333336,1.3095395151623477,-1.0
AUDNZD,W,INNER,H4,H4,5,2,3,-0.1798325156594259,40.0,1.0504187108514351,-1.0
AUDUSD,W,INNER,H4,H4,5,3,2,0.3970127857911072,60.0,1.3283546429851787,-1.0
CADCHF,W,INNER,H4,H4,12,4,8,-0.23808387897756664,33.33333333333333,1.2857483630673001,-1.0
CADJPY,W,INNER,H4,H4,12,7,5,0.32185864397754277,58.333333333333336,1.2660433896757877,-1.0
CHFJPY,W,INNER,H4,H4,15,11,4,0.6398239985769418,73.33333333333333,1.2361236344231026,-1.0
EURAUD,W,INNER,H4,H4,6,2,4,-0.23692146154699675,33.33333333333333,1.2892356153590097,-1.0
EURCAD,W,INNER,H4,H4,16,11,5,0.4958078652388179,68.75,1.1757205312564625,-1.0
EURCHF,W,INNER,H4,H4,8,5,3,0.421179302972713,62.5,1.2738868847563407,-1.0
EURGBP,W,INNER,H4,H4,8,3,5,-0.172668283559355,37.5,1.2062179105083868,-1.0
EURJPY,W,INNER,H4,H4,9,3,6,-0.26878908090906095,33.33333333333333,1.1936327572728171,-1.0
EURNZD,W,INNER,H4,H4,10,5,5,0.1124883505594569,50.0,1.2249767011189137,-1.0
EURUSD,W,INNER,H4,H4,9,4,5,-0.023734820864665544,44.44444444444444,1.1965966530545025,-1.0
GBPAUD,W,INNER,H4,H4,9,3,6,-0.26648138993314896,33.33333333333333,1.2005558302005532,-1.0
GBPCAD,W,INNER,H4,H4,14,6,8,-0.0678561177632339,42.857142857142854,1.1750023918857873,-1.0
GBPCHF,W,INNER,H4,H4,12,6,6,0.06786953501611274,50.0,1.1357390700322254,-1.0
GBPJPY,W,INNER,H4,H4,11,3,8,-0.38212218298371214,27.27272727272727,1.2655519957263888,-1.0
GBPNZD,W,INNER,H4,H4,12,4,8,-0.25474916303966294,33.33333333333333,1.2357525108810112,-1.0
GBPUSD,W,INNER,H4,H4,10,3,7,-0.3367885618755569,30.0,1.2107047937481437,-1.0
NZDCAD,W,INNER,H4,H4,6,3,3,0.055653578227364796,50.0,1.1113071564547294,-1.0
NZDCHF,W,INNER,H4,H4,9,3,6,-0.3200836986429681,33.33333333333333,1.0397489040710957,-1.0
NZDJPY,W,INNER,H4,H4,10,6,4,0.38958165215444585,60.0,1.31596942025741,-1.0
NZDUSD,W,INNER,H4,H4,8,6,2,0.5949624687556554,75.0,1.1266166250075405,-1.0
USDCAD,W,INNER,H4,H4,6,2,4,-0.1873336801796558,33.33333333333333,1.4379989594610327,-1.0
USDCHF,W,INNER,H4,H4,9,6,3,0.40467107824502346,66.66666666666666,1.1070066173675353,-1.0
USDJPY,W,INNER,H4,H4,9,2,7,-0.5028990541030666,22.22222222222222,1.2369542565362008,-1.0
ALL,ALL,ALL,ALL,ALL,270,133,137,0.09169997642724745,49.25925925925926,1.216233034852307,-1.0
