pair,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCHF,1,1,0,1.4373317379599035,100.0,1.4373317379599035,
AUDNZD,1,0,1,-1.0,0.0,,-1.0
CHFJPY,1,1,0,0.9545594736300981,100.0,0.9545594736300981,
EURCAD,2,1,1,0.23657746010638003,50.0,1.47315492021276,-1.0
EURCHF,1,1,0,1.49,100.0,1.49,
USDJPY,1,0,1,-1.0,0.0,,-1.0
ALL,7,4,3,0.33643516168610876,57.14285714285714,1.3387615329506906,-1.0
