pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,W,ALL,H12,D1,15,6,9,-0.05499837495991663,40.0,1.3625040626002083,-1.0
AUDCHF,W,ALL,H12,D1,13,5,8,-0.09473332241335011,38.46153846153847,1.35369336172529,-1.0
AUDJPY,W,ALL,H12,D1,15,8,7,0.1998657525996976,53.333333333333336,1.249748286124433,-1.0
AUDNZD,W,ALL,H12,D1,15,7,8,0.12317432033767854,46.666666666666664,1.406802115009311,-1.0
AUDUSD,W,ALL,H12,D1,10,5,5,0.14351394805355078,50.0,1.2870278961071016,-1.0
CADCHF,W,ALL,H12,D1,17,5,12,-0.29392811741592473,29.411764705882355,1.400644400785856,-1.0
CADJPY,W,ALL,H12,D1,18,9,9,0.17095981091821275,50.0,1.3419196218364255,-1.0
CHFJPY,W,ALL,H12,D1,15,11,4,0.676126170536294,73.33333333333333,1.2856265961858553,-1.0
EURAUD,W,ALL,H12,D1,14,6,8,0.050931137228935795,42.857142857142854,1.4521726535341835,-1.0
EURCAD,W,ALL,H12,D1,17,10,7,0.4331587621138511,58.82352941176471,1.4363698955935469,-1.0
EURCHF,W,ALL,H12,D1,21,9,12,0.005277993615896891,42.857142857142854,1.345648651770426,-1.0
EURGBP,W,ALL,H12,D1,19,12,7,0.43416026891310816,63.1578947368421,1.2707537591124212,-1.0
EURJPY,W,ALL,H12,D1,14,6,8,-0.02055163512701979,42.857142857142854,1.2853795180369538,-1.0
EURNZD,W,ALL,H12,D1,20,8,12,-0.03535347081124751,40.0,1.4116163229718812,-1.0
EURUSD,W,ALL,H12,D1,19,6,13,-0.2558678782563536,31.57894736842105,1.3564183855215468,-1.0
NZDCAD,W,ALL,H12,D1,10,4,6,-0.04881652996823862,40.0,1.3779586750794035,-1.0
NZDCHF,W,ALL,H12,D1,14,4,10,-0.3695410497588826,28.57142857142857,1.206606325843911,-1.0
NZDJPY,W,ALL,H12,D1,13,4,9,-0.26647986462402495,30.76923076923077,1.3839404399719188,-1.0
NZDUSD,W,ALL,H12,D1,10,5,5,0.20740433751462675,50.0,1.4148086750292532,-1.0
USDCAD,W,ALL,H12,D1,17,4,13,-0.463307563505496,23.52941176470588,1.2809428551016422,-1.0
USDCHF,W,ALL,H12,D1,11,4,7,-0.09631016042780648,36.36363636363637,1.4851470588235323,-1.0
USDJPY,W,ALL,H12,D1,19,6,13,-0.271846958849493,31.57894736842105,1.305817963643272,-1.0
ALL,ALL,ALL,ALL,ALL,336,144,192,0.005578248068935762,42.857142857142854,1.3463492454941837,-1.0
