pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCHF,M,ALL,H4,H1,14,10,4,0.6331109946167855,71.42857142857143,1.2863553924634998,-1.0
AUDJPY,M,ALL,H4,H1,10,2,8,-0.5664654904299352,20.0,1.1676725478503238,-1.0
AUDNZD,M,ALL,H4,H1,10,5,5,0.14732534243983464,50.0,1.2946506848796693,-1.0
AUDUSD,M,ALL,H4,H1,11,7,4,0.4957934059214495,63.63636363636363,1.3505324950194204,-1.0
CADCHF,M,ALL,H4,H1,12,10,2,0.9135375958680565,83.33333333333334,1.2962451150416678,-1.0
CADJPY,M,ALL,H4,H1,8,6,2,0.7345868647802551,75.0,1.3127824863736735,-1.0
CHFJPY,M,ALL,H4,H1,13,9,4,0.6102454060726435,69.23076923076923,1.3259100309938185,-1.0
EURAUD,M,ALL,H4,H1,10,6,4,0.40924095193342785,60.0,1.3487349198890464,-1.0
EURCAD,M,ALL,H4,H1,20,10,10,0.19123812632510623,50.0,1.3824762526502126,-1.0
EURCHF,M,ALL,H4,H1,11,6,5,0.2367996243029636,54.54545454545454,1.2674659778887667,-1.0
EURGBP,M,ALL,H4,H1,14,7,7,0.20305138212746845,50.0,1.406102764254937,-1.0
EURJPY,M,ALL,H4,H1,8,4,4,0.17498098549810226,50.0,1.3499619709962045,-1.0
EURNZD,M,ALL,H4,H1,16,11,5,0.627619993290778,68.75,1.3674472629684045,-1.0
EURUSD,M,ALL,H4,H1,10,4,6,-0.03756047317968629,40.0,1.4060988170507844,-1.0
GBPAUD,M,ALL,H4,H1,12,4,8,-0.22486982399308295,33.33333333333333,1.3253905280207512,-1.0
GBPCAD,M,ALL,H4,H1,13,10,3,0.8331437534179565,76.92307692307693,1.3830868794433437,-1.0
GBPCHF,M,ALL,H4,H1,12,6,6,0.13541992819316934,50.0,1.2708398563863388,-1.0
GBPJPY,M,ALL,H4,H1,15,10,5,0.605329436561821,66.66666666666666,1.4079941548427317,-1.0
GBPNZD,M,ALL,H4,H1,14,8,6,0.3311769553124443,57.14285714285714,1.3295596717967775,-1.0
GBPUSD,M,ALL,H4,H1,16,11,5,0.5877095103843009,68.75,1.3093956514680742,-1.0
NZDCAD,M,ALL,H4,H1,14,7,7,0.1992140885685479,50.0,1.3984281771370957,-1.0
NZDCHF,M,ALL,H4,H1,11,7,4,0.5188721987138956,63.63636363636363,1.3867991694075503,-1.0
NZDJPY,M,ALL,H4,H1,12,3,9,-0.408210813067448,25.0,1.367156747730208,-1.0
NZDUSD,M,ALL,H4,H1,13,9,4,0.6710015250780845,69.23076923076923,1.4136688695572333,-1.0
USDCAD,M,ALL,H4,H1,5,2,3,-0.06277199281867221,40.0,1.3430700179533195,-1.0
USDCHF,M,ALL,H4,H1,10,6,4,0.49399999999999994,60.0,1.49,-1.0
USDJPY,M,ALL,H4,H1,18,3,15,-0.585,16.666666666666664,1.49,-1.0
ALL,ALL,ALL,ALL,ALL,332,183,149,0.29705882298185754,55.12048192771084,1.3531340395080693,-1.0
