pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,W,INNER,H4,H4,13,8,5,0.3773492184204541,61.53846153846154,1.2381924799332378,-1.0
AUDCHF,W,INNER,H4,H4,14,12,2,0.9308330187122544,85.71428571428571,1.2526385218309632,-1.0
AUDJPY,W,INNER,H4,H4,13,8,5,0.463731139495117,61.53846153846154,1.378563101679565,-1.0
AUDNZD,W,INNER,H4,H4,10,6,4,0.28404133762626993,60.0,1.1400688960437833,-1.0
AUDUSD,W,INNER,H4,H4,9,4,5,0.017592696510086596,44.44444444444444,1.2895835671476947,-1.0
CADCHF,W,INNER,H4,H4,19,7,12,-0.17594490248842867,36.84210526315789,1.2367209789599796,-1.0
CADJPY,W,INNER,H4,H4,11,6,5,0.2756415288234137,54.54545454545454,1.3386761361762582,-1.0
CHFJPY,W,INNER,H4,H4,17,11,6,0.5533411263645025,64.70588235294117,1.4006181043815038,-1.0
EURAUD,W,INNER,H4,H4,9,3,6,-0.21855155601016862,33.33333333333333,1.3443453319694942,-1.0
EURCAD,W,INNER,H4,H4,19,11,8,0.3494914968288871,57.89473684210527,1.3309398581589866,-1.0
EURCHF,W,INNER,H4,H4,12,7,5,0.3445149448003035,58.333333333333336,1.3048827625148058,-1.0
EURGBP,W,INNER,H4,H4,12,5,7,-0.0384187622193504,41.66666666666667,1.3077949706735592,-1.0
EURJPY,W,INNER,H4,H4,11,5,6,0.011775988925181835,45.45454545454545,1.2259071756353999,-1.0
EURNZD,W,INNER,H4,H4,12,6,6,0.15232836840563346,50.0,1.304656736811267,-1.0
EURUSD,W,INNER,H4,H4,14,7,7,0.11091573660274344,50.0,1.221831473205487,-1.0
GBPAUD,W,INNER,H4,H4,10,4,6,-0.08290373517139434,40.0,1.2927406620715143,-1.0
GBPCAD,W,INNER,H4,H4,16,8,8,0.12971192586275537,50.0,1.2594238517255107,-1.0
GBPCHF,W,INNER,H4,H4,16,8,8,0.12037872263209326,50.0,1.2407574452641865,-1.0
GBPJPY,W,INNER,H4,H4,12,3,9,-0.4142715211487899,25.0,1.3429139154048404,-1.0
GBPNZD,W,INNER,H4,H4,17,6,11,-0.20304758456526284,35.294117647058826,1.2580318437317553,-1.0
GBPUSD,W,INNER,H4,H4,12,4,8,-0.23268227856347803,33.33333333333333,1.3019531643095659,-1.0
NZDCAD,W,INNER,H4,H4,11,4,7,-0.17790557325517622,36.36363636363637,1.2607596735482653,-1.0
NZDCHF,W,INNER,H4,H4,15,5,10,-0.2639434770489312,33.33333333333333,1.2081695688532066,-1.0
NZDJPY,W,INNER,H4,H4,13,7,6,0.28759629071602877,53.84615384615385,1.3912502541869107,-1.0
NZDUSD,W,INNER,H4,H4,11,8,3,0.6353468263271297,72.72727272727273,1.2486018861998036,-1.0
USDCAD,W,INNER,H4,H4,8,2,6,-0.3775,25.0,1.49,-1.0
USDCHF,W,INNER,H4,H4,11,8,3,0.6730222025683499,72.72727272727273,1.3004055285314808,-1.0
USDJPY,W,INNER,H4,H4,16,6,10,-0.18450194850279664,37.5,1.174661470659209,-1.0
ALL,ALL,ALL,ALL,ALL,363,179,184,0.12704409797639984,49.311294765840216,1.2855698746672242,-1.0
