pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,W,INNER,H4,H4,8,5,3,0.425758336517148,62.5,1.281213338427437,-1.0
AUDCHF,W,INNER,H4,H4,11,9,2,0.8197548597711939,81.81818181818183,1.224144828609237,-1.0
AUDJPY,W,INNER,H4,H4,12,7,5,0.367871741084254,58.333333333333336,1.3449229847158641,-1.0
AUDNZD,W,INNER,H4,H4,6,3,3,0.02872229686138879,50.0,1.0574445937227777,-1.0
AUDUSD,W,INNER,H4,H4,5,3,2,0.41073824906112943,60.0,1.3512304151018821,-1.0
CADCHF,W,INNER,H4,H4,13,5,8,-0.13710294630533232,38.46153846153847,1.243532339606136,-1.0
CADJPY,W,INNER,H4,H4,11,6,5,0.2511866519975421,54.54545454545454,1.2938421953288273,-1.0
CHFJPY,W,INNER,H4,H4,17,12,5,0.5995900647290401,70.58823529411765,1.266085925032807,-1.0
EURAUD,W,INNER,H4,H4,7,3,4,-0.05251819284210381,42.857142857142854,1.2107908833684247,-1.0
EURCAD,W,INNER,H4,H4,17,11,6,0.43860718257446607,64.70588235294117,1.2233020094332658,-1.0
EURCHF,W,INNER,H4,H4,9,6,3,0.4969147795706081,66.66666666666666,1.2453721693559123,-1.0
EURGBP,W,INNER,H4,H4,10,4,6,-0.12070358509581702,40.0,1.1982410372604575,-1.0
EURJPY,W,INNER,H4,H4,9,3,6,-0.25530960202498076,33.33333333333333,1.2340711939250577,-1.0
EURNZD,W,INNER,H4,H4,11,6,5,0.2126236958821922,54.54545454545454,1.2231434424506857,-1.0
EURUSD,W,INNER,H4,H4,9,4,5,0.004276790459361345,44.44444444444444,1.2596227785335632,-1.0
GBPAUD,W,INNER,H4,H4,9,3,6,-0.24540561059922014,33.33333333333333,1.2637831682023395,-1.0
GBPCAD,W,INNER,H4,H4,14,6,8,-0.048476631371277924,42.857142857142854,1.2202211934670182,-1.0
GBPCHF,W,INNER,H4,H4,12,6,6,0.08966986963764427,50.0,1.1793397392752885,-1.0
GBPJPY,W,INNER,H4,H4,11,3,8,-0.3710839845390611,27.27272727272727,1.3060253900234426,-1.0
GBPNZD,W,INNER,H4,H4,13,4,9,-0.30293109203979723,30.76923076923077,1.2654739508706592,-1.0
GBPUSD,W,INNER,H4,H4,10,3,7,-0.3255342009555366,30.0,1.2482193301482114,-1.0
NZDCAD,W,INNER,H4,H4,8,5,3,0.303736540391209,62.5,1.0859784646259343,-1.0
NZDCHF,W,INNER,H4,H4,11,4,7,-0.24874681654122324,36.36363636363637,1.0659462545116358,-1.0
NZDJPY,W,INNER,H4,H4,11,6,5,0.27962888371218547,54.54545454545454,1.3459862868056733,-1.0
NZDUSD,W,INNER,H4,H4,9,6,3,0.4088907801609436,66.66666666666666,1.1133361702414153,-1.0
USDCAD,W,INNER,H4,H4,7,2,5,-0.2929777353995227,28.57142857142857,1.4745779261016705,-1.0
USDCHF,W,INNER,H4,H4,11,8,3,0.5439035325839213,72.72727272727273,1.1228673573028918,-1.0
USDJPY,W,INNER,H4,H4,11,3,8,-0.4081206508277454,27.27272727272727,1.1702242802982668,-1.0
ALL,ALL,ALL,ALL,ALL,292,146,146,0.11464652057946297,50.0,1.229293041158926,-1.0
