mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,wickdiff_file,dyn_min_sl_pips,VOL
3D,ALL,H4,H12,AUDCAD,long,2016-05-24,2016-05-27,0.93266,0.93781,0.005149999999999988,2016-05-30 01:00:00,2016-05-30 05:00:00,0.93593,0.93657,2018-08-31 09:00:00,0.93766,0.94296,0.9311068181818183,2018-09-03 09:00:00,0.94296,win,0.8087674273427163,wickdiffs_3D_H4_ALL_20260121_202249.csv,65.53181818181815,1.0
3D,ALL,H4,H12,AUDCAD,long,2016-06-06,2016-06-09,0.93904,0.94832,0.009280000000000066,2016-06-12 21:00:00,2016-06-13 01:00:00,0.94148,0.9422,2016-06-14 09:00:00,0.94718,0.9576000000000001,0.9362115789473684,2016-06-15 09:00:00,0.9576000000000001,win,0.9499999999999998,wickdiffs_3D_H4_ALL_20260121_202249.csv,81.35378787878781,1.0
3D,ALL,H4,H12,AUDCAD,long,2017-02-16,2017-02-21,1.00226,1.007635,0.00537500000000013,2017-02-17 06:00:00,2017-02-17 10:00:00,1.00226,1.00284,2017-02-24 10:00:00,1.00436,1.0130100000000002,0.9952547368421049,2017-02-27 22:00:00,1.0130100000000002,win,0.9499999999999998,wickdiffs_3D_H4_ALL_20260121_202249.csv,72.07500000000005,1.0
3D,ALL,H4,H12,AUDCAD,long,2017-03-22,2017-03-27,1.01559,1.019855,0.004264999999999963,2017-03-28 09:00:00,2017-03-28 13:00:00,1.01788,1.01856,2017-03-30 09:00:00,1.019315,1.02412,1.012405909090909,2017-04-06 09:00:00,1.012405909090909,loss,-1.0,wickdiffs_3D_H4_ALL_20260121_202249.csv,69.09090909090912,1.0
3D,ALL,H4,H12,AUDCAD,long,2017-10-23,2017-10-26,0.97553,0.985785,0.010255000000000014,2017-10-27 17:00:00,2017-10-29 21:00:00,0.98331,0.98342,2017-10-31 09:00:00,0.986745,0.99604,0.9745045,2017-11-09 10:00:00,0.9745045,loss,-1.0,wickdiffs_3D_H4_ALL_20260121_202249.csv,67.52575757575768,1.0
3D,ALL,H4,H12,AUDCAD,long,2017-12-20,2017-12-25,0.97754,0.98165,0.004110000000000058,2017-12-21 14:00:00,2017-12-21 18:00:00,0.97832,0.97859,2017-12-28 22:00:00,0.979795,0.9857600000000001,0.9735160526315788,2018-01-05 10:00:00,0.9735160526315788,loss,-1.0,wickdiffs_3D_H4_ALL_20260121_202249.csv,58.43257575757581,1.0
3D,ALL,H4,H12,AUDCAD,long,2018-01-22,2018-01-25,0.99143,0.99568,0.004249999999999976,2018-01-25 18:00:00,2018-01-25 22:00:00,0.99143,0.99164,2018-01-31 10:00:00,0.99203,0.99993,0.9837142105263157,2018-02-01 22:00:00,0.9837142105263157,loss,-1.0,wickdiffs_3D_H4_ALL_20260121_202249.csv,59.09545454545457,1.0
3D,ALL,H4,H12,AUDCAD,long,2019-08-07,2019-08-12,0.88898,0.8973,0.008319999999999994,2019-08-12 09:00:00,2019-08-12 13:00:00,0.89222,0.89249,2019-08-25 21:00:00,0.89872,0.90562,0.8881479999999999,2019-09-11 09:00:00,0.90562,win,0.6526674233825199,wickdiffs_3D_H4_ALL_20260121_202249.csv,51.47575757575754,1.0
3D,ALL,H4,H12,AUDCAD,long,2021-02-01,2021-02-04,0.97147,0.97404,0.0025700000000000722,2021-02-02 14:00:00,2021-02-02 18:00:00,0.97147,0.97154,2021-03-05 10:00:00,0.97297,0.9766100000000001,0.9669289393939394,2021-03-08 22:00:00,0.9669289393939394,loss,-1.0,wickdiffs_3D_H4_ALL_20260121_202249.csv,60.41060606060599,1.0
3D,ALL,H4,H12,AUDCAD,long,2021-05-20,2021-05-25,0.93046,0.93382,0.0033600000000000296,2021-05-24 05:00:00,2021-05-24 09:00:00,0.93098,0.9313,2021-05-28 09:00:00,0.93143,0.93718,0.9246589393939394,2021-06-01 21:00:00,0.93718,win,0.849202264539377,wickdiffs_3D_H4_ALL_20260121_202249.csv,67.71060606060605,1.0
3D,ALL,H4,H12,AUDCAD,long,2022-01-27,2022-02-01,0.89082,0.89818,0.007360000000000033,2022-01-30 22:00:00,2022-01-31 02:00:00,0.8923,0.89233,2022-05-12 09:00:00,0.89419,0.90554,0.8822426315789474,2022-05-20 09:00:00,0.90554,win,0.95,wickdiffs_3D_H4_ALL_20260121_202249.csv,75.47121212121213,1.0
3D,ALL,H4,H12,AUDCAD,long,2022-04-05,2022-04-08,0.93592,0.94178,0.005859999999999976,2022-04-11 21:00:00,2022-04-12 01:00:00,0.93637,0.93643,2022-04-13 09:00:00,0.93663,0.9476399999999999,0.9250405263157895,2022-04-21 09:00:00,0.9250405263157895,loss,-1.0,wickdiffs_3D_H4_ALL_20260121_202249.csv,67.06363636363642,1.0
3D,ALL,H4,H12,AUDCAD,long,2022-09-12,2022-09-15,0.88468,0.88844,0.0037599999999999856,2022-09-15 17:00:00,2022-09-15 21:00:00,0.88582,0.88616,2022-09-23 09:00:00,0.888,0.8922,0.8810345454545455,2022-09-27 21:00:00,0.8810345454545455,loss,-1.0,wickdiffs_3D_H4_ALL_20260121_202249.csv,69.65454545454537,1.0
3D,ALL,H4,H12,AUDCAD,long,2023-03-27,2023-03-30,0.8988,0.90624,0.007440000000000002,2023-04-02 21:00:00,2023-04-03 01:00:00,0.8988,0.90016,2023-04-05 09:00:00,0.90443,0.91368,0.8946931578947367,2023-04-16 21:00:00,0.8946931578947367,loss,-1.0,wickdiffs_3D_H4_ALL_20260121_202249.csv,79.56515151515151,1.0
3D,ALL,H4,H12,AUDCAD,long,2024-08-01,2024-08-06,0.88536,0.89818,0.012819999999999943,2024-08-07 21:00:00,2024-08-08 01:00:00,0.89505,0.89569,2024-12-20 10:00:00,0.89868,0.9109999999999999,0.884078,2025-03-10 09:00:00,0.9109999999999999,win,0.8437200383509028,wickdiffs_3D_H4_ALL_20260121_202249.csv,62.34090909090913,1.0
3D,ALL,H4,H12,AUDCAD,long,2024-10-03,2024-10-08,0.91551,0.92066,0.005149999999999988,2024-10-08 01:00:00,2024-10-08 05:00:00,0.91551,0.91619,2024-10-16 21:00:00,0.92032,0.92581,0.9144128787878788,2024-10-17 21:00:00,0.92581,win,0.9293867186498046,wickdiffs_3D_H4_ALL_20260121_202249.csv,59.07121212121217,1.0
