mode,ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,pivot_touch_time,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed
M,3D,USDJPY,long,2024-05-01,2024-06-03,151.858,157.302,5.443999999999988,2024-07-01,2024-05-01,2024-05-06,151.858,152.815,2024-07-24,153.755,162.74599999999998,147.72077181208056,2024-08-01,147.72077181208056,loss,-1.0
M,3D,CHFJPY,long,2023-12-01,2024-01-01,162.174,167.606,5.431999999999988,2024-03-01,2023-12-28,2024-01-01,166.798,167.229,2024-03-07,167.467,173.03799999999998,161.63080000000002,2024-04-26,173.03799999999998,win,0.9545594736300981
M,3D,EURCAD,short,2024-05-01,2024-06-03,1.47844,1.49292,0.014480000000000048,2024-07-01,2024-06-04,2024-06-07,1.49113,1.49292,2024-07-11,1.4906,1.46396,1.5084791946308724,2024-08-01,1.5084791946308724,loss,-1.0
M,3D,EURCAD,short,2024-07-01,2024-08-01,1.49447,1.52281,0.028340000000000032,2024-09-02,2024-08-19,2024-08-22,1.51611,1.51766,2024-09-20,1.50158,1.46613,1.525644,2024-11-19,1.46613,win,1.47315492021276
M,3D,AUDCHF,long,2023-10-02,2023-11-01,0.56136,0.57688,0.015519999999999978,2023-12-01,2023-11-08,2023-11-13,0.57251,0.57316,2023-12-28,0.57318,0.5923999999999999,0.559808,2024-03-20,0.5923999999999999,win,1.4373317379599035
M,3D,EURCHF,long,2024-08-01,2024-09-02,0.92108,0.93906,0.017979999999999996,2024-10-01,2024-09-04,2024-09-09,0.93071,0.93377,2024-10-21,0.93422,0.95704,0.9189045637583894,2025-03-05,0.95704,win,1.49
M,3D,AUDNZD,short,2024-07-01,2024-08-01,1.09938,1.1156,0.0162199999999999,2024-10-01,2024-08-14,2024-08-19,1.10336,1.10576,2024-10-03,1.10323,1.0831600000000001,1.117222,2024-11-22,1.117222,loss,-1.0
