mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,planned_rr,wickdiff_file,dyn_min_sl_pips,VOL
W,ALL,H1,H4,AUDCHF,long,2016-02-08,2016-02-15,0.67534,0.694455,0.019114999999999993,2016-02-12 14:00:00,2016-02-12 15:00:00,0.68886,0.68976,2018-09-07 05:00:00,0.6909,0.71357,0.6734285000000001,2018-10-30 13:00:00,0.71357,win,1.2975417107861522,1.2975417107861522,wickdiffs_W_H1_ALL_20260124_211252.csv,57.01969696969698,1.0
W,ALL,H1,H4,AUDCHF,long,2019-05-20,2019-05-27,0.69018,0.694,0.0038199999999999346,2019-05-24 06:00:00,2019-05-24 07:00:00,0.69018,0.6908,2019-06-04 01:00:00,0.69194,0.6978199999999999,0.6871910606060606,2019-06-13 01:00:00,0.6871910606060606,loss,-1.0,1.238171202501332,wickdiffs_W_H1_ALL_20260124_211252.csv,47.48939393939393,1.0
W,ALL,H1,H4,AUDCHF,long,2019-11-11,2019-11-18,0.66884,0.67508,0.006240000000000023,2019-11-22 11:00:00,2019-11-22 12:00:00,0.67404,0.67444,2019-11-25 14:00:00,0.67496,0.68132,0.668216,2019-12-12 14:00:00,0.68132,win,0.9430604982206492,0.9430604982206492,wickdiffs_W_H1_ALL_20260124_211252.csv,51.4984848484849,1.0
W,ALL,H1,H4,AUDCHF,long,2019-11-25,2019-12-02,0.67176,0.67626,0.0044999999999999485,2019-12-06 07:00:00,2019-12-06 08:00:00,0.67499,0.6754,2019-12-09 06:00:00,0.67586,0.6807599999999999,0.6711169696969697,2019-12-10 10:00:00,0.6711169696969697,loss,-1.0,1.0330948121645573,wickdiffs_W_H1_ALL_20260124_211252.csv,47.43030303030312,1.0
W,ALL,H1,H4,AUDCHF,long,2019-12-09,2019-12-16,0.66984,0.67658,0.006739999999999968,2019-12-20 09:00:00,2019-12-20 10:00:00,0.6752,0.67534,2020-01-03 02:00:00,0.67568,0.6833199999999999,0.669166,2020-01-07 06:00:00,0.669166,loss,-1.0,1.1728584587043425,wickdiffs_W_H1_ALL_20260124_211252.csv,46.38787878787888,1.0
W,ALL,H1,H4,AUDCHF,long,2020-03-16,2020-03-23,0.53433,0.57228,0.03795000000000004,2020-03-23 19:00:00,2020-03-23 20:00:00,0.56777,0.56938,2023-08-08 05:00:00,0.5702,0.61023,0.530535,2025-04-04 05:00:00,0.530535,loss,-1.0,1.0092020673137514,wickdiffs_W_H1_ALL_20260124_211252.csv,49.5545454545455,1.0
W,ALL,H1,H4,AUDCHF,long,2025-04-07,2025-04-14,0.49992,0.51621,0.01628999999999997,2025-04-14 21:00:00,2025-04-14 22:00:00,0.51456,0.51492,2025-10-16 13:00:00,0.51556,0.5325,0.498291,2025-12-05 06:00:00,0.5325,win,0.9809485204702022,0.9809485204702022,wickdiffs_W_H1_ALL_20260124_211252.csv,34.3030303030303,1.0
W,ALL,H1,H4,AUDCHF,short,2015-10-19,2015-10-26,0.70648,0.71397,0.007489999999999997,2015-10-27 10:00:00,2015-10-27 11:00:00,0.71345,0.71397,2015-11-03 18:00:00,0.712035,0.69899,0.7223556818181818,2015-11-17 10:00:00,0.7223556818181818,loss,-1.0,1.2639668802712969,wickdiffs_W_H1_ALL_20260124_211252.csv,103.2068181818182,1.0
W,ALL,H1,H4,AUDCHF,short,2016-05-30,2016-06-06,0.71884,0.72562,0.006780000000000008,2016-06-07 06:00:00,2016-06-07 07:00:00,0.72208,0.72221,2016-06-23 05:00:00,0.721695,0.71206,0.7293918181818182,2016-06-23 17:00:00,0.7293918181818182,loss,-1.0,1.2518159806295326,wickdiffs_W_H1_ALL_20260124_211252.csv,76.96818181818186,1.0
W,ALL,H1,H4,AUDCHF,short,2016-07-11,2016-07-18,0.744455,0.75519,0.01073500000000005,2016-07-18 19:00:00,2016-07-18 20:00:00,0.74702,0.74722,2016-07-26 13:00:00,0.74564,0.7337199999999999,0.7562635,2016-07-29 05:00:00,0.7337199999999999,win,1.1220407586953483,1.1220407586953483,wickdiffs_W_H1_ALL_20260124_211252.csv,79.54015151515154,1.0
W,ALL,H1,H4,AUDCHF,short,2016-10-17,2016-10-24,0.75583,0.76647,0.010639999999999983,2016-10-27 07:00:00,2016-10-27 08:00:00,0.75748,0.75858,2016-11-01 01:00:00,0.75721,0.74519,0.7675339999999999,2016-11-01 17:00:00,0.74519,win,1.1642774118558854,1.1642774118558854,wickdiffs_W_H1_ALL_20260124_211252.csv,65.43636363636361,1.0
W,ALL,H1,H4,AUDCHF,short,2019-07-01,2019-07-08,0.69216,0.6947,0.0025399999999999867,2019-07-04 01:00:00,2019-07-04 02:00:00,0.69466,0.6947,2019-07-16 09:00:00,0.69438,0.68962,0.6990615151515152,2019-07-23 13:00:00,0.68962,win,1.0167648391481634,1.0167648391481634,wickdiffs_W_H1_ALL_20260124_211252.csv,46.81515151515145,1.0
W,ALL,H1,H4,AUDCHF,short,2020-07-13,2020-07-20,0.65654,0.66872,0.012179999999999969,2020-07-23 15:00:00,2020-07-23 16:00:00,0.66014,0.6602,2020-07-28 01:00:00,0.65812,0.64436,0.6699379999999999,2020-09-01 09:00:00,0.6699379999999999,loss,-1.0,1.1643256050093187,wickdiffs_W_H1_ALL_20260124_211252.csv,72.43181818181812,1.0
W,ALL,H1,H4,AUDCHF,short,2020-08-24,2020-08-31,0.66602,0.6713,0.005280000000000062,2020-09-03 01:00:00,2020-09-03 02:00:00,0.66833,0.66838,2020-09-08 05:00:00,0.66708,0.6607399999999999,0.6728312121212121,2020-09-08 21:00:00,0.6607399999999999,win,1.1023763106591724,1.1023763106591724,wickdiffs_W_H1_ALL_20260124_211252.csv,57.51212121212114,1.0
W,ALL,H1,H4,AUDCHF,short,2021-01-04,2021-01-11,0.68699,0.69164,0.004650000000000043,2021-01-15 04:00:00,2021-01-15 05:00:00,0.69016,0.69086,2021-01-20 14:00:00,0.68869,0.68234,0.6942174242424243,2021-01-22 10:00:00,0.68234,win,1.1488171925111865,1.1488171925111865,wickdiffs_W_H1_ALL_20260124_211252.csv,55.27424242424232,1.0
W,ALL,H1,H4,AUDCHF,short,2022-07-18,2022-07-25,0.6658,0.67262,0.006820000000000048,2022-07-29 07:00:00,2022-07-29 08:00:00,0.66876,0.66935,2022-08-01 09:00:00,0.66738,0.6589799999999999,0.6752166666666667,2022-08-02 05:00:00,0.6589799999999999,win,1.0718843045512636,1.0718843045512636,wickdiffs_W_H1_ALL_20260124_211252.csv,78.3666666666667,1.0
W,ALL,H1,H4,AUDJPY,long,2015-06-08,2015-06-15,94.421,95.35,0.9289999999999878,2015-06-18 04:00:00,2015-06-18 05:00:00,94.9535,95.019,2015-06-26 05:00:00,95.1105,96.27899999999998,94.1700606060606,2015-06-28 21:00:00,94.1700606060606,loss,-1.0,1.2425043097198085,wickdiffs_W_H1_ALL_20260124_211252.csv,94.04393939393928,1.0
W,ALL,H1,H4,AUDJPY,long,2015-07-20,2015-07-27,89.349,90.1705,0.8215000000000003,2015-07-31 11:00:00,2015-07-31 12:00:00,89.936,90.0125,2015-08-03 13:00:00,90.0265,90.992,89.03768939393939,2015-08-04 01:00:00,90.992,win,0.976425610811893,0.976425610811893,wickdiffs_W_H1_ALL_20260124_211252.csv,98.88106060606064,1.0
W,ALL,H1,H4,AUDJPY,long,2015-10-26,2015-11-02,85.4325,86.088,0.6554999999999893,2015-10-30 13:00:00,2015-10-30 14:00:00,85.4325,85.494,2016-01-04 10:00:00,85.7145,86.74349999999998,84.76495454545454,2016-01-05 22:00:00,84.76495454545454,loss,-1.0,1.0836764001914596,wickdiffs_W_H1_ALL_20260124_211252.csv,94.95454545454552,1.0
W,ALL,H1,H4,AUDJPY,long,2017-03-06,2017-03-13,85.852,86.612,0.7599999999999909,2017-03-09 21:00:00,2017-03-09 22:00:00,86.204,86.249,2017-03-21 13:00:00,86.3615,87.37199999999999,85.56431060606062,2017-03-21 21:00:00,85.56431060606062,loss,-1.0,1.2675783291677887,wickdiffs_W_H1_ALL_20260124_211252.csv,79.7189393939394,1.0
W,ALL,H1,H4,AUDJPY,long,2018-06-18,2018-06-25,80.63,81.837,1.2070000000000078,2018-06-29 10:00:00,2018-06-29 11:00:00,81.484,81.524,2018-07-02 05:00:00,81.732,83.04400000000001,80.5093,2018-07-10 01:00:00,83.04400000000001,win,1.0730350862844593,1.0730350862844593,wickdiffs_W_H1_ALL_20260124_211252.csv,75.68560606060615,1.0
W,ALL,H1,H4,AUDJPY,long,2018-12-03,2018-12-10,80.725,81.222,0.4969999999999999,2018-12-09 23:00:00,2018-12-10 00:00:00,80.725,80.792,2018-12-18 06:00:00,80.87,81.719,80.10221212121212,2018-12-19 18:00:00,80.10221212121212,loss,-1.0,1.1057741642656844,wickdiffs_W_H1_ALL_20260124_211252.csv,76.7787878787879,1.0
W,ALL,H1,H4,AUDJPY,long,2019-12-30,2020-01-06,73.759,75.113,1.3539999999999992,2020-01-10 01:00:00,2020-01-10 02:00:00,75.07,75.081,2020-01-21 22:00:00,75.087,76.467,73.6236,2020-01-27 14:00:00,73.6236,loss,-1.0,0.9430094300942933,wickdiffs_W_H1_ALL_20260124_211252.csv,55.51515151515153,1.0
W,ALL,H1,H4,AUDJPY,long,2020-04-13,2020-04-20,67.292,68.415,1.1230000000000047,2020-04-21 22:00:00,2020-04-21 23:00:00,67.633,67.652,2020-05-06 21:00:00,67.968,69.53800000000001,66.62210606060606,2020-05-08 01:00:00,69.53800000000001,win,1.166510936743636,1.166510936743636,wickdiffs_W_H1_ALL_20260124_211252.csv,134.589393939394,1.0
W,ALL,H1,H4,AUDJPY,long,2020-10-12,2020-10-19,74.19,74.625,0.4350000000000023,2020-10-22 12:00:00,2020-10-22 13:00:00,74.246,74.294,2020-10-28 05:00:00,74.31,75.06,73.64993939393939,2020-10-28 09:00:00,73.64993939393939,loss,-1.0,1.136259296666973,wickdiffs_W_H1_ALL_20260124_211252.csv,66.00606060606059,1.0
W,ALL,H1,H4,AUDJPY,long,2021-01-11,2021-01-18,79.513,80.016,0.5030000000000001,2021-01-18 22:00:00,2021-01-18 23:00:00,79.562,79.619,2021-01-26 06:00:00,79.87,80.519,79.22107575757576,2021-01-28 06:00:00,79.22107575757576,loss,-1.0,1.0001167433281206,wickdiffs_W_H1_ALL_20260124_211252.csv,64.89242424242421,1.0
W,ALL,H1,H4,AUDJPY,long,2021-03-22,2021-03-29,82.288,83.761,1.472999999999999,2021-03-26 06:00:00,2021-03-26 07:00:00,83.18,83.201,2021-04-09 05:00:00,83.538,85.234,82.1407,2021-05-07 13:00:00,85.234,win,1.2137694124382712,1.2137694124382712,wickdiffs_W_H1_ALL_20260124_211252.csv,70.88636363636365,1.0
W,ALL,H1,H4,AUDJPY,long,2021-07-26,2021-08-02,80.157,80.558,0.40100000000001046,2021-08-03 13:00:00,2021-08-03 14:00:00,80.157,80.16,2021-08-16 05:00:00,80.244,80.95900000000002,79.60551515151515,2021-08-17 05:00:00,79.60551515151515,loss,-1.0,1.1198386331276964,wickdiffs_W_H1_ALL_20260124_211252.csv,63.8484848484849,1.0
W,ALL,H1,H4,AUDJPY,long,2022-10-10,2022-10-17,90.846,92.292,1.445999999999998,2022-10-17 00:00:00,2022-10-17 01:00:00,92.264,92.283,2022-11-28 06:00:00,92.298,93.738,90.7014,2022-11-30 14:00:00,93.738,win,0.901916572717025,0.901916572717025,wickdiffs_W_H1_ALL_20260124_211252.csv,118.0075757575759,1.0
W,ALL,H1,H4,AUDJPY,short,2015-03-16,2015-03-23,93.349,94.677,1.328000000000003,2015-03-26 12:00:00,2015-03-26 13:00:00,93.4945,93.508,2015-04-27 13:00:00,93.4645,92.021,94.80980000000001,2015-04-28 13:00:00,94.80980000000001,loss,-1.0,1.0729948710324766,wickdiffs_W_H1_ALL_20260124_211252.csv,109.8189393939394,1.0
W,ALL,H1,H4,AUDJPY,short,2015-08-03,2015-08-10,92.1635,92.696,0.5324999999999989,2015-08-11 00:00:00,2015-08-11 01:00:00,92.6255,92.696,2022-03-28 01:00:00,92.566,91.631,93.46131818181819,2022-03-28 05:00:00,93.46131818181819,loss,-1.0,1.0443214702746644,wickdiffs_W_H1_ALL_20260124_211252.csv,89.53181818181811,1.0
W,ALL,H1,H4,AUDJPY,short,2016-05-16,2016-05-23,79.5465,80.564,1.0174999999999983,2016-05-20 12:00:00,2016-05-20 13:00:00,79.876,79.958,2016-05-30 05:00:00,79.804,78.529,81.0546893939394,2016-06-02 09:00:00,78.529,win,1.019437764626787,1.019437764626787,wickdiffs_W_H1_ALL_20260124_211252.csv,125.0689393939393,1.0
W,ALL,H1,H4,AUDJPY,short,2019-05-20,2019-05-27,75.714,76.392,0.6779999999999973,2019-05-30 13:00:00,2019-05-30 14:00:00,75.97,75.998,2019-06-09 21:00:00,75.78,75.036,76.4598,2019-06-13 01:00:00,75.036,win,1.0944395410414822,1.0944395410414822,wickdiffs_W_H1_ALL_20260124_211252.csv,61.34393939393932,1.0
W,ALL,H1,H4,AUDJPY,short,2019-06-24,2019-07-01,75.754,76.288,0.5339999999999918,2019-07-05 12:00:00,2019-07-05 13:00:00,75.865,75.9,2019-07-08 09:00:00,75.834,75.22000000000001,76.40783333333334,2019-07-11 01:00:00,75.22000000000001,win,1.0699970955561833,1.0699970955561833,wickdiffs_W_H1_ALL_20260124_211252.csv,57.38333333333336,1.0
W,ALL,H1,H4,AUDJPY,short,2020-06-29,2020-07-06,74.616,75.161,0.5450000000000017,2020-07-06 13:00:00,2020-07-06 14:00:00,75.121,75.127,2020-07-15 01:00:00,75.032,74.071,75.99327272727272,2020-07-21 09:00:00,75.99327272727272,loss,-1.0,0.9997162852279169,wickdiffs_W_H1_ALL_20260124_211252.csv,96.12727272727264,1.0
W,ALL,H1,H4,AUDJPY,short,2023-08-28,2023-09-04,94.311,95.067,0.755999999999986,2023-09-04 22:00:00,2023-09-04 23:00:00,94.689,94.708,2023-09-12 21:00:00,94.606,93.55500000000002,95.57333333333332,2023-09-19 09:00:00,95.57333333333332,loss,-1.0,1.0864920744313988,wickdiffs_W_H1_ALL_20260124_211252.csv,96.73333333333336,1.0
