pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,W,OUTSIDE,H4,H4,1,0,1,-1.0,0.0,,-1.0
AUDCHF,W,OUTSIDE,H4,H4,2,1,1,-0.009889642943232912,50.0,0.9802207141135342,-1.0
AUDNZD,W,OUTSIDE,H4,H4,1,1,0,1.49,100.0,1.49,
CADJPY,W,OUTSIDE,H4,H4,2,1,1,0.19487478886570087,50.0,1.3897495777314017,-1.0
CHFJPY,W,OUTSIDE,H4,H4,1,1,0,0.9785284626388715,100.0,0.9785284626388715,
EURAUD,W,OUTSIDE,H4,H4,2,2,0,1.194939716785842,100.0,1.194939716785842,
EURGBP,W,OUTSIDE,H4,H4,1,1,0,1.3241398719482138,100.0,1.3241398719482138,
EURJPY,W,OUTSIDE,H4,H4,2,2,0,1.1823595950053782,100.0,1.1823595950053782,
EURNZD,W,OUTSIDE,H4,H4,2,2,0,0.992488533113082,100.0,0.992488533113082,
EURUSD,W,OUTSIDE,H4,H4,1,1,0,1.0354662736567402,100.0,1.0354662736567402,
GBPJPY,W,OUTSIDE,H4,H4,1,0,1,-1.0,0.0,,-1.0
GBPNZD,W,OUTSIDE,H4,H4,2,1,1,0.012771902950976632,50.0,1.0255438059019533,-1.0
GBPUSD,W,OUTSIDE,H4,H4,2,1,1,-0.01993062094359571,50.0,0.9601387581128086,-1.0
NZDCAD,W,OUTSIDE,H4,H4,2,2,0,1.1505457976974431,100.0,1.1505457976974431,
NZDCHF,W,OUTSIDE,H4,H4,2,2,0,1.249728415711408,100.0,1.249728415711408,
NZDJPY,W,OUTSIDE,H4,H4,1,0,1,-1.0,0.0,,-1.0
NZDUSD,W,OUTSIDE,H4,H4,1,1,0,1.3423001532287093,100.0,1.3423001532287093,
USDCAD,W,OUTSIDE,H4,H4,1,1,0,1.091648026212161,100.0,1.091648026212161,
USDJPY,W,OUTSIDE,H4,H4,2,1,1,0.039121278040265106,50.0,1.0782425560805302,-1.0
ALL,ALL,ALL,ALL,ALL,29,21,8,0.5598655971121114,72.41379310344827,1.1541001102976776,-1.0
