pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,W,INNER,H4,H4,9,5,4,0.2885234193620293,55.55555555555556,1.3193421548516526,-1.0
AUDCHF,W,INNER,H4,H4,11,9,2,0.8470896296516218,81.81818181818183,1.2575539917964267,-1.0
AUDJPY,W,INNER,H4,H4,13,7,6,0.2814841716214669,53.84615384615385,1.3798991758684385,-1.0
AUDNZD,W,INNER,H4,H4,8,4,4,0.037891972410436514,50.0,1.075783944820873,-1.0
AUDUSD,W,INNER,H4,H4,6,3,3,0.1883230402381011,50.0,1.376646080476202,-1.0
CADCHF,W,INNER,H4,H4,14,5,9,-0.2013545015386826,35.714285714285715,1.2362073956916888,-1.0
CADJPY,W,INNER,H4,H4,11,6,5,0.28049056091252195,54.54545454545454,1.3475660283396236,-1.0
CHFJPY,W,INNER,H4,H4,17,12,5,0.6376155906711592,70.58823529411765,1.3199554201174755,-1.0
EURAUD,W,INNER,H4,H4,8,3,5,-0.1561098004421225,37.5,1.2503738654876733,-1.0
EURCAD,W,INNER,H4,H4,17,11,6,0.47281312803948383,64.70588235294117,1.2761657433337477,-1.0
EURCHF,W,INNER,H4,H4,11,6,5,0.24155456670558548,54.54545454545454,1.2761833722935734,-1.0
EURGBP,W,INNER,H4,H4,12,5,7,-0.08522966502216635,41.66666666666667,1.195448803946801,-1.0
EURJPY,W,INNER,H4,H4,9,3,6,-0.2403159435010469,33.33333333333333,1.2790521694968593,-1.0
EURNZD,W,INNER,H4,H4,11,6,5,0.23853962290777614,54.54545454545454,1.270655975330923,-1.0
EURUSD,W,INNER,H4,H4,11,4,7,-0.16492066978713565,36.36363636363637,1.296468158085377,-1.0
GBPAUD,W,INNER,H4,H4,9,3,6,-0.2248098961040215,33.33333333333333,1.3255703116879356,-1.0
GBPCAD,W,INNER,H4,H4,14,6,8,-0.0300012706620651,42.857142857142854,1.2633303684551815,-1.0
GBPCHF,W,INNER,H4,H4,14,7,7,0.0916902751879257,50.0,1.1833805503758514,-1.0
GBPJPY,W,INNER,H4,H4,11,2,9,-0.5637501843748468,18.181818181818183,1.399373985938342,-1.0
GBPNZD,W,INNER,H4,H4,15,5,10,-0.2542575650714258,33.33333333333333,1.2372273047857227,-1.0
GBPUSD,W,INNER,H4,H4,10,3,7,-0.31303166388308307,30.0,1.2898944537230566,-1.0
NZDCAD,W,INNER,H4,H4,9,5,4,0.19245409885537734,55.55555555555556,1.1464173779396793,-1.0
NZDCHF,W,INNER,H4,H4,14,6,8,-0.11097342774003535,42.857142857142854,1.074395335273251,-1.0
NZDJPY,W,INNER,H4,H4,11,6,5,0.29781874413758697,54.54545454545454,1.3793343642522427,-1.0
NZDUSD,W,INNER,H4,H4,10,7,3,0.5011781721753876,70.0,1.1445402459648395,-1.0
USDCAD,W,INNER,H4,H4,7,2,5,-0.2885714285714286,28.57142857142857,1.49,-1.0
USDCHF,W,INNER,H4,H4,11,8,3,0.5832209055824271,72.72727272727273,1.1769287451758372,-1.0
USDJPY,W,INNER,H4,H4,12,3,9,-0.4480804431159741,25.0,1.2076782275361035,-1.0
ALL,ALL,ALL,ALL,ALL,315,152,163,0.0900408046653684,48.25396825396825,1.2589661412473092,-1.0
