pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,W,ALL,H4,H12,11,6,5,0.26804680638604106,54.54545454545454,1.3247524783744087,-1.0
AUDCHF,W,ALL,H4,H12,14,8,6,0.23909613856450518,57.14285714285714,1.1684182424878842,-1.0
AUDJPY,W,ALL,H4,H12,18,10,8,0.3100891630199995,55.55555555555556,1.358160493435999,-1.0
AUDNZD,W,ALL,H4,H12,13,6,7,0.0017747149517607279,46.15384615384615,1.1705118823954817,-1.0
AUDUSD,W,ALL,H4,H12,5,3,2,0.40834657953821046,60.0,1.3472442992303506,-1.0
CADCHF,W,ALL,H4,H12,20,7,13,-0.2343349974792396,35.0,1.1876142929164584,-1.0
CADJPY,W,ALL,H4,H12,18,8,10,-0.0021360328466392994,44.44444444444444,1.2451939260950615,-1.0
CHFJPY,W,ALL,H4,H12,23,11,12,0.07611512247856898,47.82608695652174,1.2500588924551896,-1.0
EURAUD,W,ALL,H4,H12,16,5,11,-0.3171672727741266,31.25,1.185064727122795,-1.0
EURCAD,W,ALL,H4,H12,18,11,7,0.35518618112994027,61.111111111111114,1.2175773873035387,-1.0
EURCHF,W,ALL,H4,H12,14,9,5,0.42670659269198463,64.28571428571429,1.219321366409754,-1.0
EURGBP,W,ALL,H4,H12,18,9,9,0.11084223538077707,50.0,1.221684470761554,-1.0
EURJPY,W,ALL,H4,H12,15,8,7,0.1855702534803189,53.333333333333336,1.2229442252755982,-1.0
EURNZD,W,ALL,H4,H12,23,11,12,0.08022566752276754,47.82608695652174,1.2586536684566958,-1.0
EURUSD,W,ALL,H4,H12,15,6,9,-0.03465225391233626,40.0,1.4133693652191595,-1.0
GBPAUD,W,ALL,H4,H12,13,5,8,-0.14157432115103422,38.46153846153847,1.2319067650073112,-1.0
GBPCAD,W,ALL,H4,H12,10,3,7,-0.3351849361817818,30.0,1.216050212727394,-1.0
GBPCHF,W,ALL,H4,H12,18,12,6,0.516926357083713,66.66666666666666,1.2753895356255696,-1.0
GBPJPY,W,ALL,H4,H12,18,8,10,-0.013344515706286463,44.44444444444444,1.2199748396608556,-1.0
GBPNZD,W,ALL,H4,H12,17,5,12,-0.36515677200681146,29.411764705882355,1.158466975176841,-1.0
GBPUSD,W,ALL,H4,H12,15,4,11,-0.41300478488014586,26.666666666666668,1.2012320566994528,-1.0
NZDCAD,W,ALL,H4,H12,12,6,6,0.10698473803369486,50.0,1.2139694760673898,-1.0
NZDCHF,W,ALL,H4,H12,17,6,11,-0.22366714814206534,35.294117647058826,1.199609746930815,-1.0
NZDJPY,W,ALL,H4,H12,16,8,8,0.19319330752191455,50.0,1.386386615043829,-1.0
NZDUSD,W,ALL,H4,H12,14,7,7,0.15760626634890254,50.0,1.3152125326978052,-1.0
USDCAD,W,ALL,H4,H12,12,4,8,-0.2416505747866009,33.33333333333333,1.2750482756401973,-1.0
USDCHF,W,ALL,H4,H12,17,8,9,0.05480494291581143,47.05882352941176,1.2414605036960993,-1.0
USDJPY,W,ALL,H4,H12,21,9,12,-0.08658299843294726,42.857142857142854,1.1313063369897898,-1.0
ALL,ALL,ALL,ALL,ALL,441,203,238,0.03362033526700891,46.03174603174603,1.2454510731662607,-1.0
