pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,M,ALL,H4,H4,8,4,4,0.12401492577730505,50.0,1.24802985155461,-1.0
AUDCHF,M,ALL,H4,H4,6,5,1,0.758757298394198,83.33333333333334,1.1105087580730377,-1.0
AUDJPY,M,ALL,H4,H4,7,3,4,-0.08338473693107461,42.857142857142854,1.1387689471608258,-1.0
AUDNZD,M,ALL,H4,H4,9,6,3,0.49912519674560163,66.66666666666666,1.2486877951184026,-1.0
AUDUSD,M,ALL,H4,H4,5,2,3,-0.08162263353782925,40.0,1.2959434161554269,-1.0
CADCHF,M,ALL,H4,H4,6,5,1,0.8736413382727126,83.33333333333334,1.248369605927255,-1.0
CADJPY,M,ALL,H4,H4,4,3,1,0.7430469272264297,75.0,1.3240625696352397,-1.0
CHFJPY,M,ALL,H4,H4,5,4,1,0.9181600065229997,80.0,1.3977000081537496,-1.0
EURAUD,M,ALL,H4,H4,5,4,1,0.7515777672532085,80.0,1.1894722090665106,-1.0
EURCAD,M,ALL,H4,H4,9,3,6,-0.2608005703204306,33.33333333333333,1.2175982890387083,-1.0
EURCHF,M,ALL,H4,H4,5,3,2,0.24238014693378301,60.0,1.0706335782229717,-1.0
EURGBP,M,ALL,H4,H4,6,4,2,0.4678683919385116,66.66666666666666,1.2018025879077674,-1.0
EURJPY,M,ALL,H4,H4,5,3,2,0.3665234794245761,60.0,1.2775391323742935,-1.0
EURNZD,M,ALL,H4,H4,5,5,0,1.1557995031782178,100.0,1.1557995031782178,
EURUSD,M,ALL,H4,H4,8,5,3,0.2978214271474949,62.5,1.076514283435992,-1.0
GBPAUD,M,ALL,H4,H4,6,2,4,-0.25373367060157603,33.33333333333333,1.238798988195272,-1.0
GBPCAD,M,ALL,H4,H4,9,8,1,0.977151743328923,88.88888888888889,1.2242957112450383,-1.0
GBPCHF,M,ALL,H4,H4,10,5,5,0.06887769147886162,50.0,1.1377553829577232,-1.0
GBPJPY,M,ALL,H4,H4,8,6,2,0.7178937436950557,75.0,1.2905249915934076,-1.0
GBPNZD,M,ALL,H4,H4,5,3,2,0.4172435072395075,60.0,1.362072512065846,-1.0
GBPUSD,M,ALL,H4,H4,9,7,2,0.767595262462922,77.77777777777779,1.2726224803094708,-1.0
NZDCAD,M,ALL,H4,H4,9,5,4,0.30911424491606104,55.55555555555556,1.3564056408489098,-1.0
NZDCHF,M,ALL,H4,H4,5,3,2,0.3656069711576134,60.0,1.2760116185960222,-1.0
NZDJPY,M,ALL,H4,H4,6,3,3,0.1380582451979653,50.0,1.2761164903959308,-1.0
NZDUSD,M,ALL,H4,H4,7,5,2,0.5926202901520065,71.42857142857143,1.229668406212809,-1.0
USDCAD,M,ALL,H4,H4,6,2,4,-0.2516430154611319,33.33333333333333,1.2450709536166045,-1.0
USDCHF,M,ALL,H4,H4,7,5,2,0.6849770104963605,71.42857142857143,1.3589678146949047,-1.0
USDJPY,M,ALL,H4,H4,14,3,11,-0.46719674323963306,21.428571428571427,1.4864151982150453,-1.0
ALL,ALL,ALL,ALL,ALL,194,116,78,0.34176931494237894,59.79381443298969,1.2439935094725996,-1.0
