mode,ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed
W,H4,AUDCAD,long,2016-02-01,2016-02-08,0.97122,0.98345,0.012230000000000074,2016-02-12 14:00:00,2016-02-12 18:00:00,0.98101,0.98172,2016-02-17 14:00:00,0.98248,0.9956800000000001,0.969997,2016-02-23 10:00:00,0.9956800000000001,win,1.0574381158375452
W,H4,AUDCAD,long,2017-09-11,2017-09-18,0.9694,0.97639,0.006989999999999941,2017-09-22 01:00:00,2017-09-22 05:00:00,0.97506,0.9756,2017-09-26 13:00:00,0.976015,0.9833799999999999,0.968701,2017-10-13 13:00:00,0.9833799999999999,win,1.006972928630028
W,H4,AUDCAD,long,2017-12-18,2017-12-25,0.97754,0.98165,0.004110000000000058,2017-12-29 14:00:00,2017-12-29 18:00:00,0.97783,0.97826,2018-01-01 22:00:00,0.9807,0.9857600000000001,0.9757,2018-01-05 10:00:00,0.9757,loss,-1.0
W,H4,AUDCAD,long,2018-12-31,2019-01-07,0.90969,0.95127,0.04157999999999995,2019-01-09 02:00:00,2019-01-09 06:00:00,0.9458,0.94606,2019-01-24 18:00:00,0.94712,0.9928499999999999,0.905532,2019-07-30 13:00:00,0.905532,loss,-1.0
W,H4,AUDCAD,long,2019-08-05,2019-08-12,0.88898,0.8973,0.008319999999999994,2019-08-12 09:00:00,2019-08-12 13:00:00,0.89222,0.89249,2019-08-25 21:00:00,0.89412,0.90562,0.886401879194631,2019-09-11 13:00:00,0.90562,win,1.49
W,H4,AUDCAD,long,2019-10-07,2019-10-14,0.88809,0.8969,0.008809999999999985,2019-10-17 17:00:00,2019-10-17 21:00:00,0.89609,0.89618,2019-10-23 01:00:00,0.89666,0.90571,0.887209,2019-10-30 13:00:00,0.90571,win,0.9575706274468326
W,H4,AUDCAD,long,2019-11-11,2019-11-18,0.89669,0.90175,0.0050600000000000644,2019-11-22 10:00:00,2019-11-22 14:00:00,0.90028,0.90078,2019-11-25 14:00:00,0.90126,0.9068100000000001,0.896184,2019-12-02 14:00:00,0.9068100000000001,win,1.0933806146572498
W,H4,AUDCAD,long,2022-09-05,2022-09-12,0.88172,0.8912,0.009480000000000044,2022-09-15 17:00:00,2022-09-15 21:00:00,0.88582,0.88616,2022-09-23 17:00:00,0.888,0.90068,0.879489932885906,2022-09-28 01:00:00,0.879489932885906,loss,-1.0
W,H4,AUDCAD,short,2017-02-27,2017-03-06,1.016125,1.02541,0.009284999999999988,2017-03-07 14:00:00,2017-03-07 18:00:00,1.02017,1.02068,2017-03-13 05:00:00,1.01882,1.00684,1.026860268456376,2017-03-17 09:00:00,1.026860268456376,loss,-1.0
W,H4,AUDCAD,short,2017-11-20,2017-11-27,0.96812,0.97848,0.010360000000000036,2017-12-01 14:00:00,2017-12-01 18:00:00,0.96917,0.97101,2017-12-05 02:00:00,0.968495,0.95776,0.979516,2017-12-13 14:00:00,0.979516,loss,-1.0
W,H4,AUDCAD,short,2018-12-10,2018-12-17,0.96046,0.97032,0.00985999999999998,2018-12-21 10:00:00,2018-12-21 14:00:00,0.96176,0.96288,2018-12-28 10:00:00,0.96172,0.9506,0.971306,2019-01-02 14:00:00,0.9506,win,1.1600250365115834
W,H4,AUDCAD,short,2019-08-12,2019-08-19,0.89928,0.90482,0.005539999999999989,2019-08-23 13:00:00,2019-08-23 17:00:00,0.8999,0.9008,2019-08-26 09:00:00,0.89956,0.89374,0.9053739999999999,2019-08-27 05:00:00,0.89374,win,1.0010319917440957
W,H4,AUDCAD,short,2021-04-12,2021-04-19,0.96752,0.97593,0.008409999999999918,2021-04-21 21:00:00,2021-04-22 01:00:00,0.97001,0.9701,2021-04-26 09:00:00,0.96982,0.9591100000000001,0.9770079194630872,2021-04-28 13:00:00,0.9591100000000001,win,1.49
W,H4,AUDCAD,short,2022-06-13,2022-06-20,0.90348,0.91342,0.00994000000000006,2022-06-20 21:00:00,2022-06-21 01:00:00,0.9046,0.90552,2022-08-10 21:00:00,0.9044,0.8935399999999999,0.9144140000000001,2022-08-17 13:00:00,0.8935399999999999,win,1.0844817255841828
W,H4,AUDCAD,short,2023-05-01,2023-05-08,0.90316,0.91068,0.007520000000000082,2023-05-11 21:00:00,2023-05-12 01:00:00,0.90416,0.9047,2023-05-15 05:00:00,0.9035,0.8956399999999999,0.911432,2023-05-16 13:00:00,0.8956399999999999,win,0.9909228441754967
W,H4,AUDCHF,long,2018-02-12,2018-02-19,0.72764,0.733595,0.005955000000000044,2018-02-23 06:00:00,2018-02-23 10:00:00,0.72992,0.73,2018-03-01 02:00:00,0.730415,0.73955,0.7242841275167785,2018-03-02 10:00:00,0.7242841275167785,loss,-1.0
W,H4,AUDCHF,long,2019-08-05,2019-08-12,0.65084,0.6601,0.009260000000000046,2019-08-13 09:00:00,2019-08-13 13:00:00,0.65238,0.6529,2019-08-25 21:00:00,0.65482,0.6693600000000001,0.645061610738255,2019-09-04 01:00:00,0.6693600000000001,win,1.49
W,H4,AUDCHF,long,2019-09-23,2019-09-30,0.66514,0.67042,0.005280000000000062,2019-10-02 13:00:00,2019-10-02 17:00:00,0.66758,0.66772,2019-10-08 09:00:00,0.66842,0.6757000000000001,0.66342,2019-10-11 01:00:00,0.6757000000000001,win,1.4560000000000128
W,H4,AUDCHF,long,2021-03-22,2021-03-29,0.70892,0.71704,0.008120000000000016,2021-04-01 01:00:00,2021-04-01 05:00:00,0.71238,0.71322,2021-04-06 21:00:00,0.71428,0.72516,0.7069779865771812,2021-04-07 13:00:00,0.7069779865771812,loss,-1.0
W,H4,AUDCHF,long,2024-10-07,2024-10-14,0.57312,0.57851,0.005390000000000006,2024-10-16 09:00:00,2024-10-16 13:00:00,0.57544,0.57601,2024-10-24 09:00:00,0.57604,0.5839,0.5707648322147651,2024-10-28 13:00:00,0.5707648322147651,loss,-1.0
W,H4,AUDCHF,short,2015-10-19,2015-10-26,0.70648,0.71397,0.007489999999999997,2015-10-28 17:00:00,2015-10-28 21:00:00,0.7077,0.70772,2015-11-02 22:00:00,0.707025,0.69899,0.714719,2015-11-03 22:00:00,0.714719,loss,-1.0
W,H4,AUDCHF,short,2016-05-30,2016-06-06,0.71884,0.72562,0.006780000000000008,2016-06-07 09:00:00,2016-06-07 13:00:00,0.72093,0.72118,2016-06-22 09:00:00,0.71987,0.71206,0.726298,2016-06-23 13:00:00,0.726298,loss,-1.0
W,H4,AUDCHF,short,2016-11-07,2016-11-14,0.745665,0.76492,0.019255000000000022,2016-11-15 18:00:00,2016-11-15 22:00:00,0.75742,0.75749,2016-11-25 06:00:00,0.754245,0.72641,0.7729262080536914,2017-02-15 06:00:00,0.7729262080536914,loss,-1.0
W,H4,AUDCHF,short,2020-07-13,2020-07-20,0.65654,0.66872,0.012179999999999969,2020-07-23 13:00:00,2020-07-23 17:00:00,0.6592,0.6602,2020-07-28 01:00:00,0.65812,0.64436,0.6699379999999999,2020-09-01 09:00:00,0.6699379999999999,loss,-1.0
W,H4,AUDCHF,short,2020-08-03,2020-08-10,0.65308,0.65964,0.00656000000000001,2020-08-11 13:00:00,2020-08-11 17:00:00,0.65602,0.65662,2020-08-19 05:00:00,0.65592,0.64652,0.6622287248322147,2020-08-28 09:00:00,0.6622287248322147,loss,-1.0
